Timestamp, COUNTER, INTERPOLATED, AF3, T7, Pz, T8, AF4, RAW_CQ, MARKER_HARDWARE, MARKERS
1629045596.7132, 13, 0, 4196.923, 4201.026, 4127.692, 4148.205, 4216.41, 450, 0, []
1629045596.7211, 14, 0, 4184.615, 4188.205, 4124.615, 4141.026, 4197.436, 450, 0, []
1629045596.7289, 15, 0, 4176.41, 4163.077, 4140, 4150.256, 4202.051, 16209, 0, []
1629045596.7367, 16, 0, 4190.256, 4177.436, 4124.103, 4174.359, 4220.513, 0, 0, []
1629045596.7445, 17, 0, 4195.385, 4182.564, 4158.462, 4182.051, 4219.487, 0, 0, []
1629045596.7525, 18, 0, 4182.051, 4168.205, 4144.103, 4163.077, 4211.795, 0, 0, []
1629045596.7604, 19, 0, 4184.103, 4171.282, 4133.846, 4151.795, 4216.923, 0, 0, []
1629045596.7684, 20, 0, 4196.41, 4175.897, 4151.795, 4155.897, 4217.949, 0, 0, []
1629045596.7762, 21, 0, 4192.821, 4175.385, 4121.026, 4153.846, 4204.103, 0, 0, []
1629045596.7842, 22, 0, 4181.026, 4174.359, 4135.897, 4155.385, 4196.923, 0, 0, []
1629045596.7921, 23, 0, 4185.641, 4166.154, 4124.103, 4163.59, 4208.718, 0, 0, []
1629045596.8001, 24, 0, 4199.487, 4170.256, 4118.974, 4171.795, 4221.026, 0, 0, []
1629045596.808, 25, 0, 4194.359, 4184.615, 4144.615, 4156.41, 4214.872, 0, 0, []
1629045596.8157, 26, 0, 4181.538, 4188.205, 4117.949, 4130.769, 4202.564, 0, 0, []
1629045596.8236, 27, 0, 4191.795, 4189.744, 4142.564, 4143.077, 4203.59, 0, 0, []
1629045596.8314, 28, 0, 4202.564, 4189.744, 4145.128, 4162.564, 4212.821, 0, 0, []
1629045596.8393, 29, 0, 4194.872, 4181.026, 4129.744, 4167.692, 4209.744, 0, 0, []
1629045596.8471, 30, 0, 4189.744, 4190.769, 4151.795, 4173.846, 4201.026, 0, 0, []
1629045596.8549, 31, 0, 4187.692, 4194.359, 4124.615, 4168.205, 4200.513, 0, 0, []
1629045596.8627, 32, 0, 4184.615, 4162.564, 4141.538, 4153.846, 4198.462, 0, 0, []
1629045596.8706, 33, 0, 4189.231, 4152.308, 4151.282, 4141.538, 4192.821, 0, 0, []
1629045596.8784, 34, 0, 4201.538, 4173.333, 4132.821, 4142.564, 4201.026, 0, 0, []
