Timestamp, COUNTER, INTERPOLATED, AF3, T7, Pz, T8, AF4, RAW_CQ, MARKER_HARDWARE, MARKERS
1630343169.0024, 55, 0, 4091.795, 4211.795, 4081.026, 4063.077, 4062.051, 0, 0, []
1630343169.0102, 56, 0, 4081.538, 4218.974, 4087.179, 4056.41, 4057.436, 0, 0, []
1630343169.0181, 57, 0, 4065.128, 4212.821, 4120, 4057.436, 4051.282, 0, 0, []
1630343169.026, 58, 0, 4074.359, 4209.231, 4094.359, 4054.359, 4044.615, 0, 0, []
1630343169.034, 59, 0, 4084.615, 4204.615, 4124.615, 4058.462, 4056.41, 0, 0, []
1630343169.042, 60, 0, 4086.667, 4185.128, 4088.205, 4067.179, 4077.436, 0, 0, []
1630343169.0498, 61, 0, 4095.897, 4152.308, 4077.949, 4063.59, 4073.333, 0, 0, []
1630343169.0578, 62, 0, 4089.744, 4116.923, 4094.359, 4046.154, 4061.538, 0, 0, []
1630343169.0657, 63, 0, 4080.513, 4109.744, 4051.795, 4043.077, 4077.949, 0, 0, []
1630343169.0737, 64, 0, 4106.667, 4132.308, 4097.949, 4068.718, 4098.974, 450, 0, []
1630343169.0816, 65, 0, 4126.667, 4137.436, 4068.205, 4073.333, 4096.923, 450, 0, []
1630343169.0895, 66, 0, 4111.795, 4128.205, 4035.897, 4070.256, 4099.487, 16193, 0, []
1630343169.0974, 67, 0, 4102.564, 4125.128, 4080, 4080, 4097.949, 450, 0, []
1630343169.1054, 68, 0, 4111.795, 4108.205, 4044.615, 4068.718, 4082.051, 16131, 0, []
1630343169.1133, 69, 0, 4094.872, 4112.308, 4056.41, 4055.385, 4081.026, 450, 0, []
1630343169.1211, 70, 0, 4077.436, 4154.872, 4058.462, 4066.154, 4089.231, 16291, 0, []
1630343169.1289, 71, 0, 4099.487, 4171.795, 4075.897, 4081.538, 4089.744, 450, 0, []
1630343169.1367, 72, 0, 4108.718, 4130.256, 4109.744, 4072.821, 4091.282, 450, 0, []
1630343169.1446, 73, 0, 4090.769, 4092.821, 4047.179, 4049.744, 4090.769, 16110, 0, []
1630343169.1524, 74, 0, 4101.026, 4123.59, 4081.026, 4070.256, 4088.205, 450, 0, []
1630343169.1603, 75, 0, 4116.41, 4159.487, 4090.769, 4098.462, 4092.308, 16207, 0, []
1630343169.168, 76, 0, 4100, 4129.744, 4057.949, 4082.051, 4093.333, 450, 0, []
1630343169.1759, 77, 0, 4090.769, 4095.385, 4096.41, 4069.744, 4082.051, 450, 0, []
1630343169.1837, 78, 0, 4092.821, 4113.846, 4062.564, 4076.923, 4073.846, 450, 0, []
1630343169.1916, 79, 0, 4093.333, 4128.205, 4075.897, 4097.436, 4087.179, 16207, 0, []
1630343169.1994, 80, 0, 4105.128, 4121.538, 4076.923, 4112.308, 4097.436, 450, 0, []
1630343169.2073, 81, 0, 4110.769, 4141.026, 4052.821, 4101.026, 4090.769, 450, 0, []
1630343169.2152, 82, 0, 4105.128, 4157.436, 4097.949, 4098.974, 4101.026, 450, 0, []
1630343169.2232, 83, 0, 4109.231, 4151.282, 4065.128, 4100, 4114.359, 16207, 0, []
1630343169.2311, 84, 0, 4104.103, 4151.282, 4079.487, 4062.564, 4086.154, 450, 0, []
1630343169.2391, 85, 0, 4087.692, 4136.41, 4095.385, 4026.154, 4064.615, 450, 0, []
1630343169.2469, 86, 0, 4097.949, 4107.179, 4074.872, 4058.974, 4089.744, 450, 0, []
