Timestamp, AF3/theta, AF3/alpha, AF3/betaL, AF3/betaH, AF3/gamma, T7/theta, T7/alpha, T7/betaL, T7/betaH, T7/gamma, Pz/theta, Pz/alpha, Pz/betaL, Pz/betaH, Pz/gamma, T8/theta, T8/alpha, T8/betaL, T8/betaH, T8/gamma, AF4/theta, AF4/alpha, AF4/betaL, AF4/betaH, AF4/gamma
1631386474.2207, 4.585, 2.364, 1.84, 1.426, 0.73, 12531.801, 2347.303, 553.081, 194.062, 58.31, 3.816, 1.861, 2.044, 33.096, 15.358, 1.426, 1.549, 3.453, 2.8, 0.732, 6.329, 2.861, 1.289, 1.69, 0.953
1631386474.3461, 12.091, 4.527, 2.029, 1.579, 0.633, 9922.709, 1824.567, 422.595, 149.09, 45.483, 4.324, 2.362, 2.558, 33.648, 16.154, 1.613, 1.559, 4.615, 3.408, 0.651, 16.24, 4.396, 1.519, 1.902, 0.796
1631386474.4714, 26.384, 8.262, 2.645, 1.626, 0.564, 6513.103, 1184.431, 268.794, 95.554, 30.015, 4.456, 2.92, 3.146, 33.971, 16.851, 2.136, 1.879, 6.39, 3.887, 0.588, 34.734, 7.15, 1.937, 2.004, 0.647
1631386474.5967, 46.375, 13.008, 3.607, 1.545, 0.539, 3467.385, 619.53, 138.502, 49.306, 16.652, 4.308, 3.537, 3.828, 33.953, 17.385, 3.012, 2.551, 8.623, 4.169, 0.554, 60.034, 10.827, 2.46, 1.952, 0.535
1631386474.7219, 67.587, 17.609, 4.667, 1.365, 0.563, 1370.921, 249.935, 57.262, 19.738, 8.264, 4.136, 4.146, 4.571, 33.147, 17.619, 4.089, 3.495, 10.862, 4.227, 0.549, 86.216, 14.633, 2.954, 1.766, 0.476
1631386474.8472, 83.605, 20.65, 5.482, 1.15, 0.623, 365.107, 85.154, 24.567, 6.861, 4.969, 4.227, 4.632, 5.228, 31.079, 17.375, 5.106, 4.503, 12.486, 4.07, 0.563, 105.124, 17.478, 3.273, 1.514, 0.467
1631386474.9724, 89.028, 21.181, 5.756, 0.971, 0.693, 76.303, 49.012, 19.994, 4.011, 4.793, 4.711, 4.861, 5.585, 27.671, 16.484, 5.783, 5.339, 12.982, 3.733, 0.577, 110.303, 18.545, 3.327, 1.276, 0.488
1631386475.0976, 81.89, 19.152, 5.391, 0.878, 0.742, 40.275, 50.755, 22.489, 3.948, 5.399, 5.443, 4.741, 5.483, 23.368, 14.975, 5.914, 5.789, 12.124, 3.257, 0.575, 100.016, 17.626, 3.114, 1.104, 0.514
1631386475.2229, 64.912, 15.307, 4.465, 0.878, 0.752, 33.669, 49.061, 23.956, 3.935, 5.745, 6.045, 4.272, 4.887, 18.969, 13.138, 5.453, 5.779, 10.108, 2.687, 0.548, 77.979, 15.113, 2.689, 1.002, 0.526
1631386475.3483, 44.005, 10.902, 3.235, 0.939, 0.718, 22.021, 43.473, 23.894, 4.015, 5.817, 6.136, 3.544, 3.924, 15.38, 11.326, 4.577, 5.397, 7.505, 2.079, 0.502, 51.624, 11.816, 2.159, 0.942, 0.517
