Timestamp, AF3/theta, AF3/alpha, AF3/betaL, AF3/betaH, AF3/gamma, T7/theta, T7/alpha, T7/betaL, T7/betaH, T7/gamma, Pz/theta, Pz/alpha, Pz/betaL, Pz/betaH, Pz/gamma, T8/theta, T8/alpha, T8/betaL, T8/betaH, T8/gamma, AF4/theta, AF4/alpha, AF4/betaL, AF4/betaH, AF4/gamma
1630404709.131, 7.164, 3.789, 2.538, 1.5, 1.025, 730.764, 195.738, 235.457, 47.694, 19.323, 1.134, 0.816, 0.611, 0.806, 0.606, 10.157, 3.168, 4.386, 1.733, 1.543, 12.847, 4.751, 2.011, 1.458, 2.332
1630404709.2572, 6.44, 3.47, 2.562, 1.653, 0.901, 795.426, 220.611, 205.883, 57.9, 17.569, 1.111, 0.712, 0.607, 0.715, 0.616, 10.631, 3.279, 3.392, 1.325, 1.545, 10.958, 4.412, 1.896, 1.638, 2.473
1630404709.3833, 5.607, 3.118, 2.678, 1.816, 0.842, 806.953, 238.67, 191.557, 75.062, 17.045, 1.066, 0.665, 0.645, 0.664, 0.643, 10.704, 3.318, 2.549, 1.088, 1.556, 8.909, 4.018, 1.996, 1.849, 2.494
1630404709.5092, 4.983, 2.807, 2.873, 1.944, 0.862, 779.878, 242.786, 185.7, 94.565, 17.569, 0.985, 0.697, 0.724, 0.659, 0.669, 10.172, 3.252, 2.137, 1.06, 1.592, 7.023, 3.653, 2.269, 2.023, 2.389
1630404709.6353, 4.388, 2.557, 3.063, 1.997, 0.949, 784.659, 231.435, 186.009, 110.191, 18.806, 0.867, 0.807, 0.822, 0.688, 0.677, 8.734, 3.016, 2.171, 1.179, 1.657, 5.564, 3.357, 2.583, 2.097, 2.182
1630404709.7617, 3.964, 2.337, 3.142, 1.961, 1.079, 892.861, 209.168, 195.037, 116.771, 20.402, 0.723, 0.973, 0.919, 0.726, 0.659, 6.65, 2.625, 2.423, 1.319, 1.733, 4.406, 3.105, 2.798, 2.042, 1.92
1630404709.8881, 3.582, 2.088, 3.018, 1.841, 1.213, 1133.908, 183.387, 212.284, 111.805, 21.889, 0.591, 1.158, 0.993, 0.745, 0.617, 4.633, 2.138, 2.585, 1.373, 1.79, 3.614, 2.834, 2.793, 1.862, 1.651
1630404710.0142, 3.412, 1.808, 2.647, 1.662, 1.318, 1433.969, 159.447, 231.9, 96.579, 22.653, 0.52, 1.325, 1.018, 0.727, 0.561, 3.104, 1.666, 2.502, 1.321, 1.794, 3.135, 2.586, 2.523, 1.6, 1.412
1630404710.14, 3.25, 1.557, 2.1, 1.471, 1.37, 1698.679, 139.119, 242.955, 75.296, 22.115, 0.529, 1.457, 0.988, 0.676, 0.505, 2.41, 1.298, 2.197, 1.2, 1.735, 2.948, 2.439, 2.054, 1.329, 1.224
1630404710.2659, 3.043, 1.399, 1.522, 1.313, 1.36, 1787.617, 120.97, 235.924, 53.389, 20.022, 0.617, 1.55, 0.919, 0.615, 0.46, 2.371, 1.068, 1.762, 1.067, 1.621, 2.853, 2.424, 1.51, 1.123, 1.095
