Timestamp, AF3/theta, AF3/alpha, AF3/betaL, AF3/betaH, AF3/gamma, T7/theta, T7/alpha, T7/betaL, T7/betaH, T7/gamma, Pz/theta, Pz/alpha, Pz/betaL, Pz/betaH, Pz/gamma, T8/theta, T8/alpha, T8/betaL, T8/betaH, T8/gamma, AF4/theta, AF4/alpha, AF4/betaL, AF4/betaH, AF4/gamma
1629045428.2455, 24.441, 2.364, 0.879, 0.899, 0.593, 4.31, 4.856, 2.1, 1.395, 1.276, 1.792, 0.748, 1.07, 0.733, 0.361, 1.961, 1.131, 0.935, 0.855, 0.381, 16.65, 1.401, 0.689, 0.906, 0.375
1629045428.3716, 27.344, 2.53, 0.903, 0.875, 0.577, 3.859, 4.175, 2.064, 1.293, 1.334, 1.885, 0.649, 1.02, 0.612, 0.391, 1.812, 1.167, 1.24, 0.848, 0.384, 18.899, 1.46, 0.899, 0.884, 0.391
1629045428.4976, 26.54, 2.618, 0.939, 0.916, 0.548, 3.289, 3.453, 1.95, 1.211, 1.406, 1.972, 0.658, 0.962, 0.5, 0.412, 1.546, 1.242, 1.651, 0.857, 0.382, 18.517, 1.585, 1.279, 0.926, 0.41
1629045428.6237, 22.236, 2.574, 1, 0.983, 0.513, 2.972, 2.789, 1.821, 1.183, 1.458, 1.982, 0.761, 0.918, 0.419, 0.42, 1.245, 1.405, 2.087, 0.887, 0.372, 15.755, 1.736, 1.764, 1.013, 0.432
1629045428.7498, 15.931, 2.401, 1.085, 1.04, 0.479, 2.963, 2.24, 1.711, 1.213, 1.467, 1.87, 0.902, 0.924, 0.372, 0.414, 0.989, 1.694, 2.442, 0.933, 0.357, 11.556, 1.868, 2.205, 1.118, 0.454
1629045428.876, 9.644, 2.156, 1.191, 1.064, 0.451, 2.924, 1.842, 1.653, 1.279, 1.429, 1.646, 1.021, 1.008, 0.356, 0.398, 0.861, 2.102, 2.609, 0.982, 0.339, 7.314, 1.952, 2.442, 1.209, 0.474
1629045429.0019, 4.925, 1.895, 1.308, 1.046, 0.436, 3.151, 1.641, 1.641, 1.345, 1.357, 1.381, 1.092, 1.158, 0.366, 0.379, 0.893, 2.554, 2.532, 1.015, 0.322, 4.079, 1.983, 2.388, 1.253, 0.488
1629045429.1279, 2.604, 1.63, 1.439, 1.007, 0.434, 3.12, 1.708, 1.678, 1.377, 1.268, 1.161, 1.124, 1.34, 0.397, 0.364, 1.072, 2.934, 2.279, 1.022, 0.307, 2.401, 1.949, 2.105, 1.236, 0.492
1629045429.254, 3.475, 1.591, 1.602, 1, 0.44, 3.533, 2.028, 1.741, 1.384, 1.175, 1.038, 1.137, 1.515, 0.451, 0.358, 1.335, 3.127, 2.065, 1.009, 0.3, 2.546, 1.927, 1.787, 1.176, 0.482
1629045429.3803, 8.885, 2.093, 1.845, 1.081, 0.448, 3.805, 2.485, 1.821, 1.43, 1.087, 0.996, 1.142, 1.649, 0.527, 0.368, 1.591, 3.075, 2.236, 0.997, 0.306, 4.939, 2.027, 1.672, 1.128, 0.458
1629045429.5063, 19.733, 3.285, 2.183, 1.269, 0.453, 4.642, 2.901, 1.9, 1.577, 1.021, 0.99, 1.146, 1.722, 0.617, 0.396, 1.762, 2.827, 3.06, 1.004, 0.329, 10.082, 2.31, 1.912, 1.144, 0.423
1629045429.6325, 34.942, 5.01, 2.555, 1.521, 0.454, 5.493, 3.148, 1.981, 1.84, 0.994, 0.96, 1.144, 1.726, 0.701, 0.435, 1.776, 2.5, 4.514, 1.027, 0.368, 17.628, 2.724, 2.463, 1.238, 0.385
1629045429.7585, 50.573, 6.79, 2.851, 1.743, 0.452, 6.74, 3.156, 2.074, 2.163, 1.018, 0.868, 1.123, 1.68, 0.758, 0.476, 1.645, 2.203, 6.254, 1.044, 0.415, 25.669, 3.163, 3.103, 1.37, 0.355
1629045429.8844, 61.82, 8.029, 2.971, 1.837, 0.447, 7.39, 2.957, 2.186, 2.433, 1.091, 0.725, 1.079, 1.629, 0.77, 0.504, 1.433, 1.986, 7.756, 1.023, 0.462, 31.809, 3.512, 3.564, 1.47, 0.342
1629045430.0107, 64.219, 8.303, 2.857, 1.75, 0.44, 7.741, 2.642, 2.3, 2.542, 1.191, 0.58, 1.012, 1.616, 0.731, 0.509, 1.254, 1.849, 8.547, 0.953, 0.494, 33.595, 3.69, 3.675, 1.478, 0.346
1629045430.1375, 56.49, 7.53, 2.537, 1.502, 0.427, 7.139, 2.336, 2.399, 2.428, 1.281, 0.509, 0.929, 1.634, 0.652, 0.488, 1.195, 1.746, 8.354, 0.842, 0.505, 30.247, 3.711, 3.387, 1.378, 0.361
1629045430.2645, 42.811, 6.039, 2.112, 1.18, 0.408, 5.984, 2.094, 2.454, 2.103, 1.332, 0.555, 0.831, 1.634, 0.585, 0.459, 1.26, 1.652, 7.257, 0.729, 0.497, 23.66, 3.7, 2.829, 1.21, 0.377
1629045430.3914, 27.48, 4.404, 1.77, 0.908, 0.39, 4.42, 1.942, 2.463, 1.651, 1.332, 0.713, 0.727, 1.597, 0.629, 0.462, 1.397, 1.573, 5.706, 0.671, 0.481, 15.649, 3.819, 2.299, 1.063, 0.391
1629045430.5184, 16.261, 3.183, 1.682, 0.782, 0.389, 3.14, 1.853, 2.49, 1.193, 1.299, 0.956, 0.638, 1.543, 0.88, 0.535, 1.57, 1.565, 4.292, 0.728, 0.474, 9.451, 4.191, 2.093, 1.014, 0.407
1629045430.645, 11.16, 2.702, 1.938, 0.828, 0.422, 2.789, 1.783, 2.614, 0.839, 1.259, 1.212, 0.583, 1.508, 1.356, 0.702, 1.844, 1.658, 3.463, 0.925, 0.494, 6.312, 4.801, 2.37, 1.083, 0.439
1629045430.7719, 10.924, 2.939, 2.492, 1.006, 0.509, 3.33, 1.726, 2.85, 0.643, 1.238, 1.409, 0.569, 1.522, 1.967, 0.958, 2.277, 1.815, 3.316, 1.245, 0.554, 5.958, 5.499, 3.068, 1.236, 0.51
