Timestamp, AF3/theta, AF3/alpha, AF3/betaL, AF3/betaH, AF3/gamma, T7/theta, T7/alpha, T7/betaL, T7/betaH, T7/gamma, Pz/theta, Pz/alpha, Pz/betaL, Pz/betaH, Pz/gamma, T8/theta, T8/alpha, T8/betaL, T8/betaH, T8/gamma, AF4/theta, AF4/alpha, AF4/betaL, AF4/betaH, AF4/gamma
1629649384.4511, 2.898, 2.186, 1.946, 1.058, 0.393, 1.514, 1.192, 2.294, 0.706, 0.428, 1.619, 1.321, 1.087, 1.587, 0.236, 0.996, 1.046, 0.957, 1.035, 0.341, 2.319, 2.039, 1.843, 1.383, 0.334
1629649384.5779, 2.814, 2.113, 2.065, 0.934, 0.382, 1.441, 1.197, 2.305, 0.578, 0.446, 1.987, 1.266, 0.904, 1.445, 0.255, 0.999, 1.233, 0.839, 0.907, 0.342, 2.455, 2.073, 1.732, 1.236, 0.329
1629649384.7044, 2.734, 2.014, 2.04, 0.797, 0.358, 1.475, 1.177, 2.236, 0.461, 0.466, 2.423, 1.162, 0.751, 1.269, 0.301, 1.043, 1.41, 0.706, 0.747, 0.35, 2.631, 1.999, 1.521, 1.028, 0.336
1629649384.8312, 2.707, 1.85, 1.861, 0.676, 0.329, 1.696, 1.151, 2.108, 0.366, 0.481, 2.926, 1.052, 0.664, 1.114, 0.431, 1.161, 1.541, 0.572, 0.586, 0.367, 2.849, 1.813, 1.251, 0.82, 0.353
1629649384.9574, 2.816, 1.623, 1.571, 0.59, 0.303, 2.17, 1.118, 1.941, 0.314, 0.487, 3.43, 0.976, 0.674, 1.007, 0.707, 1.313, 1.609, 0.471, 0.448, 0.389, 3.104, 1.567, 0.991, 0.663, 0.376
1629649385.0841, 3.164, 1.387, 1.22, 0.539, 0.292, 2.873, 1.058, 1.743, 0.325, 0.493, 3.823, 0.949, 0.796, 0.942, 1.143, 1.451, 1.628, 0.438, 0.347, 0.412, 3.487, 1.376, 0.796, 0.58, 0.405
1629649385.2105, 3.796, 1.221, 0.865, 0.515, 0.313, 3.705, 0.963, 1.518, 0.39, 0.511, 4.034, 0.996, 0.998, 0.887, 1.682, 1.574, 1.654, 0.471, 0.288, 0.441, 4.06, 1.345, 0.678, 0.563, 0.449
1629649385.337, 4.977, 1.23, 0.566, 0.513, 0.385, 4.408, 0.867, 1.276, 0.488, 0.549, 4.019, 1.167, 1.217, 0.819, 2.202, 1.729, 1.761, 0.543, 0.271, 0.495, 4.898, 1.615, 0.626, 0.583, 0.53
1629649385.4632, 8.795, 1.642, 0.37, 0.545, 0.524, 4.777, 0.827, 1.056, 0.611, 0.611, 3.768, 1.494, 1.381, 0.739, 2.571, 1.994, 1.993, 0.602, 0.307, 0.592, 7.918, 2.475, 0.62, 0.626, 0.672
1629649385.5891, 18.417, 2.675, 0.328, 0.648, 0.721, 4.613, 0.89, 0.902, 0.767, 0.697, 3.347, 1.965, 1.45, 0.677, 2.7, 2.483, 2.372, 0.641, 0.422, 0.734, 16.44, 4.119, 0.689, 0.713, 0.881
1629649385.7155, 35.414, 4.38, 0.452, 0.86, 0.944, 4.019, 1.068, 0.831, 0.962, 0.795, 2.929, 2.515, 1.405, 0.667, 2.584, 3.221, 2.899, 0.68, 0.636, 0.901, 32.313, 6.493, 0.869, 0.879, 1.133
1629649385.8415, 57.965, 6.442, 0.708, 1.186, 1.143, 3.427, 1.366, 0.817, 1.196, 0.893, 2.726, 3.025, 1.256, 0.728, 2.29, 4.243, 3.534, 0.733, 0.94, 1.054, 54.136, 9.107, 1.166, 1.146, 1.376
1629649385.9678, 82.059, 8.439, 1.069, 1.594, 1.267, 3.615, 1.763, 0.826, 1.457, 0.977, 2.982, 3.358, 1.059, 0.854, 1.921, 5.588, 4.167, 0.814, 1.29, 1.15, 77.718, 11.287, 1.56, 1.494, 1.545
1629649386.094, 103.227, 10.022, 1.497, 2.016, 1.285, 5.491, 2.223, 0.864, 1.73, 1.035, 3.926, 3.446, 0.903, 1.014, 1.564, 7.259, 4.685, 0.945, 1.614, 1.161, 97.781, 12.525, 1.999, 1.858, 1.591
1629649386.2197, 117.647, 10.879, 2.007, 2.364, 1.2, 8.874, 2.681, 0.949, 1.994, 1.061, 5.329, 3.302, 0.854, 1.165, 1.259, 9.017, 5, 1.125, 1.831, 1.081, 110.113, 12.538, 2.452, 2.15, 1.501
1629649386.3458, 124.774, 11.216, 2.718, 2.564, 1.04, 12.94, 3.027, 1.121, 2.222, 1.057, 6.834, 2.98, 0.926, 1.277, 1, 10.584, 5.155, 1.398, 1.906, 0.934, 113.423, 11.672, 2.969, 2.289, 1.304
1629649386.472, 126.192, 11.299, 3.739, 2.588, 0.853, 16.3, 3.172, 1.442, 2.397, 1.026, 7.941, 2.555, 1.089, 1.34, 0.762, 11.59, 5.406, 1.894, 1.907, 0.763, 109.386, 10.491, 3.645, 2.245, 1.053
1629649386.5982, 124.561, 11.301, 5.041, 2.449, 0.687, 17.724, 3.076, 1.963, 2.504, 0.98, 8.257, 2.127, 1.304, 1.365, 0.552, 11.86, 6.221, 2.896, 1.999, 0.618, 101.365, 9.541, 4.542, 2.043, 0.814
