Timestamp, AF3/theta, AF3/alpha, AF3/betaL, AF3/betaH, AF3/gamma, T7/theta, T7/alpha, T7/betaL, T7/betaH, T7/gamma, Pz/theta, Pz/alpha, Pz/betaL, Pz/betaH, Pz/gamma, T8/theta, T8/alpha, T8/betaL, T8/betaH, T8/gamma, AF4/theta, AF4/alpha, AF4/betaL, AF4/betaH, AF4/gamma
1627719304.3059, 148.424, 37.09, 6.052, 2.116, 1.285, 1.109, 3.353, 2.344, 2.318, 1.009, 2.777, 2.767, 1.465, 1.348, 0.943, 0.984, 2.595, 2.362, 1.97, 1.447, 89.15, 22.325, 4.346, 1.753, 1.24
1627719304.4328, 104.101, 26.575, 4.487, 1.946, 1.303, 1.008, 3.097, 2.136, 2.103, 0.999, 2.5, 2.437, 1.378, 1.153, 0.967, 0.865, 2.348, 1.78, 1.844, 1.418, 62.308, 15.908, 3.205, 1.875, 1.218
1627719304.5598, 59.949, 16.107, 3.195, 1.888, 1.305, 0.948, 2.727, 2.088, 1.979, 1.03, 2.061, 2.158, 1.406, 1.031, 0.985, 0.783, 2.159, 1.401, 1.874, 1.344, 35.951, 9.825, 2.378, 2.128, 1.163
1627719304.6867, 26.708, 8.226, 2.355, 1.863, 1.298, 0.966, 2.394, 2.131, 1.889, 1.111, 1.585, 1.927, 1.507, 0.95, 0.999, 0.766, 2.066, 1.16, 1.991, 1.251, 16.159, 5.446, 1.936, 2.381, 1.105
1627719304.8136, 8.529, 3.781, 1.912, 1.809, 1.285, 1.089, 2.177, 2.141, 1.764, 1.221, 1.214, 1.725, 1.587, 0.884, 1.015, 0.786, 2.103, 0.984, 2.124, 1.169, 5.451, 3.112, 1.748, 2.519, 1.076
1627719304.9403, 2.376, 2.058, 1.667, 1.693, 1.262, 1.309, 2.056, 2.044, 1.572, 1.323, 1.057, 1.515, 1.583, 0.826, 1.031, 0.881, 2.272, 0.858, 2.22, 1.119, 1.989, 2.274, 1.628, 2.482, 1.09
1627719305.0668, 2.256, 1.605, 1.468, 1.525, 1.226, 1.622, 1.942, 1.855, 1.334, 1.381, 1.134, 1.254, 1.49, 0.792, 1.041, 1.2, 2.507, 0.846, 2.243, 1.105, 2.718, 2.051, 1.499, 2.28, 1.147
1627719305.1933, 7.249, 1.829, 1.321, 1.346, 1.178, 1.91, 1.767, 1.631, 1.095, 1.376, 1.387, 0.97, 1.374, 0.81, 1.035, 1.977, 2.726, 1.038, 2.184, 1.118, 9.538, 2.304, 1.43, 1.988, 1.227
1627719305.32, 22.33, 3.091, 1.353, 1.203, 1.124, 2.169, 1.513, 1.428, 0.893, 1.32, 1.702, 0.736, 1.335, 0.882, 1.004, 3.274, 2.87, 1.479, 2.062, 1.139, 28.27, 3.525, 1.585, 1.7, 1.308
1627719305.4464, 50.917, 5.731, 1.601, 1.125, 1.077, 2.266, 1.214, 1.255, 0.748, 1.243, 1.972, 0.628, 1.44, 0.986, 0.942, 4.913, 2.923, 2.081, 1.908, 1.151, 61.512, 6.016, 2.016, 1.483, 1.367
1627719305.573, 90.224, 9.445, 2.004, 1.104, 1.04, 2.207, 0.923, 1.098, 0.659, 1.173, 2.123, 0.668, 1.703, 1.078, 0.853, 6.494, 2.906, 2.675, 1.748, 1.142, 105.165, 9.449, 2.655, 1.351, 1.385
1627719305.6992, 131.079, 13.312, 2.424, 1.11, 1.001, 1.993, 0.686, 0.957, 0.611, 1.126, 2.13, 0.828, 2.068, 1.118, 0.748, 7.465, 2.863, 3.069, 1.597, 1.099, 148.159, 12.958, 3.322, 1.273, 1.344
1627719305.8253, 162.001, 16.222, 2.727, 1.112, 0.944, 1.692, 0.523, 0.836, 0.581, 1.097, 2.032, 1.029, 2.445, 1.095, 0.637, 7.667, 2.833, 3.146, 1.46, 1.018, 178.954, 15.559, 3.783, 1.21, 1.236
1627719305.9523, 175.3, 17.367, 2.858, 1.108, 0.855, 1.454, 0.435, 0.745, 0.562, 1.069, 1.89, 1.208, 2.738, 1.023, 0.529, 7.092, 2.875, 2.919, 1.331, 0.9, 191.465, 16.598, 3.897, 1.169, 1.075
