Timestamp, AF3/theta, AF3/alpha, AF3/betaL, AF3/betaH, AF3/gamma, T7/theta, T7/alpha, T7/betaL, T7/betaH, T7/gamma, Pz/theta, Pz/alpha, Pz/betaL, Pz/betaH, Pz/gamma, T8/theta, T8/alpha, T8/betaL, T8/betaH, T8/gamma, AF4/theta, AF4/alpha, AF4/betaL, AF4/betaH, AF4/gamma
1630238445.996, 2.547, 2.04, 2.479, 1.676, 1.769, 5.188, 1.173, 2.717, 1.998, 2.709, 2.444, 2.258, 1.257, 1.047, 1.333, 1.215, 0.8, 0.89, 0.548, 1.517, 2.053, 3.02, 2.534, 1.993, 2.746
1630238446.1218, 2.872, 1.546, 2.172, 1.615, 1.884, 5.14, 1.185, 2.261, 1.876, 3.006, 2.997, 2.314, 1.441, 1.297, 1.392, 1.451, 0.632, 0.944, 0.6, 1.602, 2.253, 2.328, 2.658, 2.219, 2.794
1630238446.2476, 3.16, 1.383, 2.022, 1.575, 2.021, 5.147, 1.165, 1.995, 1.825, 3.32, 3.545, 2.307, 1.661, 1.587, 1.434, 1.807, 0.599, 1.132, 0.739, 1.745, 2.74, 2.189, 2.936, 2.447, 2.843
1630238446.3737, 3.399, 1.509, 2.154, 1.567, 2.176, 4.976, 1.139, 2.028, 1.856, 3.549, 3.876, 2.163, 1.881, 1.826, 1.444, 2.168, 0.7, 1.436, 0.9, 1.937, 3.528, 2.591, 3.369, 2.625, 2.881
1630238446.4999, 3.595, 1.82, 2.603, 1.609, 2.315, 4.553, 1.135, 2.329, 1.936, 3.609, 3.882, 1.908, 2.087, 1.96, 1.43, 2.419, 0.918, 1.812, 1.079, 2.135, 4.569, 3.331, 3.905, 2.748, 2.925
1630238446.6259, 3.727, 2.173, 3.255, 1.714, 2.388, 3.892, 1.155, 2.728, 2.006, 3.483, 3.624, 1.644, 2.267, 1.991, 1.405, 2.519, 1.195, 2.169, 1.298, 2.268, 5.749, 4.1, 4.386, 2.831, 2.991
1630238446.7518, 4.167, 2.486, 3.936, 1.869, 2.347, 3.317, 1.202, 3.052, 2.042, 3.213, 3.284, 1.51, 2.453, 1.971, 1.375, 2.514, 1.431, 2.407, 1.577, 2.28, 7.582, 4.606, 4.675, 2.889, 3.064
1630238446.878, 6.695, 3.148, 4.512, 2.055, 2.184, 2.938, 1.271, 3.202, 2.054, 2.894, 3.078, 1.586, 2.674, 1.987, 1.337, 2.518, 1.565, 2.442, 1.902, 2.152, 12.892, 5.233, 4.831, 2.943, 3.102
1630238447.0041, 13.921, 4.932, 4.875, 2.239, 1.934, 2.879, 1.363, 3.172, 2.068, 2.633, 3.124, 1.831, 2.895, 2.092, 1.277, 2.663, 1.599, 2.283, 2.205, 1.916, 25.996, 6.899, 4.967, 2.997, 3.057
1630238447.1303, 27.225, 8.387, 4.957, 2.37, 1.661, 3.524, 1.483, 3.024, 2.089, 2.51, 3.375, 2.099, 3.037, 2.277, 1.184, 2.996, 1.595, 2.052, 2.398, 1.632, 48.947, 10.282, 5.138, 3.007, 2.909
1630238447.2567, 47.026, 13.738, 4.731, 2.402, 1.423, 4.518, 1.666, 2.863, 2.121, 2.535, 3.656, 2.249, 3.033, 2.467, 1.054, 3.44, 1.63, 1.927, 2.428, 1.366, 82.208, 15.696, 5.302, 2.913, 2.682
1630238447.3826, 72.734, 20.348, 4.287, 2.312, 1.25, 5.948, 1.925, 2.826, 2.173, 2.649, 3.774, 2.26, 2.868, 2.575, 0.91, 3.821, 1.737, 2.015, 2.305, 1.163, 123.15, 22.303, 5.355, 2.675, 2.427
1630238447.5088, 101.9, 26.825, 3.799, 2.104, 1.135, 7.244, 2.231, 2.956, 2.232, 2.756, 3.61, 2.251, 2.576, 2.541, 0.812, 3.929, 1.889, 2.29, 2.093, 1.041, 165.875, 28.484, 5.184, 2.311, 2.197
1630238447.6349, 129.963, 31.422, 3.445, 1.817, 1.047, 8.491, 2.521, 3.207, 2.27, 2.777, 3.171, 2.388, 2.217, 2.378, 0.835, 3.651, 2.017, 2.6, 1.878, 0.993, 202.183, 32.385, 4.729, 1.904, 2.021
1630238447.7615, 150.949, 32.762, 3.329, 1.506, 0.959, 9.484, 2.731, 3.474, 2.262, 2.672, 2.572, 2.789, 1.858, 2.141, 1.029, 3.034, 2.043, 2.755, 1.714, 1.001, 224.029, 32.744, 4.061, 1.556, 1.915
1630238447.8877, 159.432, 30.589, 3.464, 1.234, 0.877, 9.869, 2.828, 3.644, 2.185, 2.451, 2.041, 3.481, 1.572, 1.891, 1.388, 2.325, 1.962, 2.655, 1.604, 1.048, 226.055, 29.621, 3.388, 1.349, 1.89
1630238448.0137, 152.083, 25.654, 3.844, 1.041, 0.847, 9.67, 2.832, 3.723, 2.039, 2.163, 1.87, 4.331, 1.437, 1.662, 1.836, 1.928, 1.831, 2.363, 1.506, 1.123, 206.888, 24.065, 3.042, 1.315, 1.939
