Timestamp, AF3/theta, AF3/alpha, AF3/betaL, AF3/betaH, AF3/gamma, T7/theta, T7/alpha, T7/betaL, T7/betaH, T7/gamma, Pz/theta, Pz/alpha, Pz/betaL, Pz/betaH, Pz/gamma, T8/theta, T8/alpha, T8/betaL, T8/betaH, T8/gamma, AF4/theta, AF4/alpha, AF4/betaL, AF4/betaH, AF4/gamma
1627801490.7645, 6.112, 1.151, 2.356, 2.339, 1.048, 546.656, 16.819, 15.106, 3.308, 3.405, 1.274, 0.848, 1.306, 1.312, 1.292, 2.885, 0.927, 1.722, 1.084, 0.516, 4.561, 1.548, 2.342, 1.169, 0.62
1627801490.8914, 7.772, 1.297, 2.912, 3.262, 1.326, 954.603, 25.753, 23.242, 3.82, 4.122, 0.742, 0.551, 1.454, 1.273, 0.493, 2.649, 1.075, 2.268, 1.328, 0.582, 5.711, 2.067, 3.321, 1.583, 0.778
1627801491.0183, 8.835, 1.476, 3.329, 3.978, 1.507, 1386.209, 34.837, 31.64, 4.331, 4.798, 0.634, 0.501, 1.842, 1.38, 0.341, 2.382, 1.298, 2.806, 1.542, 0.629, 6.697, 2.541, 4.246, 1.936, 0.899
1627801491.1451, 8.934, 1.614, 3.469, 4.25, 1.529, 1714.796, 41.051, 37.65, 4.738, 5.217, 0.675, 0.538, 2.143, 1.397, 0.339, 2.049, 1.491, 3.177, 1.648, 0.643, 7.156, 2.8, 4.851, 2.113, 0.949
1627801491.2718, 8.101, 1.675, 3.301, 4.013, 1.386, 1824.569, 42.576, 39.584, 5.081, 5.279, 0.755, 0.602, 2.204, 1.282, 0.333, 1.668, 1.598, 3.296, 1.618, 0.619, 6.802, 2.755, 4.957, 2.065, 0.914
1627801491.3982, 6.787, 1.692, 2.894, 3.382, 1.129, 1690.158, 39.956, 37.473, 5.477, 5.025, 0.899, 0.683, 1.998, 1.079, 0.326, 1.281, 1.601, 3.159, 1.478, 0.566, 5.726, 2.442, 4.542, 1.824, 0.813
1627801491.5247, 5.463, 1.846, 2.425, 2.61, 0.842, 1341.151, 34.927, 32.761, 6.003, 4.595, 1.117, 0.78, 1.602, 0.85, 0.327, 0.979, 1.516, 2.834, 1.287, 0.501, 4.38, 2.156, 3.815, 1.514, 0.681
1627801491.6514, 5.563, 2.545, 2.108, 1.955, 0.606, 901.945, 29.663, 27.449, 6.579, 4.143, 1.388, 0.887, 1.154, 0.65, 0.338, 0.865, 1.374, 2.417, 1.101, 0.441, 3.87, 2.406, 3.099, 1.28, 0.563
1627801491.7779, 9.191, 4.276, 2.127, 1.563, 0.465, 501.095, 25.443, 23.063, 6.999, 3.763, 1.647, 0.992, 0.804, 0.514, 0.355, 0.955, 1.221, 1.998, 0.952, 0.396, 5.354, 3.62, 2.661, 1.212, 0.49
1627801491.904, 18.144, 7.703, 2.563, 1.42, 0.414, 218.84, 22.418, 19.952, 7.056, 3.455, 1.822, 1.068, 0.636, 0.452, 0.37, 1.271, 1.114, 1.636, 0.841, 0.367, 9.471, 6.2, 2.609, 1.304, 0.47
1627801492.0302, 33.337, 13.95, 3.327, 1.412, 0.414, 77.748, 19.61, 17.48, 6.679, 3.159, 1.877, 1.096, 0.64, 0.45, 0.374, 1.915, 1.094, 1.351, 0.752, 0.346, 19.36, 10.802, 2.821, 1.476, 0.488
1627801492.1563, 57.568, 23.374, 4.242, 1.406, 0.43, 27.17, 15.968, 14.671, 5.981, 2.829, 1.826, 1.083, 0.748, 0.481, 0.363, 3.048, 1.198, 1.141, 0.667, 0.332, 42.294, 17.795, 3.098, 1.617, 0.516
1627801492.2824, 91.794, 35.205, 5.106, 1.35, 0.449, 14.613, 11.462, 11.248, 5.194, 2.482, 1.711, 1.063, 0.887, 0.524, 0.343, 4.643, 1.446, 0.993, 0.584, 0.327, 83.706, 26.925, 3.266, 1.656, 0.536
