Timestamp, AF3/theta, AF3/alpha, AF3/betaL, AF3/betaH, AF3/gamma, T7/theta, T7/alpha, T7/betaL, T7/betaH, T7/gamma, Pz/theta, Pz/alpha, Pz/betaL, Pz/betaH, Pz/gamma, T8/theta, T8/alpha, T8/betaL, T8/betaH, T8/gamma, AF4/theta, AF4/alpha, AF4/betaL, AF4/betaH, AF4/gamma
1628960187.8529, 36.95, 18.481, 2.312, 1.566, 1.12, 17.018, 8.108, 3.966, 3.46, 4.254, 2.324, 2.811, 0.584, 1.166, 1.336, 3.391, 1.351, 0.971, 1.736, 1.595, 41.877, 21.262, 2.269, 1.507, 0.948
1628960187.9788, 40.637, 18.319, 2.999, 2.019, 1.267, 32.156, 14.563, 5.775, 4.079, 4.216, 2.508, 3.903, 0.94, 1.554, 1.452, 4.038, 1.681, 1.165, 1.941, 1.803, 44.45, 20.873, 2.59, 1.888, 1.135
1628960188.1048, 38.78, 15.754, 3.941, 2.472, 1.395, 50.291, 22.032, 8.173, 4.575, 4.08, 2.678, 4.772, 1.805, 1.96, 1.467, 4.378, 1.986, 1.488, 2.12, 1.949, 41.843, 17.77, 3.091, 2.282, 1.308
1628960188.2314, 32.083, 11.756, 5.132, 2.857, 1.494, 66.982, 28.635, 10.502, 4.819, 3.954, 2.769, 5.142, 3.18, 2.349, 1.412, 4.311, 2.158, 1.968, 2.298, 2.028, 34.823, 13.148, 3.872, 2.656, 1.448
1628960188.3582, 23.254, 7.65, 6.52, 3.135, 1.557, 75.476, 32.44, 11.955, 4.753, 3.947, 2.731, 4.923, 4.938, 2.678, 1.332, 3.88, 2.124, 2.648, 2.478, 2.045, 26.578, 8.51, 4.98, 3, 1.541
1628960188.4851, 16.219, 4.686, 7.956, 3.29, 1.575, 73.532, 32.314, 12.055, 4.431, 4.105, 2.562, 4.231, 6.868, 2.897, 1.26, 3.224, 1.879, 3.575, 2.625, 2.005, 21.066, 5.515, 6.279, 3.303, 1.579
1628960188.6121, 13.973, 3.568, 9.291, 3.318, 1.542, 61.46, 28.38, 10.844, 3.954, 4.376, 2.263, 3.33, 8.709, 2.963, 1.198, 2.517, 1.498, 4.731, 2.671, 1.912, 21.282, 5.129, 7.543, 3.529, 1.559
1628960188.739, 18.26, 4.33, 10.338, 3.211, 1.448, 43.918, 22.184, 8.768, 3.424, 4.639, 1.879, 2.491, 10.203, 2.86, 1.126, 1.899, 1.089, 5.973, 2.554, 1.767, 28.803, 7.267, 8.496, 3.619, 1.482
1628960188.8659, 28.112, 6.404, 10.9, 2.957, 1.293, 29.018, 15.742, 6.569, 2.929, 4.766, 1.484, 1.881, 11.11, 2.6, 1.022, 1.425, 0.763, 7.024, 2.249, 1.585, 42.122, 10.945, 8.909, 3.51, 1.353
1628960188.9929, 40.618, 8.942, 10.825, 2.568, 1.092, 22.549, 10.741, 4.801, 2.561, 4.685, 1.176, 1.514, 11.249, 2.218, 0.884, 1.077, 0.566, 7.577, 1.811, 1.389, 57.647, 14.812, 8.662, 3.187, 1.184
