Timestamp, AF3/theta, AF3/alpha, AF3/betaL, AF3/betaH, AF3/gamma, T7/theta, T7/alpha, T7/betaL, T7/betaH, T7/gamma, Pz/theta, Pz/alpha, Pz/betaL, Pz/betaH, Pz/gamma, T8/theta, T8/alpha, T8/betaL, T8/betaH, T8/gamma, AF4/theta, AF4/alpha, AF4/betaL, AF4/betaH, AF4/gamma
1631431613.7068, 16.251, 4.66, 2.618, 1.024, 0.492, 1.45, 0.847, 1.39, 0.983, 0.532, 0.77, 1.303, 0.504, 0.583, 0.351, 0.671, 2.46, 1.293, 1.181, 0.423, 16.592, 5.162, 2.979, 1.63, 0.463
1631431613.832, 32.489, 8.078, 3.288, 1.212, 0.557, 1.318, 0.719, 1.348, 1.007, 0.605, 0.707, 1.177, 0.459, 0.593, 0.374, 0.863, 2.297, 1.37, 1.185, 0.464, 31.179, 7.925, 3.889, 1.975, 0.498
1631431613.9572, 53.053, 12.314, 4.039, 1.425, 0.623, 2.236, 0.65, 1.271, 1.004, 0.68, 0.711, 0.995, 0.412, 0.608, 0.4, 1.071, 2.164, 1.494, 1.188, 0.502, 49.176, 11.103, 4.869, 2.352, 0.531
1631431614.0825, 72.378, 16.198, 4.646, 1.595, 0.678, 2.253, 0.73, 1.182, 0.983, 0.758, 0.77, 0.825, 0.393, 0.634, 0.427, 1.243, 2.049, 1.629, 1.18, 0.539, 65.749, 13.797, 5.617, 2.672, 0.559
1631431614.2078, 84.973, 18.392, 4.827, 1.656, 0.716, 3.429, 1.013, 1.074, 0.952, 0.85, 0.846, 0.716, 0.416, 0.671, 0.453, 1.349, 1.908, 1.727, 1.146, 0.582, 76.125, 15.028, 5.794, 2.829, 0.576
1631431614.333, 87.824, 18.267, 4.449, 1.588, 0.747, 4.421, 2.711, 2.156, 1.314, 1.025, 0.905, 0.687, 0.472, 0.706, 0.478, 1.385, 1.715, 1.771, 1.09, 0.642, 77.92, 14.483, 5.274, 2.757, 0.586
1631431614.4583, 82.56, 16.434, 3.587, 1.429, 0.779, 7.71, 16.862, 8.502, 3.561, 1.766, 0.948, 0.74, 0.538, 0.726, 0.502, 1.404, 1.514, 1.783, 1.049, 0.725, 72.625, 12.94, 4.181, 2.464, 0.589
1631431614.5837, 74.034, 14.234, 2.498, 1.251, 0.811, 38.673, 75.299, 24.28, 9.897, 4.814, 1.044, 0.871, 0.588, 0.719, 0.521, 1.484, 1.387, 1.81, 1.063, 0.825, 64.65, 11.683, 2.846, 2.028, 0.587
1631431614.709, 67.498, 12.848, 1.487, 1.131, 0.828, 131.253, 212.524, 51.532, 21.929, 12.502, 1.28, 1.062, 0.613, 0.687, 0.531, 1.689, 1.388, 1.934, 1.154, 0.915, 58.346, 11.579, 1.654, 1.57, 0.576
1631431614.8342, 65.092, 12.7, 0.828, 1.105, 0.81, 359.019, 435.931, 85.91, 38.946, 25.815, 1.71, 1.275, 0.606, 0.638, 0.526, 2.011, 1.507, 2.241, 1.306, 0.961, 55.658, 12.661, 0.873, 1.191, 0.553
1631431614.9594, 64.973, 13.199, 0.639, 1.16, 0.745, 661.01, 708.327, 119.615, 57.367, 42.981, 2.3, 1.458, 0.569, 0.582, 0.503, 2.35, 1.67, 2.777, 1.47, 0.943, 55.154, 14.074, 0.549, 0.935, 0.518
1631431615.0847, 63.313, 13.201, 0.873, 1.239, 0.644, 1041.577, 955.442, 141.539, 71.877, 59.605, 2.92, 1.575, 0.516, 0.532, 0.464, 2.575, 1.779, 3.52, 1.591, 0.865, 53.304, 14.602, 0.555, 0.792, 0.472
1631431615.2099, 56.242, 11.83, 1.369, 1.28, 0.536, 1312.396, 1098.867, 145.019, 77.927, 70.397, 3.4, 1.651, 0.462, 0.488, 0.417, 2.588, 1.771, 4.374, 1.627, 0.756, 47.225, 13.45, 0.708, 0.723, 0.42
