Timestamp, AF3/theta, AF3/alpha, AF3/betaL, AF3/betaH, AF3/gamma, T7/theta, T7/alpha, T7/betaL, T7/betaH, T7/gamma, Pz/theta, Pz/alpha, Pz/betaL, Pz/betaH, Pz/gamma, T8/theta, T8/alpha, T8/betaL, T8/betaH, T8/gamma, AF4/theta, AF4/alpha, AF4/betaL, AF4/betaH, AF4/gamma
1630309878.0729, 3.697, 1.871, 2.139, 1.682, 0.87, 35.993, 7.32, 5.941, 3.003, 4.789, 1.913, 2.138, 0.687, 0.74, 0.439, 2.423, 2.246, 1.264, 0.653, 0.738, 1.513, 2.18, 2.29, 1.558, 0.861
1630309878.1999, 3.925, 1.96, 1.656, 1.301, 0.829, 31.281, 6.735, 5.444, 3.644, 4.26, 1.843, 1.888, 0.608, 0.562, 0.354, 2.188, 2.092, 1.018, 0.598, 0.641, 1.194, 1.742, 1.638, 1.32, 0.873
1630309878.3268, 4.354, 2.383, 1.303, 0.996, 0.798, 25.782, 6.281, 5.086, 4.378, 3.82, 1.676, 1.738, 0.507, 0.448, 0.299, 2.042, 1.818, 0.839, 0.564, 0.56, 1.042, 1.417, 1.219, 1.12, 0.89
1630309878.4537, 4.858, 2.962, 1.2, 0.787, 0.773, 22.822, 7.089, 4.8, 4.899, 3.499, 1.45, 1.616, 0.421, 0.423, 0.323, 1.984, 1.483, 0.76, 0.567, 0.511, 1.256, 1.305, 1.128, 0.967, 0.899
1630309878.5806, 6.152, 3.471, 1.373, 0.664, 0.749, 30.571, 10.433, 4.526, 5.041, 3.289, 1.218, 1.487, 0.429, 0.536, 0.557, 1.972, 1.145, 0.756, 0.618, 0.502, 2.726, 1.409, 1.321, 0.857, 0.895
1630309878.7075, 9.817, 3.758, 1.714, 0.614, 0.719, 57.279, 17.367, 4.318, 4.856, 3.183, 1.042, 1.38, 0.583, 0.839, 1.137, 1.966, 0.857, 0.779, 0.714, 0.528, 6.454, 1.678, 1.649, 0.788, 0.879
1630309878.8344, 17.159, 3.767, 2.084, 0.616, 0.678, 104.911, 27.728, 4.17, 4.55, 3.185, 0.986, 1.353, 0.907, 1.345, 2.075, 1.949, 0.673, 0.827, 0.844, 0.581, 13.276, 2.007, 1.983, 0.759, 0.85
1630309878.9611, 28.658, 3.604, 2.363, 0.666, 0.629, 164.164, 39.514, 4.105, 4.371, 3.288, 1.066, 1.44, 1.378, 1.994, 3.202, 1.921, 0.615, 0.957, 0.994, 0.647, 23.32, 2.373, 2.247, 0.782, 0.808
1630309879.0878, 43.305, 3.396, 2.486, 0.766, 0.58, 218.485, 49.381, 4.176, 4.462, 3.461, 1.251, 1.613, 1.904, 2.658, 4.201, 1.892, 0.7, 1.23, 1.165, 0.706, 36.532, 2.908, 2.385, 0.88, 0.752
1630309879.2146, 58.394, 3.297, 2.429, 0.893, 0.539, 252.745, 54.267, 4.284, 4.765, 3.643, 1.476, 1.797, 2.355, 3.176, 4.742, 1.899, 0.964, 1.669, 1.358, 0.737, 50.038, 3.855, 2.362, 1.05, 0.684
1630309879.3409, 72.275, 3.429, 2.218, 1.006, 0.514, 252.609, 52.782, 4.523, 5.096, 3.76, 1.652, 1.898, 2.593, 3.408, 4.636, 2.025, 1.459, 2.237, 1.555, 0.725, 62.878, 5.386, 2.208, 1.254, 0.61
1630309879.4672, 80.539, 3.819, 1.941, 1.08, 0.508, 221.207, 45.884, 5.168, 5.291, 3.767, 1.704, 1.863, 2.539, 3.297, 3.928, 2.338, 2.189, 2.856, 1.726, 0.671, 70.687, 7.382, 2.035, 1.434, 0.537
1630309879.5942, 82.996, 4.359, 1.684, 1.119, 0.521, 166.635, 36.253, 6.454, 5.285, 3.669, 1.603, 1.715, 2.228, 2.89, 2.876, 2.844, 3.066, 3.434, 1.847, 0.597, 73.215, 9.4, 1.975, 1.535, 0.479
1630309879.7212, 78.243, 4.885, 1.503, 1.143, 0.547, 108.284, 26.841, 8.294, 5.106, 3.526, 1.394, 1.526, 1.796, 2.316, 1.824, 3.426, 3.92, 3.873, 1.904, 0.536, 68.829, 10.858, 2.096, 1.523, 0.454
1630309879.8481, 68.06, 5.219, 1.41, 1.165, 0.579, 63.588, 20.003, 10.343, 4.807, 3.408, 1.166, 1.36, 1.404, 1.72, 1.046, 3.86, 4.541, 4.108, 1.904, 0.515, 58.903, 11.294, 2.375, 1.394, 0.472
