Timestamp, AF3/theta, AF3/alpha, AF3/betaL, AF3/betaH, AF3/gamma, T7/theta, T7/alpha, T7/betaL, T7/betaH, T7/gamma, Pz/theta, Pz/alpha, Pz/betaL, Pz/betaH, Pz/gamma, T8/theta, T8/alpha, T8/betaL, T8/betaH, T8/gamma, AF4/theta, AF4/alpha, AF4/betaL, AF4/betaH, AF4/gamma
1627802216.5896, 194.316, 34.529, 16.624, 2.994, 1.412, 5.98, 1.957, 3.257, 1.461, 1.924, 1.314, 3.226, 3.47, 1.481, 1.723, 3.076, 1.473, 3.827, 1.111, 1.692, 130.663, 21.503, 12.601, 2.52, 1.539
1627802216.7158, 187.865, 32.352, 16.527, 3.185, 1.491, 5.808, 2.106, 3.587, 1.587, 2.131, 1.447, 3.288, 3.505, 1.427, 1.434, 3.368, 1.455, 4.11, 1.17, 1.702, 129.602, 21.317, 12.456, 2.529, 1.628
1627802216.8425, 155.399, 26.25, 14.495, 3.133, 1.448, 5.085, 2.157, 3.754, 1.724, 2.26, 1.527, 3.116, 3.311, 1.368, 1.159, 3.337, 1.379, 3.987, 1.232, 1.568, 110.504, 18.745, 10.943, 2.406, 1.584
1627802216.9689, 108.156, 18.313, 11.22, 2.843, 1.301, 4.078, 2.104, 3.84, 1.848, 2.299, 1.464, 2.763, 2.956, 1.303, 0.937, 2.977, 1.284, 3.529, 1.274, 1.331, 80.079, 14.667, 8.583, 2.178, 1.416
1627802217.0952, 61.323, 10.967, 7.712, 2.376, 1.097, 3.122, 1.96, 3.945, 1.938, 2.255, 1.333, 2.329, 2.529, 1.217, 0.767, 2.442, 1.235, 2.926, 1.273, 1.056, 48.616, 10.387, 6.106, 1.887, 1.172
1627802217.2214, 26.752, 5.897, 4.921, 1.854, 0.897, 2.611, 1.769, 4.101, 1.968, 2.152, 1.182, 1.946, 2.13, 1.1, 0.633, 2.005, 1.313, 2.477, 1.241, 0.811, 24.102, 7.034, 4.207, 1.594, 0.925
1627802217.3475, 8.596, 3.485, 3.538, 1.408, 0.757, 2.739, 1.574, 4.27, 1.938, 2.028, 1.098, 1.74, 1.93, 0.969, 0.531, 1.871, 1.577, 2.617, 1.209, 0.646, 10.339, 5.125, 3.456, 1.356, 0.745
1627802217.4734, 3.529, 2.973, 3.751, 1.154, 0.708, 3.458, 1.41, 4.362, 1.884, 1.91, 1.162, 1.767, 2.122, 0.87, 0.483, 2.094, 2.024, 3.749, 1.228, 0.592, 5.991, 4.488, 4.113, 1.243, 0.676
1627802217.5997, 4.213, 3.149, 5.241, 1.186, 0.755, 4.586, 1.292, 4.29, 1.879, 1.821, 1.42, 1.991, 2.802, 0.874, 0.51, 2.595, 2.563, 5.966, 1.385, 0.655, 6.592, 4.497, 6.029, 1.367, 0.726
1627802217.7258, 5.417, 3.353, 7.458, 1.544, 0.877, 5.776, 1.259, 4.039, 2, 1.774, 1.861, 2.32, 3.922, 1.021, 0.611, 3.2, 3.111, 8.933, 1.743, 0.822, 8.246, 4.661, 8.741, 1.813, 0.874
1627802217.8518, 6.616, 3.718, 9.706, 2.14, 1.041, 6.721, 1.4, 3.696, 2.274, 1.764, 2.458, 2.674, 5.229, 1.293, 0.756, 3.727, 3.612, 11.909, 2.282, 1.055, 9.876, 4.915, 11.481, 2.541, 1.076
1627802217.9778, 11.173, 4.63, 11.267, 2.802, 1.198, 7.337, 1.785, 3.44, 2.658, 1.768, 3.037, 2.943, 6.315, 1.621, 0.899, 4.162, 4.003, 13.967, 2.904, 1.29, 14.087, 5.503, 13.366, 3.386, 1.277
1627802218.1039, 26.301, 6.557, 11.589, 3.35, 1.305, 7.332, 2.381, 3.427, 3.033, 1.76, 3.445, 3.032, 6.777, 1.912, 0.995, 4.482, 4.245, 14.391, 3.458, 1.455, 25.511, 6.659, 13.682, 4.114, 1.423
1627802218.23, 58.926, 9.619, 10.588, 3.65, 1.333, 7.243, 3.085, 3.672, 3.253, 1.724, 3.783, 2.904, 6.431, 2.072, 1.016, 4.826, 4.327, 13.031, 3.79, 1.5, 49.301, 8.399, 12.296, 4.504, 1.478
1627802218.3564, 106.658, 13.229, 8.654, 3.658, 1.287, 7.363, 3.732, 4.074, 3.206, 1.662, 3.953, 2.594, 5.421, 2.059, 0.967, 5.135, 4.238, 10.346, 3.806, 1.413, 82.078, 10.304, 9.695, 4.445, 1.44
1627802218.4821, 161.417, 16.298, 6.413, 3.416, 1.197, 7.98, 4.151, 4.433, 2.869, 1.587, 4.166, 2.225, 4.135, 1.898, 0.871, 5.695, 3.98, 7.172, 3.494, 1.227, 119.211, 11.645, 6.718, 3.965, 1.335
1627802218.608, 204.715, 17.879, 4.468, 3.016, 1.102, 8.954, 4.3, 4.623, 2.34, 1.517, 4.243, 1.95, 3, 1.666, 0.758, 6.247, 3.618, 4.363, 2.932, 0.999, 147.555, 11.843, 4.215, 3.214, 1.197
1627802218.7341, 224.59, 17.535, 3.228, 2.556, 1.025, 9.823, 4.204, 4.611, 1.781, 1.471, 4.322, 1.848, 2.288, 1.447, 0.649, 6.795, 3.234, 2.486, 2.26, 0.785, 159.736, 10.732, 2.69, 2.399, 1.058
