Timestamp, AF3/theta, AF3/alpha, AF3/betaL, AF3/betaH, AF3/gamma, T7/theta, T7/alpha, T7/betaL, T7/betaH, T7/gamma, Pz/theta, Pz/alpha, Pz/betaL, Pz/betaH, Pz/gamma, T8/theta, T8/alpha, T8/betaL, T8/betaH, T8/gamma, AF4/theta, AF4/alpha, AF4/betaL, AF4/betaH, AF4/gamma
1628706808.5033, 8.955, 3.837, 2.555, 1.218, 1.652, 12.804, 4.273, 6.33, 1.932, 1.2, 5.817, 3.535, 2.39, 1.472, 1.371, 4.292, 3.208, 5.006, 1.803, 1.554, 7.933, 3.505, 2.253, 0.929, 1.867
1628706808.6301, 12.148, 5.217, 2.427, 1.114, 1.745, 11.942, 3.927, 6.362, 2.02, 1.241, 6.384, 2.94, 1.851, 1.279, 1.365, 4.344, 2.814, 3.604, 1.609, 1.633, 9.608, 4.306, 2.091, 0.815, 1.895
1628706808.7571, 14.529, 6.388, 2.305, 1.038, 1.815, 10.658, 3.855, 6.394, 2.071, 1.297, 7.293, 2.751, 1.524, 1.202, 1.357, 4.406, 2.534, 2.575, 1.442, 1.697, 11.021, 4.972, 1.92, 0.754, 1.88
1628706808.884, 15.444, 7.02, 2.241, 0.981, 1.814, 9.202, 4.146, 6.22, 2.123, 1.378, 9.108, 3.205, 1.536, 1.264, 1.336, 4.588, 2.419, 2.042, 1.355, 1.692, 11.875, 5.228, 1.787, 0.716, 1.775
1628706809.011, 14.174, 6.984, 2.266, 0.954, 1.717, 8.469, 4.774, 5.813, 2.196, 1.478, 10.907, 4.314, 1.98, 1.448, 1.291, 4.925, 2.466, 2.067, 1.379, 1.59, 11.739, 4.932, 1.75, 0.704, 1.569
1628706809.1379, 11.866, 6.473, 2.4, 0.969, 1.53, 8.356, 5.563, 5.259, 2.273, 1.569, 14.032, 5.885, 2.862, 1.704, 1.216, 5.346, 2.611, 2.621, 1.521, 1.397, 11.045, 4.204, 1.872, 0.737, 1.292
1628706809.2647, 8.494, 5.815, 2.64, 1.013, 1.284, 8.788, 6.274, 4.676, 2.31, 1.605, 15.396, 7.553, 4.062, 1.948, 1.107, 5.773, 2.782, 3.555, 1.742, 1.149, 9.377, 3.333, 2.186, 0.824, 0.999
1628706809.3917, 6.02, 5.301, 2.962, 1.06, 1.028, 8.955, 6.673, 4.111, 2.263, 1.544, 17.465, 8.839, 5.311, 2.098, 0.971, 6.143, 2.934, 4.587, 1.968, 0.903, 7.794, 2.642, 2.666, 0.953, 0.749
1628706809.5186, 4.13, 4.989, 3.307, 1.095, 0.81, 8.597, 6.585, 3.596, 2.117, 1.372, 17.331, 9.312, 6.313, 2.114, 0.826, 6.392, 2.989, 5.38, 2.115, 0.715, 6.1, 2.265, 3.171, 1.106, 0.589
1628706809.6456, 4.106, 4.845, 3.639, 1.113, 0.659, 7.353, 5.96, 3.133, 1.884, 1.119, 16.928, 8.798, 6.802, 2.005, 0.695, 6.448, 2.892, 5.678, 2.129, 0.616, 5.292, 2.225, 3.58, 1.25, 0.53
1628706809.7725, 6.573, 4.97, 3.942, 1.119, 0.57, 5.668, 4.903, 2.714, 1.6, 0.841, 14.663, 7.47, 6.683, 1.806, 0.595, 6.291, 2.66, 5.408, 2.006, 0.602, 6.063, 2.567, 3.831, 1.358, 0.545
1628706809.8995, 12.432, 5.327, 4.186, 1.122, 0.528, 3.856, 3.64, 2.365, 1.325, 0.602, 12.34, 5.68, 5.996, 1.575, 0.531, 5.78, 2.312, 4.676, 1.798, 0.641, 9.325, 3.164, 3.919, 1.408, 0.595
1628706810.0261, 21.825, 5.898, 4.495, 1.144, 0.527, 2.512, 2.627, 2.301, 1.129, 0.453, 9.549, 4.041, 5.077, 1.374, 0.508, 5.184, 2.019, 3.835, 1.598, 0.706, 14.964, 3.873, 4.042, 1.421, 0.65
1628706810.1521, 32.875, 6.873, 5.194, 1.219, 0.571, 2.26, 2.53, 2.888, 1.049, 0.42, 7.792, 3.255, 4.474, 1.25, 0.526, 5.055, 2.167, 3.416, 1.525, 0.78, 21.807, 4.742, 4.573, 1.445, 0.709
1628706810.2779, 43.7, 8.219, 6.53, 1.374, 0.659, 3.7, 3.86, 4.338, 1.085, 0.487, 7.318, 3.836, 4.65, 1.236, 0.575, 5.821, 3.136, 3.839, 1.641, 0.851, 28.522, 5.794, 5.798, 1.533, 0.773
1628706810.4035, 50.85, 9.717, 8.463, 1.591, 0.773, 6.794, 6.552, 6.492, 1.203, 0.611, 8.339, 5.721, 5.696, 1.327, 0.636, 7.909, 5, 5.175, 1.9, 0.91, 32.969, 6.981, 7.702, 1.692, 0.839
1628706810.5295, 52.613, 11.163, 10.613, 1.819, 0.893, 11.072, 10.006, 8.816, 1.357, 0.756, 10.339, 8.352, 7.241, 1.471, 0.704, 11.27, 7.553, 7.032, 2.181, 0.962, 34.173, 8.264, 9.887, 1.88, 0.909
1628706810.6563, 49.587, 12.365, 12.355, 2, 1.014, 16.306, 13.294, 10.648, 1.501, 0.91, 13.477, 11.019, 8.716, 1.609, 0.797, 15.84, 10.222, 8.78, 2.385, 1.032, 33.061, 9.525, 11.692, 2.055, 0.998
1628706810.7832, 44.227, 13.469, 13.174, 2.109, 1.149, 22.326, 15.584, 11.499, 1.591, 1.075, 17.813, 13.204, 9.678, 1.699, 0.939, 21.666, 12.529, 9.963, 2.488, 1.152, 31.922, 10.885, 12.58, 2.197, 1.145
1628706810.9101, 40.685, 14.641, 13.047, 2.268, 1.341, 28.852, 16.455, 11.43, 1.682, 1.285, 23.274, 14.781, 10.23, 1.815, 1.163, 28.745, 14.246, 10.604, 2.589, 1.358, 33.577, 12.503, 12.514, 2.422, 1.407
1628706811.0371, 40.814, 16.049, 12.431, 2.681, 1.655, 35.227, 16.118, 11.011, 1.928, 1.592, 29.025, 15.895, 10.903, 2.13, 1.503, 36.343, 15.522, 11.098, 2.845, 1.684, 38.949, 14.551, 11.939, 2.926, 1.844
1628706811.164, 44.084, 17.522, 11.9, 3.492, 2.143, 40.088, 15.116, 10.898, 2.472, 2.038, 33.996, 16.702, 12.156, 2.796, 1.967, 43.095, 16.542, 11.845, 3.374, 2.149, 46.582, 16.885, 11.453, 3.836, 2.485
