Timestamp, AF3/theta, AF3/alpha, AF3/betaL, AF3/betaH, AF3/gamma, T7/theta, T7/alpha, T7/betaL, T7/betaH, T7/gamma, Pz/theta, Pz/alpha, Pz/betaL, Pz/betaH, Pz/gamma, T8/theta, T8/alpha, T8/betaL, T8/betaH, T8/gamma, AF4/theta, AF4/alpha, AF4/betaL, AF4/betaH, AF4/gamma
1632390293.7262, 16.457, 6.972, 6.819, 2.524, 0.567, 480.456, 191.22, 99.96, 34.359, 9.659, 2.821, 3.501, 9.324, 2.135, 0.618, 3.636, 3.085, 4.234, 2.058, 0.504, 19.759, 7.821, 9.547, 2.507, 0.592
1632390293.8526, 14.86, 6.874, 7.069, 2.721, 0.49, 581.25, 213.567, 90.766, 30.427, 10.698, 2.955, 3.743, 9.922, 2.09, 0.571, 2.96, 3.475, 5.257, 1.808, 0.538, 17.525, 7.105, 9.938, 2.822, 0.545
1632390293.9788, 12.728, 6.368, 7.07, 2.77, 0.435, 680.139, 260.352, 85.582, 28.561, 11.801, 2.832, 4.184, 10.372, 2.034, 0.533, 2.374, 3.957, 6.096, 1.561, 0.589, 14.875, 6.05, 9.994, 2.984, 0.513
1632390294.1047, 10.387, 5.62, 6.824, 2.632, 0.391, 750.29, 334.889, 98.438, 30.482, 12.864, 2.484, 4.752, 10.582, 1.928, 0.506, 1.978, 4.387, 6.508, 1.342, 0.637, 12.264, 5.159, 9.813, 2.944, 0.486
1632390294.2307, 8.323, 4.903, 6.336, 2.325, 0.354, 771.666, 430.015, 138.073, 36.367, 13.83, 2.031, 5.247, 10.378, 1.755, 0.488, 1.77, 4.569, 6.413, 1.167, 0.668, 10.1, 4.865, 9.42, 2.706, 0.458
1632390294.3568, 6.908, 4.359, 5.61, 1.907, 0.321, 737.823, 528.061, 202.599, 45.556, 14.981, 1.635, 5.477, 9.617, 1.52, 0.475, 1.691, 4.357, 5.886, 1.043, 0.676, 8.903, 5.158, 8.711, 2.32, 0.429
1632390294.4831, 6.304, 3.985, 4.754, 1.469, 0.297, 663.292, 605.189, 274.506, 57.561, 16.765, 1.443, 5.322, 8.283, 1.272, 0.456, 1.666, 3.763, 5.121, 0.98, 0.669, 8.78, 5.696, 7.622, 1.875, 0.402
1632390294.6092, 6.254, 3.699, 3.965, 1.093, 0.284, 575.397, 645.143, 330.571, 71.681, 19.42, 1.507, 4.85, 6.569, 1.079, 0.423, 1.587, 2.977, 4.362, 0.993, 0.657, 9.181, 6.072, 6.251, 1.45, 0.381
1632390294.7352, 6.385, 3.429, 3.419, 0.811, 0.287, 499.912, 645.062, 352.317, 86.344, 22.749, 1.731, 4.25, 4.813, 1.001, 0.38, 1.437, 2.271, 3.783, 1.084, 0.648, 9.53, 6.019, 4.841, 1.093, 0.368
1632390294.8616, 6.4, 3.153, 3.192, 0.625, 0.304, 456.397, 619.149, 334.15, 99.09, 26.001, 2.03, 3.741, 3.383, 1.061, 0.335, 1.277, 1.82, 3.442, 1.235, 0.644, 9.203, 5.518, 3.684, 0.833, 0.361
1632390294.9873, 6.086, 2.879, 3.249, 0.524, 0.329, 452.407, 585.864, 282.582, 107.213, 28.13, 2.179, 3.477, 2.507, 1.237, 0.302, 1.114, 1.645, 3.302, 1.411, 0.643, 7.947, 4.731, 3.003, 0.681, 0.356
1632390295.1136, 5.536, 2.639, 3.412, 0.497, 0.352, 478.912, 557.406, 214.404, 108.457, 28.28, 2.149, 3.474, 2.174, 1.464, 0.289, 1.038, 1.643, 3.296, 1.569, 0.637, 6.167, 3.879, 2.772, 0.646, 0.352
1632390295.2397, 4.959, 2.49, 3.472, 0.521, 0.364, 519.132, 531.767, 148.453, 103.007, 26.29, 1.982, 3.62, 2.2, 1.666, 0.295, 1.099, 1.708, 3.381, 1.67, 0.62, 4.39, 3.14, 2.74, 0.705, 0.345
1632390295.3659, 4.562, 2.496, 3.329, 0.583, 0.359, 564.027, 503.963, 101.981, 93.35, 22.863, 1.861, 3.75, 2.348, 1.792, 0.315, 1.389, 1.832, 3.523, 1.686, 0.591, 3.132, 2.622, 2.637, 0.835, 0.334
