Timestamp, AF3/theta, AF3/alpha, AF3/betaL, AF3/betaH, AF3/gamma, T7/theta, T7/alpha, T7/betaL, T7/betaH, T7/gamma, Pz/theta, Pz/alpha, Pz/betaL, Pz/betaH, Pz/gamma, T8/theta, T8/alpha, T8/betaL, T8/betaH, T8/gamma, AF4/theta, AF4/alpha, AF4/betaL, AF4/betaH, AF4/gamma
1627624969.5704, 98.399, 54.596, 9.314, 6.943, 3.307, 17.481, 9.843, 4.104, 2.081, 1.72, 5.766, 5.264, 4.888, 2.954, 8.921, 11.166, 18.708, 6.204, 3.838, 3.189, 38.782, 41.449, 10.066, 6.205, 3.456
1627624969.6965, 85.229, 45.965, 8.423, 6.1, 3.159, 15.176, 7.992, 3.99, 1.992, 1.738, 4.194, 3.827, 3.608, 2.301, 6.703, 10.932, 16.538, 5.938, 3.645, 3.156, 34.661, 35.47, 9.367, 5.68, 3.352
1627624969.8225, 62.131, 33.123, 6.889, 5.028, 2.733, 11.362, 5.911, 3.826, 1.794, 1.619, 2.608, 2.371, 2.432, 1.631, 4.316, 9.77, 13.073, 5.55, 3.415, 2.842, 26.847, 26.331, 7.979, 5.03, 2.951
1627624969.9484, 38.111, 20.444, 5.189, 4.041, 2.175, 7.643, 4.159, 3.573, 1.549, 1.413, 1.422, 1.285, 1.607, 1.103, 2.424, 8.397, 9.437, 5.087, 3.245, 2.358, 18.654, 17.186, 6.353, 4.456, 2.396
1627624970.0744, 19.799, 11.081, 3.801, 3.323, 1.644, 4.696, 3.101, 3.212, 1.326, 1.187, 0.758, 0.708, 1.188, 0.782, 1.336, 7.008, 6.688, 4.558, 3.155, 1.847, 12.023, 10.394, 4.933, 4.047, 1.849
1627624970.2008, 10.041, 6.225, 2.966, 2.884, 1.241, 3.776, 2.788, 2.795, 1.17, 0.997, 0.515, 0.541, 1.039, 0.631, 0.956, 6.232, 5.294, 3.94, 3.085, 1.424, 8.705, 6.853, 3.972, 3.761, 1.423
1627624970.3269, 10.078, 5.736, 2.99, 2.586, 0.985, 7.649, 3.44, 2.406, 1.076, 0.865, 0.438, 0.592, 0.962, 0.561, 0.949, 6.119, 5.076, 3.249, 2.93, 1.137, 10.754, 6.731, 3.728, 3.468, 1.148
1627624970.4529, 21.638, 9.556, 4.018, 2.31, 0.832, 19.548, 5.381, 2.152, 1.029, 0.785, 0.417, 0.723, 0.841, 0.515, 1.038, 6.653, 5.401, 2.601, 2.641, 0.968, 22.02, 10.177, 4.291, 3.085, 0.987
1627624970.5786, 45.916, 17.602, 5.969, 2.071, 0.738, 40.924, 8.754, 2.069, 1.027, 0.739, 0.457, 0.911, 0.696, 0.484, 1.155, 7.69, 5.667, 2.181, 2.283, 0.87, 44.737, 17.013, 5.579, 2.67, 0.886
1627624970.7047, 80.191, 28.761, 8.621, 1.939, 0.689, 68.996, 13.17, 2.142, 1.079, 0.722, 0.576, 1.145, 0.583, 0.478, 1.325, 8.787, 5.671, 2.086, 1.992, 0.809, 76.447, 26.31, 7.389, 2.336, 0.816
1627624970.831, 116.488, 40.374, 11.391, 1.943, 0.681, 96.739, 17.502, 2.296, 1.17, 0.732, 0.745, 1.389, 0.534, 0.502, 1.585, 9.672, 5.404, 2.306, 1.847, 0.758, 109.331, 35.863, 9.276, 2.15, 0.766
1627624970.9573, 143.447, 48.914, 13.435, 2.047, 0.702, 115.602, 20.331, 2.389, 1.269, 0.768, 0.904, 1.581, 0.542, 0.549, 1.939, 9.935, 4.955, 2.691, 1.848, 0.706, 133.006, 42.779, 10.608, 2.114, 0.731
1627624971.0832, 152.2, 51.439, 14.041, 2.169, 0.737, 118.737, 20.647, 2.302, 1.327, 0.827, 1.007, 1.667, 0.581, 0.611, 2.345, 9.429, 4.458, 3.067, 1.925, 0.655, 139.433, 44.672, 10.889, 2.163, 0.716
1627624971.2091, 139.624, 46.905, 12.934, 2.222, 0.766, 105.191, 18.236, 2.006, 1.309, 0.898, 1.016, 1.621, 0.615, 0.682, 2.722, 8.391, 3.996, 3.275, 1.975, 0.615, 126.31, 40.744, 9.957, 2.204, 0.722
1627624971.3351, 110.165, 36.846, 10.428, 2.144, 0.773, 79.998, 13.884, 1.592, 1.205, 0.967, 0.951, 1.469, 0.62, 0.76, 2.989, 7.062, 3.629, 3.209, 1.933, 0.59, 98.056, 32.305, 8.07, 2.161, 0.743
1627624971.4613, 74.222, 24.706, 7.286, 1.931, 0.75, 51.262, 8.998, 1.199, 1.039, 1.021, 0.836, 1.261, 0.589, 0.839, 3.103, 5.894, 3.37, 2.873, 1.811, 0.574, 64.764, 22.218, 5.789, 2.002, 0.764
1627624971.5876, 41.964, 13.991, 4.393, 1.623, 0.699, 27.201, 4.925, 0.914, 0.856, 1.057, 0.741, 1.051, 0.525, 0.909, 3.077, 4.928, 3.176, 2.357, 1.671, 0.563, 35.639, 13.323, 3.712, 1.734, 0.769
