Timestamp, AF3/theta, AF3/alpha, AF3/betaL, AF3/betaH, AF3/gamma, T7/theta, T7/alpha, T7/betaL, T7/betaH, T7/gamma, Pz/theta, Pz/alpha, Pz/betaL, Pz/betaH, Pz/gamma, T8/theta, T8/alpha, T8/betaL, T8/betaH, T8/gamma, AF4/theta, AF4/alpha, AF4/betaL, AF4/betaH, AF4/gamma
1629648617.3926, 2.514, 1.248, 0.73, 0.411, 0.249, 1.371, 0.796, 0.886, 0.871, 0.575, 1.021, 2.003, 1.188, 0.414, 0.289, 1.742, 1.267, 0.65, 0.462, 0.243, 2.274, 1.677, 0.83, 0.305, 0.268
1629648617.5189, 4.74, 1.935, 0.927, 0.511, 0.266, 1.121, 0.723, 0.88, 0.84, 0.566, 1.116, 2.133, 1.232, 0.391, 0.318, 1.45, 1.406, 0.883, 0.5, 0.254, 3.514, 2.127, 1.084, 0.392, 0.26
1629648617.6451, 14.109, 3.945, 1.517, 0.67, 0.316, 1.158, 0.889, 1.091, 0.779, 0.6, 1.197, 2.386, 1.554, 0.408, 0.446, 1.668, 2.065, 1.45, 0.548, 0.295, 9.244, 3.57, 1.66, 0.544, 0.29
1629648617.771, 34.702, 7.821, 2.665, 0.908, 0.415, 1.817, 1.447, 1.678, 0.733, 0.693, 1.725, 3.006, 2.16, 0.477, 0.7, 2.428, 3.464, 2.536, 0.639, 0.389, 21.517, 6.482, 2.722, 0.753, 0.379
1629648617.8971, 67.633, 13.502, 4.372, 1.307, 0.575, 4.646, 2.586, 2.73, 0.792, 0.855, 4.089, 4.267, 3.046, 0.633, 1.066, 4.835, 5.663, 4.218, 0.897, 0.559, 40.891, 10.926, 4.322, 1.068, 0.548
1629648618.0232, 106.462, 20.154, 6.482, 1.978, 0.794, 11.238, 4.4, 4.217, 1.052, 1.074, 9.627, 6.281, 4.117, 0.928, 1.48, 9.98, 8.471, 6.428, 1.494, 0.806, 63.628, 16.353, 6.35, 1.57, 0.796
1629648618.1495, 144.786, 26.33, 8.605, 2.948, 1.038, 22.228, 6.756, 5.932, 1.545, 1.311, 19.601, 8.851, 5.151, 1.377, 1.847, 18.871, 11.439, 8.854, 2.502, 1.091, 86.825, 21.613, 8.447, 2.3, 1.083
1629648618.2754, 170.192, 30.631, 10.216, 4.091, 1.252, 35.921, 9.257, 7.499, 2.192, 1.508, 31.895, 11.499, 5.906, 1.922, 2.073, 29.982, 14.014, 10.963, 3.785, 1.344, 103.233, 25.503, 10.114, 3.183, 1.341
1629648618.4007, 176.391, 32.422, 10.943, 5.142, 1.379, 48.227, 11.374, 8.515, 2.826, 1.603, 43.479, 13.599, 6.266, 2.44, 2.102, 40.716, 15.701, 12.229, 5.029, 1.49, 109.106, 27.381, 10.956, 4.032, 1.494
1629648618.526, 162.063, 31.801, 10.626, 5.796, 1.38, 55.801, 12.589, 8.693, 3.256, 1.566, 51.06, 14.613, 6.225, 2.784, 1.936, 48.123, 16.153, 12.304, 5.863, 1.483, 104.014, 27.159, 10.782, 4.613, 1.498
1629648618.6512, 132.903, 29.391, 9.39, 5.846, 1.255, 57.183, 12.614, 8.016, 3.347, 1.413, 52.233, 14.3, 5.915, 2.856, 1.632, 49.79, 15.29, 11.21, 6.014, 1.325, 90.477, 25.202, 9.676, 4.746, 1.351
1629648618.7766, 98.352, 25.985, 7.569, 5.285, 1.051, 52.423, 11.478, 6.721, 3.088, 1.204, 46.947, 12.763, 5.506, 2.661, 1.278, 45.197, 13.292, 9.333, 5.449, 1.067, 73.06, 22.106, 7.944, 4.396, 1.107
1629648618.9018, 67.31, 22.178, 5.621, 4.327, 0.837, 44.648, 9.593, 5.22, 2.613, 1.011, 37.377, 10.44, 5.087, 2.317, 0.966, 36.469, 10.612, 7.33, 4.424, 0.783, 56.525, 18.463, 6.026, 3.705, 0.846
1629648619.027, 45.785, 18.29, 3.977, 3.312, 0.685, 37.483, 7.55, 3.937, 2.151, 0.895, 26.935, 7.921, 4.666, 2.003, 0.754, 27.14, 7.827, 5.856, 3.358, 0.542, 44.456, 14.761, 4.333, 2.933, 0.647
1629648619.1523, 35.112, 14.519, 2.954, 2.545, 0.636, 32.043, 5.894, 3.194, 1.914, 0.891, 18.85, 5.878, 4.293, 1.862, 0.657, 20.383, 5.514, 5.415, 2.634, 0.378, 38.009, 11.435, 3.222, 2.331, 0.552
1629648619.2775, 32.003, 11.247, 2.714, 2.159, 0.681, 28.384, 5.054, 3.126, 2.002, 0.994, 14.237, 4.932, 4.142, 1.931, 0.654, 17.669, 4.294, 6.19, 2.413, 0.29, 35.589, 9.021, 2.943, 2.025, 0.553
1629648619.4028, 33.526, 9.167, 3.284, 2.098, 0.776, 25.324, 5.188, 3.636, 2.35, 1.16, 13.067, 5.394, 4.411, 2.147, 0.7, 18.647, 4.563, 7.902, 2.603, 0.253, 36.446, 8.127, 3.59, 1.991, 0.606
1629648619.5279, 36.107, 8.539, 4.42, 2.164, 0.86, 21.99, 6.138, 4.455, 2.769, 1.333, 13.679, 7.091, 5.128, 2.378, 0.745, 21.123, 6.153, 9.854, 2.912, 0.244, 38.435, 8.819, 4.922, 2.079, 0.661
1629648619.6532, 37.529, 8.993, 5.623, 2.169, 0.89, 18.576, 7.38, 5.237, 3.049, 1.46, 14.29, 9.335, 6.005, 2.499, 0.755, 23.273, 8.303, 11.22, 3.06, 0.251, 39.374, 10.44, 6.372, 2.13, 0.685
1629648619.7784, 36.546, 9.893, 6.479, 2.081, 0.846, 15.635, 8.407, 5.689, 3.088, 1.503, 14.215, 11.258, 6.684, 2.486, 0.724, 24.125, 10.095, 11.556, 2.983, 0.266, 38.111, 12.059, 7.419, 2.118, 0.667
1629648619.9037, 32.791, 10.726, 6.712, 1.952, 0.738, 12.921, 8.922, 5.648, 2.885, 1.445, 12.96, 12.125, 6.899, 2.367, 0.663, 22.447, 10.898, 10.846, 2.74, 0.279, 34.134, 13, 7.708, 2.08, 0.61
1629648620.029, 28.185, 11.084, 6.25, 1.812, 0.6, 11.055, 8.745, 5.091, 2.499, 1.302, 11.287, 11.618, 6.609, 2.174, 0.596, 19.641, 10.481, 9.44, 2.412, 0.29, 29.009, 12.903, 7.164, 2.031, 0.535
1629648620.1542, 22.107, 10.788, 5.305, 1.67, 0.473, 9.564, 7.883, 4.143, 2.029, 1.115, 9.15, 9.934, 6.025, 1.943, 0.538, 15.633, 9.012, 7.853, 2.101, 0.3, 22.693, 11.784, 6.059, 1.959, 0.465
1629648620.2794, 17.217, 9.956, 4.231, 1.512, 0.383, 8.317, 6.61, 3.038, 1.568, 0.94, 7.442, 7.726, 5.438, 1.695, 0.498, 11.83, 7.074, 6.559, 1.88, 0.314, 17.236, 10.081, 4.818, 1.843, 0.415
1629648620.4046, 13.742, 8.857, 3.346, 1.325, 0.341, 7.926, 5.303, 2.014, 1.185, 0.822, 6.074, 5.744, 5.054, 1.449, 0.469, 8.341, 5.3, 5.756, 1.764, 0.334, 14.057, 8.393, 3.815, 1.678, 0.388
1629648620.5299, 11.521, 7.75, 2.865, 1.127, 0.336, 8.375, 4.24, 1.256, 0.917, 0.779, 5.277, 4.537, 4.869, 1.25, 0.448, 5.549, 4.144, 5.384, 1.723, 0.356, 11.973, 7.182, 3.308, 1.495, 0.379
1629648620.6552, 10.347, 6.757, 2.834, 0.968, 0.35, 9.175, 3.526, 0.851, 0.777, 0.797, 4.831, 4.19, 4.68, 1.153, 0.436, 3.536, 3.682, 5.225, 1.728, 0.375, 11.802, 6.558, 3.392, 1.349, 0.376
1629648620.7805, 9.68, 5.879, 3.168, 0.907, 0.367, 9.825, 3.101, 0.754, 0.755, 0.843, 4.664, 4.397, 4.269, 1.194, 0.435, 2.397, 3.636, 5.093, 1.744, 0.387, 11.631, 6.319, 3.998, 1.293, 0.376
1629648620.9058, 9.367, 5.109, 3.697, 0.954, 0.381, 9.752, 2.833, 0.836, 0.805, 0.885, 4.52, 4.733, 3.566, 1.349, 0.444, 1.922, 3.724, 4.918, 1.741, 0.397, 11.467, 6.286, 4.943, 1.333, 0.381
1629648621.031, 9.154, 4.541, 4.226, 1.071, 0.395, 8.834, 2.633, 0.971, 0.873, 0.905, 4.298, 4.915, 2.705, 1.534, 0.453, 1.923, 3.877, 4.73, 1.703, 0.41, 10.51, 6.505, 5.95, 1.433, 0.396
1629648621.1563, 9.118, 4.246, 4.557, 1.207, 0.413, 7.259, 2.52, 1.091, 0.915, 0.897, 4.004, 4.838, 1.922, 1.652, 0.453, 2.128, 4.188, 4.544, 1.631, 0.427, 9.391, 7.01, 6.688, 1.543, 0.423
1629648621.2816, 9.242, 4.13, 4.521, 1.319, 0.437, 5.64, 2.496, 1.148, 0.921, 0.867, 3.784, 4.48, 1.388, 1.635, 0.435, 2.423, 4.631, 4.3, 1.532, 0.444, 8.49, 7.593, 6.828, 1.619, 0.457
1629648621.4068, 9.672, 4.05, 4.063, 1.377, 0.469, 4.174, 2.505, 1.119, 0.892, 0.83, 3.718, 3.918, 1.131, 1.48, 0.401, 2.76, 5.028, 3.908, 1.413, 0.452, 8.106, 7.962, 6.218, 1.622, 0.491
1629648621.5321, 10.556, 3.894, 3.285, 1.373, 0.504, 3.235, 2.485, 1.037, 0.843, 0.8, 3.588, 3.28, 1.078, 1.242, 0.361, 2.988, 5.13, 3.333, 1.289, 0.442, 8.456, 7.86, 4.967, 1.542, 0.514
1629648621.6573, 11.847, 3.675, 2.4, 1.326, 0.534, 2.658, 2.421, 0.97, 0.797, 0.785, 3.433, 2.681, 1.122, 1.007, 0.329, 3.109, 4.821, 2.667, 1.166, 0.412, 9.311, 7.23, 3.451, 1.407, 0.521
1629648621.7825, 13.093, 3.478, 1.666, 1.25, 0.553, 2.371, 2.363, 0.982, 0.776, 0.788, 3.089, 2.2, 1.195, 0.852, 0.311, 2.998, 4.171, 2.086, 1.045, 0.37, 10.101, 6.196, 2.128, 1.252, 0.515
1629648621.9078, 13.777, 3.387, 1.27, 1.165, 0.555, 2.135, 2.349, 1.094, 0.799, 0.799, 2.721, 1.872, 1.265, 0.816, 0.308, 2.747, 3.335, 1.723, 0.945, 0.329, 10.331, 4.986, 1.311, 1.126, 0.505
1629648622.033, 13.462, 3.496, 1.234, 1.089, 0.541, 1.992, 2.386, 1.282, 0.867, 0.804, 2.45, 1.706, 1.32, 0.889, 0.312, 2.38, 2.518, 1.643, 0.877, 0.307, 9.794, 3.909, 1.035, 1.075, 0.501
1629648622.1583, 12.181, 3.778, 1.453, 1.034, 0.517, 1.908, 2.437, 1.483, 0.96, 0.796, 2.255, 1.664, 1.364, 1.014, 0.316, 2.015, 1.89, 1.784, 0.842, 0.312, 8.689, 3.135, 1.124, 1.113, 0.509
1629648622.2835, 10.737, 4.114, 1.769, 1, 0.485, 1.989, 2.43, 1.627, 1.042, 0.775, 2.218, 1.659, 1.389, 1.123, 0.315, 1.761, 1.5, 1.997, 0.829, 0.34, 7.424, 2.679, 1.336, 1.214, 0.523
1629648622.4088, 9.543, 4.359, 2.039, 0.968, 0.446, 2.185, 2.307, 1.681, 1.084, 0.753, 2.254, 1.585, 1.362, 1.173, 0.313, 1.617, 1.28, 2.161, 0.823, 0.379, 6.692, 2.439, 1.515, 1.311, 0.531
