Timestamp, AF3/theta, AF3/alpha, AF3/betaL, AF3/betaH, AF3/gamma, T7/theta, T7/alpha, T7/betaL, T7/betaH, T7/gamma, Pz/theta, Pz/alpha, Pz/betaL, Pz/betaH, Pz/gamma, T8/theta, T8/alpha, T8/betaL, T8/betaH, T8/gamma, AF4/theta, AF4/alpha, AF4/betaL, AF4/betaH, AF4/gamma
1629738665.7808, 6.305, 1.122, 0.746, 0.967, 0.638, 7.851, 1.69, 0.614, 1.618, 2.354, 3.166, 1.645, 0.478, 0.868, 0.404, 3.281, 1.24, 1.483, 1.478, 0.515, 6.175, 1.841, 0.563, 1.026, 0.401
1629738665.9068, 5.229, 1.035, 0.786, 0.87, 0.58, 7.003, 1.879, 0.637, 1.421, 2.312, 3.01, 1.465, 0.488, 0.908, 0.39, 3.411, 0.979, 1.862, 1.527, 0.509, 5.167, 1.6, 0.728, 0.951, 0.38
1629738666.0325, 4.526, 1.017, 0.833, 0.75, 0.495, 6.022, 1.977, 0.759, 1.318, 2.275, 2.789, 1.31, 0.525, 0.912, 0.375, 3.237, 0.815, 2.394, 1.571, 0.487, 4.619, 1.417, 0.923, 0.843, 0.36
1629738666.1586, 3.805, 1.034, 0.851, 0.623, 0.404, 5.019, 1.997, 0.896, 1.309, 2.264, 2.505, 1.224, 0.55, 0.875, 0.362, 2.828, 0.721, 2.95, 1.585, 0.463, 4.104, 1.282, 1.065, 0.713, 0.349
1629738666.2847, 3.122, 1.056, 0.816, 0.513, 0.333, 4.169, 1.986, 1.005, 1.366, 2.279, 2.215, 1.204, 0.53, 0.811, 0.362, 2.328, 0.645, 3.319, 1.541, 0.449, 3.601, 1.191, 1.094, 0.583, 0.353
1629738666.4108, 2.525, 1.037, 0.729, 0.461, 0.296, 3.716, 1.984, 1.085, 1.453, 2.297, 1.95, 1.207, 0.464, 0.749, 0.379, 1.855, 0.567, 3.335, 1.432, 0.449, 3.086, 1.107, 1.001, 0.49, 0.371
1629738666.5367, 2.035, 0.963, 0.621, 0.491, 0.293, 3.627, 2.004, 1.145, 1.543, 2.285, 1.707, 1.181, 0.374, 0.715, 0.41, 1.505, 0.518, 2.968, 1.272, 0.46, 2.556, 1.003, 0.833, 0.467, 0.393
1629738666.6626, 1.676, 0.885, 0.538, 0.6, 0.317, 3.679, 2.009, 1.187, 1.615, 2.214, 1.47, 1.092, 0.301, 0.712, 0.447, 1.304, 0.551, 2.351, 1.091, 0.475, 1.996, 0.892, 0.67, 0.516, 0.406
1629738666.7887, 1.467, 0.893, 0.521, 0.751, 0.355, 3.568, 1.969, 1.205, 1.667, 2.073, 1.264, 0.986, 0.296, 0.729, 0.476, 1.248, 0.72, 1.718, 0.919, 0.486, 1.496, 0.846, 0.597, 0.613, 0.404
1629738666.9149, 1.406, 1.024, 0.574, 0.897, 0.395, 3.109, 1.893, 1.17, 1.711, 1.884, 1.151, 0.923, 0.384, 0.749, 0.487, 1.292, 1.024, 1.28, 0.783, 0.488, 1.117, 0.926, 0.66, 0.719, 0.386
1629738667.0412, 1.515, 1.245, 0.676, 1.001, 0.428, 2.41, 1.844, 1.083, 1.772, 1.695, 1.239, 0.944, 0.556, 0.759, 0.475, 1.411, 1.394, 1.129, 0.703, 0.482, 0.996, 1.145, 0.861, 0.81, 0.362
1629738667.1671, 1.822, 1.467, 0.797, 1.056, 0.447, 1.771, 1.891, 0.988, 1.872, 1.573, 1.576, 1.059, 0.776, 0.758, 0.442, 1.576, 1.716, 1.209, 0.684, 0.472, 1.231, 1.458, 1.169, 0.889, 0.341
1629738667.2929, 2.317, 1.618, 0.916, 1.079, 0.447, 1.461, 2.045, 0.935, 2.004, 1.568, 2.102, 1.227, 0.993, 0.752, 0.396, 1.792, 1.9, 1.38, 0.714, 0.46, 1.857, 1.809, 1.536, 0.985, 0.33
1629738667.419, 2.96, 1.761, 1.023, 1.1, 0.431, 1.577, 2.226, 0.969, 2.129, 1.684, 2.697, 1.421, 1.15, 0.751, 0.345, 2.112, 1.96, 1.495, 0.774, 0.447, 2.803, 2.231, 1.897, 1.125, 0.325
1629738667.5449, 3.62, 2.039, 1.117, 1.138, 0.402, 2.046, 2.324, 1.106, 2.194, 1.882, 3.217, 1.67, 1.212, 0.759, 0.297, 2.58, 1.98, 1.489, 0.842, 0.428, 3.858, 2.822, 2.183, 1.309, 0.321
1629738667.6714, 4.119, 2.569, 1.183, 1.185, 0.368, 2.707, 2.268, 1.309, 2.172, 2.097, 3.584, 2.036, 1.182, 0.772, 0.257, 3.187, 2.06, 1.396, 0.904, 0.398, 4.742, 3.625, 2.33, 1.495, 0.312
1629738667.7976, 4.801, 3.372, 1.192, 1.207, 0.337, 3.31, 2.086, 1.517, 2.106, 2.272, 3.784, 2.538, 1.113, 0.785, 0.232, 3.84, 2.248, 1.362, 0.95, 0.362, 5.599, 4.568, 2.299, 1.612, 0.297
1629738667.9237, 6.406, 4.323, 1.134, 1.164, 0.319, 3.725, 1.882, 1.672, 2.079, 2.369, 3.901, 3.116, 1.086, 0.796, 0.226, 4.408, 2.536, 1.582, 0.981, 0.33, 6.721, 5.521, 2.136, 1.601, 0.283
1629738668.0496, 9.418, 5.286, 1.019, 1.041, 0.321, 3.909, 1.741, 1.754, 2.172, 2.38, 3.979, 3.624, 1.155, 0.808, 0.239, 4.745, 2.904, 2.169, 1.001, 0.313, 9.774, 6.492, 2.008, 1.449, 0.288
1629738668.1756, 14.984, 6.289, 0.874, 0.86, 0.343, 4.162, 1.957, 1.831, 2.422, 2.338, 4.069, 3.919, 1.302, 0.818, 0.265, 4.787, 3.326, 3.05, 1.008, 0.318, 35.251, 10.576, 2.272, 1.367, 0.395
1629738668.3019, 24.689, 7.425, 0.75, 0.671, 0.378, 6.573, 3.245, 2.117, 2.791, 2.301, 4.086, 3.929, 1.455, 0.824, 0.294, 4.483, 3.752, 3.976, 1.004, 0.343, 134.089, 26.016, 3.691, 1.83, 0.732
