Timestamp, COUNTER, INTERPOLATED, AF3, T7, Pz, T8, AF4, RAW_CQ, MARKER_HARDWARE, MARKERS
1630164441.9712, 70, 0, 4139.487, 4200, 4033.846, 4094.872, 4122.051, 253, 0, []
1630164441.9791, 71, 0, 4151.795, 4209.744, 3995.385, 4090.256, 4122.564, 450, 0, []
1630164441.987, 72, 0, 4158.462, 4201.538, 4049.231, 4101.026, 4137.949, 450, 0, []
1630164441.9949, 73, 0, 4183.59, 4180, 4129.744, 4117.436, 4168.718, 16120, 0, []
1630164442.0029, 74, 0, 4215.897, 4141.538, 4056.923, 4101.026, 4193.333, 450, 0, []
1630164442.0108, 75, 0, 4233.846, 4112.821, 3995.385, 4079.487, 4201.538, 16196, 0, []
1630164442.0188, 76, 0, 4262.051, 4109.231, 4078.974, 4092.308, 4214.872, 450, 0, []
1630164442.0266, 77, 0, 4315.385, 4117.949, 4071.795, 4103.077, 4251.282, 450, 0, []
1630164442.0346, 78, 0, 4344.615, 4120, 4024.103, 4100, 4290.256, 450, 0, []
1630164442.0425, 79, 0, 4345.128, 4103.077, 4048.718, 4109.231, 4304.615, 16196, 0, []
1630164442.0505, 80, 0, 4352.821, 4092.821, 4053.846, 4110.256, 4293.846, 450, 0, []
1630164442.0584, 81, 0, 4357.949, 4111.795, 4062.051, 4095.897, 4291.795, 450, 0, []
1630164442.0663, 82, 0, 4346.667, 4116.923, 4053.333, 4085.128, 4306.154, 450, 0, []
1630164442.0742, 83, 0, 4344.103, 4077.949, 4048.205, 4089.231, 4313.846, 16196, 0, []
1630164442.0822, 84, 0, 4357.436, 4051.282, 4071.282, 4100.513, 4315.897, 450, 0, []
1630164442.0901, 85, 0, 4361.538, 4094.872, 4057.436, 4093.846, 4328.718, 450, 0, []
1630164442.0981, 86, 0, 4356.923, 4133.846, 4055.897, 4090.256, 4343.077, 450, 0, []
1630164442.106, 87, 0, 4366.667, 4107.179, 4055.897, 4113.846, 4345.128, 16196, 0, []
1630164442.1139, 88, 0, 4385.128, 4101.026, 4072.821, 4127.179, 4347.179, 450, 0, []
1630164442.1219, 89, 0, 4368.718, 4128.205, 4062.564, 4101.538, 4338.974, 450, 0, []
1630164442.1298, 90, 0, 4340, 4133.846, 4031.282, 4082.564, 4324.615, 450, 0, []
1630164442.1378, 91, 0, 4364.103, 4137.436, 4085.641, 4105.128, 4341.538, 16196, 0, []
1630164442.1456, 92, 0, 4406.154, 4155.385, 4083.077, 4122.051, 4365.128, 450, 0, []
1630164442.1536, 93, 0, 4403.077, 4160.513, 4058.974, 4108.718, 4356.41, 450, 0, []
1630164442.1615, 94, 0, 4378.462, 4154.872, 4079.487, 4095.897, 4335.385, 450, 0, []
1630164442.1695, 95, 0, 4370.256, 4160.513, 4068.205, 4106.154, 4324.103, 16196, 0, []
1630164442.1774, 96, 0, 4376.41, 4165.641, 4084.615, 4127.692, 4324.103, 450, 0, []
1630164442.1853, 97, 0, 4382.051, 4174.359, 4077.436, 4129.231, 4331.795, 450, 0, []
1630164442.1932, 98, 0, 4365.641, 4181.026, 4074.872, 4112.308, 4322.564, 450, 0, []
1630164442.2012, 99, 0, 4344.103, 4162.564, 4092.821, 4110.256, 4298.462, 16196, 0, []
1630164442.2091, 100, 0, 4339.487, 4154.872, 4060.513, 4126.667, 4284.103, 450, 0, []
1630164442.2171, 101, 0, 4332.308, 4171.282, 4076.41, 4132.308, 4276.923, 450, 0, []
