Timestamp, COUNTER, INTERPOLATED, AF3, T7, Pz, T8, AF4, RAW_CQ, MARKER_HARDWARE, MARKERS
1631428878.6764, 21, 0, 4202.564, 4719.487, 4101.026, 4108.718, 4116.923, 0, 0, []
1631428878.6843, 22, 0, 4203.077, 4841.538, 4145.641, 4120, 4123.077, 0, 0, []
1631428878.6922, 23, 0, 4188.205, 4913.333, 4029.231, 4133.333, 4117.949, 0, 0, []
1631428878.7, 24, 0, 4194.359, 4821.538, 3990.769, 4136.41, 4122.051, 0, 0, []
1631428878.708, 25, 0, 4210.256, 4771.282, 4079.487, 4141.538, 4133.846, 0, 0, []
1631428878.7159, 26, 0, 4200.513, 4809.744, 4055.385, 4136.41, 4133.846, 0, 0, []
1631428878.7238, 27, 0, 4193.846, 4861.026, 4130.769, 4131.282, 4128.205, 0, 0, []
1631428878.7317, 28, 0, 4209.231, 4976.41, 4056.41, 4137.436, 4125.641, 0, 0, []
1631428878.7397, 29, 0, 4210.769, 5041.538, 4058.462, 4142.564, 4124.615, 0, 0, []
1631428878.7476, 30, 0, 4193.333, 4867.692, 4117.436, 4140.513, 4122.051, 0, 0, []
1631428878.7556, 31, 0, 4185.641, 4782.564, 3978.462, 4132.308, 4116.923, 0, 0, []
1631428878.7635, 32, 0, 4198.974, 5013.333, 4096.41, 4131.795, 4127.692, 0, 0, []
1631428878.7714, 33, 0, 4218.462, 5094.359, 4111.282, 4138.974, 4147.692, 0, 0, []
1631428878.7793, 34, 0, 4215.897, 4918.462, 4008.718, 4139.487, 4149.231, 0, 0, []
1631428878.7871, 35, 0, 4205.641, 4927.179, 4123.59, 4136.41, 4143.59, 0, 0, []
1631428878.795, 36, 0, 4209.744, 5070.769, 4022.051, 4138.462, 4138.462, 0, 0, []
1631428878.8028, 37, 0, 4209.231, 5067.692, 3962.051, 4144.103, 4133.846, 0, 0, []
1631428878.8107, 38, 0, 4203.077, 5012.821, 4086.667, 4143.59, 4132.821, 0, 0, []
1631428878.8184, 39, 0, 4199.487, 5024.103, 4161.538, 4138.462, 4128.718, 0, 0, []
1631428878.8263, 40, 0, 4208.718, 5055.897, 4064.615, 4144.103, 4135.897, 0, 0, []
1631428878.8341, 41, 0, 4222.564, 5038.974, 3906.154, 4158.462, 4149.231, 0, 0, []
1631428878.842, 42, 0, 4220.513, 4981.026, 4046.667, 4173.846, 4146.154, 0, 0, []
1631428878.8498, 43, 0, 4209.744, 4995.385, 4028.718, 4165.641, 4129.231, 0, 0, []
1631428878.8578, 44, 0, 4206.667, 5000.513, 4071.795, 4152.821, 4124.615, 0, 0, []
1631428878.8656, 45, 0, 4206.154, 4846.667, 4214.872, 4157.436, 4136.923, 0, 0, []
1631428878.8736, 46, 0, 4193.333, 4720, 3952.821, 4146.154, 4121.026, 0, 0, []
1631428878.8815, 47, 0, 4188.718, 4731.282, 4001.538, 4143.59, 4105.128, 0, 0, []
1631428878.8895, 48, 0, 4191.795, 4705.641, 4124.615, 4151.282, 4118.974, 0, 0, []
1631428878.8974, 49, 0, 4194.872, 4768.718, 4117.949, 4156.41, 4131.282, 0, 0, []
