Timestamp, AF3/theta, AF3/alpha, AF3/betaL, AF3/betaH, AF3/gamma, T7/theta, T7/alpha, T7/betaL, T7/betaH, T7/gamma, Pz/theta, Pz/alpha, Pz/betaL, Pz/betaH, Pz/gamma, T8/theta, T8/alpha, T8/betaL, T8/betaH, T8/gamma, AF4/theta, AF4/alpha, AF4/betaL, AF4/betaH, AF4/gamma
1628361191.9578, 1.894, 2.247, 2.724, 2.744, 1.928, 3.116, 0.946, 1.659, 1.942, 1.256, 1.156, 1.747, 2.397, 2.263, 1.525, 4.432, 1.114, 3.32, 3.51, 2.172, 3.355, 2.325, 2.647, 2.957, 1.993
1628361192.0837, 1.499, 2.055, 2.595, 2.823, 1.888, 2.47, 0.967, 1.709, 2.021, 1.257, 1.165, 1.518, 1.936, 2.453, 1.569, 4.07, 1.015, 2.767, 3.648, 2.214, 3.004, 2.192, 2.235, 2.937, 1.944
1628361192.2098, 1.589, 1.941, 2.586, 2.825, 1.817, 2.273, 1.13, 1.846, 2.029, 1.277, 1.145, 1.427, 1.703, 2.606, 1.633, 3.414, 0.929, 2.366, 3.67, 2.237, 2.604, 2.068, 2.016, 2.857, 1.902
1628361192.3361, 1.591, 1.87, 2.698, 2.726, 1.746, 2.466, 1.356, 2.024, 1.949, 1.307, 1.12, 1.495, 1.666, 2.676, 1.731, 2.643, 0.892, 2.1, 3.554, 2.25, 2.066, 1.918, 1.975, 2.718, 1.891
1628361192.4621, 1.498, 1.796, 2.851, 2.548, 1.738, 2.762, 1.552, 2.166, 1.8, 1.351, 1.102, 1.764, 1.705, 2.619, 1.885, 1.944, 0.923, 1.976, 3.302, 2.293, 1.575, 1.717, 2.014, 2.52, 1.945
1628361192.5878, 1.489, 1.716, 2.942, 2.317, 1.857, 2.871, 1.655, 2.218, 1.613, 1.427, 1.126, 2.256, 1.73, 2.415, 2.117, 1.462, 1.031, 2.149, 2.935, 2.427, 1.386, 1.505, 2.044, 2.252, 2.109
1628361192.7138, 3.241, 2.092, 2.889, 2.072, 2.137, 2.744, 1.7, 2.181, 1.432, 1.561, 1.22, 2.919, 1.739, 2.111, 2.436, 1.348, 1.219, 2.819, 2.524, 2.699, 3.389, 1.718, 2.014, 1.938, 2.412
1628361192.8399, 10.655, 3.819, 2.714, 1.854, 2.548, 2.643, 1.853, 2.111, 1.297, 1.755, 1.392, 3.63, 1.799, 1.804, 2.817, 1.779, 1.543, 4.065, 2.158, 3.102, 11.372, 3.03, 1.96, 1.637, 2.837
1628361192.9663, 27.318, 7.486, 2.571, 1.683, 2.999, 3.153, 2.334, 2.069, 1.226, 1.986, 1.64, 4.264, 2.037, 1.589, 3.198, 2.798, 2.148, 5.812, 1.927, 3.559, 28.817, 5.795, 1.999, 1.421, 3.311
1628361193.0925, 53.06, 12.807, 2.729, 1.552, 3.386, 4.616, 3.239, 2.095, 1.2, 2.211, 1.91, 4.73, 2.63, 1.511, 3.503, 4.251, 3.187, 7.876, 1.906, 3.956, 54.84, 9.719, 2.328, 1.326, 3.731
1628361193.2184, 82.874, 18.51, 3.452, 1.461, 3.642, 6.975, 4.45, 2.203, 1.194, 2.397, 2.233, 5.001, 3.691, 1.574, 3.681, 5.874, 4.684, 9.999, 2.147, 4.213, 84.291, 13.858, 3.124, 1.35, 4.023
1628361193.3444, 107.965, 22.721, 4.817, 1.41, 3.743, 9.563, 5.677, 2.381, 1.189, 2.52, 2.558, 5.097, 5.177, 1.734, 3.72, 7.145, 6.437, 11.902, 2.606, 4.295, 108.108, 16.878, 4.405, 1.448, 4.153
1628361193.4704, 120.504, 24.017, 6.648, 1.433, 3.712, 11.434, 6.582, 2.597, 1.201, 2.581, 2.904, 5.038, 6.939, 1.962, 3.64, 7.686, 8.06, 13.41, 3.192, 4.231, 118.694, 17.793, 6.014, 1.603, 4.141
1628361193.5967, 116.787, 22.074, 8.624, 1.613, 3.619, 11.875, 6.892, 2.845, 1.282, 2.612, 3.223, 4.82, 8.788, 2.26, 3.505, 7.288, 9.119, 14.496, 3.807, 4.126, 112.594, 16.437, 7.711, 1.865, 4.065
1628361193.7228, 99.03, 17.747, 10.38, 2.013, 3.547, 10.933, 6.503, 3.124, 1.493, 2.653, 3.453, 4.436, 10.482, 2.617, 3.388, 6.14, 9.326, 15.15, 4.32, 4.091, 92.666, 13.456, 9.209, 2.296, 4.02
1628361193.8489, 74.163, 12.716, 11.743, 2.76, 3.546, 9.484, 5.563, 3.464, 1.921, 2.736, 3.507, 3.916, 11.809, 3.079, 3.34, 4.631, 8.655, 15.513, 4.771, 4.18, 66.076, 10.03, 10.397, 3.053, 4.065
1628361193.9747, 50.175, 8.593, 12.786, 3.984, 3.627, 8.511, 4.385, 3.895, 2.65, 2.866, 3.339, 3.324, 12.645, 3.719, 3.368, 3.206, 7.345, 15.792, 5.347, 4.369, 41.125, 7.265, 11.352, 4.293, 4.207
1628361194.1006, 32.344, 6.125, 13.613, 5.67, 3.757, 8.602, 3.266, 4.411, 3.674, 3.02, 2.964, 2.756, 12.928, 4.55, 3.437, 2.178, 5.791, 16.095, 6.207, 4.576, 23.279, 5.602, 12.159, 5.99, 4.395
1628361194.2269, 21.652, 5.081, 14.28, 7.597, 3.871, 9.625, 2.4, 4.972, 4.85, 3.147, 2.46, 2.299, 12.653, 5.486, 3.482, 1.582, 4.372, 16.369, 7.354, 4.691, 13.456, 4.784, 12.832, 7.886, 4.536
1628361194.3531, 15.748, 4.733, 14.698, 9.377, 3.888, 10.876, 1.848, 5.476, 5.925, 3.177, 1.989, 2.033, 11.862, 6.337, 3.431, 1.293, 3.389, 16.406, 8.573, 4.627, 9.102, 4.336, 13.238, 9.55, 4.532
