Timestamp, AF3/theta, AF3/alpha, AF3/betaL, AF3/betaH, AF3/gamma, T7/theta, T7/alpha, T7/betaL, T7/betaH, T7/gamma, Pz/theta, Pz/alpha, Pz/betaL, Pz/betaH, Pz/gamma, T8/theta, T8/alpha, T8/betaL, T8/betaH, T8/gamma, AF4/theta, AF4/alpha, AF4/betaL, AF4/betaH, AF4/gamma
1631430707.5535, 10.841, 9.441, 4.712, 4.12, 4.508, 1032.637, 346.076, 162.808, 64.271, 55.925, 3.533, 1.68, 2.04, 3.246, 2.847, 2.452, 1.565, 3.579, 4.625, 4.939, 6.014, 8.826, 4.738, 3.648, 4.652
1631430707.6794, 4.685, 8.103, 4.704, 4.82, 4.896, 1043.153, 355.15, 160.379, 65.615, 54.937, 5.125, 1.438, 2.225, 3.728, 3.142, 2.762, 1.633, 3.809, 5.37, 5.115, 2.959, 7.901, 4.764, 4.293, 5.027
1631430707.8058, 3.122, 8.058, 5.168, 5.304, 5.124, 953.279, 332.209, 167.911, 67.719, 51.791, 7.14, 1.277, 2.536, 4.005, 3.404, 3.108, 1.891, 4.44, 5.909, 5.194, 2.181, 7.614, 5.333, 4.786, 5.212
1631430707.932, 2.854, 8.39, 5.864, 5.383, 5.075, 797.687, 289.119, 181.403, 69.439, 47.99, 8.927, 1.275, 2.944, 4.006, 3.552, 3.277, 2.273, 5.363, 6.084, 5.114, 2.033, 7.534, 6.218, 4.953, 5.111
1631430708.0583, 2.854, 8.686, 6.548, 5.062, 4.752, 635.02, 245.659, 194.803, 70.451, 45.467, 10.07, 1.471, 3.378, 3.776, 3.547, 3.33, 2.721, 6.339, 5.906, 4.865, 2.088, 7.515, 7.108, 4.781, 4.751
1631430708.1841, 2.747, 8.817, 6.923, 4.496, 4.276, 517.22, 212.517, 203.035, 71.17, 45.584, 10.492, 1.914, 3.737, 3.43, 3.406, 3.205, 3.257, 7.065, 5.501, 4.498, 2.141, 7.514, 7.636, 4.386, 4.261
1631430708.3102, 2.745, 8.672, 6.721, 3.902, 3.818, 462.766, 189.272, 206.06, 72.668, 48.352, 10.66, 2.597, 3.942, 3.101, 3.187, 3.036, 3.873, 7.255, 5.039, 4.092, 2.388, 7.431, 7.474, 3.941, 3.808
1631430708.4362, 4.653, 8.632, 5.979, 3.446, 3.514, 460.345, 169.528, 207.963, 75.831, 52.706, 10.904, 3.433, 3.941, 2.879, 2.953, 2.85, 4.515, 6.75, 4.647, 3.73, 4.736, 7.578, 6.652, 3.587, 3.514
1631430708.5623, 11.709, 9.456, 4.986, 3.189, 3.409, 481.177, 151.392, 212.552, 81.429, 57.301, 11.309, 4.243, 3.747, 2.767, 2.748, 2.687, 5.094, 5.654, 4.353, 3.455, 12.547, 8.636, 5.5, 3.383, 3.393
1631430708.6884, 26.595, 11.667, 4.121, 3.118, 3.463, 492.09, 143.492, 222.807, 90.649, 61.184, 11.633, 4.777, 3.418, 2.719, 2.603, 2.524, 5.441, 4.283, 4.153, 3.289, 28.527, 11.016, 4.462, 3.328, 3.389
1631430708.8144, 48.506, 15.107, 3.651, 3.16, 3.627, 504.722, 164.037, 238.322, 104.937, 63.757, 11.32, 4.851, 3.037, 2.667, 2.553, 2.493, 5.415, 3.043, 4, 3.272, 51.802, 14.496, 3.861, 3.371, 3.46
1631430708.9403, 72.521, 18.88, 3.573, 3.238, 3.874, 600.745, 229.926, 255.637, 127.786, 65.105, 10.201, 4.44, 2.695, 2.551, 2.631, 2.424, 4.986, 2.239, 3.835, 3.451, 76.753, 18.148, 3.731, 3.459, 3.623
1631430709.0664, 91.957, 21.537, 3.649, 3.307, 4.179, 846.273, 347.85, 270.592, 161.398, 65.641, 8.117, 3.669, 2.427, 2.356, 2.836, 2.404, 4.256, 1.945, 3.632, 3.823, 96.761, 20.606, 3.842, 3.567, 3.907
1631430709.1926, 99.646, 21.831, 3.612, 3.358, 4.481, 1355.37, 502.512, 278.446, 203.224, 65.449, 5.62, 2.751, 2.188, 2.112, 3.105, 2.323, 3.454, 2.006, 3.388, 4.298, 104.218, 20.739, 3.874, 3.689, 4.285
1631430709.3191, 93.36, 19.413, 3.36, 3.428, 4.675, 1972.422, 658.954, 275.325, 243.948, 64.032, 3.246, 1.903, 1.942, 1.889, 3.323, 2.138, 2.874, 2.247, 3.134, 4.709, 97.357, 18.297, 3.654, 3.845, 4.645
1631430709.4449, 74.562, 14.975, 3.014, 3.539, 4.64, 2634.49, 769.46, 258.69, 270.7, 60.419, 1.673, 1.281, 1.673, 1.758, 3.36, 1.9, 2.728, 2.553, 2.902, 4.871, 77.774, 14.014, 3.264, 4.029, 4.824
1631430709.5707, 50.521, 9.929, 2.695, 3.637, 4.297, 3000.464, 796.597, 228.727, 272.284, 53.784, 1.036, 0.934, 1.418, 1.74, 3.137, 1.63, 3.014, 2.896, 2.675, 4.657, 52.773, 9.246, 2.848, 4.157, 4.685
1631430709.6969, 29.618, 5.836, 2.473, 3.65, 3.664, 3018.372, 728.993, 187.053, 244.817, 44.147, 1.064, 0.816, 1.205, 1.813, 2.673, 1.417, 3.552, 3.24, 2.437, 4.078, 30.545, 5.398, 2.521, 4.138, 4.199
1631430709.8231, 18.606, 3.73, 2.355, 3.53, 2.879, 2591.959, 586.231, 139.201, 194.042, 32.767, 1.301, 0.846, 1.048, 1.923, 2.091, 1.281, 4.092, 3.513, 2.19, 3.302, 17.094, 3.319, 2.326, 3.925, 3.487
1631430709.9494, 19.573, 3.956, 2.318, 3.281, 2.161, 1920.145, 406.469, 92.026, 132.635, 21.572, 1.437, 0.986, 0.961, 2.019, 1.567, 1.214, 4.435, 3.607, 1.955, 2.581, 14, 3.249, 2.245, 3.54, 2.779
1631430710.0754, 29.493, 6.151, 2.324, 2.967, 1.707, 1168.93, 235.384, 52.614, 75.591, 12.329, 1.463, 1.264, 0.927, 2.084, 1.245, 1.231, 4.528, 3.428, 1.754, 2.137, 18.159, 4.874, 2.218, 3.074, 2.298
1631430710.201, 42.318, 9.532, 2.347, 2.676, 1.61, 564.771, 107.606, 24.589, 33.907, 6.047, 1.44, 1.699, 0.927, 2.137, 1.177, 1.338, 4.444, 3.008, 1.592, 2.063, 24.643, 7.592, 2.189, 2.64, 2.158
1631430710.3271, 51.981, 13.16, 2.362, 2.472, 1.829, 191.89, 35.073, 8.549, 10.808, 2.772, 1.4, 2.257, 0.928, 2.203, 1.305, 1.545, 4.312, 2.499, 1.464, 2.294, 29.318, 10.717, 2.138, 2.31, 2.326
