Timestamp, AF3/theta, AF3/alpha, AF3/betaL, AF3/betaH, AF3/gamma, T7/theta, T7/alpha, T7/betaL, T7/betaH, T7/gamma, Pz/theta, Pz/alpha, Pz/betaL, Pz/betaH, Pz/gamma, T8/theta, T8/alpha, T8/betaL, T8/betaH, T8/gamma, AF4/theta, AF4/alpha, AF4/betaL, AF4/betaH, AF4/gamma
1630235796.9174, 5.285, 5.801, 10.898, 3.765, 5.838, 5.871, 2.384, 3.956, 5.578, 6.429, 2.556, 2.92, 3.008, 2.592, 4.788, 1.553, 2.09, 2.914, 2.811, 4.091, 4.957, 5.086, 9.186, 3.886, 6.497
1630235797.0435, 5.153, 4.907, 10.8, 3.756, 5.125, 6.573, 2.128, 3.8, 5.132, 6.361, 1.677, 2.489, 3.319, 2.772, 4.369, 1.207, 1.165, 3.42, 2.631, 3.569, 4.647, 4.071, 8.813, 3.852, 5.713
1630235797.1698, 5.005, 3.995, 10.246, 3.684, 4.337, 6.836, 1.988, 3.681, 4.587, 5.864, 1.495, 2.466, 3.922, 3.078, 3.847, 1.29, 0.63, 3.753, 2.386, 2.998, 4.5, 3.19, 8.523, 3.809, 4.853
1630235797.296, 5.233, 3.273, 9.662, 3.574, 3.583, 6.516, 1.974, 3.681, 3.995, 5.074, 1.545, 2.53, 4.756, 3.343, 3.276, 1.597, 0.399, 3.952, 2.185, 2.482, 4.781, 2.528, 8.909, 3.768, 4.038
1630235797.4221, 5.892, 2.907, 9.491, 3.504, 2.953, 5.702, 2.02, 3.839, 3.485, 4.213, 1.709, 2.518, 5.761, 3.44, 2.72, 1.962, 0.381, 4.227, 2.143, 2.09, 5.572, 2.134, 10.313, 3.784, 3.361
1630235797.5484, 7.226, 2.972, 9.838, 3.518, 2.52, 4.775, 2.034, 4.078, 3.174, 3.497, 1.878, 2.448, 6.769, 3.323, 2.249, 2.238, 0.515, 4.698, 2.313, 1.859, 6.92, 2.007, 12.506, 3.888, 2.907
1630235797.6744, 11.24, 3.774, 10.524, 3.639, 2.326, 4.022, 1.976, 4.26, 3.09, 3.059, 1.931, 2.422, 7.584, 3.056, 1.914, 2.337, 0.736, 5.3, 2.668, 1.788, 10.627, 2.324, 14.843, 4.097, 2.726
1630235797.8007, 23.747, 5.845, 11.249, 3.858, 2.381, 3.699, 1.875, 4.283, 3.198, 2.944, 1.82, 2.558, 8.019, 2.78, 1.745, 2.255, 0.973, 5.806, 3.111, 1.842, 22.323, 3.448, 16.597, 4.405, 2.822
1630235797.9268, 48.768, 9.405, 11.67, 4.162, 2.677, 3.713, 1.828, 4.116, 3.444, 3.133, 1.58, 2.902, 7.967, 2.632, 1.75, 2.041, 1.172, 5.982, 3.524, 1.965, 45.889, 5.588, 17.214, 4.808, 3.155
1630235798.0529, 85.252, 14.065, 11.601, 4.523, 3.165, 3.943, 1.902, 3.806, 3.783, 3.568, 1.375, 3.361, 7.481, 2.676, 1.909, 1.811, 1.292, 5.709, 3.809, 2.095, 80.418, 8.69, 16.583, 5.276, 3.637
1630235798.1787, 125.112, 18.754, 11.172, 4.877, 3.747, 4.13, 2.124, 3.497, 4.161, 4.178, 1.372, 3.807, 6.828, 2.88, 2.168, 1.649, 1.317, 5.098, 3.928, 2.188, 118.318, 12.257, 15.146, 5.725, 4.15
1630235798.3047, 156.08, 22.116, 10.889, 5.108, 4.28, 4.203, 2.44, 3.451, 4.47, 4.832, 1.83, 4.127, 6.408, 3.131, 2.446, 1.578, 1.258, 4.476, 3.891, 2.231, 147.941, 15.466, 13.802, 6.017, 4.568
1630235798.4308, 167.569, 22.982, 11.258, 5.119, 4.621, 4.385, 2.715, 3.893, 4.602, 5.345, 2.698, 4.272, 6.504, 3.297, 2.652, 1.591, 1.161, 4.175, 3.722, 2.25, 159.332, 17.349, 13.334, 6.05, 4.795
1630235798.5568, 155.507, 21.123, 12.389, 4.919, 4.71, 4.946, 2.865, 4.846, 4.513, 5.559, 3.905, 4.246, 7.061, 3.314, 2.739, 1.632, 1.074, 4.301, 3.462, 2.3, 148.401, 17.447, 13.93, 5.83, 4.813
1630235798.6829, 124.447, 17.314, 13.911, 4.638, 4.605, 6.14, 2.875, 6.052, 4.22, 5.42, 5.068, 4.08, 7.757, 3.206, 2.729, 1.664, 1.046, 4.716, 3.17, 2.44, 119.267, 15.933, 15.119, 5.491, 4.7
1630235798.8087, 85.095, 12.866, 15.131, 4.425, 4.453, 7.812, 2.797, 7.077, 3.773, 5.014, 5.873, 3.812, 8.204, 3.023, 2.706, 1.626, 1.094, 5.128, 2.899, 2.703, 81.953, 13.477, 16.022, 5.193, 4.587
1630235798.9344, 49.394, 9.05, 15.396, 4.339, 4.398, 9.579, 2.674, 7.468, 3.239, 4.524, 6.078, 3.56, 8.12, 2.817, 2.755, 1.511, 1.205, 5.264, 2.67, 3.065, 47.794, 10.863, 15.844, 5.001, 4.582
1630235799.0609, 25.489, 6.64, 14.499, 4.346, 4.508, 10.913, 2.539, 7.016, 2.704, 4.133, 5.807, 3.518, 7.543, 2.668, 2.904, 1.328, 1.338, 5.038, 2.469, 3.456, 24.611, 8.679, 14.374, 4.918, 4.723
1630235799.1873, 13.885, 5.573, 12.66, 4.346, 4.729, 11.363, 2.406, 5.837, 2.235, 3.927, 5.381, 3.84, 6.694, 2.646, 3.104, 1.118, 1.455, 4.564, 2.264, 3.774, 13.093, 7.085, 11.948, 4.884, 4.95
1630235799.3136, 10.187, 5.282, 10.38, 4.221, 4.918, 10.755, 2.273, 4.317, 1.877, 3.868, 5.208, 4.63, 5.86, 2.774, 3.251, 0.95, 1.552, 4.043, 2.034, 3.931, 9.376, 5.944, 9.205, 4.808, 5.135
1630235799.4396, 8.64, 5.163, 8.222, 3.928, 4.938, 9.254, 2.133, 2.905, 1.666, 3.846, 5.539, 5.882, 5.271, 2.998, 3.264, 0.888, 1.657, 3.616, 1.782, 3.894, 8.169, 5.046, 6.829, 4.628, 5.16
1630235799.5654, 7.158, 5.195, 6.607, 3.529, 4.761, 7.518, 2.052, 1.967, 1.642, 3.779, 6.263, 7.475, 5.095, 3.24, 3.169, 0.978, 1.803, 3.317, 1.541, 3.703, 7.456, 4.491, 5.267, 4.34, 5.004
1630235799.6917, 6.029, 5.48, 5.639, 3.179, 4.501, 6.188, 2.14, 1.642, 1.819, 3.667, 7.064, 9.253, 5.445, 3.424, 3.107, 1.212, 2.005, 3.073, 1.36, 3.466, 7.104, 4.293, 4.558, 4.026, 4.78
1630235799.818, 5.501, 6.027, 5.205, 3.016, 4.33, 5.62, 2.497, 1.865, 2.133, 3.574, 7.674, 11.047, 6.296, 3.504, 3.241, 1.543, 2.245, 2.801, 1.273, 3.294, 7.134, 4.472, 4.514, 3.784, 4.653
1630235799.9441, 5.646, 6.753, 5.201, 3.082, 4.368, 5.694, 3.123, 2.44, 2.464, 3.583, 7.99, 12.7, 7.523, 3.483, 3.648, 1.944, 2.47, 2.491, 1.304, 3.257, 7.418, 5.021, 4.966, 3.672, 4.725
1630235800.0701, 6.13, 7.354, 5.567, 3.348, 4.628, 6.074, 3.843, 3.124, 2.686, 3.748, 8.245, 14.001, 8.864, 3.453, 4.259, 2.311, 2.587, 2.182, 1.458, 3.37, 7.608, 5.69, 5.804, 3.732, 4.996
1630235800.1958, 6.573, 7.539, 6.23, 3.713, 5.054, 6.277, 4.398, 3.69, 2.72, 4.074, 8.564, 14.775, 9.916, 3.531, 4.903, 2.586, 2.537, 1.947, 1.712, 3.627, 7.427, 6.159, 6.904, 3.955, 5.403
1630235800.3217, 6.799, 7.192, 7.115, 4.041, 5.591, 6.087, 4.588, 4.049, 2.594, 4.535, 11.02, 14.902, 10.485, 3.765, 5.418, 2.682, 2.324, 1.906, 2.014, 4.026, 6.828, 6.194, 8.13, 4.241, 5.907
1630235800.4479, 6.855, 6.39, 8.192, 4.242, 6.2, 5.514, 4.378, 4.241, 2.42, 5.089, 16.499, 14.4, 10.692, 4.108, 5.718, 2.613, 2.033, 2.203, 2.309, 4.547, 6.037, 5.801, 9.454, 4.482, 6.499
1630235800.5743, 6.713, 5.356, 9.444, 4.319, 6.832, 4.768, 3.88, 4.401, 2.318, 5.666, 25.122, 13.401, 10.842, 4.46, 5.812, 2.381, 1.806, 2.934, 2.56, 5.126, 5.277, 5.115, 10.92, 4.631, 7.153
1630235800.7003, 6.548, 4.433, 10.745, 4.372, 7.403, 4.037, 3.329, 4.638, 2.351, 6.145, 35.183, 12.139, 11.171, 4.727, 5.755, 2.096, 1.794, 4.026, 2.736, 5.641, 4.828, 4.462, 12.432, 4.724, 7.788
1630235800.8265, 6.654, 3.978, 11.811, 4.528, 7.793, 3.624, 2.978, 4.969, 2.492, 6.388, 43.629, 10.792, 11.597, 4.856, 5.607, 1.86, 2.096, 5.235, 2.827, 5.949, 5.032, 4.256, 13.671, 4.839, 8.271
1630235800.9527, 7.162, 4.182, 12.342, 4.839, 7.888, 3.643, 3.001, 5.283, 2.657, 6.305, 47.681, 9.399, 11.797, 4.864, 5.396, 1.764, 2.689, 6.251, 2.852, 5.94, 5.977, 4.692, 14.255, 5.029, 8.468
1630235801.0788, 8.071, 4.942, 12.148, 5.257, 7.629, 4.05, 3.396, 5.429, 2.754, 5.916, 45.587, 7.919, 11.397, 4.809, 5.11, 1.846, 3.49, 6.799, 2.857, 5.587, 7.481, 5.583, 13.911, 5.293, 8.298
1630235801.2051, 9.195, 5.958, 11.231, 5.628, 7.05, 4.688, 4.013, 5.32, 2.728, 5.342, 38.213, 6.335, 10.199, 4.714, 4.727, 2.062, 4.34, 6.716, 2.882, 4.971, 9.129, 6.506, 12.62, 5.537, 7.783
1630235801.3315, 10.171, 6.859, 9.794, 5.759, 6.295, 5.37, 4.625, 5, 2.595, 4.753, 28.125, 4.712, 8.38, 4.565, 4.268, 2.304, 5.032, 6.024, 2.935, 4.263, 10.378, 7.074, 10.662, 5.612, 7.064
1630235801.4572, 10.596, 7.299, 8.2, 5.511, 5.588, 5.922, 5.008, 4.568, 2.438, 4.288, 18.846, 3.347, 6.508, 4.323, 3.817, 2.461, 5.386, 4.945, 2.989, 3.659, 10.806, 7.052, 8.536, 5.401, 6.369
1630235801.583, 10.343, 7.079, 6.889, 4.9, 5.124, 6.194, 4.996, 4.195, 2.354, 4.004, 13.057, 2.477, 5.219, 3.976, 3.479, 2.451, 5.287, 3.831, 3.001, 3.294, 10.314, 6.411, 6.821, 4.899, 5.888
1630235801.7089, 9.51, 6.245, 6.193, 4.084, 4.974, 6.133, 4.623, 4.021, 2.388, 3.872, 11.195, 2.222, 4.778, 3.597, 3.314, 2.289, 4.77, 2.992, 2.928, 3.187, 9.185, 5.384, 5.913, 4.212, 5.676
1630235801.8354, 8.38, 5.114, 6.231, 3.267, 5.066, 5.873, 4.108, 4.061, 2.515, 3.825, 12.186, 2.52, 5.053, 3.318, 3.316, 2.051, 3.981, 2.571, 2.748, 3.252, 7.864, 4.43, 5.967, 3.49, 5.652
1630235801.9618, 7.194, 4.134, 6.807, 2.637, 5.243, 5.569, 3.683, 4.154, 2.656, 3.804, 13.529, 3.201, 5.691, 3.258, 3.42, 1.826, 3.123, 2.524, 2.487, 3.365, 6.755, 3.997, 6.776, 2.887, 5.668
1630235802.0879, 6.267, 3.611, 7.596, 2.29, 5.344, 5.328, 3.471, 4.116, 2.742, 3.777, 14.175, 4.121, 6.325, 3.438, 3.536, 1.658, 2.362, 2.677, 2.198, 3.421, 6.202, 4.21, 7.95, 2.506, 5.592
1630235802.2139, 5.824, 3.567, 8.289, 2.209, 5.255, 5.179, 3.439, 3.849, 2.757, 3.744, 12.951, 5.101, 6.788, 3.797, 3.584, 1.562, 1.793, 2.831, 1.95, 3.359, 6.304, 4.818, 9.086, 2.373, 5.355
1630235802.3398, 5.999, 3.765, 8.706, 2.313, 4.928, 5.091, 3.434, 3.381, 2.719, 3.693, 11.079, 5.833, 7.132, 4.239, 3.501, 1.542, 1.412, 2.878, 1.813, 3.155, 7.011, 5.37, 9.888, 2.461, 4.938
1630235802.4661, 6.742, 3.958, 8.796, 2.505, 4.392, 5.02, 3.348, 2.8, 2.657, 3.591, 8.562, 6.057, 7.472, 4.69, 3.263, 1.615, 1.18, 2.793, 1.816, 2.826, 8.019, 5.58, 10.204, 2.7, 4.379
1630235802.5925, 7.806, 4.011, 8.581, 2.726, 3.745, 4.978, 3.219, 2.246, 2.606, 3.4, 6.598, 5.709, 7.848, 5.102, 2.899, 1.909, 1.062, 2.604, 1.934, 2.43, 8.835, 5.459, 9.986, 2.981, 3.766
1630235802.7186, 8.851, 3.892, 8.143, 2.934, 3.115, 5.101, 3.165, 1.87, 2.636, 3.133, 5.433, 4.948, 8.159, 5.416, 2.491, 2.563, 1.032, 2.392, 2.095, 2.046, 9.009, 5.129, 9.314, 3.192, 3.208
1630235802.8444, 9.586, 3.68, 7.595, 3.093, 2.618, 5.453, 3.333, 1.778, 2.813, 2.861, 5.11, 4.034, 8.235, 5.548, 2.136, 3.591, 1.076, 2.242, 2.214, 1.748, 8.367, 4.749, 8.354, 3.251, 2.797
1630235802.9703, 9.866, 3.517, 7.018, 3.165, 2.328, 5.958, 3.803, 2.018, 3.166, 2.698, 5.196, 3.19, 7.946, 5.408, 1.905, 4.766, 1.157, 2.211, 2.243, 1.603, 7.067, 4.454, 7.28, 3.133, 2.588
1630235803.0964, 9.622, 3.535, 6.457, 3.124, 2.269, 6.411, 4.517, 2.638, 3.671, 2.734, 5.223, 2.557, 7.291, 4.956, 1.832, 5.751, 1.238, 2.292, 2.173, 1.65, 5.412, 4.308, 6.258, 2.867, 2.602
1630235803.2226, 8.826, 3.7, 5.942, 2.971, 2.443, 6.583, 5.277, 3.642, 4.253, 3.001, 5.075, 2.16, 6.366, 4.251, 1.92, 6.218, 1.272, 2.435, 2.031, 1.883, 3.77, 4.245, 5.421, 2.526, 2.835
1630235803.3487, 7.517, 3.888, 5.514, 2.757, 2.824, 6.454, 5.94, 4.96, 4.79, 3.461, 4.78, 1.94, 5.304, 3.428, 2.148, 6.033, 1.242, 2.568, 1.865, 2.25, 2.452, 4.171, 4.858, 2.2, 3.253
1630235803.4744, 7.508, 4.58, 5.38, 2.555, 3.327, 6.094, 6.504, 6.477, 5.16, 4.008, 4.391, 1.919, 4.314, 2.657, 2.464, 5.298, 1.22, 2.667, 1.725, 2.657, 3.034, 4.545, 4.74, 1.965, 3.765
1630235803.6001, 13.821, 7.1, 5.777, 2.42, 3.844, 5.872, 7.109, 7.977, 5.287, 4.51, 3.976, 2.222, 3.624, 2.08, 2.805, 4.338, 1.319, 2.788, 1.642, 3.014, 9.378, 6.506, 5.249, 1.864, 4.256
1630235803.7262, 31.187, 12.542, 7.032, 2.392, 4.313, 6.086, 7.784, 9.136, 5.182, 4.867, 3.615, 2.99, 3.546, 1.757, 3.142, 3.49, 1.591, 3.107, 1.628, 3.293, 24.99, 10.983, 6.696, 1.932, 4.666
1630235803.8525, 60.361, 20.66, 9.252, 2.517, 4.745, 7.504, 8.454, 9.642, 4.949, 5.04, 3.316, 4.161, 4.291, 1.667, 3.483, 2.934, 2.006, 3.804, 1.692, 3.539, 50.069, 17.711, 9.147, 2.196, 5.03
1630235803.979, 95.879, 29.668, 12.071, 2.848, 5.184, 10.495, 8.95, 9.377, 4.696, 5.035, 3.069, 5.459, 5.795, 1.736, 3.83, 2.634, 2.454, 4.896, 1.865, 3.816, 79.921, 25.182, 12.192, 2.678, 5.416
