Timestamp, AF3/theta, AF3/alpha, AF3/betaL, AF3/betaH, AF3/gamma, T7/theta, T7/alpha, T7/betaL, T7/betaH, T7/gamma, Pz/theta, Pz/alpha, Pz/betaL, Pz/betaH, Pz/gamma, T8/theta, T8/alpha, T8/betaL, T8/betaH, T8/gamma, AF4/theta, AF4/alpha, AF4/betaL, AF4/betaH, AF4/gamma
1630311555.6792, 97.236, 35.159, 11.507, 5.955, 4.856, 4.656, 6.627, 2.791, 3.003, 4.119, 8.917, 3.326, 2.746, 3.591, 3.499, 5.911, 7.018, 6.499, 4.771, 6.089, 116.989, 43.599, 12.099, 6.626, 6.828
1630311555.8053, 84.53, 30.228, 11.424, 6.557, 5.272, 3.808, 7.118, 2.827, 3.449, 4.578, 17.71, 3.498, 2.836, 4.449, 3.945, 5.66, 6.545, 6.377, 5.476, 6.887, 103.113, 36.898, 12.054, 7.451, 7.515
1630311555.9313, 62.852, 23.214, 10.623, 6.813, 5.437, 3.289, 7.938, 2.737, 3.882, 4.81, 38.364, 4.09, 3.502, 5.266, 4.249, 5.271, 6.379, 5.993, 5.959, 7.305, 78.74, 27.483, 11.274, 7.868, 7.819
1630311556.0576, 38.866, 16.114, 9.744, 6.621, 5.285, 3.059, 9.079, 2.718, 4.156, 4.722, 79.716, 5.495, 5.171, 5.93, 4.36, 5.011, 6.511, 5.696, 6.109, 7.175, 51.16, 17.758, 10.257, 7.76, 7.697
1630311556.1836, 19.031, 10.63, 9.508, 6.073, 4.925, 2.874, 10.374, 2.986, 4.177, 4.364, 143.466, 8.058, 7.997, 6.404, 4.319, 4.979, 6.85, 5.845, 5.952, 6.563, 27.837, 9.918, 9.632, 7.215, 7.294
1630311556.3095, 7.083, 7.564, 10.388, 5.447, 4.603, 2.774, 11.427, 3.653, 3.996, 3.899, 218.594, 11.557, 11.553, 6.703, 4.235, 5.084, 7.163, 6.593, 5.658, 5.749, 12.861, 5.136, 9.851, 6.496, 6.857
1630311556.4356, 3.107, 6.713, 12.361, 5.045, 4.54, 2.605, 11.825, 4.665, 3.751, 3.513, 285.192, 15.158, 14.908, 6.827, 4.194, 5.107, 7.181, 7.765, 5.424, 5.062, 6.096, 3.188, 10.966, 5.896, 6.568
1630311556.5616, 6.613, 7.37, 14.867, 5.027, 4.801, 2.375, 11.321, 5.753, 3.572, 3.309, 321.37, 17.724, 16.991, 6.732, 4.203, 4.904, 6.786, 8.95, 5.372, 4.707, 6.622, 3.155, 12.618, 5.612, 6.453
1630311556.6879, 17.945, 9.179, 17.084, 5.343, 5.268, 2.217, 9.959, 6.556, 3.521, 3.291, 314.033, 18.325, 17.082, 6.388, 4.207, 4.428, 6.027, 9.677, 5.514, 4.691, 14.105, 4.475, 14.251, 5.703, 6.406
1630311556.8141, 37.713, 12.295, 18.192, 5.792, 5.708, 2.137, 8.061, 6.758, 3.557, 3.382, 264.799, 16.685, 15.165, 5.809, 4.135, 3.711, 5.103, 9.648, 5.76, 4.848, 28.955, 7.252, 15.311, 6.107, 6.268
