MODE                                               SCENARIO                                                                                                                                                                                                                                                         ELECTRODE                                          FREQUENCY                                          AVG                                     SUM                                     STDEV                  STDEVP                 VAR                    VARP                   TANAVG                 TANSUM                 LOGAVG                 LOGSUM                 COSAVG                 COSSUM                 SINAVG                 SINSUM                 COTAVG                 COTSUM
POW                                                ClassicalMusic                                                                                                                                                                                                                                                   Pz                                                 THETA                                              2.361750                                24996.766                               2.98383727950502       2.9836963163643        8.90328491056393       8.90244370828591       -0.988950253679865     -1.22641496242912      0.859402869667107      10.1265017354826       -0.711024187703444     -0.631938355499047     0.70316755080184       0.775018654516883      -1.0111732074278       -0.815384703085596
POW                                                ClassicalMusic                                                                                                                                                                                                                                                   T7                                                 ALPHA                                              3.003418                                31788.178                               6.87815718437474       6.87783224485953       47.3090462529659       47.3045763884295       -0.139060775740736     36.6675010395931       1.09975097345378       10.3668497386417       -0.990469060949885     0.0272619702754552     0.137735395962889      0.999628323416609      -7.19110039961517      0.0272721066788875
POW                                                ClassicalMusic                                                                                                                                                                                                                                                   T7                                                 BETA_H                                             1.598899                                16922.751                               1.41201615354152       1.41194944674316       1.9937896178622        1.99360124015832       -35.5744354079161      -1.58735545609089      0.469315267379059      9.73641420859659       -0.0280989742888408    -0.533024706599724     0.999605145867064      0.846099676252318      -0.0281100736676056    -0.629978620203099
POW                                                ClassicalMusic                                                                                                                                                                                                                                                   T7                                                 BETA_L                                             2.154234                                22800.423                               3.6264486379084        3.62627731637115       13.1511297233877       13.1498871752279       -1.51493841662531      -3.0760369970072       0.767435207931325      10.034534367402        -0.550896178207161     0.309166598127748      0.834573783938091      -0.95100789407981      -0.660092838775328     -0.325093619151181
POW                                                ClassicalMusic                                                                                                                                                                                                                                                   T7                                                 GAMMA                                              1.477527                                15638.152                               1.19912768437484       1.19907103490348       1.43790720343418       1.43777134674451       10.6905306251421       -0.835863393912884     0.390369744242822      9.65746884855025       0.0931341580211352     0.767265722683557      0.995653568571767      -0.6413293309953       0.0935407263740672     -1.19636774056913
POW                                                ClassicalMusic                                                                                                                                                                                                                                                   T7                                                 THETA                                              8.065851                                85368.974                               47.9961601799733       47.9938927341149       2303.63139202165       2303.41373977373       -4.64905414391316      -0.783774346888325     2.08763922367951       11.3547380116587       -0.210287832310639     0.787059521291029      0.977639518218291      -0.616877062262114     -0.215097516407561     -1.27587743075557
POW                                                ClassicalMusic                                                                                                                                                                                                                                                   T8                                                 ALPHA                                              2.103254                                22260.850                               1.78154310952753       1.78145894545003       3.17389585110502       3.17359597432393       -1.6971498268943       -0.514959342109481     0.743485669265592      10.0105848091859       -0.507652310138782     0.889044101342689      0.861562030274523      -0.457821565533746     -0.589223169429863     -1.9419008807639
POW                                                ClassicalMusic                                                                                                                                                                                                                                                   T8                                                 BETA_H                                             1.237391                                13096.547                               0.768767275154355      0.768730956870401      0.591003123348251      0.590947284050883      2.88738469425697       -0.936789151713536     0.213005130773285      9.48010388665762       0.327262726669752      -0.729795999743733     0.944933387987047      0.683664975523864      0.346334176387721      -1.06747606776919
POW                                                ClassicalMusic                                                                                                                                                                                                                                                   T8                                                 BETA_L                                             2.085081                                22068.503                               1.94502572211365       1.94493383475221       3.78312505968373       3.78276762156395       -1.76991922438824      -2.46491538269574      0.734807703417028      10.0019066673173       -0.491912179372367     -0.375934328179634     0.870644822981868      0.92664630841337       -0.564997535605414     -0.405693439628891
POW                                                ClassicalMusic                                                                                                                                                                                                                                                   T8                                                 GAMMA                                              0.654079                                6922.773                                0.445633487115548      0.445612434393812      0.198589204838764      0.198570441686379      0.766660753141196      -3.56347926977685      -0.424527139713046     8.84257169088723       0.79360862733759       0.270187544106512      0.608428587933987      -0.962807712375473     1.30435788698294       -0.28062461552151
POW                                                ClassicalMusic                                                                                                                                                                                                                                                   T8                                                 THETA                                              2.677290                                28336.445                               3.556058482302         3.55589048615299       12.645551929552        12.6443571495133       -0.500819074118419     -0.878369809366714     0.984805088891317      10.2519040643036       -0.894134054283083     0.751320627645072      0.447799389203801      -0.659937356477882     -1.99672906180796      -1.13847264482027
POW                                                FlipChart                                                                                                                                                                                                                                                        AF3                                                ALPHA                                              14.341002                               13753.021                               99.550325823011        99.498409091541        9910.26737146764       9899.93341174765       -4.83779342926235      -1.18927049940724      2.66312270720735       9.52901378805312       -0.202426473600289     0.643574158849048      0.979297463892229      -0.765383761300003     -0.206705808055239     -0.840851598100198
POW                                                FlipChart                                                                                                                                                                                                                                                        AF3                                                BETA_H                                             2.721333                                2609.759                                15.1035394722562       15.0956627888145       228.116904590002       227.8790350336         -0.446884017944427     -1.27185796933623      1.00112183379051       7.86701315888865       -0.912983033067863     -0.618082541211198     0.407997526132457      0.786113205747052      -2.23771708059686      -0.786251314305078
POW                                                FlipChart                                                                                                                                                                                                                                                        AF3                                                BETA_L                                             5.968489                                5723.781                                39.5042052023549       39.4836032686448       1560.58222866977       1558.95492707574       -0.325513538746982     -0.203558499353312     1.78649379654213       8.65238487998634       0.950890424104909      0.97990436865675       -0.309527706911008     -0.199467862793523     -3.07206884189628      -4.9125927100903
POW                                                FlipChart                                                                                                                                                                                                                                                        AF3                                                GAMMA                                              1.034055                                991.659                                 3.84654031360749       3.84453429505457       14.7958723842076       14.7804439458508       1.68064775987957       -1.89063252272101      0.0334879661609819     6.8993792981893        0.511338274511963      0.467550574864686      0.859379525599213      -0.883966322856081     0.595008676935171      -0.528923515269267
POW                                                FlipChart                                                                                                                                                                                                                                                        AF3                                                THETA                                              45.851429                               43971.521                               284.330614349923       284.182332402758       80843.8982566044       80759.5980498717       -3.25189041635444      -4.48400878575331      3.82540636506522       10.6912974533437       -0.293929662365607     -0.217667499708711     0.955827052129014      0.976022981066818      -0.30751343740576      -0.223014728065927
POW                                                FlipChart                                                                                                                                                                                                                                                        AF4                                                ALPHA                                              5.416925                                5194.832                                4.40399114437485       4.40169440828938       19.3951379997321       19.374913663966        -1.17637056807852      -4.72535735232425      1.68952831127809       8.55541956422312       0.647680386973869      0.20703888438524       -0.761912144757766     -0.978332714546802     -0.850072270707517     -0.211624206475756
POW                                                FlipChart                                                                                                                                                                                                                                                        AF4                                                BETA_H                                             1.421385                                1363.109                                0.661221986077102      0.660877150598068      0.437214514871747      0.436758608182621      6.64305494815886       -0.356227232659179     0.351631748379035      7.21752339915202       0.148856043574799      0.942014801035546      0.988858876832917      -0.33557132569688      0.150533151961531      -2.8071969471148
POW                                                FlipChart                                                                                                                                                                                                                                                        AF4                                                BETA_L                                             2.367230                                2270.174                                1.75371562720923       1.75280104272605       3.07551850111785       3.07231149538154       -0.978169010268125     -2.55314720015032      0.861720495223964      7.72761175952021       -0.714866850451886     -0.364697383078874     0.699260599580014      0.931126102509977      -1.02231821853147      -0.391673460872574
POW                                                FlipChart                                                                                                                                                                                                                                                        AF4                                                GAMMA                                              0.649933                                623.286                                 0.272141656378844      0.271999731124666      0.0740610811366209     0.0739838537318904     0.760098684499148      3.01616620757402       -0.430885998328322     6.43500548246837       0.7961243442514        0.314701099781245      0.605133066763236      0.949190822646571      1.31561864320148       0.331546715658062
POW                                                FlipChart                                                                                                                                                                                                                                                        AF4                                                THETA                                              22.006139                               21103.888                               20.6868154536416       20.6760270224235       427.944333613024       427.498093431989       0.0149915478193558     -4.09790102693107      3.09132145988692       9.95721256789222       -0.999887645685065     0.237070731088901      -0.0149898634542707    -0.971492392384508     66.7042530931253       -0.244027367529885
POW                                                FlipChart                                                                                                                                                                                                                                                        Pz                                                 ALPHA                                              1.522795                                1460.361                                0.839086354416928      0.838648760460482      0.70406591016869       0.703331743421903      20.8167545828019       -0.52008210523193      0.420547462095546      7.28643894441257       0.0479828953899301     -0.887186983418008     0.998848157504432      0.461410074070403      0.0480382278621936     -1.92277332740386
POW                                                FlipChart                                                                                                                                                                                                                                                        Pz                                                 BETA_H                                             1.083655                                1039.226                                0.470880360193637      0.470634790236809      0.22172831361609       0.221497105781245      1.88778352836359       -0.746361405386143     0.0803395866775267     6.94623148428899       0.468101667326636      -0.801397484347221     0.883674617178758      0.598132152690311      0.529721753037458      -1.33983348118414
POW                                                FlipChart                                                                                                                                                                                                                                                        Pz                                                 BETA_L                                             1.380542                                1323.940                                0.9428823031639        0.942390578330893      0.88902703761966       0.888100002126835      5.19255057528635       4.06341043883301       0.322476175684786      7.18836741824955       0.189108638855604      -0.238968551619743     0.981956171481284      -0.971027307204469     0.192583584021202      0.246098693462823
POW                                                FlipChart                                                                                                                                                                                                                                                        Pz                                                 GAMMA                                              0.524941                                503.419                                 0.163913346964415      0.163827864117941      0.0268675853130766     0.0268395690614467     0.579141290723576      0.958430501811827      -0.644469403658107     6.22142282533421       0.865353511684104      0.721953160386891      0.50116194968891       0.691941929794242      1.72669435942066       1.04337247000131
POW                                                FlipChart                                                                                                                                                                                                                                                        Pz                                                 THETA                                              1.836016                                1760.740                                0.91693486616112       0.916456673238813      0.84076954878191       0.839892833923952      -3.68163543141956      8.11019741844648       0.607598006757277      7.47348945421141       -0.262121266791321     0.122374820851566      0.965034943147508      0.99248395615322       -0.271618420299269     0.123301560788831
POW                                                FlipChart                                                                                                                                                                                                                                                        T7                                                 ALPHA                                              2.259426                                2166.790                                1.35041224300651       1.34970798624779       1.82361322606187       1.82171164814106       -1.21501524466693      -1.2835352921196       0.815110798724343      7.68100208867248       -0.635479725829678     0.614589396320589      0.77211755455982       -0.788847180339953     -0.823034940828358     -0.779098172165276
POW                                                FlipChart                                                                                                                                                                                                                                                        T7                                                 BETA_H                                             2.199777                                2109.587                                0.731627020960061      0.731245468380807      0.535278097798894      0.534719935027466      -1.37446714202653      -132.744708728314      0.788355991590266      7.65424747271444       -0.588320807926002     0.00753304320606942    0.808627619464792      -0.999971626227492     -0.727554678772159     -0.00753325695298845
POW                                                FlipChart                                                                                                                                                                                                                                                        T7                                                 BETA_L                                             2.153174                                2064.894                                1.11502456506949       1.11444306590866       1.24327978070842       1.24198334715189       -1.51843677643375      1.17963282716264       0.766943032580674      7.63283417235849       -0.550011220668408     -0.64663879415351      0.835157264914129      -0.762796348900344     -0.658572036399588     0.847721407012123
POW                                                FlipChart                                                                                                                                                                                                                                                        T7                                                 GAMMA                                              2.686972                                2576.807                                0.622795625987005      0.622470830332067      0.387874391748545      0.387469934614292      -0.488766701856746     0.844040465207194      0.988414909035703      7.85430631456096       -0.898427671994185     0.764182071132246      0.439121530097432      0.645000590821458      -2.04596588965893      1.18477731959749
POW                                                FlipChart                                                                                                                                                                                                                                                        T7                                                 THETA                                              3.758406                                3604.312                                3.85979944249995       3.85778650914661       14.8980517363229       14.8825167501536       0.709109127244362      1.27377375543812       1.32399493134525       8.18988618545847       -0.81572587894182      -0.617507570537085     -0.578438666087075     -0.786564937134491     1.41022017850208       0.785068773579848
POW                                                FlipChart                                                                                                                                                                                                                                                        T8                                                 ALPHA                                              1.891141                                1813.605                                1.34478379598619       1.3440824745325        1.80844345794702       1.8065576983454        -3.01411836745885      1.27590686569845       0.637180350619482      7.50307185613703       -0.314893717938394     -0.616868246421739     0.94912693903552       -0.787066430840859     -0.331771973787175     0.783756265354515
POW                                                FlipChart                                                                                                                                                                                                                                                        T8                                                 BETA_H                                             1.434992                                1376.158                                0.743850609727355      0.743462682394725      0.553313729591758      0.55273676011356       7.31821177193967       0.14134794341971       0.361159274283153      7.22705083748273       0.135387275877166      0.990157618799558      0.990792756095118      0.139956743078674      0.136645403435073      7.07474035919054
POW                                                FlipChart                                                                                                                                                                                                                                                        T8                                                 BETA_L                                             2.020305                                1937.473                                1.44492721009199       1.44417366260392       2.08781464246422       2.08563756775883       -2.07275693868039      -1.2337599020503       0.703248490114266      7.56913982564653       -0.434523067839479     -0.629670550770691     0.900660703880972      0.776862277042807      -0.482449235285949     -0.810530475450019
POW                                                FlipChart                                                                                                                                                                                                                                                        T8                                                 GAMMA                                              0.564556                                541.410                                 0.207266075736261      0.207157983903232      0.0429592261511093     0.0429144302948516     0.633314567475323      1.76806898693791       -0.57171569747833      6.29417684764132       0.844826241788444      0.492302240705596      0.535040765910051      0.870424323991609      1.5789941544949        0.565588790588925
POW                                                FlipChart                                                                                                                                                                                                                                                        T8                                                 THETA                                              2.226446                                2135.162                                1.1652859035171        1.16467819244395       1.35789123693566       1.3564752919545        -1.30012362105308      -2.07125783409706      0.80040659217313       7.66629780100426       -0.609674336726899     0.434778128806462      0.792652006328512      -0.900537605384446     -0.769157627633912     -0.482798415309766
POW                                                Meditation                                                                                                                                                                                                                                                       AF3                                                ALPHA                                              6.257491                                8047.134                                5.72738825175211       5.72516099588264       32.8029761863081       32.7774684287759       -0.0256999631116525    17.9728497592535       1.83377930604869       8.993071282176         0.999669919449741      -0.05555355562337      -0.025691480053687     -0.998455708811163     -38.9105616866273      0.0556394791808204
POW                                                Meditation                                                                                                                                                                                                                                                       AF3                                                BETA_H                                             0.926784                                1191.845                                0.415657232453815      0.415495592458415      0.172770934891165      0.172636587352369      1.33191425048616       2.43683853011693       -0.0760347502759996    7.08325780561315       0.600408895980324      -0.379644537435336     0.799693164674857      -0.925132436570845     0.750799084576946      0.410367772686202
POW                                                Meditation                                                                                                                                                                                                                                                       AF3                                                BETA_L                                             1.577402                                2028.540                                1.51047717750857       1.50988978601153       2.28154130377425       2.27976716590195       -151.382822603501      -1.33767291574704      0.455779189890167      7.61507160145628       -0.00660562516553951   0.59875207055624       0.999978182620087      -0.800934428030545     -0.00660576928611764   -0.747566903858209
POW                                                Meditation                                                                                                                                                                                                                                                       AF3                                                GAMMA                                              0.415128                                533.855                                 0.131716532765108      0.13166531108992       0.0173492450036616     0.0173357541444053     0.440741578060677      -0.219162271378185     -0.879168372572405     6.28012426650721       0.91506470468705       0.976815871189831      0.403307061971398      -0.214081185048224     2.26890325255932       -4.56282914806266
POW                                                Meditation                                                                                                                                                                                                                                                       AF3                                                THETA                                              6.862264                                8824.872                                19.1081354571176       19.1007047216793       365.120840647556       364.836920864781       0.653852468408557      0.139123376548052      1.92603741644467       9.08532937744702       0.836967193233695      -0.990460600382254     0.547253065272833      -0.13779622306299      1.52939699445342       7.18786464799902
POW                                                Meditation                                                                                                                                                                                                                                                       AF4                                                ALPHA                                              6.644584                                8544.936                                5.39274800289902       5.39065088129419       29.0817310227713       29.0591169239978       0.378000552198254      -0.198567486399289     1.89380208674428       9.05309410576155       0.935403184930894      0.980849952827685      0.353582920431884      -0.194764909667854     2.64549878084707       -5.03607120245837
POW                                                Meditation                                                                                                                                                                                                                                                       AF4                                                BETA_H                                             1.086087                                1396.709                                0.509108260654593      0.508910279600769      0.259191221066745      0.258989672683333      1.89893372511105       -3.59834464611525      0.0825813288003068     7.24187403405126       0.465951188454177      -0.267758163067272     0.884810426011211      0.963486152526771      0.526611322331179      -0.277905564459923
POW                                                Meditation                                                                                                                                                                                                                                                       AF4                                                BETA_L                                             1.762854                                2267.031                                1.73062955140854       1.72995654747431       2.99507864420851       2.99274965614925       -5.14259210964946      -2.56376658363898      0.566934086600242      7.72622632487367       -0.190879137536557     0.363386605369484      0.981613546592191      -0.931638435788285     -0.194454465506533     -0.390051109325488
POW                                                Meditation                                                                                                                                                                                                                                                       AF4                                                GAMMA                                              0.434983                                559.389                                 0.147393627559658      0.14733630940561       0.0217248814451951     0.0217079880692657     0.464665978656878      0.187665330814077      -0.832448329116884     6.32684511664889       0.906877206145117      0.982842741488973      0.421394984515036      0.184445508219742      2.15208353082038       5.32863473323539
POW                                                Meditation                                                                                                                                                                                                                                                       AF4                                                THETA                                              5.456522                                7017.088                                13.0663924433016       13.0613112094158       170.73061148237        170.597850509211       -1.08613349384126      -2.8197093920694       1.69681159045145       8.85610359614558       0.677334248942736      0.334248924246426      -0.735675414302517     -0.942484830986742     -0.920697138676174     -0.354646476268993
POW                                                Meditation                                                                                                                                                                                                                                                       Pz                                                 ALPHA                                              5.177677                                6658.493                                4.10753986858855       4.10594253628292       16.8718837720444       16.8587641112575       -1.9918247610918       8.84111073376019       1.64435650008665       8.80364846165382       0.448680220986034      -0.112391310804384     -0.89369237397212      -0.993664024334016     -0.50205219833288      0.113107960087125
POW                                                Meditation                                                                                                                                                                                                                                                       Pz                                                 BETA_H                                             1.323315                                1701.784                                0.744129838793376      0.743840462994453      0.553729216982656      0.553298634387802      3.95787631535909       -1.42598344783033      0.280139952030741      7.43943239156141       0.244962803350387      0.574160217314178      0.969532477524461      -0.81874296629268      0.252660750443201      -0.701270412024437
POW                                                Meditation                                                                                                                                                                                                                                                       Pz                                                 BETA_L                                             2.817506                                3623.313                                1.86175271158799       1.86102871672819       3.46612315910525       3.46342788448697       -0.335931026652107     1.77057549177234       1.035852096477         8.19514407965587       -0.947941970641698     -0.491773951884014     0.318443119404287      -0.870722906697865     -2.97680154752603      0.564788118127064
POW                                                Meditation                                                                                                                                                                                                                                                       Pz                                                 GAMMA                                              0.384220                                494.107                                 0.12540716789968       0.125358399798322      0.0157269577606185     0.0157147283999959     0.404314230952911      1.20218696963352       -0.95653997378184      6.20275209292399       0.927091086838075      -0.639496327144852     0.374836119798235      -0.768794151622035     2.47332377503295       0.831817367231027
POW                                                Meditation                                                                                                                                                                                                                                                       Pz                                                 THETA                                              2.353789                                3026.973                                1.33307581375093       1.33255740975942       1.7770911252077        1.77570925030474       -1.00482259038034      -20.611638453469       0.856026370156257      8.01531838925944       -0.705403798605477     0.0484592799946657     0.708805672178887      -0.998825158965471     -0.995200555375138     -0.0485162789099718
POW                                                Meditation                                                                                                                                                                                                                                                       T7                                                 ALPHA                                              1.870740                                2405.772                                1.38119026412821       1.38065314948059       1.90768654572256       1.90620311917068       -3.23337323295555      -0.821933454072681     0.626334074514358      7.78562612895205       -0.295466395150088     0.772534912940996      0.955353133316164      -0.634972289385331     -0.309274534040081     -1.21664350689828
POW                                                Meditation                                                                                                                                                                                                                                                       T7                                                 BETA_H                                             0.524968                                675.109                                 0.226590433742673      0.226502317684998      0.0513432246636928     0.051303299916676      0.579177347212528      -0.346351194089325     -0.644417970629138     6.51487415931728       0.865339979996042      -0.944928415117355     0.50118531405105       0.32727708490483       1.72658686465003       -2.88724282481352
POW                                                Meditation                                                                                                                                                                                                                                                       T7                                                 BETA_L                                             0.856711                                1101.731                                0.574732996353107      0.574509495276659      0.330318017097021      0.330061160163042      1.15385867756876       -1.45302740595591      -0.154654640127254     7.00463785828181       0.654926478984733      -0.566930534182507     0.755692600946086      0.823765603440406      0.866657260061566      -0.688218264776724
POW                                                Meditation                                                                                                                                                                                                                                                       T7                                                 GAMMA                                              0.262514                                337.594                                 0.0782755743530458     0.0782451346963035     0.00612706554029921    0.00612230110364268    0.268715258296112      7.81855185601748       -1.3374508650393       5.82184399005202       0.965740624422418      -0.126867442777661     0.259509241338719      -0.991919680197473     3.7214113048171        0.127900923139668
POW                                                Meditation                                                                                                                                                                                                                                                       T7                                                 THETA                                              1.066004                                1370.882                                0.600503091269419      0.600269568767387      0.360603962624129      0.360323555188184      1.80981897014055       2.2202084944266        0.0639170780818285     7.22320960729511       0.483625679604276      0.410674128674034      0.875274929394932      0.911782188923332      0.552541451105655      0.450408149734723
POW                                                Meditation                                                                                                                                                                                                                                                       T8                                                 ALPHA                                              3.800322                                4887.215                                2.92103195760269       2.91989603224082       8.53242769733621       8.52579283909567       0.774070900018378      -1.98025836820625      1.33508579998448       8.49437789057295       -0.79077065267159      0.450769625145751      -0.612112550821618     -0.892640322328069     1.29187132596802       -0.504984610117222
POW                                                Meditation                                                                                                                                                                                                                                                       T8                                                 BETA_H                                             1.124618                                1446.259                                0.623944473693218      0.623701835350894      0.389306706252307      0.389003979420073      2.09051819499118       2.10001207410177       0.117443422438787      7.27673550147902       0.431521151551729      0.429931565385973      0.902102818842436      0.902861478348017      0.478350297259297      0.47618773831466
POW                                                Meditation                                                                                                                                                                                                                                                       T8                                                 BETA_L                                             2.256439                                2901.781                                1.99854425945955       1.99776706936232       3.99417915701872       3.9910732634285        -1.22243880342737      -1.74578957311412      0.813787906903788      7.97307996540008       -0.633170579197115     0.497040163777964      0.774012285199137      -0.867727535342503     -0.81803685975632      -0.572806720466437
POW                                                Meditation                                                                                                                                                                                                                                                       T8                                                 GAMMA                                              0.374528                                481.644                                 0.116625892418701      0.11658053916308       0.0136015987824585     0.0135910221115545     0.39308154457952       1.49200301117689       -0.982088712464587     6.17720525194759       0.930680398888521      -0.556753435753209     0.365833288704984      -0.830677802626865     2.54400140070097       0.670239934174934
POW                                                Meditation                                                                                                                                                                                                                                                       T8                                                 THETA                                              1.921465                                2471.005                                1.2819566453132        1.28145812044686       1.64341284046268       1.64213491445921       -2.73383554017691      -6.97603581710409      0.65308791592062       7.81238022945884       -0.343525864112437     -0.141897403631251     0.939143216280565      0.989881370085683      -0.365786451051583     -0.14334788785748
POW                                                MetalMusic                                                                                                                                                                                                                                                       AF3                                                ALPHA                                              7.474109                                7526.428                                4.47757715810055       4.47535337988636       20.0486972067438       20.0287878748603       2.50460192946879       -1.08904693276024      2.01144491484777       8.92617583905537       0.370802186081075      0.676351744394272      0.928711870709907      -0.736578792699617     0.399265044170949      -0.918234072305274
POW                                                MetalMusic                                                                                                                                                                                                                                                       AF3                                                BETA_H                                             0.920531                                926.975                                 0.816680668851293      0.816275066308842      0.666967314875395      0.666304983877504      1.3147115043529        0.208095242034776      -0.082804601526807     6.8319265964859        0.60539760679425       -0.979026936236625     0.795923198360115      -0.203730847254725     0.760623145601968      4.80549189987191
POW                                                MetalMusic                                                                                                                                                                                                                                                       AF3                                                BETA_L                                             2.192918                                2208.269                                1.2046866644756        1.20408835966369       1.45126995956535       1.44982877787759       -1.39447280648179      -0.277442404080059     0.785233077035798      7.69996422968649       -0.582760635591918     -0.963601200986142     0.812643859020976      0.267343833776027      -0.717116888441134     -3.60435169712356
POW                                                MetalMusic                                                                                                                                                                                                                                                       AF3                                                GAMMA                                              0.472853                                476.163                                 0.971258201143513      0.970775828031493      0.943342493288532      0.942405708290232      0.511560273706807      -4.65259315838898      -0.748970721034028     6.16576023258805       0.890272576869815      0.210134941701898      0.455428083097187      -0.977672392100718     1.95480386456501       -0.214933901580654
POW                                                MetalMusic                                                                                                                                                                                                                                                       AF3                                                THETA                                              45.075967                               45391.499                               30.3011815668275       30.2861325559331       918.161604345846       917.249825195552       1.93437089723298       -4.99612763713689      3.80834922199293       10.7230801198006       0.459228472298765      -0.196262286573246     0.888318191995493      0.980551434076276      0.516963939764835      -0.200155014569056
