ClassicalMusic,AF4,THETA,77.973
ClassicalMusic,AF4,ALPHA,7.831
ClassicalMusic,AF4,BETA_L,2.659
ClassicalMusic,AF4,BETA_H,1.297
ClassicalMusic,AF4,GAMMA,0.530
ClassicalMusic,T7,THETA,0.722
ClassicalMusic,T7,ALPHA,1.220
ClassicalMusic,T7,BETA_L,0.715
ClassicalMusic,T7,BETA_H,0.905
ClassicalMusic,T7,GAMMA,0.685
ClassicalMusic,T8,THETA,1.873
ClassicalMusic,T8,ALPHA,1.604
ClassicalMusic,T8,BETA_L,2.189
ClassicalMusic,T8,BETA_H,0.939
ClassicalMusic,T8,GAMMA,0.540
ClassicalMusic,Pz,THETA,1.089
ClassicalMusic,Pz,ALPHA,0.526
ClassicalMusic,Pz,BETA_L,0.926
ClassicalMusic,Pz,BETA_H,0.488
ClassicalMusic,Pz,GAMMA,0.658
ClassicalMusic,AF3,THETA,36.405
ClassicalMusic,AF3,ALPHA,3.906
ClassicalMusic,AF3,BETA_L,2.247
ClassicalMusic,AF3,BETA_H,1.299
ClassicalMusic,AF3,GAMMA,0.467
ClassicalMusic,AF4,THETA,39.009
ClassicalMusic,AF4,ALPHA,4.261
ClassicalMusic,AF4,BETA_L,2.267
ClassicalMusic,AF4,BETA_H,1.225
ClassicalMusic,AF4,GAMMA,0.572
ClassicalMusic,T7,THETA,0.673
ClassicalMusic,T7,ALPHA,1.140
ClassicalMusic,T7,BETA_L,0.658
ClassicalMusic,T7,BETA_H,0.989
ClassicalMusic,T7,GAMMA,0.739
ClassicalMusic,T8,THETA,1.543
ClassicalMusic,T8,ALPHA,1.620
ClassicalMusic,T8,BETA_L,2.080
ClassicalMusic,T8,BETA_H,0.853
ClassicalMusic,T8,GAMMA,0.609
ClassicalMusic,Pz,THETA,0.996
ClassicalMusic,Pz,ALPHA,0.524
ClassicalMusic,Pz,BETA_L,0.868
ClassicalMusic,Pz,BETA_H,0.376
ClassicalMusic,Pz,GAMMA,0.526
ClassicalMusic,AF3,THETA,13.549
ClassicalMusic,AF3,ALPHA,1.672
ClassicalMusic,AF3,BETA_L,1.817
ClassicalMusic,AF3,BETA_H,1.130
ClassicalMusic,AF3,GAMMA,0.480
ClassicalMusic,AF4,THETA,14.634
ClassicalMusic,AF4,ALPHA,1.892
ClassicalMusic,AF4,BETA_L,1.896
ClassicalMusic,AF4,BETA_H,1.119
ClassicalMusic,AF4,GAMMA,0.593
ClassicalMusic,T7,THETA,0.705
ClassicalMusic,T7,ALPHA,1.000
ClassicalMusic,T7,BETA_L,0.591
ClassicalMusic,T7,BETA_H,1.022
ClassicalMusic,T7,GAMMA,0.763
ClassicalMusic,T8,THETA,1.352
ClassicalMusic,T8,ALPHA,1.496
ClassicalMusic,T8,BETA_L,1.779
ClassicalMusic,T8,BETA_H,0.756
ClassicalMusic,T8,GAMMA,0.635
ClassicalMusic,Pz,THETA,0.962
ClassicalMusic,Pz,ALPHA,0.578
ClassicalMusic,Pz,BETA_L,0.770
ClassicalMusic,Pz,BETA_H,0.304
ClassicalMusic,Pz,GAMMA,0.468
ClassicalMusic,AF3,THETA,3.703
ClassicalMusic,AF3,ALPHA,0.640
ClassicalMusic,AF3,BETA_L,1.449
ClassicalMusic,AF3,BETA_H,0.986
ClassicalMusic,AF3,GAMMA,0.483
ClassicalMusic,AF4,THETA,4.169
ClassicalMusic,AF4,ALPHA,0.756
ClassicalMusic,AF4,BETA_L,1.582
ClassicalMusic,AF4,BETA_H,1.019
ClassicalMusic,AF4,GAMMA,0.589
ClassicalMusic,T7,THETA,0.796
ClassicalMusic,T7,ALPHA,0.854
ClassicalMusic,T7,BETA_L,0.540
ClassicalMusic,T7,BETA_H,1.017
ClassicalMusic,T7,GAMMA,0.753
ClassicalMusic,T8,THETA,1.348
ClassicalMusic,T8,ALPHA,1.310
ClassicalMusic,T8,BETA_L,1.391
ClassicalMusic,T8,BETA_H,0.690
ClassicalMusic,T8,GAMMA,0.615
ClassicalMusic,Pz,THETA,0.950
ClassicalMusic,Pz,ALPHA,0.658
ClassicalMusic,Pz,BETA_L,0.648
ClassicalMusic,Pz,BETA_H,0.262
ClassicalMusic,Pz,GAMMA,0.428
ClassicalMusic,AF3,THETA,1.469
ClassicalMusic,AF3,ALPHA,0.450
ClassicalMusic,AF3,BETA_L,1.155
ClassicalMusic,AF3,BETA_H,0.899
ClassicalMusic,AF3,GAMMA,0.479
ClassicalMusic,AF4,THETA,1.866
ClassicalMusic,AF4,ALPHA,0.424
ClassicalMusic,AF4,BETA_L,1.323
ClassicalMusic,AF4,BETA_H,0.961
ClassicalMusic,AF4,GAMMA,0.566
ClassicalMusic,T7,THETA,0.945
ClassicalMusic,T7,ALPHA,0.789
ClassicalMusic,T7,BETA_L,0.526
ClassicalMusic,T7,BETA_H,1.002
ClassicalMusic,T7,GAMMA,0.714
ClassicalMusic,T8,THETA,1.569
ClassicalMusic,T8,ALPHA,1.195
ClassicalMusic,T8,BETA_L,1.036
ClassicalMusic,T8,BETA_H,0.684
ClassicalMusic,T8,GAMMA,0.568
ClassicalMusic,Pz,THETA,0.919
ClassicalMusic,Pz,ALPHA,0.730
ClassicalMusic,Pz,BETA_L,0.520
ClassicalMusic,Pz,BETA_H,0.237
ClassicalMusic,Pz,GAMMA,0.375
ClassicalMusic,AF3,THETA,1.554
ClassicalMusic,AF3,ALPHA,0.705
ClassicalMusic,AF3,BETA_L,0.941
ClassicalMusic,AF3,BETA_H,0.882
ClassicalMusic,AF3,GAMMA,0.475
ClassicalMusic,AF4,THETA,2.028
ClassicalMusic,AF4,ALPHA,0.430
ClassicalMusic,AF4,BETA_L,1.111
ClassicalMusic,AF4,BETA_H,0.959
ClassicalMusic,AF4,GAMMA,0.536
ClassicalMusic,T7,THETA,1.166
ClassicalMusic,T7,ALPHA,0.878
ClassicalMusic,T7,BETA_L,0.557
ClassicalMusic,T7,BETA_H,1.009
ClassicalMusic,T7,GAMMA,0.656
ClassicalMusic,T8,THETA,2.038
ClassicalMusic,T8,ALPHA,1.277
ClassicalMusic,T8,BETA_L,0.802
ClassicalMusic,T8,BETA_H,0.738
ClassicalMusic,T8,GAMMA,0.521
ClassicalMusic,Pz,THETA,0.869
ClassicalMusic,Pz,ALPHA,0.774
ClassicalMusic,Pz,BETA_L,0.408
ClassicalMusic,Pz,BETA_H,0.230
ClassicalMusic,Pz,GAMMA,0.319
ClassicalMusic,AF3,THETA,1.962
ClassicalMusic,AF3,ALPHA,1.180
ClassicalMusic,AF3,BETA_L,0.813
ClassicalMusic,AF3,BETA_H,0.928
ClassicalMusic,AF3,GAMMA,0.475
ClassicalMusic,AF4,THETA,2.580
ClassicalMusic,AF4,ALPHA,0.608
ClassicalMusic,AF4,BETA_L,0.948
ClassicalMusic,AF4,BETA_H,0.996
ClassicalMusic,AF4,GAMMA,0.508
ClassicalMusic,T7,THETA,1.418
ClassicalMusic,T7,ALPHA,1.130
ClassicalMusic,T7,BETA_L,0.621
ClassicalMusic,T7,BETA_H,1.048
ClassicalMusic,T7,GAMMA,0.595
ClassicalMusic,T8,THETA,2.661
ClassicalMusic,T8,ALPHA,1.588
ClassicalMusic,T8,BETA_L,0.716
ClassicalMusic,T8,BETA_H,0.827
ClassicalMusic,T8,GAMMA,0.493
ClassicalMusic,Pz,THETA,0.824
ClassicalMusic,Pz,ALPHA,0.777
ClassicalMusic,Pz,BETA_L,0.329
ClassicalMusic,Pz,BETA_H,0.242
ClassicalMusic,Pz,GAMMA,0.277
ClassicalMusic,AF3,THETA,2.281
ClassicalMusic,AF3,ALPHA,1.770
ClassicalMusic,AF3,BETA_L,0.776
ClassicalMusic,AF3,BETA_H,1.012
ClassicalMusic,AF3,GAMMA,0.479
ClassicalMusic,AF4,THETA,2.998
ClassicalMusic,AF4,ALPHA,0.929
ClassicalMusic,AF4,BETA_L,0.835
ClassicalMusic,AF4,BETA_H,1.030
ClassicalMusic,AF4,GAMMA,0.489
ClassicalMusic,T7,THETA,1.627
ClassicalMusic,T7,ALPHA,1.484
ClassicalMusic,T7,BETA_L,0.692
ClassicalMusic,T7,BETA_H,1.106
ClassicalMusic,T7,GAMMA,0.536
ClassicalMusic,T8,THETA,3.299
ClassicalMusic,T8,ALPHA,2.050
ClassicalMusic,T8,BETA_L,0.739
ClassicalMusic,T8,BETA_H,0.908
ClassicalMusic,T8,GAMMA,0.489
ClassicalMusic,Pz,THETA,0.776
ClassicalMusic,Pz,ALPHA,0.744
ClassicalMusic,Pz,BETA_L,0.286
ClassicalMusic,Pz,BETA_H,0.275
ClassicalMusic,Pz,GAMMA,0.257
ClassicalMusic,AF3,THETA,2.526
ClassicalMusic,AF3,ALPHA,2.308
ClassicalMusic,AF3,BETA_L,0.803
ClassicalMusic,AF3,BETA_H,1.097
ClassicalMusic,AF3,GAMMA,0.477
ClassicalMusic,AF4,THETA,3.335
ClassicalMusic,AF4,ALPHA,1.312
ClassicalMusic,AF4,BETA_L,0.755
ClassicalMusic,AF4,BETA_H,1.023
ClassicalMusic,AF4,GAMMA,0.480
ClassicalMusic,T7,THETA,1.734
ClassicalMusic,T7,ALPHA,1.834
ClassicalMusic,T7,BETA_L,0.751
ClassicalMusic,T7,BETA_H,1.153
ClassicalMusic,T7,GAMMA,0.485
ClassicalMusic,T8,THETA,3.679
ClassicalMusic,T8,ALPHA,2.505
ClassicalMusic,T8,BETA_L,0.798
ClassicalMusic,T8,BETA_H,0.942
ClassicalMusic,T8,GAMMA,0.499
ClassicalMusic,Pz,THETA,0.734
ClassicalMusic,Pz,ALPHA,0.687
ClassicalMusic,Pz,BETA_L,0.269
ClassicalMusic,Pz,BETA_H,0.330
ClassicalMusic,Pz,GAMMA,0.262
ClassicalMusic,AF3,THETA,2.588
ClassicalMusic,AF3,ALPHA,2.633
ClassicalMusic,AF3,BETA_L,0.861
ClassicalMusic,AF3,BETA_H,1.149
ClassicalMusic,AF3,GAMMA,0.465
ClassicalMusic,AF4,THETA,3.415
ClassicalMusic,AF4,ALPHA,1.653
ClassicalMusic,AF4,BETA_L,0.690
ClassicalMusic,AF4,BETA_H,0.958
ClassicalMusic,AF4,GAMMA,0.479
ClassicalMusic,T7,THETA,1.701
ClassicalMusic,T7,ALPHA,2.077
ClassicalMusic,T7,BETA_L,0.787
ClassicalMusic,T7,BETA_H,1.156
ClassicalMusic,T7,GAMMA,0.442
ClassicalMusic,T8,THETA,3.681
ClassicalMusic,T8,ALPHA,2.795
ClassicalMusic,T8,BETA_L,0.836
ClassicalMusic,T8,BETA_H,0.909
ClassicalMusic,T8,GAMMA,0.508
ClassicalMusic,Pz,THETA,0.697
ClassicalMusic,Pz,ALPHA,0.628
ClassicalMusic,Pz,BETA_L,0.262
ClassicalMusic,Pz,BETA_H,0.402
ClassicalMusic,Pz,GAMMA,0.285
ClassicalMusic,AF3,THETA,2.574
ClassicalMusic,AF3,ALPHA,2.636
ClassicalMusic,AF3,BETA_L,0.914
ClassicalMusic,AF3,BETA_H,1.150
ClassicalMusic,AF3,GAMMA,0.444
ClassicalMusic,AF4,THETA,3.304
ClassicalMusic,AF4,ALPHA,1.855
ClassicalMusic,AF4,BETA_L,0.628
ClassicalMusic,AF4,BETA_H,0.848
ClassicalMusic,AF4,GAMMA,0.487
ClassicalMusic,T7,THETA,1.596
ClassicalMusic,T7,ALPHA,2.156
ClassicalMusic,T7,BETA_L,0.794
ClassicalMusic,T7,BETA_H,1.101
ClassicalMusic,T7,GAMMA,0.413
ClassicalMusic,T8,THETA,3.263
ClassicalMusic,T8,ALPHA,2.814
ClassicalMusic,T8,BETA_L,0.821
ClassicalMusic,T8,BETA_H,0.815
ClassicalMusic,T8,GAMMA,0.510
ClassicalMusic,Pz,THETA,0.688
ClassicalMusic,Pz,ALPHA,0.580
ClassicalMusic,Pz,BETA_L,0.258
ClassicalMusic,Pz,BETA_H,0.479
ClassicalMusic,Pz,GAMMA,0.318
ClassicalMusic,AF3,THETA,2.629
ClassicalMusic,AF3,ALPHA,2.338
ClassicalMusic,AF3,BETA_L,0.925
ClassicalMusic,AF3,BETA_H,1.097
ClassicalMusic,AF3,GAMMA,0.423
ClassicalMusic,AF4,THETA,3.119
ClassicalMusic,AF4,ALPHA,1.875
ClassicalMusic,AF4,BETA_L,0.556
ClassicalMusic,AF4,BETA_H,0.720
ClassicalMusic,AF4,GAMMA,0.504
ClassicalMusic,T7,THETA,1.529
ClassicalMusic,T7,ALPHA,2.067
ClassicalMusic,T7,BETA_L,0.768
ClassicalMusic,T7,BETA_H,0.991
ClassicalMusic,T7,GAMMA,0.408
ClassicalMusic,T8,THETA,2.619
ClassicalMusic,T8,ALPHA,2.556
ClassicalMusic,T8,BETA_L,0.741
ClassicalMusic,T8,BETA_H,0.682
ClassicalMusic,T8,GAMMA,0.512
ClassicalMusic,Pz,THETA,0.740
ClassicalMusic,Pz,ALPHA,0.550
ClassicalMusic,Pz,BETA_L,0.254
ClassicalMusic,Pz,BETA_H,0.545
ClassicalMusic,Pz,GAMMA,0.354
ClassicalMusic,AF3,THETA,2.881
ClassicalMusic,AF3,ALPHA,1.859
ClassicalMusic,AF3,BETA_L,0.874
ClassicalMusic,AF3,BETA_H,1.007
ClassicalMusic,AF3,GAMMA,0.419
ClassicalMusic,AF4,THETA,3.004
ClassicalMusic,AF4,ALPHA,1.748
ClassicalMusic,AF4,BETA_L,0.474
ClassicalMusic,AF4,BETA_H,0.607
ClassicalMusic,AF4,GAMMA,0.535
ClassicalMusic,T7,THETA,1.591
ClassicalMusic,T7,ALPHA,1.845
ClassicalMusic,T7,BETA_L,0.709
ClassicalMusic,T7,BETA_H,0.844
ClassicalMusic,T7,GAMMA,0.435
ClassicalMusic,T8,THETA,1.986
ClassicalMusic,T8,ALPHA,2.119
ClassicalMusic,T8,BETA_L,0.609
ClassicalMusic,T8,BETA_H,0.545
ClassicalMusic,T8,GAMMA,0.526
ClassicalMusic,Pz,THETA,0.869
ClassicalMusic,Pz,ALPHA,0.533
ClassicalMusic,Pz,BETA_L,0.261
ClassicalMusic,Pz,BETA_H,0.592
ClassicalMusic,Pz,GAMMA,0.387
ClassicalMusic,AF3,THETA,3.349
ClassicalMusic,AF3,ALPHA,1.380
ClassicalMusic,AF3,BETA_L,0.772
ClassicalMusic,AF3,BETA_H,0.903
ClassicalMusic,AF3,GAMMA,0.436
ClassicalMusic,AF4,THETA,3.045
ClassicalMusic,AF4,ALPHA,1.573
ClassicalMusic,AF4,BETA_L,0.400
ClassicalMusic,AF4,BETA_H,0.531
ClassicalMusic,AF4,GAMMA,0.573
ClassicalMusic,T7,THETA,1.806
ClassicalMusic,T7,ALPHA,1.559
ClassicalMusic,T7,BETA_L,0.620
ClassicalMusic,T7,BETA_H,0.692
ClassicalMusic,T7,GAMMA,0.495
ClassicalMusic,T8,THETA,1.562
ClassicalMusic,T8,ALPHA,1.679
ClassicalMusic,T8,BETA_L,0.500
ClassicalMusic,T8,BETA_H,0.443
ClassicalMusic,T8,GAMMA,0.556
ClassicalMusic,Pz,THETA,1.071
ClassicalMusic,Pz,ALPHA,0.527
ClassicalMusic,Pz,BETA_L,0.297
ClassicalMusic,Pz,BETA_H,0.618
ClassicalMusic,Pz,GAMMA,0.416
ClassicalMusic,AF3,THETA,3.898
ClassicalMusic,AF3,ALPHA,1.046
ClassicalMusic,AF3,BETA_L,0.659
ClassicalMusic,AF3,BETA_H,0.814
ClassicalMusic,AF3,GAMMA,0.469
ClassicalMusic,AF4,THETA,3.207
ClassicalMusic,AF4,ALPHA,1.457
ClassicalMusic,AF4,BETA_L,0.380
ClassicalMusic,AF4,BETA_H,0.505
ClassicalMusic,AF4,GAMMA,0.609
ClassicalMusic,T7,THETA,2.118
ClassicalMusic,T7,ALPHA,1.277
ClassicalMusic,T7,BETA_L,0.524
ClassicalMusic,T7,BETA_H,0.571
ClassicalMusic,T7,GAMMA,0.575
ClassicalMusic,T8,THETA,1.462
ClassicalMusic,T8,ALPHA,1.428
ClassicalMusic,T8,BETA_L,0.603
ClassicalMusic,T8,BETA_H,0.413
ClassicalMusic,T8,GAMMA,0.592
ClassicalMusic,Pz,THETA,1.314
ClassicalMusic,Pz,ALPHA,0.534
ClassicalMusic,Pz,BETA_L,0.388
ClassicalMusic,Pz,BETA_H,0.625
ClassicalMusic,Pz,GAMMA,0.440
