Timestamp, AF3/theta, AF3/alpha, AF3/betaL, AF3/betaH, AF3/gamma, T7/theta, T7/alpha, T7/betaL, T7/betaH, T7/gamma, Pz/theta, Pz/alpha, Pz/betaL, Pz/betaH, Pz/gamma, T8/theta, T8/alpha, T8/betaL, T8/betaH, T8/gamma, AF4/theta, AF4/alpha, AF4/betaL, AF4/betaH, AF4/gamma
1628959009.2277, 1.618, 1.333, 1.8, 0.514, 0.197, 1.696, 1.592, 1.158, 1.278, 2.74, 1.301, 0.723, 1.611, 0.634, 0.328, 2.367, 1.799, 4.101, 0.753, 0.33, 1.599, 1.092, 2.922, 0.843, 0.317
1628959009.3538, 3.033, 1.569, 1.646, 0.529, 0.218, 2.069, 2.173, 1.348, 1.096, 2.475, 1.252, 0.612, 1.463, 0.623, 0.323, 2.049, 1.382, 3.093, 0.715, 0.326, 2.868, 1.301, 2.357, 0.859, 0.325
1628959009.4796, 8.391, 2.51, 1.511, 0.575, 0.247, 2.434, 2.857, 1.635, 0.98, 2.243, 1.098, 0.537, 1.282, 0.642, 0.324, 1.741, 1.088, 2.128, 0.698, 0.324, 7.569, 2.144, 1.747, 0.893, 0.343
1628959009.6056, 20.001, 4.301, 1.489, 0.669, 0.291, 2.79, 3.402, 1.948, 0.963, 2.152, 0.916, 0.551, 1.13, 0.746, 0.346, 1.621, 0.955, 1.45, 0.757, 0.342, 17.665, 3.699, 1.33, 0.969, 0.382
1628959009.7318, 38.382, 6.689, 1.631, 0.82, 0.358, 3.159, 3.655, 2.229, 1.07, 2.248, 0.793, 0.744, 1.094, 0.995, 0.451, 1.839, 1.027, 1.158, 0.947, 0.397, 33.773, 5.729, 1.259, 1.108, 0.451
1628959009.858, 62.053, 9.172, 1.938, 1.037, 0.446, 3.518, 3.615, 2.435, 1.307, 2.502, 0.785, 1.147, 1.296, 1.41, 0.754, 2.42, 1.276, 1.227, 1.294, 0.497, 54.933, 7.812, 1.585, 1.321, 0.551
1628959009.984, 86.799, 11.033, 2.342, 1.323, 0.547, 3.841, 3.383, 2.549, 1.644, 2.819, 0.884, 1.7, 1.833, 1.947, 1.339, 3.231, 1.62, 1.57, 1.775, 0.638, 77.752, 9.336, 2.228, 1.602, 0.666
1628959010.1098, 107.133, 11.802, 2.719, 1.663, 0.646, 4.094, 3.111, 2.579, 2.014, 3.084, 1.036, 2.267, 2.692, 2.504, 2.169, 4.013, 1.97, 2.097, 2.312, 0.795, 97.496, 9.899, 2.991, 1.929, 0.775
1628959010.2357, 118.284, 11.449, 2.961, 2.023, 0.722, 4.254, 2.924, 2.544, 2.342, 3.209, 1.201, 2.673, 3.719, 2.951, 3.068, 4.546, 2.233, 2.718, 2.788, 0.936, 109.904, 9.475, 3.657, 2.26, 0.852
1628959010.362, 117.947, 10.377, 2.974, 2.357, 0.759, 4.364, 2.822, 2.46, 2.571, 3.165, 1.364, 2.79, 4.647, 3.178, 3.772, 4.679, 2.358, 3.324, 3.08, 1.028, 112.457, 8.431, 4.03, 2.551, 0.879
1628959010.4883, 107.123, 9.175, 2.717, 2.611, 0.751, 4.464, 2.731, 2.354, 2.669, 2.988, 1.533, 2.591, 5.193, 3.135, 4.055, 4.372, 2.37, 3.78, 3.117, 1.049, 105.206, 7.315, 3.997, 2.75, 0.848
1628959010.6144, 89.124, 8.399, 2.383, 2.763, 0.715, 4.621, 2.617, 2.285, 2.649, 2.753, 1.761, 2.182, 5.246, 2.868, 3.84, 3.732, 2.372, 3.986, 2.906, 1.005, 90.457, 6.647, 3.675, 2.84, 0.785
1628959010.7406, 68.532, 8.292, 2.338, 2.83, 0.69, 4.85, 2.558, 2.288, 2.552, 2.552, 2.131, 1.76, 4.916, 2.494, 3.24, 2.972, 2.489, 3.949, 2.522, 0.928, 71.843, 6.635, 3.407, 2.839, 0.738
1628959010.8665, 48.866, 8.729, 2.899, 2.84, 0.72, 4.981, 2.719, 2.365, 2.441, 2.468, 2.705, 1.523, 4.471, 2.133, 2.495, 2.362, 2.794, 3.796, 2.076, 0.865, 52.789, 7.122, 3.546, 2.778, 0.762
1628959010.9927, 32.729, 9.314, 4.133, 2.819, 0.831, 4.871, 3.225, 2.496, 2.36, 2.532, 3.43, 1.56, 4.201, 1.861, 1.859, 2.095, 3.227, 3.699, 1.669, 0.846, 36.192, 7.695, 4.249, 2.686, 0.882
1628959011.1189, 20.844, 9.647, 5.759, 2.769, 1.014, 4.455, 3.98, 2.615, 2.335, 2.717, 4.163, 1.813, 4.23, 1.686, 1.471, 2.19, 3.603, 3.756, 1.365, 0.875, 23.45, 7.931, 5.352, 2.573, 1.076
1628959011.2454, 13.23, 9.608, 7.254, 2.693, 1.221, 3.798, 4.686, 2.641, 2.375, 2.951, 4.694, 2.139, 4.461, 1.566, 1.311, 2.456, 3.713, 3.922, 1.175, 0.921, 15.223, 7.654, 6.435, 2.453, 1.278
1628959011.3712, 9.025, 9.284, 8.073, 2.608, 1.389, 3.027, 5.058, 2.59, 2.476, 3.147, 4.836, 2.391, 4.639, 1.444, 1.248, 2.661, 3.473, 4.057, 1.072, 0.945, 10.924, 6.907, 7.018, 2.351, 1.411
