Timestamp, AF3/theta, AF3/alpha, AF3/betaL, AF3/betaH, AF3/gamma, T7/theta, T7/alpha, T7/betaL, T7/betaH, T7/gamma, Pz/theta, Pz/alpha, Pz/betaL, Pz/betaH, Pz/gamma, T8/theta, T8/alpha, T8/betaL, T8/betaH, T8/gamma, AF4/theta, AF4/alpha, AF4/betaL, AF4/betaH, AF4/gamma
1627624750.465, 33.904, 9.419, 3.299, 3.074, 0.714, 2.313, 2.399, 0.682, 0.791, 0.477, 10.614, 1.108, 0.503, 0.357, 0.402, 4.153, 3.485, 1.579, 2.52, 0.93, 27.799, 9.594, 3.443, 3.413, 0.819
1627624750.5908, 70.295, 17.049, 5.192, 2.706, 0.71, 2.22, 2.292, 0.887, 0.651, 0.488, 10.523, 1.171, 0.674, 0.369, 0.408, 4.352, 3.602, 1.729, 2.256, 0.903, 56.101, 16.268, 4.81, 2.892, 0.839
1627624750.7167, 118.695, 26.495, 7.331, 2.244, 0.742, 2.144, 2.026, 1.158, 0.553, 0.503, 9.723, 1.247, 0.931, 0.386, 0.415, 4.179, 3.479, 2.013, 1.93, 0.9, 94.133, 24.376, 6.268, 2.278, 0.902
1627624750.8429, 172.965, 35.726, 9.341, 1.817, 0.786, 2.234, 1.725, 1.428, 0.501, 0.507, 8.466, 1.34, 1.23, 0.404, 0.42, 3.749, 3.184, 2.366, 1.615, 0.895, 136.673, 32.058, 7.609, 1.726, 0.968
1627624750.9692, 230.21, 43.171, 11.136, 1.51, 0.82, 2.66, 1.493, 1.633, 0.486, 0.495, 7.113, 1.424, 1.495, 0.422, 0.42, 3.246, 2.808, 2.686, 1.355, 0.868, 180.792, 37.65, 8.874, 1.333, 1.003
1627624751.0953, 287.627, 48.003, 12.835, 1.355, 0.831, 3.529, 1.399, 1.741, 0.504, 0.467, 5.904, 1.454, 1.649, 0.45, 0.414, 2.872, 2.422, 2.887, 1.168, 0.817, 223.655, 40.212, 10.233, 1.134, 0.988
1627624751.2215, 339.574, 49.969, 14.534, 1.334, 0.818, 4.622, 1.453, 1.76, 0.571, 0.434, 4.993, 1.393, 1.645, 0.497, 0.406, 2.82, 2.063, 2.909, 1.061, 0.751, 260.945, 39.609, 11.763, 1.108, 0.925
1627624751.3471, 376.375, 49.72, 16.163, 1.391, 0.781, 5.654, 1.605, 1.732, 0.708, 0.408, 4.412, 1.249, 1.49, 0.56, 0.412, 3.22, 1.807, 2.778, 1.027, 0.687, 286.928, 36.722, 13.328, 1.196, 0.829
1627624751.4738, 394.132, 48.398, 17.514, 1.479, 0.731, 6.328, 1.825, 1.714, 0.908, 0.402, 4.184, 1.067, 1.253, 0.63, 0.474, 4.264, 1.731, 2.582, 1.069, 0.642, 300.624, 33.077, 14.671, 1.35, 0.731
1627624751.5991, 397.769, 46.613, 18.22, 1.569, 0.685, 6.883, 2.135, 1.738, 1.131, 0.424, 4.203, 0.901, 1.073, 0.695, 0.647, 5.949, 1.878, 2.431, 1.179, 0.632, 306.062, 29.745, 15.431, 1.546, 0.663
