Timestamp, AF3/theta, AF3/alpha, AF3/betaL, AF3/betaH, AF3/gamma, T7/theta, T7/alpha, T7/betaL, T7/betaH, T7/gamma, Pz/theta, Pz/alpha, Pz/betaL, Pz/betaH, Pz/gamma, T8/theta, T8/alpha, T8/betaL, T8/betaH, T8/gamma, AF4/theta, AF4/alpha, AF4/betaL, AF4/betaH, AF4/gamma
1628365591.7634, 321.021, 65.014, 16.71, 3.218, 0.905, 695.399, 192.456, 74.267, 23.474, 3.348, 486.303, 104.095, 28.157, 7.487, 1.495, 326.52, 68.613, 17.333, 3.312, 0.896, 241.924, 49.104, 12.579, 1.891, 0.868
1628365591.8895, 48.611, 8.365, 2.544, 0.484, 0.111, 119.494, 25.973, 9.938, 3.237, 0.481, 78.448, 14.189, 4.259, 1.321, 0.366, 47.724, 8.994, 2.898, 0.508, 0.122, 35.414, 6.571, 1.954, 0.304, 0.123
1628365592.0157, 2.345, 0.41, 1.146, 0.247, 0.058, 1.514, 0.862, 1.327, 0.444, 0.035, 1.521, 0.431, 1.185, 1.006, 0.474, 3.818, 0.957, 1.69, 0.266, 0.095, 7.905, 0.992, 0.941, 0.245, 0.12
1628365592.1422, 5.765, 1.19, 3.181, 0.662, 0.199, 1.685, 6.892, 6.083, 2.492, 0.161, 1.356, 0.912, 3.187, 2.437, 1.038, 9.068, 2.16, 4.578, 0.733, 0.293, 16.293, 2.47, 2.804, 0.655, 0.372
1628365592.2684, 11.905, 3.014, 6.719, 1.282, 0.508, 10.048, 33.567, 17.359, 8.624, 0.661, 2.308, 2.288, 6.677, 4.491, 1.881, 11.088, 4.455, 9.614, 1.451, 0.693, 33.469, 5.192, 6.243, 1.249, 0.872
1628365592.3943, 20.082, 5.92, 11.4, 2.017, 1.048, 34.774, 101.109, 37.471, 20.701, 2.033, 4.234, 4.536, 11.424, 6.732, 2.946, 20.61, 7.797, 16.33, 2.338, 1.332, 51.876, 8.961, 10.959, 1.939, 1.662
1628365592.5204, 31.776, 9.411, 16.418, 2.749, 1.83, 79.087, 219.381, 67.367, 38.358, 4.721, 5.632, 7.335, 16.823, 8.652, 4.258, 19.867, 11.627, 23.641, 3.277, 2.175, 72.212, 12.95, 16.331, 2.612, 2.69
1628365592.6466, 38.277, 12.893, 20.411, 3.353, 2.766, 154.096, 378.236, 107.59, 58.264, 8.726, 8.738, 10.327, 21.638, 9.888, 5.909, 29.112, 15.42, 29.69, 4.139, 3.09, 85.906, 16.247, 20.88, 3.177, 3.796
1628365592.7727, 44.97, 15.434, 22.363, 3.745, 3.695, 243.052, 549.628, 155.53, 75.282, 13.482, 9.165, 12.774, 24.806, 10.328, 7.911, 23.102, 18.24, 32.964, 4.804, 3.903, 88.899, 17.989, 23.597, 3.57, 4.761
1628365592.8989, 41.777, 16.49, 21.758, 3.904, 4.443, 390.624, 691.7, 207.036, 84.51, 18.066, 12.288, 14.288, 25.442, 10.087, 10.075, 28.009, 19.673, 32.6, 5.211, 4.475, 87.113, 17.766, 23.79, 3.785, 5.407
1628365593.0249, 37.194, 16.007, 18.969, 3.944, 4.906, 533.059, 768.363, 255.262, 83.784, 21.538, 11.38, 14.87, 23.633, 9.517, 12.009, 18.459, 19.67, 28.867, 5.421, 4.764, 69.002, 15.962, 21.765, 3.902, 5.67
1628365593.1507, 36.593, 18.298, 17.198, 4.872, 5.244, 731.373, 764.226, 301.436, 76.901, 23.675, 24.747, 20.547, 22.665, 10.157, 13.492, 27.174, 22.536, 24.761, 6.374, 5.01, 61.852, 15.814, 19.799, 4.712, 5.781
1628365593.2768, 109.846, 45.718, 26.396, 10.885, 6.41, 1047.311, 732.487, 368.234, 78.407, 26.412, 125.192, 59.757, 34.45, 17.303, 15.36, 85.082, 48.064, 29.136, 11.971, 6.193, 93.506, 35.169, 25.274, 9.361, 6.655
1628365593.4035, 334.049, 128.264, 60.78, 27.421, 9.718, 1750.815, 771.112, 487.654, 106.61, 33.007, 419.552, 170.273, 76.077, 37.498, 19.193, 275.479, 122.286, 55.243, 27.281, 9.592, 255.21, 97.056, 48.924, 21.889, 9.474
1628365593.5304, 784.84, 278.834, 125.205, 56.648, 15.783, 2961.455, 954.32, 671.943, 170.029, 45.437, 992.057, 367.93, 153.88, 73.127, 26.016, 653.323, 255.955, 108.122, 54.362, 15.761, 580.741, 211.027, 94.422, 43.877, 14.752
1628365593.6573, 1352.29, 477.351, 212.124, 94.436, 23.785, 4454.632, 1277.611, 896.466, 258.668, 62.374, 1711.929, 626.106, 258.814, 118.954, 35.209, 1128.489, 431.07, 182.135, 89.386, 23.817, 999.54, 361.602, 156.704, 72.19, 21.707
1628365593.7842, 1983.352, 670.142, 296.799, 130.886, 31.53, 6006.989, 1639.587, 1097.693, 345.761, 79.062, 2493.5, 875.894, 361.423, 162.879, 44.324, 1660.421, 600.563, 255.705, 123.129, 31.54, 1468.326, 507.83, 217.794, 99.38, 28.365
1628365593.9111, 2361.165, 795.341, 353.304, 154.215, 36.341, 6854.673, 1894.042, 1205.196, 399.823, 89.305, 2967.657, 1037.505, 429.995, 190.56, 50.011, 1982.337, 710.319, 306.114, 144.639, 36.273, 1751.833, 602.603, 258.908, 116.636, 32.37
1628365594.0381, 2466.109, 808.695, 360.074, 156.035, 36.337, 6972.789, 1915.021, 1166.029, 399.652, 88.495, 3093.026, 1053.072, 438.398, 191.901, 49.684, 2079.651, 720.797, 313.778, 146.121, 36.186, 1833.799, 612.482, 264.088, 117.717, 32.121
1628365594.1648, 2147.831, 705.662, 315.274, 135.513, 31.357, 5989.179, 1678.954, 981.929, 343.849, 76.104, 2699.143, 917.216, 384.043, 166.032, 42.873, 1819.194, 628.29, 276.227, 126.784, 31.163, 1595.602, 534.137, 231.68, 102.051, 27.543
1628365594.2914, 1626.089, 521.825, 233.914, 99.796, 23.045, 4485.085, 1251.851, 707.082, 251.448, 55.902, 2041.8, 677.027, 285.075, 121.808, 31.549, 1383.055, 464.429, 205.985, 93.292, 22.861, 1207.793, 394.515, 172.329, 75.04, 20.124
1628365594.4177, 989.671, 318.593, 143.528, 60.593, 14.024, 2721.195, 769.321, 423.495, 151.902, 34.07, 1245.284, 412.417, 174.992, 73.656, 19.206, 846.009, 283.554, 127.022, 56.585, 13.886, 733.191, 240.493, 106.132, 45.495, 12.172
1628365594.5443, 488.477, 151.938, 68.745, 28.689, 6.69, 1329.795, 368.605, 198.165, 71.725, 16.296, 614.243, 196.088, 83.877, 34.723, 9.155, 419.335, 135.255, 61.134, 26.751, 6.611, 361.452, 114.478, 51.08, 21.517, 5.767
1628365594.6705, 160.274, 50.748, 22.949, 9.416, 2.231, 435.633, 124.853, 64.262, 23.47, 5.452, 202.532, 65.148, 28.034, 11.36, 3.045, 138.56, 45.236, 20.492, 8.762, 2.2, 117.909, 38.04, 17.074, 7.053, 1.909
1628365594.797, 31.038, 8.936, 4.051, 1.593, 0.394, 82.283, 22.571, 10.868, 4.016, 0.975, 40.368, 11.564, 4.878, 1.924, 0.534, 27.543, 7.999, 3.617, 1.491, 0.391, 21.28, 6.838, 2.912, 1.191, 0.35
1628365594.9232, 2.777, 0.394, 0.191, 0.051, 0.031, 2.89, 0.887, 0.779, 0.272, 0.189, 2.035, 0.657, 0.151, 0.074, 0.029, 2.284, 0.339, 0.205, 0.136, 0.047, 1.956, 0.888, 0.138, 0.114, 0.122
1628365595.0492, 5.382, 0.488, 0.178, 0.059, 0.091, 1.785, 1.026, 1.571, 0.814, 0.788, 0.668, 0.715, 0.163, 0.141, 0.044, 3.025, 0.296, 0.318, 0.471, 0.131, 5.153, 2.039, 0.316, 0.376, 0.396
1628365595.1752, 12.492, 1.199, 0.455, 0.175, 0.275, 4.273, 2.98, 4.164, 2.397, 2.314, 2.373, 1.695, 0.496, 0.404, 0.123, 7.576, 0.661, 0.797, 1.308, 0.355, 8.991, 4.624, 0.75, 0.994, 0.96
1628365595.3013, 21.279, 4.773, 1.532, 0.763, 0.694, 13.998, 9.564, 9.137, 5.615, 5.06, 9.34, 6.725, 2.959, 1.494, 0.432, 13.871, 3.537, 2.286, 3.031, 0.857, 13.851, 10.104, 2.568, 2.366, 1.881
1628365595.4278, 156.302, 44.28, 19.124, 7.89, 2.776, 236.323, 81.922, 44.891, 21.328, 11.194, 203.129, 67.357, 34.14, 12.754, 3.404, 158.641, 43.472, 21.495, 12.283, 3.27, 113.343, 44.473, 20.324, 9.558, 4.249
1628365595.5542, 593.439, 200.296, 91.033, 35.837, 9.862, 1067.654, 373.972, 184.402, 76.039, 25.947, 899.648, 307.238, 153.418, 55.91, 14.742, 641.173, 205.964, 98.623, 44.837, 11.366, 456.519, 171.152, 84.792, 34.035, 10.665
1628365595.6803, 1707.221, 542.647, 252.303, 96.899, 24.822, 3099.453, 1022.172, 495.264, 192.771, 53.694, 2590.417, 832.991, 412.999, 149.633, 39.386, 1851.959, 565.855, 270.705, 114.199, 28.371, 1358.649, 444.38, 222.907, 85.424, 23.347
1628365595.8063, 3293.08, 1068.494, 499.717, 189.924, 47.335, 6098.075, 2023.804, 973.658, 369.392, 93.457, 5054.298, 1639.695, 805.618, 292.072, 76.898, 3584.53, 1121.465, 534.488, 218.854, 53.887, 2647.516, 861.676, 429.608, 162.306, 41.941
1628365595.9324, 5272.802, 1670.246, 784.388, 295.792, 72.803, 9749.759, 3176.373, 1525.131, 569.929, 137.184, 8047.056, 2562.102, 1251.358, 453.975, 119.621, 5727.943, 1759.715, 837.666, 337.285, 82.691, 4277.271, 1337.401, 662.718, 248.747, 62.668
1628365596.0586, 6832.742, 2172.59, 1021.355, 383.254, 93.748, 12715.351, 4144.427, 1986.55, 735.405, 172.154, 10448.501, 3331.46, 1617.635, 587.61, 154.991, 7423.708, 2295.059, 1090.096, 434.542, 106.322, 5559.63, 1733.228, 852.496, 319.217, 79.454
1628365596.1839, 7660.819, 2403.935, 1130.549, 422.52, 103.048, 14241.315, 4597.523, 2201.164, 809.427, 186.452, 11670.569, 3685.141, 1780.058, 647.511, 170.986, 8310.618, 2544.655, 1206.29, 477.445, 116.745, 6256.781, 1913.745, 934.668, 349.695, 86.565
1628365596.3091, 7278.276, 2281.206, 1072.297, 399.4, 97.318, 13579.342, 4372.896, 2090.964, 764.956, 174.629, 11093.192, 3496.391, 1680.353, 612.035, 161.828, 7894.404, 2419.083, 1144.224, 450.337, 110.163, 5950.057, 1813.817, 879.673, 329.077, 81.329
1628365596.4344, 5950.521, 1848.508, 867.333, 322.245, 78.569, 11102.423, 3550.858, 1694.375, 617.611, 140.438, 9050.109, 2833.032, 1353.585, 493.958, 130.812, 6448.559, 1963.498, 925.758, 362.789, 88.883, 4871.462, 1468.878, 706.748, 264.629, 65.468
1628365596.5596, 4067.701, 1255.935, 588.085, 217.86, 53.242, 7614.245, 2417.754, 1150.983, 418.134, 95.117, 6190.59, 1925.374, 914.648, 334.231, 88.691, 4409.1, 1336.418, 628.096, 244.968, 60.205, 3328.278, 997.851, 476.565, 178.477, 44.3
1628365596.6849, 2240.398, 688.514, 320.584, 118.656, 29.132, 4207.337, 1328.225, 628.703, 228.169, 52.169, 3415.414, 1056.597, 497.536, 182.357, 48.528, 2430.537, 734.122, 342.791, 133.229, 32.939, 1828.881, 547.598, 258.715, 97.044, 24.23
1628365596.8101, 943.991, 281.071, 130.364, 48.088, 11.901, 1774.244, 543.851, 255.921, 92.721, 21.434, 1439.338, 432.729, 202.192, 74.144, 19.818, 1025.517, 300.62, 139.809, 53.884, 13.469, 771.162, 224.384, 104.857, 39.262, 9.901
1628365596.9353, 235.097, 71.714, 32.785, 12.141, 3.044, 454.743, 139.621, 64.627, 23.508, 5.551, 363.3, 111.273, 51.158, 18.79, 5.072, 255.535, 77.178, 35.552, 13.569, 3.457, 191.496, 57.789, 26.323, 9.871, 2.535
1628365597.0606, 25.976, 6.699, 3.14, 1.163, 0.3, 55.192, 13.238, 6.244, 2.182, 0.562, 41.862, 10.63, 5.107, 1.755, 0.5, 28.687, 7.389, 3.593, 1.313, 0.352, 22.921, 5.604, 2.599, 0.955, 0.27
1628365597.1859, 2.608, 0.419, 0.165, 0.15, 0.045, 0.412, 0.088, 0.061, 0.047, 0.062, 2.298, 0.379, 0.175, 0.08, 0.054, 4.755, 0.315, 0.247, 0.235, 0.079, 6.671, 0.249, 0.402, 0.216, 0.115
1628365597.3111, 6.361, 0.801, 0.441, 0.374, 0.128, 1.44, 0.251, 0.195, 0.179, 0.217, 4.037, 0.776, 0.447, 0.223, 0.15, 8.46, 0.574, 0.576, 0.584, 0.221, 9.785, 0.534, 0.987, 0.535, 0.292
1628365597.4363, 6.969, 1.315, 0.955, 0.724, 0.29, 1.457, 0.643, 0.495, 0.471, 0.557, 5.369, 1.388, 0.962, 0.463, 0.33, 10.895, 0.971, 1.144, 1.104, 0.486, 14.24, 1.054, 1.91, 1.009, 0.586
1628365597.5615, 13.91, 1.912, 1.585, 1.156, 0.552, 2.794, 1.358, 0.978, 0.969, 1.135, 8.412, 2.062, 1.61, 0.784, 0.617, 16.089, 1.448, 1.805, 1.702, 0.91, 18.138, 1.854, 3.021, 1.554, 1
