Timestamp, AF3/theta, AF3/alpha, AF3/betaL, AF3/betaH, AF3/gamma, T7/theta, T7/alpha, T7/betaL, T7/betaH, T7/gamma, Pz/theta, Pz/alpha, Pz/betaL, Pz/betaH, Pz/gamma, T8/theta, T8/alpha, T8/betaL, T8/betaH, T8/gamma, AF4/theta, AF4/alpha, AF4/betaL, AF4/betaH, AF4/gamma
1628600793.3606, 3.758, 2.889, 4.338, 2.399, 1.511, 1.126, 2.163, 2.928, 2.524, 1.65, 1.203, 1.091, 2.019, 1.728, 1.165, 0.577, 0.978, 0.994, 0.915, 0.662, 2.373, 2.542, 3.577, 3.034, 1.533
1628600793.4875, 3.926, 2.731, 4.476, 2.52, 1.702, 1.316, 2.268, 3.152, 2.51, 1.578, 1.226, 0.949, 1.743, 1.717, 1.174, 0.58, 1.154, 1.082, 0.953, 0.738, 2.161, 2.253, 3.771, 3.036, 1.679
1628600793.6143, 5.795, 2.893, 5.038, 2.583, 1.902, 1.565, 2.472, 3.279, 2.457, 1.594, 1.231, 0.795, 1.514, 1.637, 1.168, 0.57, 1.301, 1.264, 1.031, 0.832, 3.205, 2.148, 4.505, 2.985, 1.846
1628600793.7413, 13.121, 4.378, 6.062, 2.613, 2.096, 1.815, 2.81, 3.279, 2.419, 1.669, 1.212, 0.679, 1.377, 1.523, 1.161, 0.557, 1.407, 1.558, 1.182, 0.943, 8.052, 3.119, 5.892, 2.959, 2.018
1628600793.8682, 30.327, 8.081, 7.508, 2.628, 2.262, 2.009, 3.251, 3.131, 2.425, 1.773, 1.167, 0.644, 1.315, 1.402, 1.158, 0.568, 1.476, 1.903, 1.394, 1.061, 19.668, 5.957, 7.838, 3.003, 2.174
1628600793.9952, 58.257, 13.997, 9.161, 2.608, 2.388, 2.2, 3.712, 2.838, 2.463, 1.883, 1.1, 0.701, 1.283, 1.279, 1.168, 0.627, 1.525, 2.184, 1.608, 1.17, 38.574, 10.664, 10.008, 3.087, 2.301
1628600794.1221, 92.358, 20.974, 10.626, 2.532, 2.494, 2.421, 4.115, 2.44, 2.486, 1.997, 1.026, 0.838, 1.235, 1.15, 1.207, 0.742, 1.591, 2.284, 1.748, 1.258, 61.678, 16.322, 11.858, 3.143, 2.422
1628600794.2488, 123.458, 27.021, 11.434, 2.39, 2.621, 2.799, 4.422, 2.021, 2.437, 2.125, 0.981, 1.015, 1.155, 1.013, 1.292, 0.891, 1.696, 2.168, 1.758, 1.323, 82.865, 21.317, 12.839, 3.104, 2.586
1628600794.3758, 141.09, 30.081, 11.26, 2.203, 2.791, 3.563, 4.646, 1.652, 2.307, 2.278, 0.992, 1.167, 1.069, 0.883, 1.423, 1.029, 1.834, 1.895, 1.632, 1.369, 95.014, 23.999, 12.656, 2.929, 2.826
1628600794.5028, 139.019, 29.041, 10.073, 2.008, 2.995, 4.818, 4.824, 1.413, 2.135, 2.462, 1.065, 1.235, 1.035, 0.783, 1.582, 1.125, 1.965, 1.592, 1.414, 1.4, 93.986, 23.436, 11.373, 2.636, 3.123
1628600794.6297, 117.666, 24.245, 8.157, 1.869, 3.184, 6.558, 4.945, 1.356, 1.981, 2.663, 1.191, 1.188, 1.113, 0.736, 1.733, 1.168, 2.037, 1.412, 1.192, 1.419, 80.007, 19.923, 9.401, 2.331, 3.412
1628600794.7567, 84.49, 17.408, 6.092, 1.851, 3.303, 8.567, 4.99, 1.517, 1.899, 2.85, 1.339, 1.048, 1.331, 0.745, 1.833, 1.157, 2.007, 1.457, 1.059, 1.427, 57.968, 14.796, 7.338, 2.154, 3.607
1628600794.8825, 50.175, 10.79, 4.477, 1.979, 3.303, 10.384, 4.921, 1.876, 1.894, 2.974, 1.465, 0.877, 1.663, 0.795, 1.849, 1.112, 1.875, 1.711, 1.056, 1.422, 34.827, 9.812, 5.697, 2.185, 3.637
1628600795.0077, 23.399, 6.235, 3.643, 2.185, 3.167, 11.499, 4.729, 2.341, 1.918, 2.99, 1.537, 0.747, 2.029, 0.854, 1.769, 1.052, 1.678, 2.046, 1.145, 1.401, 16.364, 6.357, 4.708, 2.365, 3.475
1628600795.1331, 10.112, 4.226, 3.568, 2.359, 2.937, 11.58, 4.439, 2.752, 1.898, 2.886, 1.568, 0.697, 2.313, 0.884, 1.615, 0.997, 1.479, 2.288, 1.248, 1.367, 6.623, 4.737, 4.32, 2.546, 3.174
