Timestamp, AF3/theta, AF3/alpha, AF3/betaL, AF3/betaH, AF3/gamma, T7/theta, T7/alpha, T7/betaL, T7/betaH, T7/gamma, Pz/theta, Pz/alpha, Pz/betaL, Pz/betaH, Pz/gamma, T8/theta, T8/alpha, T8/betaL, T8/betaH, T8/gamma, AF4/theta, AF4/alpha, AF4/betaL, AF4/betaH, AF4/gamma
1629650561.7564, 47.751, 4.699, 3.37, 1.764, 0.397, 10.062, 2.66, 1.739, 1.232, 0.718, 8.196, 1.475, 2.501, 1.152, 0.458, 4.548, 1.284, 2.424, 2.696, 1.065, 47.352, 4.21, 2.527, 2.163, 0.631
1629650561.8824, 51.907, 4.228, 2.876, 1.521, 0.403, 8.31, 2.327, 1.373, 1.121, 0.73, 8.37, 1.617, 2.194, 1.053, 0.46, 4.38, 1.274, 2.273, 2.372, 1.061, 51.001, 3.453, 2.176, 1.923, 0.577
1629650562.0083, 49.656, 3.707, 2.27, 1.249, 0.431, 6.805, 2.054, 0.983, 0.959, 0.753, 7.738, 1.798, 1.747, 0.962, 0.448, 4.06, 1.533, 2.114, 1.982, 1.022, 48.097, 2.9, 1.758, 1.649, 0.535
1629650562.1346, 41.72, 3.265, 1.713, 1.033, 0.475, 5.593, 1.913, 0.66, 0.798, 0.788, 6.542, 2.036, 1.258, 0.871, 0.422, 3.66, 2.036, 1.966, 1.653, 0.957, 39.571, 2.693, 1.38, 1.429, 0.51
1629650562.2606, 30.721, 2.976, 1.419, 0.92, 0.522, 4.688, 1.932, 0.535, 0.684, 0.834, 5.122, 2.335, 0.87, 0.785, 0.39, 3.294, 2.646, 1.907, 1.465, 0.883, 28.17, 2.805, 1.216, 1.308, 0.501
1629650562.3865, 20.688, 2.983, 1.534, 0.92, 0.568, 4.113, 2.281, 0.732, 0.641, 0.887, 3.995, 2.852, 0.725, 0.731, 0.37, 3.233, 3.468, 2.048, 1.42, 0.828, 17.769, 3.26, 1.432, 1.291, 0.511
1629650562.5124, 15.513, 3.772, 2.081, 1.03, 0.638, 4.014, 3.385, 1.286, 0.669, 0.942, 3.721, 4.03, 0.903, 0.761, 0.402, 3.97, 5.026, 2.437, 1.476, 0.834, 11.23, 4.522, 2.101, 1.369, 0.569
1629650562.6383, 20.113, 6.051, 2.953, 1.269, 0.772, 4.977, 5.596, 2.073, 0.752, 1.001, 4.632, 6.327, 1.481, 0.936, 0.537, 5.836, 7.986, 3.107, 1.574, 0.944, 11.133, 7.286, 3.205, 1.548, 0.713
1629650562.7644, 36.148, 10.435, 4.052, 1.695, 1, 7.786, 8.986, 2.846, 0.879, 1.076, 6.822, 9.855, 2.618, 1.295, 0.805, 8.821, 12.565, 4.139, 1.679, 1.177, 17.703, 12.028, 4.709, 1.864, 0.973
1629650562.8906, 62.368, 16.807, 5.34, 2.356, 1.324, 13.332, 13.118, 3.397, 1.054, 1.187, 9.608, 14.147, 4.424, 1.819, 1.197, 12.167, 18.186, 5.639, 1.824, 1.532, 29.911, 18.432, 6.562, 2.369, 1.357
1629650563.0169, 92.051, 24.112, 6.753, 3.213, 1.72, 20.607, 17.001, 3.579, 1.286, 1.358, 12.347, 18.177, 6.746, 2.411, 1.672, 15.097, 23.517, 7.589, 2.069, 1.987, 44.072, 25.267, 8.577, 3.056, 1.846
1629650563.1426, 117.821, 31.093, 8.132, 4.109, 2.136, 28.651, 19.586, 3.444, 1.556, 1.595, 13.993, 20.909, 9.17, 2.928, 2.168, 16.667, 27.064, 9.75, 2.428, 2.495, 57.06, 31.228, 10.476, 3.82, 2.387
1629650563.2685, 132.573, 36.343, 9.223, 4.821, 2.509, 34.236, 20.081, 3.13, 1.816, 1.876, 14.25, 21.638, 11.161, 3.246, 2.627, 16.372, 27.719, 11.669, 2.841, 2.988, 65.213, 35.044, 11.925, 4.493, 2.9
1629650563.395, 132.917, 38.767, 9.849, 5.152, 2.78, 36.085, 18.333, 2.839, 1.999, 2.146, 13.213, 20.253, 12.316, 3.301, 3.007, 14.47, 25.246, 12.868, 3.207, 3.386, 66.926, 35.961, 12.709, 4.895, 3.3
1629650563.5212, 121.505, 38.086, 10.058, 5.037, 2.93, 32.943, 14.9, 2.723, 2.053, 2.347, 11.382, 17.245, 12.546, 3.129, 3.291, 11.496, 20.419, 13.101, 3.458, 3.644, 62.953, 34.016, 12.839, 4.929, 3.545
1629650563.6473, 104.072, 34.892, 10.047, 4.586, 3.009, 26.329, 10.818, 2.831, 1.967, 2.458, 9.504, 13.516, 12.071, 2.864, 3.499, 8.484, 14.772, 12.439, 3.574, 3.794, 55.483, 30.062, 12.51, 4.641, 3.679
1629650563.7736, 86.078, 30.299, 10.031, 4.051, 3.102, 18.139, 7.139, 3.058, 1.788, 2.508, 8.147, 10.014, 11.24, 2.69, 3.666, 6.212, 9.884, 11.256, 3.634, 3.927, 47.003, 25.339, 11.968, 4.223, 3.801
1629650563.8996, 71.319, 25.356, 10.093, 3.69, 3.258, 10.654, 4.526, 3.23, 1.591, 2.545, 7.427, 7.296, 10.357, 2.731, 3.798, 5.056, 6.65, 10.045, 3.762, 4.107, 39.552, 20.897, 11.379, 3.905, 3.977
1629650564.0258, 60.696, 20.808, 10.082, 3.623, 3.457, 5.706, 3.058, 3.209, 1.436, 2.593, 7.071, 5.477, 9.519, 2.985, 3.869, 4.752, 5.101, 9.162, 4.017, 4.332, 34.698, 17.435, 10.722, 3.814, 4.192
1629650564.1519, 53.445, 16.988, 9.757, 3.795, 3.621, 3.578, 2.399, 2.969, 1.354, 2.64, 6.576, 4.323, 8.602, 3.328, 3.834, 4.788, 4.623, 8.677, 4.358, 4.524, 33.171, 15.105, 9.869, 3.932, 4.357
1629650564.2782, 49.341, 13.998, 8.935, 4.021, 3.659, 3.517, 2.14, 2.579, 1.333, 2.643, 5.758, 3.562, 7.405, 3.572, 3.658, 4.79, 4.541, 8.405, 4.649, 4.57, 35.73, 13.746, 8.726, 4.101, 4.362
