Timestamp, AF3/theta, AF3/alpha, AF3/betaL, AF3/betaH, AF3/gamma, T7/theta, T7/alpha, T7/betaL, T7/betaH, T7/gamma, Pz/theta, Pz/alpha, Pz/betaL, Pz/betaH, Pz/gamma, T8/theta, T8/alpha, T8/betaL, T8/betaH, T8/gamma, AF4/theta, AF4/alpha, AF4/betaL, AF4/betaH, AF4/gamma
1630344542.0928, 6.041, 6.578, 1.31, 3.489, 1.461, 8.427, 3.729, 3.282, 1.328, 1.184, 2.749, 1.712, 1.257, 4.85, 5.626, 3.317, 6.415, 3.516, 2.414, 1.363, 4.41, 7.253, 2.07, 2.957, 1.597
1630344542.219, 4.083, 5.701, 1.135, 3.669, 1.414, 8.841, 3.546, 2.858, 1.173, 1.093, 2.171, 1.071, 0.97, 6.6, 8.218, 3.18, 5.608, 3.319, 2.714, 1.408, 3.455, 6.443, 2.046, 2.895, 1.509
1630344542.3451, 3.392, 4.487, 0.979, 3.662, 1.294, 9.293, 3.076, 2.262, 1.032, 1.096, 1.64, 0.687, 0.753, 8.485, 10.957, 2.841, 4.343, 2.882, 2.785, 1.354, 3.331, 5.234, 1.866, 2.641, 1.326
1630344542.4711, 4.026, 3.362, 0.927, 3.47, 1.131, 9.699, 2.485, 1.74, 0.955, 1.192, 1.229, 0.518, 0.592, 10.109, 13.11, 2.399, 3.098, 2.39, 2.591, 1.209, 4.097, 4.114, 1.669, 2.249, 1.097
1630344542.5973, 6.176, 2.712, 1.009, 3.157, 0.963, 10.355, 1.901, 1.502, 0.989, 1.35, 0.973, 0.471, 0.475, 11.142, 14.094, 2.004, 2.259, 2.027, 2.213, 1.008, 6.359, 3.51, 1.538, 1.855, 0.882
1630344542.7234, 9.819, 2.735, 1.168, 2.833, 0.819, 12.568, 1.954, 1.745, 1.201, 1.527, 0.871, 0.469, 0.406, 11.444, 13.746, 1.77, 1.965, 1.901, 1.799, 0.797, 10.38, 3.654, 1.499, 1.607, 0.723
1630344542.8496, 14.102, 3.352, 1.322, 2.597, 0.716, 19.373, 4.077, 2.624, 1.706, 1.709, 0.882, 0.476, 0.395, 11.102, 12.353, 1.789, 2.073, 2.016, 1.483, 0.62, 15.333, 4.477, 1.538, 1.589, 0.637
1630344542.9755, 18.797, 4.319, 1.431, 2.498, 0.656, 36.117, 10.086, 4.078, 2.666, 2.021, 0.953, 0.483, 0.449, 10.366, 10.483, 1.991, 2.348, 2.325, 1.333, 0.506, 20.661, 5.662, 1.659, 1.778, 0.617
1630344543.1017, 21.939, 5.284, 1.468, 2.51, 0.636, 67.097, 20.84, 5.95, 4.269, 2.717, 1.017, 0.499, 0.554, 9.521, 8.725, 2.178, 2.639, 2.747, 1.322, 0.463, 24.154, 6.775, 1.831, 2.067, 0.643
1630344543.2278, 22.491, 5.926, 1.439, 2.556, 0.646, 110.146, 35.876, 8.08, 6.545, 3.996, 1.09, 0.551, 0.683, 8.806, 7.459, 2.374, 2.926, 3.206, 1.369, 0.487, 24.508, 7.44, 2.026, 2.33, 0.691
1630344543.3541, 20.313, 6.054, 1.384, 2.525, 0.671, 159.171, 53.183, 10.743, 9.311, 5.857, 1.144, 0.658, 0.813, 8.377, 6.751, 2.54, 3.236, 3.605, 1.385, 0.564, 21.718, 7.445, 2.228, 2.477, 0.737
1630344543.4803, 15.957, 5.697, 1.345, 2.351, 0.696, 208.02, 69.868, 14.772, 12.243, 8.054, 1.143, 0.808, 0.92, 8.278, 6.454, 2.744, 3.592, 3.822, 1.332, 0.669, 16.546, 6.826, 2.401, 2.476, 0.766
1630344543.6062, 10.841, 5.063, 1.357, 2.053, 0.711, 252.594, 82.879, 20.804, 14.901, 10.151, 1.064, 0.961, 0.981, 8.463, 6.366, 3, 3.996, 3.799, 1.232, 0.771, 10.659, 5.843, 2.505, 2.361, 0.778
1630344543.732, 6.506, 4.415, 1.409, 1.717, 0.715, 293.294, 90.173, 28.74, 16.837, 11.672, 0.92, 1.064, 0.975, 8.826, 6.33, 3.195, 4.423, 3.528, 1.136, 0.835, 5.803, 4.825, 2.49, 2.207, 0.779
1630344543.8583, 3.742, 3.933, 1.443, 1.438, 0.71, 329.861, 91.29, 37.214, 17.763, 12.292, 0.764, 1.079, 0.892, 9.212, 6.263, 3.274, 4.811, 3.053, 1.09, 0.835, 2.79, 4.036, 2.334, 2.11, 0.78
1630344543.9846, 2.52, 3.644, 1.375, 1.277, 0.7, 358.376, 87.439, 44.335, 17.606, 11.941, 0.666, 1.005, 0.749, 9.462, 6.141, 3.071, 5.051, 2.457, 1.117, 0.776, 1.579, 3.555, 2.064, 2.142, 0.791
1630344544.1106, 2.319, 3.478, 1.223, 1.244, 0.688, 375.123, 80.541, 48.717, 16.547, 10.827, 0.685, 0.869, 0.581, 9.504, 5.964, 2.802, 5.04, 1.894, 1.245, 0.686, 1.498, 3.272, 1.786, 2.319, 0.82
1630344544.2365, 2.834, 3.447, 1.224, 1.315, 0.676, 368.322, 72.038, 50.06, 14.988, 9.315, 0.826, 0.729, 0.434, 9.366, 5.76, 2.392, 4.74, 1.547, 1.51, 0.614, 2.052, 3.102, 1.664, 2.578, 0.869
1630344544.3625, 4.838, 3.762, 1.696, 1.439, 0.668, 335.795, 62.841, 49.035, 13.367, 7.767, 1.044, 0.647, 0.347, 9.127, 5.568, 2.038, 4.195, 1.525, 1.922, 0.596, 3.86, 3.085, 1.815, 2.81, 0.929
1630344544.4884, 8.909, 4.521, 2.827, 1.569, 0.668, 276.025, 53.902, 46.695, 12.011, 6.435, 1.248, 0.649, 0.346, 8.876, 5.408, 1.67, 3.546, 1.804, 2.455, 0.646, 7.362, 3.301, 2.232, 2.912, 0.986
1630344544.6147, 14.964, 5.624, 4.5, 1.682, 0.68, 202.906, 45.908, 43.866, 11.024, 5.476, 1.369, 0.705, 0.433, 8.675, 5.275, 1.38, 2.949, 2.224, 3.048, 0.751, 12.644, 3.714, 2.784, 2.829, 1.026
1630344544.7409, 21.635, 6.779, 6.274, 1.764, 0.703, 144.214, 41.184, 41.031, 10.474, 5.019, 1.358, 0.755, 0.581, 8.531, 5.152, 1.171, 2.538, 2.584, 3.605, 0.878, 18.439, 4.178, 3.266, 2.572, 1.04
1630344544.8668, 27.199, 7.559, 7.574, 1.804, 0.732, 119.821, 41.899, 38.869, 10.365, 5.196, 1.247, 0.762, 0.743, 8.396, 5.033, 1.199, 2.365, 2.736, 4.01, 0.987, 23.416, 4.465, 3.484, 2.201, 1.026
