Timestamp, AF3/theta, AF3/alpha, AF3/betaL, AF3/betaH, AF3/gamma, T7/theta, T7/alpha, T7/betaL, T7/betaH, T7/gamma, Pz/theta, Pz/alpha, Pz/betaL, Pz/betaH, Pz/gamma, T8/theta, T8/alpha, T8/betaL, T8/betaH, T8/gamma, AF4/theta, AF4/alpha, AF4/betaL, AF4/betaH, AF4/gamma
1627803148.6656, 205.992, 34.757, 7.638, 3.875, 1.01, 2.436, 1.005, 2.652, 1.552, 2.049, 1.008, 2.203, 0.842, 1.933, 1.051, 1.599, 3.995, 2.244, 2.262, 1.055, 168.192, 33.951, 10.469, 3.664, 1.128
1627803148.7917, 142.851, 24.667, 5.499, 3.241, 0.917, 2.664, 0.898, 2.928, 1.506, 1.992, 1.089, 1.818, 0.897, 1.938, 1.006, 1.902, 3.79, 2.774, 2.595, 0.989, 116.406, 24.967, 7.548, 3.086, 1.043
1627803148.9179, 81.512, 14.969, 3.771, 2.566, 0.885, 2.751, 0.797, 3.063, 1.574, 1.921, 1.143, 1.364, 0.937, 1.851, 0.958, 2.258, 3.597, 3.298, 2.884, 0.968, 66.292, 16.105, 4.993, 2.439, 1.03
1627803149.0438, 36.698, 8.046, 2.921, 2.012, 0.904, 2.661, 0.741, 3.08, 1.713, 1.824, 1.169, 0.974, 0.952, 1.678, 0.916, 2.655, 3.435, 3.672, 3.023, 0.992, 30.027, 9.631, 3.477, 1.868, 1.076
1627803149.1695, 13.099, 4.57, 2.892, 1.641, 0.951, 2.393, 0.77, 3.025, 1.858, 1.71, 1.154, 0.739, 0.937, 1.446, 0.879, 3.036, 3.286, 3.786, 2.951, 1.041, 11.189, 6.311, 3.04, 1.446, 1.145
1627803149.2956, 5.532, 3.531, 3.27, 1.42, 0.997, 2.019, 0.9, 2.916, 1.943, 1.594, 1.087, 0.675, 0.89, 1.191, 0.843, 3.323, 3.121, 3.602, 2.679, 1.091, 5.53, 5.333, 3.212, 1.163, 1.19
1627803149.4221, 9.611, 4.299, 3.687, 1.288, 1.02, 1.628, 1.12, 2.755, 1.926, 1.483, 0.972, 0.737, 0.813, 0.953, 0.803, 3.429, 2.943, 3.166, 2.286, 1.124, 9.795, 6.118, 3.553, 0.986, 1.184
1627803149.5483, 27.7, 7.102, 4.112, 1.21, 1.012, 1.305, 1.379, 2.528, 1.803, 1.386, 0.821, 0.85, 0.728, 0.773, 0.757, 3.283, 2.793, 2.59, 1.889, 1.129, 26.376, 8.802, 4.002, 0.905, 1.123
1627803149.6742, 64.089, 12.713, 4.731, 1.177, 0.973, 1.111, 1.6, 2.23, 1.614, 1.313, 0.651, 0.939, 0.679, 0.67, 0.707, 2.848, 2.702, 1.996, 1.59, 1.101, 58.705, 14.081, 4.722, 0.917, 1.023
1627803149.8002, 117.094, 20.825, 5.6, 1.185, 0.912, 1.101, 1.719, 1.9, 1.419, 1.281, 0.49, 0.966, 0.713, 0.644, 0.655, 2.227, 2.676, 1.478, 1.443, 1.039, 104.988, 21.712, 5.759, 1.013, 0.909
