Timestamp, AF3/theta, AF3/alpha, AF3/betaL, AF3/betaH, AF3/gamma, T7/theta, T7/alpha, T7/betaL, T7/betaH, T7/gamma, Pz/theta, Pz/alpha, Pz/betaL, Pz/betaH, Pz/gamma, T8/theta, T8/alpha, T8/betaL, T8/betaH, T8/gamma, AF4/theta, AF4/alpha, AF4/betaL, AF4/betaH, AF4/gamma
1629046714.3054, 118.346, 5.904, 2.05, 1.277, 0.619, 3.178, 3.813, 2.508, 1.736, 2.181, 2.77, 4.395, 1.093, 0.924, 0.683, 6.073, 4.784, 2.181, 1.451, 0.721, 80.237, 3.311, 2.316, 1.863, 0.659
1629046714.4306, 116.379, 5.843, 2.233, 1.311, 0.618, 2.777, 3.501, 3.082, 1.855, 2.216, 2.31, 4.103, 1.284, 0.993, 0.653, 5.257, 4.905, 3.481, 1.776, 0.722, 78.234, 2.956, 2.547, 1.841, 0.567
1629046714.5559, 102.518, 5.502, 2.399, 1.428, 0.641, 2.396, 3.018, 3.573, 1.932, 2.297, 1.909, 3.444, 1.55, 1.068, 0.649, 4.9, 5.445, 5.599, 2.463, 0.766, 67.802, 2.632, 2.926, 1.92, 0.53
1629046714.6812, 84.687, 4.929, 2.451, 1.604, 0.677, 2.121, 2.503, 3.854, 1.958, 2.363, 1.816, 2.688, 1.828, 1.129, 0.66, 5.469, 6.632, 8.098, 3.455, 0.827, 54.069, 2.291, 3.275, 2.125, 0.539
1629046714.8064, 70.812, 4.25, 2.328, 1.805, 0.711, 1.988, 2.092, 3.869, 1.941, 2.376, 2.125, 2.084, 2.032, 1.167, 0.673, 6.909, 8.299, 10.268, 4.525, 0.884, 42.241, 1.938, 3.453, 2.455, 0.576
1629046714.9316, 64.306, 3.691, 2.064, 1.999, 0.728, 1.999, 1.871, 3.634, 1.914, 2.339, 2.754, 1.754, 2.085, 1.183, 0.68, 8.638, 9.907, 11.412, 5.357, 0.926, 34.918, 1.656, 3.404, 2.869, 0.617
1629046715.0569, 63.025, 3.461, 1.739, 2.155, 0.721, 2.114, 1.838, 3.216, 1.923, 2.266, 3.412, 1.667, 1.963, 1.184, 0.676, 9.861, 10.802, 11.145, 5.696, 0.954, 31.615, 1.552, 3.183, 3.294, 0.648
1629046715.1822, 61.693, 3.587, 1.454, 2.246, 0.692, 2.288, 1.918, 2.713, 2.01, 2.167, 3.812, 1.698, 1.698, 1.172, 0.662, 9.925, 10.508, 9.578, 5.439, 0.968, 29.874, 1.648, 2.897, 3.658, 0.665
1629046715.3076, 55.847, 3.879, 1.292, 2.264, 0.652, 2.483, 2.014, 2.229, 2.181, 2.042, 3.814, 1.734, 1.363, 1.139, 0.636, 8.764, 9.058, 7.26, 4.689, 0.962, 27.462, 1.872, 2.664, 3.899, 0.67
1629046715.4335, 44.843, 4.014, 1.291, 2.209, 0.618, 2.621, 2.057, 1.858, 2.388, 1.893, 3.455, 1.744, 1.035, 1.064, 0.601, 6.816, 6.973, 4.915, 3.689, 0.932, 23.72, 2.112, 2.575, 3.988, 0.672
1629046715.5587, 33.36, 3.969, 1.417, 2.089, 0.601, 2.652, 2.035, 1.68, 2.542, 1.728, 2.94, 1.728, 0.778, 0.948, 0.56, 4.768, 4.94, 3.118, 2.725, 0.883, 20.666, 2.383, 2.651, 3.91, 0.681
1629046715.6842, 24.373, 3.77, 1.592, 1.927, 0.605, 2.57, 1.986, 1.72, 2.576, 1.565, 2.519, 1.719, 0.66, 0.817, 0.521, 3.31, 3.505, 2.102, 2.017, 0.832, 18.729, 2.666, 2.82, 3.664, 0.699
1629046715.8105, 18.664, 3.525, 1.747, 1.754, 0.624, 2.398, 1.997, 1.938, 2.468, 1.428, 2.354, 1.77, 0.738, 0.713, 0.488, 2.717, 2.872, 1.744, 1.632, 0.796, 17.304, 2.973, 2.985, 3.278, 0.717
1629046715.9363, 15.501, 3.453, 1.829, 1.601, 0.641, 2.237, 2.164, 2.238, 2.255, 1.343, 2.489, 1.912, 1.001, 0.67, 0.461, 2.987, 2.899, 1.755, 1.496, 0.782, 15.793, 3.357, 3.05, 2.812, 0.72
1629046716.0624, 14.292, 3.66, 1.803, 1.486, 0.642, 2.213, 2.511, 2.493, 1.999, 1.334, 2.81, 2.138, 1.373, 0.689, 0.434, 3.878, 3.287, 1.91, 1.487, 0.778, 14.547, 3.784, 2.973, 2.343, 0.69
1629046716.1882, 16.084, 4.233, 1.658, 1.411, 0.616, 2.361, 2.961, 2.601, 1.773, 1.41, 3.128, 2.38, 1.73, 0.747, 0.403, 5.056, 3.774, 2.15, 1.524, 0.76, 15.044, 4.247, 2.802, 1.937, 0.625
1629046716.3141, 22.498, 5.08, 1.409, 1.358, 0.564, 2.598, 3.341, 2.541, 1.65, 1.555, 3.261, 2.525, 1.944, 0.816, 0.372, 6.091, 4.16, 2.463, 1.548, 0.711, 18.67, 4.675, 2.603, 1.618, 0.534
1629046716.4401, 34.819, 5.884, 1.1, 1.315, 0.497, 2.845, 3.482, 2.367, 1.665, 1.738, 3.135, 2.46, 1.955, 0.882, 0.35, 6.778, 4.352, 2.777, 1.52, 0.629, 26.322, 4.895, 2.447, 1.388, 0.432
1629046716.5663, 49.917, 6.299, 0.804, 1.295, 0.43, 2.932, 3.298, 2.152, 1.802, 1.925, 2.775, 2.144, 1.797, 0.949, 0.348, 6.878, 4.343, 3.012, 1.44, 0.533, 35.641, 4.779, 2.362, 1.262, 0.339
1629046716.6925, 62.912, 6.097, 0.618, 1.336, 0.377, 2.811, 2.821, 1.949, 1.989, 2.085, 2.309, 1.639, 1.563, 1.033, 0.367, 6.498, 4.156, 3.139, 1.346, 0.451, 43.346, 4.271, 2.374, 1.268, 0.266
1629046716.8183, 68.969, 5.36, 0.69, 1.473, 0.347, 2.481, 2.22, 1.803, 2.156, 2.195, 1.836, 1.119, 1.393, 1.144, 0.399, 5.782, 3.879, 3.213, 1.285, 0.404, 46.471, 3.54, 2.593, 1.421, 0.221
1629046716.9444, 65.799, 4.352, 1.117, 1.702, 0.345, 2.001, 1.685, 1.729, 2.257, 2.236, 1.447, 0.782, 1.384, 1.275, 0.435, 4.956, 3.658, 3.287, 1.293, 0.402, 43.88, 2.842, 3.101, 1.701, 0.201
1629046717.0705, 54.572, 3.42, 1.871, 1.975, 0.377, 1.517, 1.342, 1.694, 2.273, 2.217, 1.148, 0.759, 1.538, 1.402, 0.471, 4.194, 3.661, 3.363, 1.376, 0.439, 36.507, 2.429, 3.864, 2.059, 0.209
1629046717.1966, 38.831, 2.793, 2.772, 2.217, 0.441, 1.146, 1.197, 1.659, 2.193, 2.17, 0.923, 1.042, 1.766, 1.483, 0.507, 3.601, 3.945, 3.385, 1.512, 0.498, 26.614, 2.353, 4.696, 2.411, 0.247
1629046717.3229, 23.262, 2.523, 3.555, 2.336, 0.526, 0.938, 1.185, 1.598, 2.031, 2.135, 0.765, 1.5, 1.938, 1.482, 0.543, 3.169, 4.418, 3.276, 1.655, 0.562, 16.993, 2.482, 5.296, 2.64, 0.312
