Timestamp, AF3/theta, AF3/alpha, AF3/betaL, AF3/betaH, AF3/gamma, T7/theta, T7/alpha, T7/betaL, T7/betaH, T7/gamma, Pz/theta, Pz/alpha, Pz/betaL, Pz/betaH, Pz/gamma, T8/theta, T8/alpha, T8/betaL, T8/betaH, T8/gamma, AF4/theta, AF4/alpha, AF4/betaL, AF4/betaH, AF4/gamma
1630163753.6529, 29.79, 9.722, 3.396, 2.953, 1.634, 6.651, 3.788, 2.116, 3.033, 2.867, 2.197, 2.894, 1.592, 1.461, 1.07, 2.296, 2.482, 1.581, 2.441, 0.965, 32.052, 9.778, 4.325, 2.826, 1.852
1630163753.7794, 20.816, 9.036, 2.911, 2.954, 1.75, 7.075, 4.429, 1.91, 3.248, 3.191, 2.226, 2.882, 1.75, 1.305, 1.181, 2.114, 2.748, 1.558, 1.976, 1.112, 22.059, 9.386, 4.17, 2.53, 1.925
1630163753.9057, 14.462, 8.281, 2.483, 2.935, 1.809, 7.572, 5.564, 1.659, 3.382, 3.538, 2.18, 2.651, 1.914, 1.173, 1.278, 1.861, 2.833, 1.538, 1.581, 1.264, 15.227, 8.764, 3.846, 2.318, 1.947
1630163754.0318, 10.065, 7.176, 2.072, 2.839, 1.792, 9.814, 7.523, 1.61, 3.453, 3.862, 2.06, 2.266, 2.039, 1.095, 1.333, 1.615, 2.732, 1.488, 1.345, 1.385, 11.026, 7.729, 3.369, 2.131, 1.893
1630163754.1579, 6.802, 5.787, 1.663, 2.657, 1.707, 15.235, 10.355, 2.009, 3.515, 4.129, 1.902, 1.815, 2.072, 1.076, 1.329, 1.472, 2.536, 1.379, 1.303, 1.447, 8.498, 6.469, 2.843, 1.962, 1.764
1630163754.2839, 4.55, 4.489, 1.34, 2.445, 1.585, 23.65, 13.651, 2.919, 3.607, 4.311, 1.728, 1.376, 1.988, 1.099, 1.266, 1.491, 2.366, 1.25, 1.43, 1.434, 7.274, 5.327, 2.445, 1.87, 1.593
1630163754.4102, 3.292, 3.495, 1.214, 2.29, 1.46, 33.515, 16.577, 4.14, 3.71, 4.366, 1.555, 0.995, 1.8, 1.137, 1.159, 1.631, 2.316, 1.167, 1.652, 1.348, 7.001, 4.378, 2.342, 1.92, 1.418
1630163754.5365, 3.064, 3.03, 1.356, 2.275, 1.356, 41.62, 18.325, 5.286, 3.759, 4.255, 1.397, 0.72, 1.578, 1.184, 1.03, 1.819, 2.426, 1.18, 1.889, 1.206, 7.552, 3.845, 2.58, 2.143, 1.277
1630163754.6623, 5.182, 3.662, 1.723, 2.415, 1.283, 45.231, 18.369, 5.951, 3.706, 3.973, 1.277, 0.608, 1.398, 1.242, 0.903, 1.972, 2.674, 1.279, 2.087, 1.045, 10.313, 4.527, 3.055, 2.485, 1.196
1630163754.7884, 12.34, 6.099, 2.244, 2.673, 1.246, 42.833, 16.625, 5.891, 3.554, 3.563, 1.216, 0.712, 1.306, 1.314, 0.799, 2.065, 2.992, 1.426, 2.228, 0.91, 17.896, 7.469, 3.677, 2.847, 1.188
