Timestamp, COUNTER, INTERPOLATED, AF3, T7, Pz, T8, AF4, RAW_CQ, MARKER_HARDWARE, MARKERS
1629358661.5339, 10, 0, 4214.359, 3992.821, 4118.974, 4151.795, 4220.513, 450, 0, []
1629358661.5418, 11, 0, 4249.231, 3917.949, 4156.41, 4187.692, 4252.821, 16195, 0, []
1629358661.5498, 12, 0, 4212.821, 3942.051, 4114.872, 4148.205, 4215.385, 450, 0, []
1629358661.5577, 13, 0, 4171.282, 3885.641, 4076.41, 4097.949, 4168.205, 450, 0, []
1629358661.5656, 14, 0, 4188.718, 3855.385, 4096.41, 4115.385, 4185.128, 450, 0, []
1629358661.5735, 15, 0, 4220, 3993.846, 4115.897, 4147.179, 4212.308, 16195, 0, []
1629358661.5814, 16, 0, 4219.487, 4098.462, 4107.692, 4146.154, 4207.692, 0, 0, []
1629358661.5894, 17, 0, 4196.923, 4029.231, 4091.795, 4126.667, 4189.744, 0, 0, []
1629358661.5973, 18, 0, 4208.205, 3978.974, 4111.282, 4141.026, 4205.128, 0, 0, []
1629358661.6053, 19, 0, 4250.256, 4070.256, 4150.769, 4184.615, 4245.128, 0, 0, []
1629358661.6131, 20, 0, 4264.103, 4174.359, 4163.077, 4193.846, 4262.051, 0, 0, []
1629358661.6211, 21, 0, 4226.154, 4153.333, 4130.256, 4150.769, 4223.077, 0, 0, []
1629358661.629, 22, 0, 4194.872, 4113.846, 4098.462, 4122.564, 4181.026, 0, 0, []
1629358661.637, 23, 0, 4203.077, 4132.821, 4105.641, 4130.769, 4187.179, 0, 0, []
1629358661.6449, 24, 0, 4220, 4103.59, 4126.667, 4144.615, 4207.692, 0, 0, []
1629358661.6528, 25, 0, 4242.564, 4144.103, 4155.385, 4175.897, 4225.641, 0, 0, []
1629358661.6607, 26, 0, 4251.795, 4314.872, 4166.667, 4198.462, 4232.308, 0, 0, []
1629358661.6687, 27, 0, 4236.923, 4353.333, 4143.59, 4177.436, 4217.949, 0, 0, []
1629358661.6766, 28, 0, 4223.59, 4241.538, 4120.513, 4151.282, 4200.513, 0, 0, []
1629358661.6846, 29, 0, 4232.308, 4303.59, 4129.744, 4163.077, 4205.641, 0, 0, []
1629358661.6924, 30, 0, 4236.41, 4407.179, 4137.436, 4172.308, 4209.231, 0, 0, []
1629358661.7004, 31, 0, 4218.462, 4272.821, 4118.974, 4150.256, 4191.795, 0, 0, []
1629358661.7083, 32, 0, 4204.103, 4142.051, 4103.59, 4138.974, 4181.538, 0, 0, []
1629358661.7163, 33, 0, 4192.308, 4198.974, 4097.436, 4133.846, 4165.128, 0, 0, []
1629358661.7242, 34, 0, 4183.59, 4369.231, 4095.897, 4122.564, 4144.615, 0, 0, []
1629358661.7321, 35, 0, 4183.59, 4559.487, 4096.923, 4120.513, 4143.59, 0, 0, []
1629358661.74, 36, 0, 4184.103, 4669.744, 4096.41, 4128.205, 4150.769, 0, 0, []
1629358661.7478, 37, 0, 4204.103, 4595.897, 4108.205, 4145.128, 4169.231, 0, 0, []
1629358661.7558, 38, 0, 4247.179, 4458.974, 4148.205, 4178.974, 4207.692, 0, 0, []
1629358661.7637, 39, 0, 4264.615, 4440.513, 4170.769, 4193.333, 4225.641, 0, 0, []
1629358661.7716, 40, 0, 4237.436, 4407.692, 4143.077, 4172.821, 4202.564, 0, 0, []
1629358661.7795, 41, 0, 4222.564, 4297.436, 4122.564, 4164.103, 4189.744, 0, 0, []
1629358661.7875, 42, 0, 4215.897, 4250.769, 4110.769, 4153.846, 4183.59, 0, 0, []
1629358661.7954, 43, 0, 4196.41, 4289.231, 4086.667, 4124.103, 4162.564, 0, 0, []
1629358661.8034, 44, 0, 4203.59, 4298.462, 4087.179, 4130.769, 4167.692, 0, 0, []
1629358661.8112, 45, 0, 4219.487, 4283.077, 4098.462, 4146.667, 4178.462, 0, 0, []
1629358661.8192, 46, 0, 4217.949, 4332.308, 4100, 4142.564, 4172.821, 0, 0, []
1629358661.8271, 47, 0, 4250.769, 4354.359, 4133.333, 4183.077, 4206.667, 0, 0, []
1629358661.8351, 48, 0, 4273.846, 4274.359, 4154.872, 4213.846, 4226.667, 0, 0, []
1629358661.843, 49, 0, 4217.949, 4200.513, 4104.615, 4155.385, 4164.615, 0, 0, []
1629358661.8509, 50, 0, 4190.256, 4220, 4085.128, 4129.231, 4142.051, 0, 0, []
1629358661.8588, 51, 0, 4246.154, 4209.744, 4142.564, 4181.026, 4204.615, 0, 0, []
1629358661.8666, 52, 0, 4251.795, 4134.359, 4143.59, 4168.718, 4207.692, 0, 0, []
1629358661.8745, 53, 0, 4207.692, 4107.179, 4092.821, 4122.051, 4163.077, 0, 0, []
1629358661.8823, 54, 0, 4214.872, 4093.846, 4092.821, 4141.538, 4176.923, 0, 0, []
1629358661.8902, 55, 0, 4215.385, 4151.282, 4090.256, 4143.077, 4180, 0, 0, []
1629358661.8981, 56, 0, 4179.487, 4274.359, 4067.179, 4110.769, 4147.692, 0, 0, []
1629358661.906, 57, 0, 4194.872, 4200, 4093.846, 4137.436, 4165.128, 0, 0, []
