Timestamp, AF3/theta, AF3/alpha, AF3/betaL, AF3/betaH, AF3/gamma, T7/theta, T7/alpha, T7/betaL, T7/betaH, T7/gamma, Pz/theta, Pz/alpha, Pz/betaL, Pz/betaH, Pz/gamma, T8/theta, T8/alpha, T8/betaL, T8/betaH, T8/gamma, AF4/theta, AF4/alpha, AF4/betaL, AF4/betaH, AF4/gamma
1630310117.2774, 38.99, 4.323, 2.755, 1, 1.497, 5.546, 2.099, 4.138, 3.063, 4.051, 1.113, 0.764, 0.517, 0.456, 0.869, 3.335, 2.24, 2.319, 1.625, 1.743, 29.604, 4.875, 3.572, 1.287, 1.326
1630310117.4043, 49.582, 4.993, 2.974, 1.043, 1.555, 6.596, 2.634, 4.479, 3.28, 3.716, 0.768, 0.675, 0.56, 0.424, 0.952, 3.97, 2.34, 1.849, 1.729, 1.836, 38.833, 5.888, 4.432, 1.216, 1.287
1630310117.5312, 54.32, 5.423, 3.184, 1.068, 1.574, 7.426, 3.389, 4.816, 3.317, 3.439, 0.506, 0.579, 0.682, 0.387, 0.999, 4.532, 2.439, 1.605, 1.76, 1.92, 43.923, 6.272, 5.167, 1.145, 1.331
1630310117.6581, 52.257, 5.489, 3.175, 1.085, 1.547, 8.116, 4.264, 5.079, 3.176, 3.351, 0.345, 0.49, 0.849, 0.355, 0.989, 4.938, 2.42, 1.533, 1.717, 1.958, 42.992, 5.843, 5.492, 1.09, 1.415
1630310117.785, 43.438, 5.229, 2.852, 1.138, 1.472, 8.113, 5.05, 5.19, 2.92, 3.489, 0.299, 0.423, 1.013, 0.336, 0.917, 5.078, 2.218, 1.559, 1.627, 1.915, 36.327, 4.775, 5.264, 1.08, 1.48
1630310117.9116, 31.481, 4.917, 2.284, 1.282, 1.353, 7.785, 5.51, 5.039, 2.646, 3.776, 0.599, 0.574, 1.252, 0.383, 0.839, 4.987, 1.859, 1.621, 1.526, 1.776, 26.267, 3.584, 4.562, 1.151, 1.485
1630310118.0383, 20.962, 5.17, 1.721, 1.542, 1.199, 6.909, 5.485, 4.564, 2.439, 4.056, 5.691, 3.801, 3.108, 1.222, 1.329, 4.702, 1.438, 1.722, 1.452, 1.567, 16.996, 3.043, 3.667, 1.328, 1.423
1630310118.1649, 16.326, 6.642, 1.43, 1.875, 1.03, 6.254, 4.97, 3.828, 2.353, 4.191, 27.919, 16.594, 9.805, 4.538, 3.687, 4.47, 1.077, 1.902, 1.435, 1.342, 12.364, 3.811, 2.941, 1.6, 1.317
1630310118.2914, 18.622, 9.539, 1.56, 2.182, 0.879, 5.8, 4.126, 3.06, 2.399, 4.13, 79.262, 44.365, 23.609, 11.784, 9.082, 4.422, 0.867, 2.162, 1.479, 1.157, 13.6, 6.016, 2.649, 1.906, 1.2
1630310118.4178, 25.203, 13.375, 2.094, 2.351, 0.779, 5.814, 3.246, 2.497, 2.533, 3.902, 160.766, 86.772, 43.895, 22.896, 17.509, 4.639, 0.84, 2.48, 1.566, 1.042, 18.802, 9.142, 2.842, 2.145, 1.104
1630310118.544, 31.993, 17.047, 2.856, 2.314, 0.74, 5.95, 2.617, 2.228, 2.665, 3.565, 257.396, 135.755, 66.463, 35.756, 27.328, 5.011, 0.963, 2.807, 1.658, 0.984, 24.51, 12.23, 3.366, 2.236, 1.044
1630310118.6702, 35.127, 19.342, 3.601, 2.088, 0.751, 5.705, 2.375, 2.205, 2.713, 3.197, 342.283, 177.668, 84.837, 46.768, 35.726, 5.348, 1.15, 3.058, 1.716, 0.948, 27.578, 14.316, 3.955, 2.156, 1.02
1630310118.7965, 33.946, 19.37, 4.099, 1.767, 0.781, 5.093, 2.527, 2.3, 2.624, 2.868, 387.134, 199.073, 93.038, 52.33, 39.911, 5.441, 1.322, 3.144, 1.714, 0.899, 27.207, 14.715, 4.356, 1.949, 1.013
1630310118.9232, 28.795, 17.069, 4.22, 1.465, 0.807, 4.495, 3.098, 2.459, 2.394, 2.624, 375.947, 192.709, 88.25, 50.504, 38.414, 5.177, 1.429, 3.01, 1.639, 0.831, 23.663, 13.391, 4.403, 1.699, 1.005
1630310119.049, 21.177, 13.233, 3.947, 1.253, 0.811, 6.337, 4.643, 2.813, 2.119, 2.494, 312.729, 160.99, 72.241, 41.99, 31.797, 4.658, 1.432, 2.688, 1.511, 0.752, 17.978, 10.87, 4.068, 1.479, 0.979
1630310119.1751, 13.405, 9.153, 3.429, 1.135, 0.791, 13.34, 8.098, 3.567, 2.01, 2.49, 219.83, 115.059, 50.578, 29.784, 22.382, 3.986, 1.376, 2.295, 1.363, 0.678, 11.958, 7.978, 3.483, 1.338, 0.931
1630310119.301, 7.146, 6.005, 2.899, 1.078, 0.759, 27.762, 13.922, 4.837, 2.28, 2.604, 127.121, 69.204, 29.948, 17.721, 13.118, 3.324, 1.411, 1.97, 1.253, 0.626, 7.101, 5.51, 2.853, 1.296, 0.868
1630310119.4272, 3.436, 4.309, 2.541, 1.056, 0.734, 47.535, 21.42, 6.508, 3.011, 2.81, 58.098, 34.495, 15.12, 8.747, 6.26, 2.789, 1.667, 1.801, 1.239, 0.607, 4.126, 3.944, 2.357, 1.35, 0.803
1630310119.5532, 2.299, 3.947, 2.413, 1.077, 0.73, 68.158, 28.789, 8.184, 4.072, 3.068, 20.899, 14.642, 7.225, 3.803, 2.519, 2.438, 2.189, 1.788, 1.341, 0.624, 3.167, 3.385, 2.084, 1.49, 0.745
1630310119.6797, 4.546, 4.527, 2.535, 1.161, 0.742, 82.873, 33.865, 9.405, 5.157, 3.339, 8.407, 6.403, 4.263, 1.93, 1.151, 2.236, 2.882, 1.855, 1.521, 0.676, 5.149, 3.804, 2.056, 1.675, 0.696
1630310119.8053, 11.352, 5.884, 2.842, 1.299, 0.753, 86.518, 35.086, 9.767, 5.915, 3.595, 6.791, 3.661, 3.244, 1.404, 0.826, 2.126, 3.522, 1.908, 1.699, 0.754, 11.72, 5.309, 2.208, 1.848, 0.657
1630310119.9305, 23.399, 7.847, 3.222, 1.442, 0.747, 78.857, 32.278, 9.146, 6.099, 3.822, 6.779, 2.599, 2.597, 1.161, 0.701, 2.081, 3.866, 1.865, 1.788, 0.841, 24.212, 7.772, 2.437, 1.959, 0.633
1630310120.0558, 39.378, 10.058, 3.499, 1.52, 0.716, 63.298, 26.774, 7.825, 5.666, 4.002, 6.798, 2.282, 2.081, 1.003, 0.615, 2.105, 3.765, 1.7, 1.734, 0.916, 41.514, 10.72, 2.607, 1.967, 0.626
1630310120.181, 55.13, 11.886, 3.536, 1.484, 0.666, 46.385, 20.743, 6.406, 4.789, 4.101, 6.823, 2.163, 1.562, 0.88, 0.564, 2.16, 3.245, 1.44, 1.532, 0.961, 59.268, 13.327, 2.603, 1.859, 0.635
1630310120.3063, 65.73, 12.675, 3.324, 1.346, 0.612, 33.041, 16.019, 5.395, 3.81, 4.085, 6.678, 2.086, 1.096, 0.804, 0.563, 2.19, 2.476, 1.153, 1.231, 0.971, 71.917, 14.733, 2.397, 1.671, 0.653
1630310120.4315, 67.408, 12.054, 2.934, 1.162, 0.571, 25.558, 13.318, 5.017, 3.098, 3.935, 6.094, 2.038, 0.777, 0.788, 0.606, 2.162, 1.71, 0.935, 0.911, 0.949, 74.895, 14.476, 2.03, 1.463, 0.669
1630310120.5568, 59.567, 10.136, 2.482, 0.999, 0.556, 22.315, 12.121, 5.085, 2.863, 3.663, 5.026, 1.981, 0.627, 0.803, 0.668, 2.053, 1.162, 0.853, 0.65, 0.914, 67.393, 12.753, 1.602, 1.287, 0.68
1630310120.6821, 44.995, 7.526, 2.098, 0.898, 0.576, 20.256, 11.277, 5.298, 3.068, 3.312, 3.716, 1.865, 0.602, 0.807, 0.715, 1.865, 0.948, 0.919, 0.483, 0.888, 52.326, 10.229, 1.224, 1.164, 0.694
1630310120.8073, 28.44, 4.999, 1.872, 0.874, 0.632, 17.115, 9.977, 5.401, 3.501, 2.942, 2.417, 1.674, 0.633, 0.769, 0.724, 1.635, 1.045, 1.165, 0.404, 0.89, 34.858, 7.783, 0.981, 1.091, 0.73
1630310120.9326, 14.754, 3.133, 1.801, 0.92, 0.711, 12.782, 8.316, 5.333, 3.892, 2.622, 1.366, 1.453, 0.683, 0.719, 0.744, 1.401, 1.331, 1.619, 0.396, 0.926, 20.209, 6.022, 0.893, 1.06, 0.806
1630310121.0579, 6.399, 2.1, 1.811, 1.017, 0.794, 8.576, 6.705, 5.04, 4.01, 2.402, 0.729, 1.477, 0.999, 1.044, 1.575, 1.193, 1.683, 2.246, 0.457, 0.987, 11.143, 5.077, 0.937, 1.064, 0.93
1630310121.1831, 3.06, 1.71, 1.816, 1.13, 0.859, 5.415, 5.485, 4.604, 3.759, 2.295, 0.621, 2.383, 2.132, 2.623, 5.197, 1.069, 2.071, 2.945, 0.594, 1.058, 7.51, 4.75, 1.065, 1.107, 1.087
1630310121.3084, 2.51, 1.574, 1.73, 1.227, 0.888, 3.666, 4.708, 4.108, 3.225, 2.296, 1, 4.765, 4.506, 6.229, 13.461, 1.069, 2.49, 3.609, 0.799, 1.116, 7.227, 4.589, 1.227, 1.185, 1.243
1630310121.4335, 2.581, 1.43, 1.559, 1.278, 0.877, 3.028, 4.235, 3.625, 2.597, 2.38, 1.728, 8.698, 8.014, 11.823, 26.424, 1.2, 2.923, 4.125, 1.042, 1.145, 8.115, 4.28, 1.401, 1.269, 1.361
1630310121.5588, 2.398, 1.228, 1.393, 1.265, 0.837, 2.985, 3.902, 3.176, 2.068, 2.506, 2.61, 13.483, 11.887, 18.277, 41.58, 1.44, 3.321, 4.401, 1.268, 1.133, 8.827, 3.79, 1.584, 1.328, 1.413
1630310121.6841, 2.119, 1.037, 1.353, 1.199, 0.788, 2.883, 3.639, 2.757, 1.742, 2.647, 3.413, 17.802, 14.965, 23.704, 54.561, 1.768, 3.596, 4.379, 1.422, 1.079, 9.186, 3.276, 1.785, 1.339, 1.388
1630310121.8094, 1.903, 0.911, 1.518, 1.108, 0.748, 2.651, 3.477, 2.406, 1.625, 2.795, 3.893, 20.257, 16.224, 26.277, 61.001, 2.131, 3.661, 4.072, 1.476, 0.999, 9.251, 2.916, 2.02, 1.295, 1.293
1630310121.9347, 1.85, 0.882, 1.888, 1.021, 0.726, 2.352, 3.46, 2.205, 1.668, 2.941, 3.884, 20, 15.246, 25.078, 58.595, 2.467, 3.464, 3.553, 1.433, 0.916, 8.989, 2.782, 2.295, 1.206, 1.149
