Timestamp, AF3/theta, AF3/alpha, AF3/betaL, AF3/betaH, AF3/gamma, T7/theta, T7/alpha, T7/betaL, T7/betaH, T7/gamma, Pz/theta, Pz/alpha, Pz/betaL, Pz/betaH, Pz/gamma, T8/theta, T8/alpha, T8/betaL, T8/betaH, T8/gamma, AF4/theta, AF4/alpha, AF4/betaL, AF4/betaH, AF4/gamma
1630404864.2249, 24.712, 6.314, 4.778, 2.625, 1.073, 5.688, 4.059, 1.53, 1.77, 2.148, 8.213, 2.508, 5.817, 5.164, 30.232, 12.941, 3.81, 3.571, 1.602, 1.153, 50.507, 12.204, 4.202, 2.128, 1.487
1630404864.3512, 29.465, 7.318, 5.328, 2.661, 1.205, 6.356, 5.983, 1.554, 1.909, 2.089, 10.812, 2.923, 7.403, 6.489, 39.294, 15.858, 4.379, 4.483, 1.62, 1.091, 59.879, 13.83, 4.676, 2.103, 1.508
1630404864.4773, 31.532, 8.312, 5.88, 2.612, 1.324, 6.315, 8.571, 1.594, 2.181, 2.035, 12.523, 3.552, 9.01, 7.302, 43.93, 17.753, 5.182, 5.962, 1.593, 1, 62.31, 14.405, 5.348, 1.995, 1.512
1630404864.6043, 30.835, 8.886, 6.419, 2.506, 1.406, 5.84, 11.091, 1.64, 2.56, 1.975, 12.844, 4.112, 10.353, 7.352, 42.549, 17.554, 5.839, 7.85, 1.567, 0.894, 57.196, 13.603, 6.149, 1.875, 1.487
1630404864.7312, 29.475, 9.05, 6.862, 2.428, 1.43, 5.134, 12.725, 1.671, 2.954, 1.893, 11.936, 4.364, 11.072, 6.65, 35.698, 15.906, 6.119, 9.689, 1.602, 0.785, 47.874, 11.852, 6.898, 1.839, 1.419
1630404864.8582, 28.983, 9.07, 7.037, 2.433, 1.386, 4.735, 12.914, 1.656, 3.224, 1.79, 10.332, 4.212, 10.863, 5.456, 25.787, 13.185, 5.985, 10.857, 1.723, 0.691, 38.005, 9.995, 7.36, 1.939, 1.306
1630404864.9851, 29.905, 9.069, 6.772, 2.51, 1.279, 5.031, 11.592, 1.55, 3.25, 1.677, 8.845, 3.727, 9.67, 4.152, 15.929, 10.728, 5.52, 10.876, 1.891, 0.629, 30.809, 8.716, 7.34, 2.142, 1.164
1630404865.112, 31.495, 8.968, 6.01, 2.604, 1.13, 6.106, 9.207, 1.352, 2.999, 1.568, 7.819, 3.153, 7.762, 3.052, 8.55, 9.277, 4.87, 9.641, 2.029, 0.607, 27.316, 8.224, 6.786, 2.357, 1.012
1630404865.239, 31.798, 8.587, 4.9, 2.629, 0.958, 7.553, 6.495, 1.13, 2.533, 1.472, 7.371, 2.806, 5.675, 2.306, 4.475, 8.924, 4.277, 7.588, 2.074, 0.621, 26.058, 8.294, 5.881, 2.471, 0.865
1630404865.3654, 29.658, 7.817, 3.781, 2.52, 0.788, 9.077, 4.208, 1.047, 1.989, 1.398, 7.032, 2.898, 3.996, 1.888, 3.113, 9.108, 4.04, 5.532, 2, 0.657, 24.886, 8.499, 5.017, 2.404, 0.733
1630404865.4923, 25.088, 6.693, 3.055, 2.285, 0.651, 10.066, 2.86, 1.271, 1.525, 1.371, 6.516, 3.491, 3.215, 1.751, 3.72, 9.333, 4.424, 4.268, 1.845, 0.699, 22.686, 8.427, 4.638, 2.16, 0.633
1630404865.6193, 20.359, 5.506, 3.097, 1.994, 0.579, 10.281, 2.568, 1.878, 1.27, 1.415, 5.603, 4.461, 3.469, 1.893, 6.214, 9.165, 5.404, 4.215, 1.679, 0.752, 20.629, 8.029, 5.14, 1.827, 0.584
1630404865.7462, 18.796, 4.896, 4.108, 1.766, 0.59, 10.079, 3.183, 2.747, 1.275, 1.534, 4.564, 5.534, 4.457, 2.353, 10.662, 8.917, 6.825, 5.18, 1.58, 0.832, 21.277, 7.738, 6.641, 1.544, 0.599
1630404865.8731, 23.021, 5.343, 5.916, 1.704, 0.673, 9.592, 4.347, 3.59, 1.51, 1.703, 3.745, 6.4, 5.566, 3.059, 16.315, 9.452, 8.377, 6.45, 1.623, 0.957, 26.945, 8.076, 8.816, 1.44, 0.673
1630404866.0001, 34.575, 7.044, 8.101, 1.838, 0.802, 9.693, 5.893, 4.156, 1.887, 1.877, 3.399, 6.949, 6.296, 3.805, 21.612, 11.895, 9.994, 7.354, 1.832, 1.135, 39.091, 9.478, 11.131, 1.555, 0.8
1630404866.127, 52.993, 9.686, 10.248, 2.108, 0.949, 11.08, 7.684, 4.311, 2.294, 2.004, 3.641, 7.264, 6.509, 4.328, 24.792, 16.996, 11.623, 7.64, 2.147, 1.358, 58.31, 11.861, 13.166, 1.833, 0.968
1630404866.2539, 75.153, 12.565, 11.9, 2.401, 1.098, 13.608, 9.404, 4.071, 2.629, 2.047, 4.341, 7.48, 6.232, 4.425, 24.67, 24.421, 13.117, 7.274, 2.463, 1.589, 82.124, 14.679, 14.571, 2.153, 1.156
1630404866.3808, 95.837, 15.01, 12.683, 2.6, 1.238, 16.513, 10.698, 3.568, 2.817, 1.993, 5.178, 7.7, 5.611, 4.041, 21.222, 32.092, 14.298, 6.395, 2.672, 1.774, 105.368, 17.275, 15.094, 2.398, 1.335
1630404866.5076, 109.525, 16.473, 12.405, 2.645, 1.365, 18.948, 11.273, 2.975, 2.838, 1.858, 5.823, 7.86, 4.825, 3.298, 15.602, 38.035, 14.91, 5.264, 2.708, 1.861, 121.917, 18.954, 14.63, 2.511, 1.484
1630404866.6331, 110.983, 16.506, 11.115, 2.55, 1.476, 19.803, 10.968, 2.429, 2.743, 1.683, 6.117, 7.791, 3.996, 2.443, 9.613, 39.949, 14.609, 4.123, 2.573, 1.833, 125.467, 19.103, 13.228, 2.498, 1.59
1630404866.7584, 99.307, 15.093, 9.098, 2.385, 1.561, 18.683, 9.814, 1.989, 2.617, 1.515, 6.171, 7.34, 3.18, 1.725, 4.862, 36.707, 13.205, 3.073, 2.33, 1.717, 114.078, 17.615, 11.078, 2.408, 1.657
1630404866.8836, 79.523, 12.691, 6.822, 2.231, 1.603, 16.005, 8.033, 1.634, 2.532, 1.395, 6.171, 6.447, 2.389, 1.276, 2.092, 30.304, 10.86, 2.179, 2.073, 1.569, 92.38, 14.843, 8.548, 2.3, 1.701
1630404867.0089, 58.419, 10.19, 4.835, 2.146, 1.593, 12.642, 6.042, 1.338, 2.512, 1.347, 6.238, 5.252, 1.674, 1.078, 1.046, 22.291, 8.142, 1.5, 1.876, 1.451, 67.735, 11.69, 6.118, 2.214, 1.748
1630404867.1342, 42.183, 8.468, 3.576, 2.118, 1.544, 9.892, 4.296, 1.134, 2.525, 1.379, 6.399, 4.004, 1.137, 1.019, 0.897, 15.837, 5.776, 1.106, 1.763, 1.401, 47.549, 9.178, 4.308, 2.142, 1.817
1630404867.2594, 32.872, 8.122, 3.201, 2.083, 1.484, 8.053, 3.176, 1.07, 2.525, 1.483, 6.395, 2.942, 0.847, 0.991, 0.926, 11.109, 4.361, 1.009, 1.705, 1.417, 34.732, 8.078, 3.434, 2.038, 1.91
1630404867.3846, 29.649, 9.221, 3.606, 1.972, 1.449, 7.123, 2.797, 1.188, 2.516, 1.633, 6.154, 2.274, 0.819, 0.969, 0.928, 9.196, 4.056, 1.156, 1.65, 1.464, 29.027, 8.636, 3.526, 1.876, 2.009
1630404867.51, 32.493, 11.34, 4.554, 1.78, 1.46, 6.983, 2.998, 1.485, 2.552, 1.779, 5.558, 2.061, 1, 0.958, 0.903, 8.94, 4.554, 1.466, 1.575, 1.495, 30.434, 10.532, 4.357, 1.696, 2.077
1630404867.6353, 41.966, 13.987, 5.683, 1.564, 1.509, 7.418, 3.505, 1.901, 2.68, 1.866, 4.841, 2.192, 1.308, 0.957, 0.867, 9.731, 5.373, 1.805, 1.51, 1.475, 39.041, 13.286, 5.472, 1.587, 2.079
1630404867.7605, 57.953, 16.413, 6.648, 1.401, 1.564, 8.418, 3.998, 2.335, 2.892, 1.874, 4.285, 2.486, 1.638, 0.966, 0.834, 11.116, 6.027, 2.079, 1.511, 1.388, 54.218, 16.083, 6.412, 1.626, 1.998
1630404867.8858, 78.389, 18.264, 7.293, 1.336, 1.596, 10.065, 4.358, 2.712, 3.109, 1.822, 4.023, 2.733, 1.917, 0.988, 0.817, 12.621, 6.33, 2.282, 1.613, 1.248, 73.744, 18.444, 6.959, 1.819, 1.843
1630404868.011, 97.559, 19.082, 7.532, 1.369, 1.585, 11.625, 4.483, 2.956, 3.246, 1.75, 4.002, 2.772, 2.089, 1.017, 0.817, 13.68, 6.162, 2.423, 1.807, 1.083, 91.936, 19.745, 7.055, 2.097, 1.641
1630404868.1363, 109.297, 18.585, 7.356, 1.446, 1.523, 12.546, 4.353, 3.018, 3.246, 1.693, 4.012, 2.539, 2.116, 1.041, 0.827, 13.749, 5.561, 2.521, 2.032, 0.922, 103.017, 19.571, 6.772, 2.341, 1.426
1630404868.2619, 108.885, 16.749, 6.796, 1.501, 1.417, 12.207, 4.034, 2.874, 3.109, 1.667, 3.824, 2.073, 1.982, 1.055, 0.833, 12.64, 4.663, 2.586, 2.212, 0.788, 102.424, 17.821, 6.22, 2.449, 1.233
1630404868.3887, 95.561, 13.901, 5.956, 1.498, 1.286, 10.75, 3.623, 2.563, 2.89, 1.673, 3.389, 1.509, 1.716, 1.07, 0.829, 10.72, 3.685, 2.62, 2.286, 0.698, 89.636, 14.827, 5.534, 2.388, 1.094
1630404868.5155, 73.493, 10.577, 4.947, 1.45, 1.16, 8.628, 3.179, 2.196, 2.67, 1.703, 2.862, 1.023, 1.375, 1.09, 0.815, 8.789, 2.857, 2.616, 2.247, 0.665, 68.593, 11.205, 4.773, 2.209, 1.035
1630404868.6425, 48.991, 7.359, 3.87, 1.401, 1.062, 6.622, 2.746, 1.94, 2.506, 1.75, 2.389, 0.731, 1.03, 1.108, 0.791, 7.424, 2.37, 2.563, 2.134, 0.687, 45.421, 7.629, 3.942, 2.002, 1.059
1630404868.7692, 28.006, 4.818, 2.865, 1.392, 1.003, 4.954, 2.365, 1.925, 2.417, 1.812, 2.01, 0.642, 0.744, 1.107, 0.756, 6.459, 2.29, 2.475, 1.997, 0.753, 25.713, 4.789, 3.092, 1.85, 1.146
1630404868.896, 14.121, 3.149, 2.059, 1.441, 0.986, 3.899, 2.042, 2.192, 2.397, 1.889, 1.709, 0.69, 0.556, 1.084, 0.704, 5.956, 2.511, 2.398, 1.881, 0.844, 13.09, 2.966, 2.338, 1.794, 1.254
1630404869.0227, 7.621, 2.246, 1.532, 1.539, 1.005, 3.355, 1.809, 2.679, 2.408, 1.97, 1.461, 0.787, 0.47, 1.055, 0.638, 5.114, 2.842, 2.393, 1.811, 0.934, 7.413, 2.063, 1.798, 1.824, 1.337
1630404869.1491, 5.365, 1.827, 1.292, 1.67, 1.053, 3.088, 1.702, 3.266, 2.416, 2.034, 1.264, 0.896, 0.463, 1.044, 0.565, 4.721, 3.137, 2.466, 1.768, 1.005, 5.962, 1.776, 1.528, 1.898, 1.37
