Timestamp, AF3/theta, AF3/alpha, AF3/betaL, AF3/betaH, AF3/gamma, T7/theta, T7/alpha, T7/betaL, T7/betaH, T7/gamma, Pz/theta, Pz/alpha, Pz/betaL, Pz/betaH, Pz/gamma, T8/theta, T8/alpha, T8/betaL, T8/betaH, T8/gamma, AF4/theta, AF4/alpha, AF4/betaL, AF4/betaH, AF4/gamma
1627720219.2711, 86.978, 8.26, 5.348, 3.771, 1.333, 6.331, 2.167, 2.09, 1.852, 0.827, 6.852, 5.961, 4.229, 2.687, 1.438, 10.744, 9.116, 7.371, 3.539, 1.381, 115.306, 9.636, 8.525, 4.815, 1.425
1627720219.3981, 54.286, 7.877, 4.493, 3.09, 1.046, 7.182, 2.151, 2.142, 1.59, 0.785, 7.805, 6.046, 3.036, 2.106, 1.028, 12.64, 7.856, 4.719, 2.752, 1.159, 76.7, 8.783, 6.826, 3.973, 1.172
1627720219.5249, 30.483, 7.685, 4.385, 2.698, 0.866, 7.641, 2.338, 2.241, 1.529, 0.771, 7.945, 5.719, 2.61, 1.928, 0.82, 13.715, 6.68, 3.516, 2.243, 1.044, 44.705, 7.864, 5.955, 3.391, 1.032
1627720219.6518, 20.821, 7.844, 5.155, 2.658, 0.787, 7.513, 2.628, 2.35, 1.659, 0.769, 7.218, 5.041, 2.972, 2.167, 0.775, 13.566, 5.684, 3.631, 2.109, 1.029, 27.534, 7.306, 6.288, 3.215, 0.989
1627720219.7788, 23.513, 8.469, 6.558, 2.87, 0.771, 6.857, 2.856, 2.406, 1.871, 0.769, 5.979, 4.14, 3.885, 2.662, 0.818, 12.216, 4.85, 4.508, 2.278, 1.069, 25.049, 7.379, 7.675, 3.374, 0.99
1627720219.9057, 32.705, 9.516, 8.077, 3.171, 0.778, 5.804, 2.893, 2.361, 2.036, 0.772, 4.671, 3.213, 4.953, 3.193, 0.892, 9.903, 4.096, 5.523, 2.582, 1.117, 31.479, 8.056, 9.53, 3.686, 0.993
1627720220.0326, 42.785, 10.815, 9.171, 3.435, 0.796, 4.744, 2.694, 2.223, 2.09, 0.789, 3.875, 2.477, 5.81, 3.574, 0.969, 7.359, 3.437, 6.252, 2.849, 1.156, 40.198, 9.076, 11.121, 3.982, 0.991
1627720220.1595, 50.883, 11.679, 9.461, 3.574, 0.824, 3.911, 2.296, 2.054, 2.035, 0.825, 3.75, 2.088, 6.204, 3.698, 1.04, 5.039, 2.975, 6.437, 2.954, 1.189, 46.844, 9.839, 11.781, 4.151, 0.995
1627720220.2863, 55.584, 11.844, 8.855, 3.579, 0.864, 3.347, 1.811, 1.936, 1.923, 0.878, 4.316, 2.079, 6.127, 3.557, 1.105, 3.647, 2.814, 6.059, 2.853, 1.215, 52.359, 10.487, 11.21, 4.187, 1.012
1627720220.4133, 55.814, 11.244, 7.605, 3.49, 0.918, 3.024, 1.386, 1.936, 1.81, 0.937, 5.292, 2.318, 5.784, 3.228, 1.164, 3.28, 2.952, 5.325, 2.58, 1.226, 57.996, 11.391, 9.616, 4.146, 1.041
1627720220.5402, 53.118, 10.057, 6.121, 3.342, 0.986, 2.854, 1.129, 2.056, 1.722, 0.984, 6.434, 2.604, 5.434, 2.823, 1.212, 3.794, 3.249, 4.527, 2.214, 1.208, 67.006, 12.751, 7.496, 4.064, 1.074
1627720220.667, 49.409, 8.611, 4.78, 3.151, 1.062, 2.778, 1.087, 2.239, 1.65, 1.005, 7.508, 2.809, 5.27, 2.433, 1.235, 4.862, 3.569, 3.919, 1.856, 1.155, 79.928, 14.294, 5.413, 3.94, 1.097
1627720220.7936, 49.879, 7.526, 3.826, 2.903, 1.129, 2.835, 1.238, 2.407, 1.553, 0.993, 8.345, 2.907, 5.316, 2.096, 1.215, 6.246, 3.829, 3.574, 1.569, 1.063, 97.78, 15.452, 3.799, 3.735, 1.09
1627720220.9204, 62.542, 7.92, 3.275, 2.593, 1.162, 3.063, 1.497, 2.527, 1.399, 0.949, 8.829, 2.938, 5.434, 1.818, 1.144, 7.67, 3.962, 3.421, 1.379, 0.937, 125.112, 16.669, 2.778, 3.427, 1.043
1627720221.047, 94.803, 11.197, 3.036, 2.268, 1.148, 3.319, 1.757, 2.632, 1.22, 0.887, 8.875, 3.026, 5.406, 1.596, 1.037, 8.843, 3.966, 3.344, 1.301, 0.801, 168.085, 19.316, 2.284, 3.066, 0.973
1627720221.1735, 147.324, 17.877, 3.002, 2.022, 1.09, 3.465, 1.93, 2.769, 1.102, 0.827, 8.479, 3.264, 5.106, 1.448, 0.925, 9.428, 3.842, 3.305, 1.347, 0.688, 227.402, 24.423, 2.173, 2.781, 0.916
1627720221.3005, 209.305, 26.753, 3.078, 1.956, 1.005, 3.392, 1.973, 2.974, 1.122, 0.782, 7.708, 3.671, 4.574, 1.397, 0.84, 9.287, 3.646, 3.388, 1.526, 0.627, 292.75, 31.693, 2.269, 2.711, 0.914
1627720221.4275, 263.986, 35.124, 3.205, 2.113, 0.919, 3.112, 1.915, 3.248, 1.308, 0.759, 6.736, 4.137, 3.961, 1.46, 0.803, 8.486, 3.396, 3.72, 1.849, 0.625, 348.133, 39.088, 2.456, 2.918, 0.977
1627720221.5544, 289.846, 39.809, 3.279, 2.442, 0.847, 2.804, 1.826, 3.517, 1.608, 0.75, 5.698, 4.46, 3.426, 1.625, 0.805, 7.202, 3.087, 4.378, 2.304, 0.665, 370.836, 43.605, 2.606, 3.35, 1.081
1627720221.6812, 279.207, 38.956, 3.2, 2.807, 0.798, 2.533, 1.774, 3.666, 1.911, 0.745, 4.779, 4.454, 3.025, 1.836, 0.822, 5.897, 2.7, 5.266, 2.821, 0.718, 353.177, 42.991, 2.6, 3.821, 1.175
1627720221.8082, 236.185, 33.093, 2.956, 3.056, 0.769, 2.364, 1.786, 3.611, 2.1, 0.735, 3.977, 4.058, 2.72, 2.008, 0.832, 4.806, 2.241, 6.137, 3.267, 0.767, 298.036, 37.115, 2.452, 4.119, 1.219
1627720221.9351, 177.296, 24.471, 2.642, 3.111, 0.755, 2.223, 1.85, 3.329, 2.094, 0.72, 3.28, 3.353, 2.439, 2.08, 0.833, 4.121, 1.771, 6.662, 3.52, 0.81, 223.087, 27.769, 2.321, 4.121, 1.195
1627720222.0621, 123.516, 16.197, 2.421, 2.986, 0.756, 2.062, 1.892, 2.879, 1.885, 0.71, 2.635, 2.569, 2.121, 2.051, 0.837, 3.737, 1.366, 6.584, 3.525, 0.858, 151.484, 18.119, 2.403, 3.837, 1.119
1627720222.1888, 91.028, 10.844, 2.419, 2.76, 0.774, 1.866, 1.849, 2.365, 1.542, 0.721, 2.065, 1.982, 1.79, 1.974, 0.857, 3.561, 1.083, 5.878, 3.302, 0.915, 104.178, 11.28, 2.814, 3.381, 1.031
1627720222.3157, 81.448, 9.021, 2.648, 2.52, 0.809, 1.789, 1.766, 1.888, 1.175, 0.758, 1.648, 1.785, 1.523, 1.921, 0.898, 3.498, 0.965, 4.769, 2.943, 0.983, 85.304, 8.289, 3.51, 2.905, 0.968
1627720222.442, 86.405, 9.601, 2.974, 2.326, 0.849, 1.964, 1.742, 1.533, 0.88, 0.816, 1.394, 2.02, 1.353, 1.949, 0.944, 3.463, 1.026, 3.603, 2.578, 1.046, 86.282, 8.147, 4.255, 2.543, 0.944
1627720222.5683, 91.515, 10.71, 3.201, 2.194, 0.875, 2.4, 1.886, 1.325, 0.707, 0.873, 1.293, 2.586, 1.299, 2.074, 0.972, 3.395, 1.25, 2.704, 2.325, 1.081, 90.542, 8.98, 4.751, 2.36, 0.945
1627720222.6945, 87.305, 10.964, 3.161, 2.103, 0.87, 2.986, 2.241, 1.235, 0.651, 0.913, 1.341, 3.304, 1.345, 2.258, 0.964, 3.272, 1.593, 2.245, 2.248, 1.068, 86.578, 9.343, 4.783, 2.338, 0.942
1627720222.8206, 71.843, 10.044, 2.841, 2.017, 0.836, 3.513, 2.725, 1.235, 0.677, 0.925, 1.522, 3.997, 1.459, 2.427, 0.919, 3.148, 2.004, 2.223, 2.331, 1.002, 71.62, 8.859, 4.35, 2.4, 0.919
1627720222.9471, 50.048, 8.383, 2.393, 1.912, 0.791, 3.778, 3.175, 1.294, 0.744, 0.919, 1.776, 4.528, 1.603, 2.496, 0.859, 3.023, 2.419, 2.441, 2.479, 0.906, 50.289, 7.848, 3.676, 2.458, 0.889
1627720223.0735, 28.927, 6.558, 2.006, 1.776, 0.762, 3.694, 3.409, 1.38, 0.828, 0.913, 1.996, 4.783, 1.758, 2.418, 0.814, 2.851, 2.764, 2.665, 2.57, 0.815, 29.412, 6.711, 3.063, 2.445, 0.876
1627720223.1997, 13.344, 5.015, 1.796, 1.606, 0.761, 3.338, 3.334, 1.443, 0.906, 0.923, 2.107, 4.692, 1.893, 2.183, 0.805, 2.586, 2.983, 2.7, 2.512, 0.755, 13.817, 5.721, 2.703, 2.323, 0.895
1627720223.3257, 5.113, 3.95, 1.778, 1.394, 0.786, 2.908, 2.977, 1.438, 0.97, 0.96, 2.079, 4.243, 1.987, 1.831, 0.83, 2.256, 3.041, 2.489, 2.279, 0.736, 5.395, 4.944, 2.612, 2.084, 0.942
1627720223.4518, 3.166, 3.468, 2.009, 1.178, 0.823, 2.594, 2.456, 1.358, 1.02, 1.022, 1.922, 3.509, 2.073, 1.437, 0.875, 1.966, 2.941, 2.175, 1.934, 0.753, 3.023, 4.399, 2.768, 1.789, 1.003
1627720223.578, 7.153, 3.846, 2.612, 1.049, 0.862, 2.473, 1.914, 1.227, 1.066, 1.102, 1.713, 2.629, 2.173, 1.097, 0.916, 1.782, 2.706, 1.944, 1.591, 0.794, 6.288, 4.387, 3.161, 1.541, 1.068
1627720223.7044, 17.28, 5.475, 3.726, 1.117, 0.9, 2.47, 1.457, 1.095, 1.114, 1.182, 1.532, 1.782, 2.285, 0.9, 0.935, 1.733, 2.406, 1.938, 1.364, 0.847, 15.476, 5.358, 3.823, 1.449, 1.132
1627720223.8307, 33.336, 8.381, 5.306, 1.408, 0.94, 2.432, 1.127, 1, 1.163, 1.247, 1.441, 1.14, 2.39, 0.891, 0.927, 1.745, 2.151, 2.178, 1.311, 0.906, 30.557, 7.501, 4.712, 1.545, 1.197
1627720223.9566, 52.159, 11.937, 7.012, 1.836, 0.994, 2.24, 0.931, 0.946, 1.199, 1.29, 1.425, 0.823, 2.459, 1.051, 0.901, 1.74, 2.034, 2.524, 1.397, 0.976, 48.639, 10.35, 5.611, 1.764, 1.267
1627720224.0823, 68.11, 15.01, 8.345, 2.253, 1.071, 1.91, 0.876, 0.908, 1.209, 1.312, 1.428, 0.822, 2.451, 1.308, 0.882, 1.673, 2.087, 2.785, 1.538, 1.064, 64.344, 12.932, 6.225, 2.003, 1.347
1627720224.2084, 75.758, 16.462, 8.884, 2.52, 1.173, 1.519, 0.959, 0.849, 1.186, 1.317, 1.368, 1.007, 2.332, 1.56, 0.897, 1.559, 2.257, 2.806, 1.638, 1.174, 72.465, 14.212, 6.305, 2.167, 1.435
1627720224.3342, 72.711, 15.992, 8.455, 2.563, 1.279, 1.158, 1.143, 0.762, 1.14, 1.31, 1.242, 1.244, 2.095, 1.733, 0.951, 1.44, 2.43, 2.55, 1.656, 1.291, 69.933, 13.77, 5.757, 2.213, 1.514
1627720224.4609, 62.114, 14.245, 7.268, 2.409, 1.362, 0.929, 1.362, 0.647, 1.09, 1.29, 1.113, 1.456, 1.78, 1.785, 1.027, 1.367, 2.505, 2.094, 1.599, 1.384, 59.168, 12.025, 4.737, 2.15, 1.559
1627720224.5871, 49.7, 12.434, 5.824, 2.159, 1.389, 0.862, 1.531, 0.52, 1.053, 1.253, 1.048, 1.62, 1.453, 1.718, 1.088, 1.36, 2.426, 1.583, 1.504, 1.42, 45.406, 10.053, 3.597, 2.033, 1.548
1627720224.7129, 40.942, 11.594, 4.68, 1.943, 1.353, 0.959, 1.577, 0.4, 1.038, 1.202, 1.098, 1.728, 1.171, 1.565, 1.105, 1.39, 2.194, 1.148, 1.418, 1.385, 34.512, 8.918, 2.732, 1.941, 1.483
1627720224.839, 38.233, 11.974, 4.15, 1.841, 1.275, 1.142, 1.472, 0.31, 1.041, 1.157, 1.249, 1.776, 0.951, 1.376, 1.07, 1.418, 1.884, 0.87, 1.361, 1.3, 29.769, 9.07, 2.397, 1.93, 1.393
1627720224.9652, 39.805, 12.941, 4.194, 1.854, 1.192, 1.328, 1.26, 0.267, 1.06, 1.146, 1.459, 1.767, 0.797, 1.196, 1.007, 1.435, 1.615, 0.785, 1.323, 1.204, 30.365, 10.145, 2.608, 2.008, 1.32
1627720225.0915, 40.986, 13.54, 4.563, 1.952, 1.139, 1.43, 1.027, 0.277, 1.102, 1.191, 1.639, 1.711, 0.705, 1.05, 0.947, 1.45, 1.471, 0.88, 1.278, 1.133, 32.299, 11.365, 3.225, 2.162, 1.294
1627720225.2175, 38.979, 13.099, 5.026, 2.073, 1.137, 1.395, 0.86, 0.326, 1.178, 1.297, 1.727, 1.626, 0.67, 0.938, 0.916, 1.465, 1.467, 1.11, 1.204, 1.106, 32.528, 11.934, 4.053, 2.335, 1.326
1627720225.3432, 36.203, 11.667, 5.474, 2.178, 1.184, 1.239, 0.809, 0.397, 1.285, 1.444, 1.688, 1.537, 0.688, 0.856, 0.926, 1.48, 1.554, 1.43, 1.107, 1.121, 32.175, 11.589, 4.901, 2.479, 1.4
1627720225.4691, 37.537, 10.029, 5.887, 2.255, 1.256, 1.023, 0.866, 0.477, 1.402, 1.588, 1.562, 1.472, 0.755, 0.818, 0.961, 1.478, 1.653, 1.763, 1.035, 1.157, 34.705, 10.694, 5.596, 2.574, 1.48
1627720225.5952, 44.608, 8.75, 6.192, 2.302, 1.313, 0.811, 0.988, 0.554, 1.491, 1.678, 1.406, 1.449, 0.846, 0.841, 0.99, 1.43, 1.701, 2.014, 1.056, 1.181, 41.393, 9.499, 5.943, 2.615, 1.523
1627720225.7215, 55.093, 8.001, 6.24, 2.313, 1.324, 0.667, 1.125, 0.629, 1.512, 1.681, 1.281, 1.473, 0.933, 0.913, 0.983, 1.338, 1.683, 2.116, 1.203, 1.169, 50.388, 8.183, 5.812, 2.6, 1.501
1627720225.8477, 63.686, 7.566, 5.896, 2.288, 1.279, 0.609, 1.248, 0.726, 1.451, 1.59, 1.21, 1.516, 0.99, 1.006, 0.93, 1.239, 1.623, 2.086, 1.463, 1.117, 57.566, 6.849, 5.196, 2.538, 1.415
1627720225.9733, 65.228, 6.998, 5.107, 2.233, 1.186, 0.625, 1.347, 0.867, 1.327, 1.424, 1.178, 1.536, 1.007, 1.08, 0.841, 1.182, 1.565, 1.985, 1.768, 1.034, 58.733, 5.51, 4.217, 2.442, 1.289
1627720226.0995, 57.581, 6.017, 3.965, 2.169, 1.064, 0.672, 1.41, 1.039, 1.176, 1.218, 1.141, 1.505, 0.974, 1.114, 0.738, 1.203, 1.547, 1.884, 2.038, 0.937, 51.975, 4.187, 3.089, 2.345, 1.151
1627720226.2255, 43.125, 4.684, 2.754, 2.132, 0.938, 0.718, 1.433, 1.198, 1.048, 1.01, 1.085, 1.428, 0.888, 1.125, 0.649, 1.294, 1.595, 1.823, 2.225, 0.846, 39.198, 2.995, 2.073, 2.296, 1.026
1627720226.3518, 27.157, 3.347, 1.763, 2.144, 0.833, 0.748, 1.42, 1.302, 0.969, 0.832, 1.04, 1.353, 0.759, 1.159, 0.599, 1.415, 1.694, 1.791, 2.328, 0.78, 24.984, 2.13, 1.383, 2.335, 0.934
1627720226.478, 13.922, 2.309, 1.154, 2.196, 0.773, 0.764, 1.364, 1.334, 0.935, 0.707, 1.066, 1.331, 0.612, 1.25, 0.602, 1.495, 1.803, 1.753, 2.365, 0.762, 13.042, 1.661, 1.094, 2.463, 0.891
1627720226.6039, 5.779, 1.691, 0.921, 2.238, 0.776, 0.769, 1.26, 1.315, 0.915, 0.649, 1.228, 1.376, 0.483, 1.394, 0.662, 1.496, 1.881, 1.672, 2.352, 0.81, 5.548, 1.521, 1.134, 2.624, 0.909
1627720226.7299, 2.34, 1.408, 0.929, 2.204, 0.841, 0.767, 1.101, 1.285, 0.875, 0.654, 1.531, 1.455, 0.394, 1.543, 0.759, 1.456, 1.922, 1.539, 2.282, 0.919, 2.204, 1.558, 1.339, 2.718, 0.979
1627720226.8558, 1.466, 1.301, 1.038, 2.053, 0.941, 0.764, 0.899, 1.282, 0.809, 0.693, 1.942, 1.508, 0.36, 1.624, 0.861, 1.454, 1.944, 1.392, 2.136, 1.052, 1.281, 1.661, 1.57, 2.662, 1.066
1627720226.9822, 1.812, 1.404, 1.208, 1.803, 1.039, 0.759, 0.685, 1.328, 0.733, 0.737, 2.375, 1.486, 0.388, 1.585, 0.935, 1.54, 1.954, 1.287, 1.911, 1.161, 1.756, 1.961, 1.8, 2.44, 1.123
1627720227.1086, 4.71, 2.259, 1.523, 1.505, 1.096, 0.765, 0.498, 1.41, 0.673, 0.773, 2.748, 1.356, 0.483, 1.416, 0.966, 1.708, 1.939, 1.242, 1.623, 1.207, 4.956, 2.937, 2.089, 2.09, 1.114
1627720227.2347, 12.231, 4.438, 2.129, 1.229, 1.097, 0.765, 0.365, 1.49, 0.653, 0.807, 2.995, 1.171, 0.649, 1.163, 0.955, 1.914, 1.916, 1.251, 1.322, 1.177, 12.638, 5.046, 2.544, 1.705, 1.033
1627720227.3607, 25.05, 8.093, 3.059, 1.041, 1.051, 0.773, 0.302, 1.523, 0.686, 0.854, 3.227, 1.092, 0.863, 0.902, 0.915, 2.107, 1.938, 1.289, 1.072, 1.084, 25.29, 8.358, 3.203, 1.384, 0.908
1627720227.487, 41.175, 12.597, 4.19, 0.983, 0.982, 0.805, 0.304, 1.501, 0.763, 0.926, 3.573, 1.263, 1.092, 0.712, 0.86, 2.273, 2.059, 1.341, 0.931, 0.957, 40.929, 12.317, 4.003, 1.197, 0.783
1627720227.613, 56.27, 16.695, 5.244, 1.054, 0.917, 0.872, 0.349, 1.457, 0.86, 1.015, 4.071, 1.729, 1.297, 0.635, 0.8, 2.405, 2.283, 1.409, 0.919, 0.825, 55.59, 15.859, 4.768, 1.157, 0.697
1627720227.7391, 65.188, 19.103, 5.916, 1.207, 0.871, 0.944, 0.419, 1.416, 0.948, 1.093, 4.648, 2.39, 1.449, 0.68, 0.736, 2.517, 2.546, 1.495, 1.014, 0.707, 64.547, 17.891, 5.273, 1.231, 0.666
1627720227.8652, 65.132, 19.545, 5.991, 1.382, 0.846, 1.002, 0.5, 1.38, 1, 1.129, 5.148, 3.066, 1.534, 0.831, 0.669, 2.623, 2.744, 1.592, 1.174, 0.613, 65.011, 18.172, 5.333, 1.372, 0.679
1627720227.9912, 59.629, 18.766, 5.582, 1.538, 0.835, 1.045, 0.585, 1.333, 1.008, 1.105, 5.429, 3.561, 1.556, 1.059, 0.605, 2.77, 2.787, 1.722, 1.371, 0.547, 59.777, 17.356, 5.022, 1.558, 0.714
1627720228.1169, 56.316, 18.118, 5.067, 1.654, 0.832, 1.07, 0.663, 1.253, 0.977, 1.031, 5.427, 3.738, 1.536, 1.318, 0.551, 2.96, 2.639, 1.924, 1.588, 0.514, 55.574, 16.627, 4.655, 1.774, 0.755
1627720228.243, 61.303, 18.651, 4.835, 1.714, 0.837, 1.082, 0.739, 1.134, 0.927, 0.942, 5.201, 3.577, 1.489, 1.551, 0.523, 3.164, 2.351, 2.218, 1.8, 0.522, 57.98, 16.939, 4.573, 1.981, 0.801
1627720228.3694, 75.186, 20.383, 5.009, 1.701, 0.855, 1.091, 0.824, 0.985, 0.882, 0.882, 4.874, 3.16, 1.413, 1.706, 0.538, 3.317, 2.032, 2.543, 1.964, 0.578, 68.409, 18.406, 4.904, 2.12, 0.86
1627720228.4956, 92.195, 22.279, 5.38, 1.612, 0.891, 1.109, 0.913, 0.821, 0.855, 0.883, 4.536, 2.612, 1.299, 1.745, 0.602, 3.402, 1.795, 2.785, 2.038, 0.677, 82, 20.206, 5.44, 2.132, 0.931
1627720228.6214, 103.082, 22.889, 5.589, 1.457, 0.936, 1.118, 1, 0.666, 0.848, 0.939, 4.201, 2.056, 1.147, 1.665, 0.706, 3.399, 1.692, 2.861, 2.001, 0.793, 91.244, 21.094, 5.823, 1.992, 0.999
1627720228.7475, 100.597, 21.196, 5.349, 1.264, 0.975, 1.102, 1.065, 0.557, 0.854, 1.021, 3.839, 1.573, 0.97, 1.5, 0.821, 3.292, 1.711, 2.737, 1.862, 0.9, 89.422, 20.116, 5.74, 1.73, 1.046
