Timestamp, AF3/theta, AF3/alpha, AF3/betaL, AF3/betaH, AF3/gamma, T7/theta, T7/alpha, T7/betaL, T7/betaH, T7/gamma, Pz/theta, Pz/alpha, Pz/betaL, Pz/betaH, Pz/gamma, T8/theta, T8/alpha, T8/betaL, T8/betaH, T8/gamma, AF4/theta, AF4/alpha, AF4/betaL, AF4/betaH, AF4/gamma
1629045943.4332, 11.067, 2.537, 3.234, 1.048, 1.094, 3.591, 1.176, 1.731, 1.601, 1.177, 3.322, 1.35, 1.979, 1.044, 1.094, 6.494, 0.724, 2.877, 2.91, 0.924, 8.006, 2.257, 3.84, 0.975, 1.3
1629045943.5584, 7.388, 2.31, 3.428, 0.999, 1.016, 3.076, 1.112, 1.927, 1.599, 1.184, 2.657, 1.109, 2.171, 1.061, 1.004, 5.903, 0.81, 3.229, 2.969, 0.844, 6.045, 2.567, 4.154, 0.937, 1.268
1629045943.6839, 9.71, 3.653, 3.457, 1.076, 0.957, 2.521, 1.056, 2.134, 1.532, 1.253, 2.028, 0.949, 2.36, 1.099, 0.939, 5.114, 0.925, 3.392, 2.796, 0.778, 7.699, 3.902, 4.289, 1.053, 1.225
1629045943.8092, 20.106, 6.868, 3.349, 1.324, 0.913, 2.02, 1.038, 2.291, 1.409, 1.349, 1.574, 0.934, 2.494, 1.156, 0.894, 4.321, 1.037, 3.281, 2.472, 0.729, 14.418, 6.501, 4.254, 1.377, 1.163
1629045943.9344, 40.676, 12.09, 3.193, 1.724, 0.881, 1.672, 1.063, 2.337, 1.264, 1.432, 1.344, 1.12, 2.531, 1.222, 0.851, 3.743, 1.16, 2.902, 2.137, 0.699, 27.676, 10.49, 4.083, 1.886, 1.079
1629045944.0596, 68.678, 18.604, 3.085, 2.198, 0.859, 1.469, 1.13, 2.249, 1.136, 1.489, 1.312, 1.517, 2.448, 1.284, 0.798, 3.473, 1.392, 2.347, 1.918, 0.689, 45.972, 15.446, 3.797, 2.474, 0.982
1629045944.1848, 96.537, 24.763, 3.068, 2.64, 0.857, 1.379, 1.224, 2.039, 1.058, 1.532, 1.396, 2.063, 2.233, 1.336, 0.74, 3.449, 1.821, 1.74, 1.863, 0.703, 64.291, 20.216, 3.41, 3.009, 0.898
1629045944.3101, 114.637, 28.685, 3.137, 2.949, 0.891, 1.401, 1.327, 1.751, 1.03, 1.58, 1.481, 2.642, 1.912, 1.392, 0.694, 3.463, 2.447, 1.229, 1.918, 0.749, 76.572, 23.416, 2.979, 3.38, 0.865
1629045944.4353, 116.328, 29.044, 3.232, 3.075, 0.981, 1.565, 1.417, 1.429, 1.027, 1.647, 1.463, 3.107, 1.559, 1.483, 0.688, 3.367, 3.185, 0.936, 1.98, 0.834, 78.073, 24.012, 2.591, 3.549, 0.913
1629045944.5606, 101.031, 25.756, 3.253, 3.034, 1.127, 1.899, 1.502, 1.126, 1.009, 1.729, 1.317, 3.347, 1.272, 1.632, 0.738, 3.168, 3.884, 0.92, 1.971, 0.953, 68.449, 21.855, 2.317, 3.56, 1.046
1629045944.6859, 74.201, 20.013, 3.139, 2.883, 1.304, 2.3, 1.58, 0.872, 0.948, 1.806, 1.085, 3.324, 1.115, 1.826, 0.84, 2.931, 4.371, 1.129, 1.883, 1.086, 51.03, 17.723, 2.198, 3.491, 1.23
1629045944.8112, 44.916, 13.65, 2.878, 2.689, 1.461, 2.67, 1.628, 0.668, 0.848, 1.852, 0.837, 3.083, 1.074, 2.013, 0.96, 2.729, 4.545, 1.429, 1.752, 1.205, 31.724, 12.94, 2.188, 3.399, 1.406
1629045944.9363, 21.295, 8.276, 2.512, 2.519, 1.546, 2.829, 1.614, 0.507, 0.748, 1.848, 0.635, 2.715, 1.083, 2.137, 1.054, 2.583, 4.39, 1.662, 1.637, 1.28, 15.956, 8.708, 2.187, 3.319, 1.514
1629045945.0616, 7.376, 4.752, 2.127, 2.422, 1.527, 2.73, 1.519, 0.394, 0.701, 1.785, 0.511, 2.329, 1.078, 2.159, 1.082, 2.458, 4.005, 1.733, 1.592, 1.295, 6.431, 5.731, 2.118, 3.262, 1.52
1629045945.1869, 2.228, 3.008, 1.86, 2.416, 1.409, 2.375, 1.368, 0.363, 0.736, 1.662, 0.449, 2.006, 1.047, 2.084, 1.031, 2.293, 3.542, 1.648, 1.649, 1.256, 2.681, 4.043, 2.03, 3.226, 1.437
1629045945.3121, 1.7, 2.363, 1.841, 2.481, 1.233, 1.918, 1.212, 0.446, 0.849, 1.486, 0.419, 1.763, 1.016, 1.958, 0.915, 2.06, 3.122, 1.479, 1.795, 1.186, 2.072, 3.185, 2.011, 3.198, 1.309
1629045945.4374, 2.282, 2.123, 2.156, 2.569, 1.057, 1.486, 1.106, 0.642, 0.997, 1.277, 0.404, 1.574, 1.043, 1.845, 0.773, 1.774, 2.787, 1.336, 1.977, 1.116, 2.285, 2.639, 2.161, 3.163, 1.194
1629045945.5626, 3.537, 2.102, 2.776, 2.615, 0.936, 1.216, 1.07, 0.917, 1.125, 1.061, 0.411, 1.411, 1.182, 1.793, 0.65, 1.6, 2.55, 1.327, 2.136, 1.079, 3.518, 2.296, 2.528, 3.102, 1.147
1629045945.688, 7.112, 2.595, 3.577, 2.577, 0.897, 1.126, 1.09, 1.229, 1.212, 0.871, 0.471, 1.296, 1.433, 1.806, 0.573, 1.818, 2.525, 1.566, 2.243, 1.099, 8.423, 2.512, 3.086, 3.012, 1.191
1629045945.8132, 14.868, 4.029, 4.343, 2.458, 0.928, 1.096, 1.154, 1.594, 1.288, 0.743, 0.636, 1.269, 1.736, 1.848, 0.544, 2.634, 2.826, 2.193, 2.308, 1.174, 19.947, 3.681, 3.723, 2.91, 1.303
