Timestamp, AF3/theta, AF3/alpha, AF3/betaL, AF3/betaH, AF3/gamma, T7/theta, T7/alpha, T7/betaL, T7/betaH, T7/gamma, Pz/theta, Pz/alpha, Pz/betaL, Pz/betaH, Pz/gamma, T8/theta, T8/alpha, T8/betaL, T8/betaH, T8/gamma, AF4/theta, AF4/alpha, AF4/betaL, AF4/betaH, AF4/gamma
1628707838.2414, 3.068, 2.358, 1.266, 2.476, 1.336, 1.783, 1.126, 1.362, 1.737, 0.952, 3.342, 1.509, 1.944, 3.256, 1.441, 4.847, 2.257, 1.935, 2.736, 2.002, 11.231, 3.328, 1.032, 2.895, 1.573
1628707838.3666, 4.657, 3.054, 1.21, 2.869, 1.336, 1.26, 1.008, 1.613, 1.889, 0.922, 3.331, 1.808, 2.07, 3.962, 1.296, 4.397, 2.359, 2.055, 3.127, 1.798, 13.369, 4.95, 1.107, 3.389, 1.522
1628707838.4919, 12.188, 4.71, 1.514, 3.26, 1.299, 1.113, 1.025, 1.792, 2.024, 0.872, 3.646, 2.171, 2.234, 4.537, 1.113, 4.243, 2.586, 2.363, 3.466, 1.536, 19.341, 7.556, 1.618, 3.981, 1.452
1628707838.6175, 31.015, 8.085, 2.264, 3.543, 1.214, 1.161, 1.066, 1.813, 2.072, 0.793, 4.171, 2.501, 2.378, 4.818, 0.916, 4.337, 2.811, 2.708, 3.629, 1.257, 33.674, 11.105, 2.508, 4.492, 1.354
1628707838.7439, 62.224, 13.602, 3.382, 3.657, 1.091, 1.236, 1.123, 1.684, 1.997, 0.685, 4.7, 2.723, 2.462, 4.712, 0.726, 4.637, 2.934, 2.933, 3.519, 1.003, 57.921, 15.266, 3.572, 4.744, 1.226
1628707838.8702, 101.429, 20.667, 4.651, 3.607, 0.957, 1.285, 1.25, 1.502, 1.813, 0.563, 5.127, 2.792, 2.471, 4.247, 0.568, 5.109, 2.915, 2.937, 3.136, 0.803, 89.165, 19.253, 4.515, 4.652, 1.081
1628707838.9966, 138.135, 27.676, 5.805, 3.442, 0.84, 1.317, 1.463, 1.38, 1.572, 0.451, 5.398, 2.734, 2.411, 3.559, 0.46, 5.688, 2.788, 2.729, 2.575, 0.668, 119.629, 22.143, 5.07, 4.248, 0.935
1628707839.1227, 160.768, 32.609, 6.593, 3.214, 0.751, 1.44, 1.715, 1.384, 1.345, 0.364, 5.571, 2.632, 2.33, 2.834, 0.4, 6.25, 2.595, 2.387, 1.985, 0.589, 140.193, 23.235, 5.101, 3.66, 0.797
1628707839.2487, 161.491, 33.86, 6.839, 2.959, 0.687, 1.756, 1.922, 1.486, 1.185, 0.306, 5.712, 2.627, 2.264, 2.231, 0.372, 6.648, 2.374, 2.013, 1.512, 0.542, 144.353, 22.161, 4.641, 3.06, 0.676
1628707839.374, 140.32, 30.949, 6.493, 2.681, 0.633, 2.337, 2.003, 1.58, 1.098, 0.27, 6.017, 2.834, 2.22, 1.818, 0.357, 6.791, 2.155, 1.681, 1.231, 0.509, 131.209, 19.122, 3.87, 2.582, 0.579
1628707839.4992, 104.528, 24.779, 5.686, 2.364, 0.573, 3.124, 1.911, 1.569, 1.048, 0.245, 6.53, 3.212, 2.184, 1.563, 0.342, 6.66, 1.936, 1.413, 1.12, 0.482, 105.373, 14.88, 3.042, 2.256, 0.508
1628707839.6244, 65.539, 17.203, 4.66, 2.008, 0.506, 3.952, 1.66, 1.432, 0.981, 0.225, 7.236, 3.575, 2.115, 1.378, 0.323, 6.43, 1.707, 1.199, 1.085, 0.456, 75.123, 10.346, 2.37, 2.023, 0.461
1628707839.7501, 34.164, 10.249, 3.67, 1.639, 0.443, 4.577, 1.346, 1.216, 0.857, 0.209, 7.905, 3.708, 1.971, 1.175, 0.302, 6.384, 1.477, 1.022, 1.033, 0.432, 48.952, 6.387, 1.949, 1.8, 0.435
1628707839.8757, 15.337, 5.327, 2.887, 1.316, 0.402, 4.862, 1.083, 0.999, 0.686, 0.201, 8.319, 3.469, 1.745, 0.947, 0.284, 6.727, 1.266, 0.871, 0.931, 0.411, 31.277, 3.623, 1.733, 1.554, 0.43
1628707840.0014, 7.783, 2.771, 2.415, 1.109, 0.397, 4.754, 0.938, 0.858, 0.524, 0.209, 8.214, 2.901, 1.513, 0.766, 0.274, 7.504, 1.11, 0.803, 0.821, 0.391, 21.784, 2.238, 1.676, 1.335, 0.447
1628707840.1273, 6.281, 1.88, 2.223, 1.041, 0.431, 4.335, 0.905, 0.818, 0.425, 0.235, 7.508, 2.176, 1.358, 0.692, 0.273, 8.492, 1.034, 0.895, 0.751, 0.377, 17.139, 1.866, 1.717, 1.216, 0.487
1628707840.2524, 6.314, 1.66, 2.208, 1.084, 0.495, 3.767, 0.918, 0.867, 0.415, 0.278, 6.273, 1.497, 1.312, 0.738, 0.281, 9.263, 1.02, 1.21, 0.744, 0.375, 14.366, 1.911, 1.802, 1.251, 0.545
1628707840.3777, 6.161, 1.564, 2.236, 1.201, 0.575, 3.179, 0.913, 0.963, 0.484, 0.329, 4.733, 1.047, 1.352, 0.871, 0.294, 9.354, 1.047, 1.756, 0.795, 0.391, 12.595, 1.946, 1.907, 1.469, 0.611
1628707840.5029, 5.639, 1.442, 2.185, 1.351, 0.652, 2.644, 0.86, 1.064, 0.592, 0.377, 3.305, 0.91, 1.439, 1.033, 0.305, 8.613, 1.112, 2.45, 0.881, 0.417, 11.318, 1.915, 2.029, 1.845, 0.671
1628707840.6282, 5.078, 1.346, 2.026, 1.485, 0.711, 2.194, 0.771, 1.142, 0.693, 0.412, 2.284, 1.107, 1.539, 1.17, 0.313, 7.2, 1.257, 3.123, 0.977, 0.443, 10.769, 1.871, 2.173, 2.269, 0.715
1628707840.7535, 7.659, 1.869, 1.985, 1.547, 0.742, 1.826, 0.698, 1.173, 0.761, 0.429, 1.771, 1.59, 1.622, 1.243, 0.318, 5.517, 1.573, 3.58, 1.056, 0.459, 11.93, 2.273, 2.468, 2.583, 0.739
1628707840.8787, 19.654, 4.066, 2.408, 1.511, 0.743, 1.559, 0.7, 1.14, 0.795, 0.434, 1.691, 2.238, 1.677, 1.247, 0.328, 4.022, 2.12, 3.706, 1.114, 0.461, 17.491, 3.85, 3.074, 2.66, 0.747
1628707841.0039, 45.912, 8.687, 3.51, 1.384, 0.717, 1.445, 0.815, 1.049, 0.809, 0.432, 1.883, 2.895, 1.723, 1.194, 0.347, 3.022, 2.849, 3.514, 1.146, 0.453, 29.903, 7.014, 4.068, 2.469, 0.747
1628707841.1292, 85.435, 15.456, 5.18, 1.193, 0.674, 1.538, 1.034, 0.931, 0.817, 0.431, 2.208, 3.449, 1.786, 1.109, 0.38, 2.565, 3.621, 3.133, 1.155, 0.443, 48.479, 11.454, 5.353, 2.071, 0.747
1628707841.2544, 129.309, 22.931, 6.969, 0.981, 0.627, 1.8, 1.314, 0.829, 0.821, 0.438, 2.517, 3.819, 1.862, 1.02, 0.428, 2.492, 4.224, 2.738, 1.134, 0.441, 69.088, 16.124, 6.648, 1.589, 0.756
1628707841.3797, 164.655, 28.962, 8.243, 0.789, 0.594, 2.18, 1.592, 0.774, 0.815, 0.459, 2.759, 3.956, 1.905, 0.943, 0.489, 2.624, 4.455, 2.444, 1.074, 0.461, 85.36, 19.606, 7.543, 1.151, 0.778
1628707841.5049, 179.458, 31.517, 8.47, 0.652, 0.583, 2.659, 1.798, 0.76, 0.783, 0.495, 2.912, 3.857, 1.851, 0.881, 0.555, 2.843, 4.233, 2.241, 0.966, 0.504, 92.18, 20.73, 7.672, 0.843, 0.812
