Timestamp, AF3/theta, AF3/alpha, AF3/betaL, AF3/betaH, AF3/gamma, T7/theta, T7/alpha, T7/betaL, T7/betaH, T7/gamma, Pz/theta, Pz/alpha, Pz/betaL, Pz/betaH, Pz/gamma, T8/theta, T8/alpha, T8/betaL, T8/betaH, T8/gamma, AF4/theta, AF4/alpha, AF4/betaL, AF4/betaH, AF4/gamma
1628798482.3515, 29.686, 5.573, 1.999, 0.928, 0.395, 6.103, 1.764, 0.732, 0.834, 0.492, 4.989, 2.653, 2.809, 1.661, 0.605, 7.028, 1.858, 2.531, 1.648, 0.531, 19.264, 5.032, 1.954, 1.031, 0.523
1628798482.4775, 16.521, 3.683, 1.51, 0.787, 0.406, 4.982, 1.642, 0.992, 0.793, 0.439, 4.479, 2.4, 3.445, 1.369, 0.589, 7.582, 1.836, 2.658, 1.277, 0.514, 11.724, 4.135, 2.175, 0.933, 0.479
1628798482.6041, 10.218, 2.765, 1.338, 0.727, 0.45, 3.942, 1.645, 1.342, 0.829, 0.411, 4.008, 2.225, 4.241, 1.231, 0.61, 7.932, 1.816, 2.858, 1.089, 0.536, 8.202, 3.614, 2.494, 0.895, 0.475
1628798482.7311, 8.54, 2.424, 1.334, 0.71, 0.505, 3.156, 1.809, 1.661, 0.892, 0.41, 3.595, 2.044, 4.881, 1.22, 0.643, 7.879, 1.744, 2.949, 1.05, 0.58, 7.296, 3.262, 2.754, 0.897, 0.493
1628798482.8569, 8.146, 2.177, 1.333, 0.696, 0.552, 2.586, 2.05, 1.822, 0.924, 0.427, 3.216, 1.844, 5.099, 1.259, 0.665, 7.272, 1.626, 2.863, 1.103, 0.626, 7.001, 2.851, 2.819, 0.917, 0.513
1628798482.9836, 7.298, 1.897, 1.28, 0.669, 0.586, 2.192, 2.209, 1.757, 0.894, 0.454, 3.07, 1.663, 4.788, 1.276, 0.66, 6.293, 1.513, 2.605, 1.18, 0.661, 6.329, 2.356, 2.653, 0.939, 0.531
1628798483.1091, 6.179, 1.643, 1.205, 0.634, 0.612, 1.845, 2.158, 1.501, 0.806, 0.482, 3.294, 1.611, 4.039, 1.242, 0.63, 5.218, 1.43, 2.222, 1.223, 0.681, 5.383, 1.868, 2.309, 0.959, 0.55
1628798483.2351, 5.096, 1.461, 1.184, 0.617, 0.63, 1.627, 1.881, 1.149, 0.691, 0.5, 3.923, 1.761, 3.092, 1.189, 0.583, 4.335, 1.386, 1.788, 1.21, 0.688, 4.466, 1.479, 1.935, 0.997, 0.572
1628798483.3611, 4.326, 1.358, 1.261, 0.637, 0.64, 1.561, 1.455, 0.816, 0.58, 0.501, 4.779, 2.075, 2.211, 1.151, 0.529, 3.772, 1.366, 1.37, 1.133, 0.684, 3.733, 1.225, 1.668, 1.059, 0.597
1628798483.4863, 3.939, 1.326, 1.424, 0.699, 0.635, 1.723, 1.002, 0.581, 0.494, 0.479, 5.539, 2.388, 1.571, 1.141, 0.478, 3.453, 1.331, 1.021, 1.012, 0.668, 3.288, 1.09, 1.57, 1.133, 0.619
1628798483.6116, 3.812, 1.374, 1.636, 0.799, 0.609, 2.015, 0.635, 0.461, 0.443, 0.434, 5.864, 2.552, 1.243, 1.153, 0.437, 3.22, 1.251, 0.798, 0.897, 0.635, 3.02, 1.046, 1.633, 1.206, 0.628
1628798483.7376, 3.738, 1.501, 1.849, 0.927, 0.568, 2.311, 0.411, 0.427, 0.421, 0.374, 5.687, 2.564, 1.239, 1.176, 0.412, 2.985, 1.143, 0.748, 0.842, 0.588, 2.807, 1.082, 1.798, 1.268, 0.619
1628798483.8634, 3.601, 1.682, 2.006, 1.064, 0.533, 2.563, 0.325, 0.44, 0.42, 0.315, 5.182, 2.476, 1.509, 1.194, 0.41, 2.781, 1.013, 0.862, 0.867, 0.538, 2.641, 1.18, 1.983, 1.314, 0.596
1628798483.99, 3.381, 1.847, 2.089, 1.187, 0.528, 2.694, 0.343, 0.487, 0.431, 0.276, 4.676, 2.396, 1.955, 1.198, 0.435, 2.693, 0.886, 1.077, 0.952, 0.506, 2.57, 1.294, 2.131, 1.342, 0.574
1628798484.1155, 3.087, 1.921, 2.129, 1.274, 0.571, 2.883, 0.439, 0.564, 0.45, 0.268, 4.42, 2.439, 2.488, 1.184, 0.484, 2.76, 0.79, 1.337, 1.05, 0.509, 2.55, 1.382, 2.259, 1.349, 0.569
1628798484.2408, 2.933, 1.878, 2.17, 1.307, 0.658, 3.291, 0.591, 0.657, 0.474, 0.294, 4.492, 2.621, 2.993, 1.161, 0.545, 2.885, 0.742, 1.591, 1.123, 0.549, 2.687, 1.45, 2.396, 1.344, 0.59
1628798484.3661, 3.245, 1.752, 2.217, 1.284, 0.767, 3.924, 0.75, 0.736, 0.494, 0.344, 4.806, 2.893, 3.357, 1.151, 0.602, 2.958, 0.743, 1.801, 1.171, 0.613, 3.449, 1.595, 2.542, 1.335, 0.632
1628798484.4913, 4.428, 1.694, 2.245, 1.21, 0.864, 4.815, 0.886, 0.799, 0.502, 0.401, 5.252, 3.221, 3.506, 1.177, 0.638, 2.943, 0.81, 1.93, 1.22, 0.676, 5.593, 2.03, 2.669, 1.317, 0.684
1628798484.6172, 6.761, 1.872, 2.214, 1.102, 0.922, 6.001, 0.995, 0.855, 0.493, 0.449, 5.673, 3.626, 3.413, 1.252, 0.642, 2.819, 0.979, 1.959, 1.306, 0.72, 9.294, 2.937, 2.736, 1.286, 0.737
1628798484.7438, 9.742, 2.335, 2.101, 0.983, 0.929, 7.253, 1.101, 0.926, 0.476, 0.476, 6.066, 4.133, 3.121, 1.368, 0.617, 2.703, 1.278, 1.905, 1.451, 0.739, 13.842, 4.277, 2.713, 1.241, 0.788
1628798484.8706, 12.724, 2.968, 1.908, 0.882, 0.895, 8.715, 1.238, 1.039, 0.456, 0.484, 6.412, 4.73, 2.723, 1.488, 0.576, 2.788, 1.699, 1.846, 1.638, 0.739, 18.185, 5.766, 2.592, 1.186, 0.835
1628798484.9975, 14.744, 3.584, 1.693, 0.815, 0.837, 9.823, 1.447, 1.222, 0.441, 0.482, 6.627, 5.345, 2.359, 1.558, 0.536, 3.167, 2.195, 1.909, 1.812, 0.734, 20.837, 7.032, 2.416, 1.123, 0.873
1628798485.1244, 15.36, 4.053, 1.543, 0.795, 0.778, 10.457, 1.797, 1.496, 0.436, 0.481, 6.597, 5.836, 2.163, 1.537, 0.517, 3.923, 2.689, 2.222, 1.911, 0.735, 21.297, 7.807, 2.264, 1.061, 0.892
1628798485.2513, 14.695, 4.313, 1.509, 0.828, 0.729, 10.521, 2.409, 1.851, 0.452, 0.492, 6.214, 6.038, 2.186, 1.429, 0.525, 4.89, 3.069, 2.811, 1.907, 0.743, 19.719, 7.992, 2.195, 1.018, 0.886
1628798485.3783, 13.314, 4.381, 1.598, 0.908, 0.694, 10.322, 3.406, 2.228, 0.506, 0.516, 5.543, 5.853, 2.38, 1.288, 0.555, 5.845, 3.239, 3.538, 1.81, 0.751, 17.244, 7.648, 2.212, 1.005, 0.849
1628798485.5044, 11.936, 4.312, 1.764, 1.009, 0.669, 10.381, 4.774, 2.529, 0.6, 0.545, 4.791, 5.292, 2.658, 1.171, 0.59, 6.433, 3.155, 4.173, 1.661, 0.746, 14.924, 6.947, 2.269, 1.015, 0.781
1628798485.6297, 11.012, 4.153, 1.929, 1.103, 0.653, 11.002, 6.312, 2.683, 0.717, 0.563, 4.233, 4.485, 2.907, 1.111, 0.611, 6.479, 2.86, 4.465, 1.508, 0.719, 13.513, 6.087, 2.299, 1.034, 0.695
1628798485.7548, 10.603, 3.901, 2.005, 1.163, 0.646, 12.196, 7.659, 2.652, 0.825, 0.56, 4.028, 3.611, 3.011, 1.09, 0.604, 5.939, 2.446, 4.259, 1.372, 0.672, 12.909, 5.187, 2.238, 1.042, 0.608
1628798485.88, 10.262, 3.715, 2.034, 1.176, 0.64, 13.601, 8.414, 2.443, 0.89, 0.532, 4.152, 2.812, 2.926, 1.07, 0.566, 4.932, 2.023, 3.608, 1.251, 0.609, 12.355, 4.425, 2.135, 1.028, 0.533
1628798486.0053, 12.592, 4.421, 2.229, 1.139, 0.629, 14.482, 8.316, 2.101, 0.892, 0.482, 4.47, 2.16, 2.702, 1.02, 0.506, 3.732, 1.69, 2.751, 1.139, 0.539, 13.258, 4.367, 2.183, 0.989, 0.475
1628798486.1308, 21.965, 7.113, 2.824, 1.057, 0.603, 14.215, 7.412, 1.708, 0.838, 0.423, 4.765, 1.706, 2.437, 0.935, 0.439, 2.631, 1.51, 1.958, 1.041, 0.471, 18.525, 5.75, 2.585, 0.926, 0.433
1628798486.2578, 41.17, 12.33, 3.862, 0.949, 0.559, 12.876, 6.017, 1.34, 0.749, 0.368, 4.788, 1.472, 2.178, 0.831, 0.379, 1.847, 1.506, 1.404, 0.965, 0.415, 30.416, 8.996, 3.373, 0.845, 0.403
