Timestamp, AF3/theta, AF3/alpha, AF3/betaL, AF3/betaH, AF3/gamma, T7/theta, T7/alpha, T7/betaL, T7/betaH, T7/gamma, Pz/theta, Pz/alpha, Pz/betaL, Pz/betaH, Pz/gamma, T8/theta, T8/alpha, T8/betaL, T8/betaH, T8/gamma, AF4/theta, AF4/alpha, AF4/betaL, AF4/betaH, AF4/gamma
1627666353.953, 29.915, 6.893, 2.833, 1.547, 0.752, 1.74, 1.514, 2.305, 0.787, 0.653, 2.055, 1.834, 3.302, 0.751, 0.81, 3.602, 2.182, 2.747, 1.367, 0.839, 25.27, 6.974, 3.403, 1.299, 0.757
1627666354.0782, 22.993, 4.951, 3.081, 2.016, 0.805, 2.106, 1.411, 2.669, 0.743, 0.654, 2.466, 2.608, 4.225, 0.69, 0.911, 2.955, 2.735, 3.365, 1.374, 0.852, 18.638, 5.828, 4.334, 1.592, 0.743
1627666354.2035, 28.246, 5.945, 4.305, 2.674, 0.898, 2.39, 1.546, 3.205, 0.732, 0.657, 2.819, 3.537, 5.392, 0.73, 1.012, 2.734, 3.354, 4.506, 1.39, 0.848, 23.037, 7.379, 6.229, 2.027, 0.759
1627666354.3287, 37.892, 8.436, 6.429, 3.325, 1.068, 2.648, 1.922, 3.927, 0.767, 0.691, 3.034, 4.515, 6.729, 0.875, 1.136, 2.897, 4.02, 6.278, 1.421, 0.886, 31.128, 10.383, 8.902, 2.467, 0.845
1627666354.4539, 45.122, 11.063, 9.076, 3.782, 1.332, 2.923, 2.463, 4.75, 0.855, 0.778, 3.075, 5.366, 8.072, 1.123, 1.311, 3.415, 4.64, 8.51, 1.502, 1.022, 36.938, 13.46, 11.82, 2.796, 1.027
1627666354.5792, 46.535, 12.768, 11.715, 3.96, 1.669, 3.191, 3.03, 5.495, 0.993, 0.921, 2.97, 5.905, 9.209, 1.478, 1.544, 4.059, 5.108, 10.755, 1.69, 1.273, 38.064, 15.328, 14.296, 2.992, 1.291
1627666354.7047, 44.506, 13.629, 13.736, 3.877, 2.015, 3.57, 3.489, 5.935, 1.155, 1.093, 2.826, 6.028, 9.901, 1.918, 1.807, 4.618, 5.287, 12.411, 2.006, 1.591, 36.989, 16.009, 15.713, 3.093, 1.583
1627666354.8302, 50.25, 14.889, 14.566, 3.621, 2.275, 4.107, 3.785, 5.882, 1.312, 1.244, 2.804, 5.724, 9.949, 2.38, 2.029, 4.985, 5.088, 12.941, 2.399, 1.876, 43.279, 16.684, 15.664, 3.154, 1.82
1627666354.9556, 76.564, 18.243, 13.945, 3.291, 2.364, 4.877, 3.953, 5.298, 1.429, 1.321, 2.972, 5.091, 9.276, 2.758, 2.131, 5.238, 4.515, 12.11, 2.75, 2.021, 67.022, 19.161, 14.138, 3.19, 1.925
1627666355.0816, 127.913, 24.504, 12.062, 2.938, 2.249, 5.841, 4.102, 4.332, 1.481, 1.293, 3.289, 4.336, 7.99, 2.96, 2.058, 5.55, 3.687, 10.13, 2.935, 1.962, 111.13, 24.535, 11.558, 3.163, 1.863
1627666355.2075, 194.261, 32.888, 9.528, 2.561, 1.956, 6.738, 4.36, 3.256, 1.457, 1.173, 3.636, 3.7, 6.392, 2.939, 1.812, 5.841, 2.801, 7.555, 2.875, 1.71, 165.781, 32.26, 8.694, 3.016, 1.646
1627666355.3334, 254.599, 41.191, 7.056, 2.142, 1.564, 7.359, 4.77, 2.342, 1.368, 1, 3.817, 3.371, 4.849, 2.71, 1.458, 6.07, 2.081, 5.02, 2.568, 1.338, 213.461, 40.495, 6.312, 2.73, 1.336
1627666355.4588, 287.595, 46.489, 5.152, 1.685, 1.169, 7.507, 5.225, 1.754, 1.238, 0.832, 3.762, 3.397, 3.674, 2.343, 1.093, 5.987, 1.66, 3.014, 2.091, 0.955, 238.226, 46.566, 4.847, 2.353, 1.02
1627666355.5849, 282.192, 46.63, 3.988, 1.242, 0.845, 7.319, 5.549, 1.502, 1.096, 0.71, 3.535, 3.677, 3.025, 1.935, 0.81, 5.531, 1.555, 1.742, 1.571, 0.651, 233.712, 48.302, 4.32, 1.98, 0.774
1627666355.711, 241.474, 41.606, 3.455, 0.885, 0.627, 6.731, 5.607, 1.478, 0.967, 0.648, 3.294, 4.031, 2.809, 1.55, 0.652, 4.738, 1.657, 1.121, 1.121, 0.47, 203.837, 45.302, 4.433, 1.699, 0.638
1627666355.8371, 181.179, 32.977, 3.226, 0.649, 0.509, 6.074, 5.33, 1.551, 0.868, 0.632, 3.143, 4.241, 2.778, 1.23, 0.603, 3.782, 1.827, 0.913, 0.807, 0.403, 161.2, 38.51, 4.669, 1.531, 0.607
1627666355.9633, 120.144, 23.285, 3.029, 0.53, 0.461, 5.325, 4.731, 1.61, 0.797, 0.631, 3.067, 4.159, 2.71, 0.983, 0.612, 2.883, 1.98, 0.908, 0.642, 0.406, 118.595, 29.906, 4.667, 1.443, 0.642
1627666356.0891, 72.987, 14.907, 2.742, 0.482, 0.447, 4.686, 3.889, 1.608, 0.73, 0.619, 2.992, 3.742, 2.487, 0.793, 0.624, 2.225, 2.059, 0.977, 0.586, 0.43, 85.033, 21.515, 4.291, 1.35, 0.689
1627666356.2148, 44.127, 9.045, 2.365, 0.469, 0.44, 4.16, 2.969, 1.525, 0.651, 0.582, 2.862, 3.069, 2.098, 0.651, 0.607, 1.936, 2.028, 1.04, 0.606, 0.445, 62.013, 14.621, 3.597, 1.199, 0.705
1627666356.3414, 28.928, 5.616, 1.944, 0.468, 0.424, 3.812, 2.137, 1.378, 0.558, 0.522, 2.62, 2.316, 1.634, 0.552, 0.557, 1.872, 1.899, 1.059, 0.674, 0.434, 45.485, 9.599, 2.755, 0.996, 0.669
1627666356.4684, 19.229, 3.691, 1.55, 0.47, 0.399, 3.67, 1.482, 1.192, 0.471, 0.455, 2.348, 1.663, 1.212, 0.494, 0.489, 1.883, 1.718, 1.03, 0.77, 0.403, 30.602, 6.114, 1.968, 0.784, 0.593
1627666356.5953, 10.967, 2.377, 1.239, 0.464, 0.372, 3.6, 1.036, 1.022, 0.405, 0.393, 2.096, 1.206, 0.905, 0.467, 0.43, 1.882, 1.532, 0.971, 0.866, 0.363, 17.147, 3.683, 1.355, 0.61, 0.505
1627666356.7223, 5.389, 1.509, 1.022, 0.448, 0.35, 3.681, 0.776, 0.889, 0.365, 0.344, 1.953, 0.932, 0.717, 0.458, 0.394, 1.896, 1.407, 0.903, 0.934, 0.336, 8.559, 2.312, 0.933, 0.496, 0.434
1627666356.8491, 2.997, 1.104, 0.908, 0.424, 0.34, 3.685, 0.657, 0.804, 0.345, 0.309, 1.929, 0.781, 0.613, 0.461, 0.384, 1.917, 1.363, 0.831, 0.95, 0.336, 5.111, 1.849, 0.702, 0.437, 0.397
