Timestamp, AF3/theta, AF3/alpha, AF3/betaL, AF3/betaH, AF3/gamma, T7/theta, T7/alpha, T7/betaL, T7/betaH, T7/gamma, Pz/theta, Pz/alpha, Pz/betaL, Pz/betaH, Pz/gamma, T8/theta, T8/alpha, T8/betaL, T8/betaH, T8/gamma, AF4/theta, AF4/alpha, AF4/betaL, AF4/betaH, AF4/gamma
1627630825.5269, 9.681, 3.849, 2.582, 0.758, 0.738, 1.436, 1.42, 3.206, 1.139, 0.709, 1.323, 0.828, 2.953, 1.108, 0.64, 3.443, 2.201, 4.426, 1.333, 0.553, 5.882, 2.684, 2.788, 0.945, 0.728
1627630825.6531, 10.286, 3.419, 1.975, 0.568, 0.62, 1.51, 1.356, 2.748, 1.011, 0.61, 1.364, 0.82, 2.508, 0.928, 0.517, 3.809, 1.578, 3.447, 1.263, 0.441, 3.665, 1.657, 2.211, 0.813, 0.579
1627630825.7794, 11.075, 2.843, 1.371, 0.435, 0.486, 1.512, 1.243, 2.125, 0.849, 0.486, 1.515, 0.807, 1.975, 0.737, 0.375, 3.848, 1.258, 2.45, 1.155, 0.337, 3.309, 0.945, 1.624, 0.688, 0.431
1627630825.9057, 10.866, 2.206, 0.88, 0.355, 0.366, 1.503, 1.067, 1.468, 0.668, 0.364, 1.758, 0.77, 1.433, 0.554, 0.246, 3.588, 1.228, 1.641, 1.014, 0.26, 3.69, 0.578, 1.126, 0.57, 0.312
1627630826.0318, 9.815, 1.61, 0.565, 0.311, 0.277, 1.557, 0.849, 0.905, 0.493, 0.271, 2.032, 0.704, 0.957, 0.396, 0.153, 3.226, 1.388, 1.115, 0.866, 0.214, 4.343, 0.497, 0.783, 0.463, 0.233
1627630826.1581, 8.49, 1.164, 0.419, 0.293, 0.22, 1.756, 0.652, 0.515, 0.365, 0.218, 2.231, 0.613, 0.596, 0.281, 0.1, 2.986, 1.616, 0.847, 0.758, 0.193, 4.966, 0.577, 0.603, 0.381, 0.191
1627630826.2841, 7.005, 0.928, 0.393, 0.301, 0.189, 2.071, 0.544, 0.317, 0.312, 0.201, 2.287, 0.532, 0.367, 0.214, 0.08, 2.995, 1.868, 0.758, 0.717, 0.185, 5.272, 0.705, 0.555, 0.334, 0.17
1627630826.4104, 5.857, 0.878, 0.457, 0.324, 0.17, 2.474, 0.562, 0.286, 0.325, 0.207, 2.227, 0.491, 0.259, 0.19, 0.076, 3.31, 2.117, 0.795, 0.735, 0.182, 5.421, 0.808, 0.608, 0.321, 0.159
1627630826.537, 5.003, 0.933, 0.592, 0.355, 0.156, 2.847, 0.691, 0.387, 0.375, 0.221, 2.047, 0.49, 0.241, 0.192, 0.079, 3.72, 2.294, 0.917, 0.775, 0.179, 5.298, 0.856, 0.74, 0.333, 0.149
1627630826.6628, 5.103, 1.001, 0.778, 0.388, 0.144, 3.096, 0.88, 0.598, 0.432, 0.235, 1.777, 0.516, 0.276, 0.2, 0.084, 3.925, 2.326, 1.092, 0.79, 0.177, 5.632, 0.854, 0.919, 0.363, 0.142
1627630826.7889, 7.704, 1.148, 0.985, 0.427, 0.142, 3.148, 1.075, 0.893, 0.473, 0.247, 1.456, 0.55, 0.333, 0.203, 0.093, 3.767, 2.197, 1.286, 0.761, 0.183, 7.88, 0.947, 1.106, 0.405, 0.147
1627630826.9147, 14.763, 1.547, 1.181, 0.475, 0.16, 3.006, 1.235, 1.209, 0.491, 0.261, 1.148, 0.577, 0.392, 0.198, 0.109, 3.27, 1.943, 1.458, 0.7, 0.198, 14.105, 1.32, 1.263, 0.456, 0.177
1627630827.041, 26.729, 2.268, 1.337, 0.533, 0.202, 2.736, 1.325, 1.457, 0.491, 0.277, 0.873, 0.591, 0.444, 0.19, 0.133, 2.599, 1.648, 1.572, 0.641, 0.225, 24.764, 2.068, 1.363, 0.521, 0.235
1627630827.1677, 40.854, 3.179, 1.448, 0.61, 0.267, 2.428, 1.33, 1.574, 0.489, 0.296, 0.652, 0.602, 0.496, 0.195, 0.165, 1.958, 1.431, 1.676, 0.647, 0.261, 37.501, 3.079, 1.428, 0.614, 0.315
1627630827.2935, 53.343, 4.058, 1.553, 0.722, 0.348, 2.168, 1.264, 1.551, 0.513, 0.32, 0.492, 0.62, 0.58, 0.241, 0.205, 1.523, 1.375, 1.891, 0.802, 0.305, 48.875, 4.117, 1.543, 0.763, 0.407
1627630827.4197, 59.576, 4.684, 1.696, 0.88, 0.444, 2.008, 1.17, 1.426, 0.579, 0.353, 0.39, 0.668, 0.721, 0.353, 0.253, 1.382, 1.507, 2.302, 1.168, 0.365, 54.644, 4.917, 1.79, 0.989, 0.501
1627630827.5455, 57.748, 4.956, 1.901, 1.079, 0.554, 1.969, 1.095, 1.27, 0.682, 0.4, 0.343, 0.761, 0.916, 0.544, 0.307, 1.506, 1.764, 2.898, 1.733, 0.443, 53.171, 5.328, 2.205, 1.292, 0.594
1627630827.6725, 48.287, 4.872, 2.152, 1.293, 0.669, 2.057, 1.059, 1.157, 0.801, 0.456, 0.364, 0.89, 1.134, 0.794, 0.364, 1.805, 2.007, 3.554, 2.395, 0.537, 44.703, 5.327, 2.738, 1.633, 0.683
1627630827.7985, 34.848, 4.536, 2.417, 1.482, 0.776, 2.242, 1.054, 1.128, 0.9, 0.512, 0.469, 1.038, 1.329, 1.055, 0.42, 2.21, 2.134, 4.081, 2.992, 0.638, 32.637, 5.038, 3.278, 1.949, 0.762
1627630827.9248, 21.458, 4.066, 2.658, 1.614, 0.863, 2.464, 1.053, 1.175, 0.955, 0.561, 0.671, 1.175, 1.467, 1.263, 0.469, 2.682, 2.102, 4.331, 3.365, 0.737, 20.572, 4.623, 3.692, 2.175, 0.823
1627630828.0504, 11.449, 3.553, 2.853, 1.686, 0.925, 2.653, 1.046, 1.255, 0.97, 0.604, 0.951, 1.262, 1.526, 1.369, 0.512, 3.185, 1.945, 4.252, 3.434, 0.825, 11.547, 4.2, 3.894, 2.282, 0.863
