1630162816.3342, 55, 0, 4142.564, 4192.821, 4096.41, 4117.436, 4108.718, 0, 0, []
1630162816.342, 56, 0, 4157.436, 4171.795, 4095.897, 4134.872, 4123.59, 0, 0, []
Timestamp, COUNTER, INTERPOLATED, AF3, T7, Pz, T8, AF4, RAW_CQ, MARKER_HARDWARE, MARKERS
1630162816.35, 57, 0, 4174.872, 4212.821, 4093.333, 4146.154, 4146.667, 0, 0, []
1630162816.3579, 58, 0, 4162.564, 4217.436, 4106.667, 4142.564, 4136.41, 0, 0, []
1630162816.3659, 59, 0, 4151.795, 4201.538, 4085.641, 4137.949, 4121.538, 0, 0, []
1630162816.3738, 60, 0, 4157.436, 4214.872, 4108.718, 4130.769, 4125.128, 0, 0, []
1630162816.3817, 61, 0, 4155.385, 4200.513, 4092.308, 4112.308, 4122.564, 0, 0, []
1630162816.3896, 62, 0, 4145.641, 4158.462, 4083.59, 4108.205, 4104.103, 0, 0, []
1630162816.3976, 63, 0, 4152.308, 4181.538, 4108.718, 4122.564, 4109.231, 0, 0, []
1630162816.4055, 64, 0, 4173.846, 4236.41, 4093.333, 4137.949, 4141.026, 450, 0, []
1630162816.4135, 65, 0, 4173.846, 4229.744, 4113.333, 4154.872, 4146.154, 450, 0, []
1630162816.4213, 66, 0, 4151.282, 4210.256, 4085.641, 4143.59, 4122.564, 16193, 0, []
1630162816.4291, 67, 0, 4147.179, 4217.949, 4067.692, 4118.462, 4114.872, 450, 0, []
1630162816.437, 68, 0, 4157.436, 4221.026, 4102.051, 4124.103, 4123.077, 16081, 0, []
1630162816.4448, 69, 0, 4163.59, 4227.692, 4088.718, 4146.154, 4138.462, 450, 0, []
1630162816.4527, 70, 0, 4163.59, 4225.128, 4104.615, 4150.769, 4135.897, 225, 0, []
1630162816.4604, 71, 0, 4138.974, 4190.256, 4078.974, 4118.974, 4096.923, 450, 0, []
1630162816.4683, 72, 0, 4121.538, 4189.744, 4061.538, 4106.154, 4086.667, 450, 0, []
1630162816.4761, 73, 0, 4158.462, 4248.718, 4112.308, 4148.718, 4133.333, 16123, 0, []
1630162816.4841, 74, 0, 4183.59, 4241.026, 4075.385, 4154.872, 4149.231, 450, 0, []
1630162816.492, 75, 0, 4151.282, 4176.41, 4062.051, 4109.744, 4109.744, 16196, 0, []
1630162816.5, 76, 0, 4141.538, 4205.641, 4089.744, 4111.282, 4099.487, 450, 0, []
1630162816.5078, 77, 0, 4156.923, 4252.308, 4093.333, 4138.462, 4119.487, 450, 0, []
1630162816.5158, 78, 0, 4146.667, 4210.769, 4103.077, 4118.462, 4113.846, 450, 0, []
1630162816.5237, 79, 0, 4143.077, 4197.949, 4071.795, 4103.077, 4111.282, 16196, 0, []
1630162816.5317, 80, 0, 4155.385, 4233.333, 4092.308, 4123.59, 4123.077, 450, 0, []
1630162816.5396, 81, 0, 4150.256, 4231.282, 4107.179, 4122.564, 4114.359, 450, 0, []
1630162816.5475, 82, 0, 4145.641, 4215.385, 4082.051, 4112.308, 4109.231, 450, 0, []
1630162816.5554, 83, 0, 4157.949, 4234.359, 4108.718, 4128.205, 4125.641, 16196, 0, []
1630162816.5634, 84, 0, 4157.436, 4270.256, 4094.872, 4135.897, 4126.154, 450, 0, []
