Timestamp, COUNTER, INTERPOLATED, AF3, T7, Pz, T8, AF4, RAW_CQ, MARKER_HARDWARE, MARKERS
1632408579.9641, 56, 0, 4144.615, 4116.923, 4021.538, 4164.103, 4122.051, 0, 0, []
1632408579.9721, 57, 0, 4132.308, 4056.923, 4016.923, 4155.385, 4113.333, 0, 0, []
1632408579.98, 58, 0, 4139.487, 3664.615, 4008.718, 4143.59, 4110.256, 0, 0, []
1632408579.988, 59, 0, 4161.538, 3717.436, 4018.974, 4140, 4112.821, 0, 0, []
1632408579.9959, 60, 0, 4172.308, 3981.538, 4006.667, 4153.333, 4108.718, 0, 0, []
1632408580.0038, 61, 0, 4156.41, 4212.821, 3986.667, 4164.615, 4099.487, 0, 0, []
1632408580.0117, 62, 0, 4137.436, 4221.538, 3992.821, 4161.026, 4105.128, 0, 0, []
1632408580.0197, 63, 0, 4139.487, 3737.436, 4015.385, 4165.641, 4122.564, 0, 0, []
1632408580.0276, 64, 0, 4148.205, 3278.974, 4036.41, 4180.513, 4134.359, 450, 0, []
1632408580.0354, 65, 0, 4134.359, 3104.615, 4028.205, 4166.154, 4125.641, 450, 0, []
1632408580.0432, 66, 0, 4108.205, 2921.026, 4015.897, 4137.436, 4105.128, 16172, 0, []
1632408580.051, 67, 0, 4107.692, 3032.821, 4007.692, 4134.872, 4102.051, 450, 0, []
1632408580.0589, 68, 0, 4128.205, 3567.179, 3994.359, 4142.564, 4107.692, 16171, 0, []
1632408580.0667, 69, 0, 4132.308, 3823.077, 3995.385, 4133.333, 4091.282, 450, 0, []
1632408580.0746, 70, 0, 4127.692, 3509.744, 3991.795, 4126.667, 4071.795, 16120, 0, []
1632408580.0823, 71, 0, 4134.872, 3165.128, 3988.205, 4143.077, 4080.513, 450, 0, []
1632408580.0902, 72, 0, 4142.564, 3124.615, 3990.769, 4160.513, 4095.385, 450, 0, []
1632408580.098, 73, 0, 4139.487, 3170.769, 3983.59, 4152.308, 4098.462, 16147, 0, []
1632408580.1059, 74, 0, 4132.308, 3225.641, 3986.154, 4143.077, 4105.641, 450, 0, []
1632408580.1137, 75, 0, 4129.744, 3365.128, 3994.872, 4147.692, 4109.744, 16200, 0, []
1632408580.1216, 76, 0, 4132.821, 3392.308, 4006.667, 4145.128, 4108.718, 450, 0, []
1632408580.1295, 77, 0, 4137.436, 3327.179, 4013.333, 4147.692, 4120.513, 450, 0, []
1632408580.1375, 78, 0, 4144.615, 3487.692, 4009.231, 4168.205, 4136.41, 450, 0, []
1632408580.1454, 79, 0, 4153.846, 3785.641, 4015.385, 4170.769, 4145.128, 16200, 0, []
1632408580.1534, 80, 0, 4156.41, 3896.923, 4012.821, 4146.154, 4136.923, 450, 0, []
1632408580.1612, 81, 0, 4150.769, 3891.282, 4006.154, 4136.923, 4111.795, 450, 0, []
1632408580.1692, 82, 0, 4137.949, 3878.462, 3996.923, 4150.256, 4089.744, 450, 0, []
1632408580.1771, 83, 0, 4122.564, 3725.641, 3970.256, 4154.872, 4083.077, 16200, 0, []
1632408580.1851, 84, 0, 4122.564, 3492.821, 3971.795, 4153.333, 4093.846, 450, 0, []
1632408580.193, 85, 0, 4136.41, 3414.359, 3989.744, 4149.744, 4110.769, 450, 0, []
1632408580.201, 86, 0, 4143.077, 3498.974, 4002.051, 4150.256, 4121.026, 450, 0, []
1632408580.2088, 87, 0, 4138.462, 3558.462, 4014.872, 4153.333, 4129.231, 16200, 0, []
1632408580.2166, 88, 0, 4128.205, 3596.923, 4016.923, 4151.795, 4136.923, 450, 0, []
1632408580.2245, 89, 0, 4123.077, 3677.949, 4024.103, 4153.333, 4128.205, 450, 0, []
1632408580.2323, 90, 0, 4125.128, 3672.308, 4017.949, 4150.769, 4107.179, 450, 0, []
1632408580.2402, 91, 0, 4128.205, 3572.308, 3997.436, 4141.026, 4094.872, 16200, 0, []
1632408580.2479, 92, 0, 4130.769, 3569.231, 3988.205, 4137.436, 4085.128, 450, 0, []
1632408580.2558, 93, 0, 4127.692, 3637.949, 3973.846, 4145.128, 4075.385, 450, 0, []
1632408580.2636, 94, 0, 4127.692, 3696.923, 3976.41, 4161.538, 4085.128, 450, 0, []
1632408580.2715, 95, 0, 4138.974, 3811.795, 3991.282, 4176.923, 4108.718, 16200, 0, []
1632408580.2793, 96, 0, 4143.59, 3944.615, 3993.846, 4175.385, 4120, 450, 0, []
1632408580.2872, 97, 0, 4129.231, 3997.436, 4003.59, 4169.744, 4122.564, 450, 0, []
1632408580.2951, 98, 0, 4115.897, 3950.256, 4007.179, 4175.385, 4121.026, 450, 0, []
1632408580.3031, 99, 0, 4120.513, 3856.923, 4007.692, 4175.897, 4114.872, 16200, 0, []
1632408580.311, 100, 0, 4136.923, 3818.974, 4008.718, 4166.154, 4114.872, 450, 0, []
1632408580.319, 101, 0, 4146.667, 3890.769, 3999.487, 4167.179, 4114.872, 450, 0, []
1632408580.3268, 102, 0, 4142.564, 3882.564, 3995.385, 4171.795, 4095.385, 450, 0, []
1632408580.3348, 103, 0, 4139.487, 3719.487, 3994.359, 4168.205, 4085.641, 16200, 0, []
1632408580.3427, 104, 0, 4143.59, 3720, 4002.051, 4169.744, 4107.179, 450, 0, []
1632408580.3507, 105, 0, 4142.051, 3890.769, 4003.59, 4174.872, 4120, 450, 0, []
1632408580.3586, 106, 0, 4127.179, 3862.564, 3994.872, 4168.718, 4103.59, 450, 0, []
1632408580.3663, 107, 0, 4111.282, 3667.179, 4002.051, 4157.436, 4093.846, 16200, 0, []
1632408580.3742, 108, 0, 4112.308, 3681.538, 4004.615, 4157.436, 4100.513, 450, 0, []
1632408580.382, 109, 0, 4133.333, 3767.179, 4010.256, 4164.103, 4110.769, 450, 0, []
1632408580.3899, 110, 0, 4154.359, 3656.41, 4013.846, 4171.282, 4113.333, 450, 0, []
1632408580.3977, 111, 0, 4163.077, 3630.769, 3999.487, 4180.513, 4105.641, 16200, 0, []
1632408580.4055, 112, 0, 4170.769, 3808.718, 4004.615, 4189.744, 4108.718, 450, 0, []
1632408580.4133, 113, 0, 4176.41, 3949.744, 4020, 4195.385, 4132.821, 450, 0, []
1632408580.4212, 114, 0, 4160.513, 3979.487, 4026.154, 4191.282, 4140, 450, 0, []
1632408580.429, 115, 0, 4138.974, 3963.59, 4026.154, 4184.615, 4120.513, 16200, 0, []
1632408580.4369, 116, 0, 4140.513, 3946.667, 4025.641, 4186.667, 4113.333, 450, 0, []
1632408580.4446, 117, 0, 4153.846, 3978.462, 4034.872, 4192.821, 4126.667, 450, 0, []
1632408580.4526, 118, 0, 4161.026, 4005.128, 4026.154, 4195.897, 4126.667, 450, 0, []
1632408580.4605, 119, 0, 4170.769, 3959.487, 4013.846, 4204.615, 4111.282, 16200, 0, []
1632408580.4685, 120, 0, 4176.923, 4005.128, 4016.923, 4208.718, 4112.308, 450, 0, []
1632408580.4764, 121, 0, 4156.923, 4180.513, 4007.179, 4193.333, 4118.462, 450, 0, []
1632408580.4843, 122, 0, 4130.256, 4213.333, 4019.487, 4185.641, 4111.282, 450, 0, []
1632408580.4922, 123, 0, 4130.256, 4099.487, 4040.513, 4189.744, 4110.256, 16200, 0, []
1632408580.5002, 124, 0, 4149.231, 4154.359, 4031.795, 4175.385, 4121.538, 450, 0, []
1632408580.5081, 125, 0, 4165.128, 4145.641, 4022.564, 4155.385, 4126.154, 450, 0, []
1632408580.5161, 126, 0, 4171.282, 3845.128, 4016.41, 4165.128, 4116.41, 450, 0, []
1632408580.5239, 127, 0, 4169.744, 3663.077, 4016.923, 4189.744, 4105.128, 16200, 0, []
1632408580.5317, 128, 0, 4166.154, 3728.718, 4016.923, 4190.256, 4106.667, 450, 0, []
1632408580.5396, 0, 0, 4168.205, 3809.231, 4009.231, 4183.077, 4127.179, 450, 0, []
1632408580.5474, 1, 0, 4172.308, 3845.641, 4010.256, 4196.41, 4150.256, 450, 0, []
1632408580.5553, 2, 0, 4176.41, 3828.718, 4019.487, 4198.974, 4168.205, 16189, 0, []
1632408580.563, 3, 0, 4206.667, 3889.231, 4036.41, 4184.615, 4188.718, 450, 0, []
1632408580.5709, 4, 0, 4268.205, 4073.333, 4023.59, 4188.205, 4215.897, 16186, 0, []
1632408580.5787, 5, 0, 4313.333, 4051.795, 4000.513, 4202.051, 4258.462, 450, 0, []
1632408580.5866, 6, 0, 4328.718, 3923.59, 4025.128, 4194.359, 4306.667, 16115, 0, []
1632408580.5944, 7, 0, 4357.949, 4123.59, 4026.667, 4173.846, 4326.667, 450, 0, []
1632408580.6022, 8, 0, 4380.513, 4223.59, 4001.026, 4170.256, 4321.538, 450, 0, []
1632408580.61, 9, 0, 4357.949, 4015.385, 4015.385, 4173.333, 4323.077, 16155, 0, []
1632408580.618, 10, 0, 4333.846, 4023.077, 4029.744, 4164.103, 4313.846, 450, 0, []
1632408580.6259, 11, 0, 4336.41, 4086.667, 4016.41, 4163.077, 4283.59, 16181, 0, []
1632408580.6339, 12, 0, 4322.564, 3921.026, 4011.282, 4169.231, 4269.744, 450, 0, []
1632408580.6417, 13, 0, 4289.231, 3895.897, 4033.333, 4160, 4266.667, 450, 0, []
1632408580.6497, 14, 0, 4280, 4068.205, 4029.231, 4151.282, 4236.923, 450, 0, []
1632408580.6576, 15, 0, 4284.103, 4069.231, 4006.154, 4167.179, 4205.641, 16181, 0, []
1632408580.6656, 16, 0, 4261.538, 4073.846, 4022.564, 4182.051, 4208.205, 0, 0, []
1632408580.6735, 17, 0, 4220, 4227.692, 4027.179, 4166.667, 4201.538, 0, 0, []
1632408580.6812, 18, 0, 4205.641, 4207.692, 4018.974, 4148.718, 4170.256, 0, 0, []
1632408580.6891, 19, 0, 4215.897, 4152.308, 4024.615, 4157.949, 4150.769, 0, 0, []
1632408580.6969, 20, 0, 4221.026, 4214.359, 4021.538, 4181.026, 4155.897, 0, 0, []
1632408580.7048, 21, 0, 4212.821, 4156.923, 4030.769, 4183.077, 4173.333, 0, 0, []
1632408580.7126, 22, 0, 4199.487, 4021.538, 4044.103, 4168.718, 4176.923, 0, 0, []
1632408580.7204, 23, 0, 4206.154, 4125.128, 4047.692, 4168.718, 4159.487, 0, 0, []
1632408580.7282, 24, 0, 4218.974, 4392.308, 4034.359, 4174.872, 4136.923, 0, 0, []
1632408580.7361, 25, 0, 4207.179, 4412.308, 4011.795, 4170.769, 4135.385, 0, 0, []
1632408580.7439, 26, 0, 4183.59, 4190.769, 4022.051, 4168.718, 4143.077, 0, 0, []
1632408580.7519, 27, 0, 4175.897, 4149.231, 4038.974, 4167.179, 4135.897, 0, 0, []
1632408580.7597, 28, 0, 4180.513, 4233.333, 4030.769, 4153.846, 4122.051, 0, 0, []
1632408580.7677, 29, 0, 4188.205, 4109.744, 4026.154, 4149.744, 4113.846, 0, 0, []
1632408580.7756, 30, 0, 4186.667, 4001.538, 4018.974, 4163.59, 4101.026, 0, 0, []
1632408580.7836, 31, 0, 4172.821, 4054.359, 4012.308, 4161.538, 4098.974, 0, 0, []
1632408580.7915, 32, 0, 4165.641, 4012.308, 4014.872, 4157.436, 4120, 0, 0, []
1632408580.7994, 33, 0, 4158.974, 3804.615, 4020, 4166.154, 4124.615, 0, 0, []
1632408580.8073, 34, 0, 4149.231, 3588.718, 4025.641, 4160, 4115.897, 0, 0, []
1632408580.8153, 35, 0, 4149.744, 3439.487, 4021.026, 4147.179, 4116.923, 0, 0, []
1632408580.8232, 36, 0, 4158.974, 3344.103, 4022.564, 4148.718, 4107.179, 0, 0, []
1632408580.831, 37, 0, 4166.667, 3309.744, 4026.154, 4156.923, 4094.359, 0, 0, []
1632408580.8388, 38, 0, 4167.692, 3308.718, 4020.513, 4161.026, 4094.872, 0, 0, []
1632408580.8466, 39, 0, 4170.256, 3337.436, 4027.179, 4169.744, 4103.077, 0, 0, []
1632408580.8545, 40, 0, 4170.769, 3350.256, 4025.641, 4172.821, 4109.231, 0, 0, []
1632408580.8623, 41, 0, 4149.231, 3408.205, 4020, 4164.103, 4106.667, 0, 0, []
1632408580.8702, 42, 0, 4122.564, 3569.231, 4016.41, 4156.923, 4100.513, 0, 0, []
1632408580.8779, 43, 0, 4115.897, 3711.282, 4010.769, 4154.359, 4102.051, 0, 0, []
1632408580.8858, 44, 0, 4118.974, 3657.436, 4027.179, 4146.154, 4104.103, 0, 0, []
1632408580.8936, 45, 0, 4132.308, 3406.154, 4035.897, 4136.41, 4103.59, 0, 0, []
1632408580.9016, 46, 0, 4150.256, 3273.846, 4023.59, 4143.077, 4111.795, 0, 0, []
1632408580.9095, 47, 0, 4159.487, 3293.333, 4010.769, 4161.026, 4108.205, 0, 0, []
1632408580.9175, 48, 0, 4165.641, 3197.436, 4009.231, 4173.846, 4090.256, 0, 0, []
1632408580.9253, 49, 0, 4170.769, 3042.564, 4018.974, 4179.487, 4089.744, 0, 0, []
1632408580.9333, 50, 0, 4162.051, 3110.769, 4007.692, 4162.051, 4098.974, 0, 0, []
1632408580.9412, 51, 0, 4153.333, 3255.385, 3995.385, 4128.718, 4097.949, 0, 0, []
1632408580.9492, 52, 0, 4155.897, 3196.923, 3999.487, 4123.077, 4101.538, 0, 0, []
1632408580.9571, 53, 0, 4152.308, 3116.41, 3994.359, 4144.615, 4107.179, 0, 0, []
1632408580.965, 54, 0, 4148.205, 3096.923, 4009.744, 4167.179, 4108.718, 0, 0, []
1632408580.9729, 55, 0, 4150.256, 3042.564, 4028.718, 4180.513, 4116.41, 0, 0, []
1632408580.9809, 56, 0, 4138.974, 3030.256, 4026.154, 4180.513, 4125.128, 0, 0, []
1632408580.9888, 57, 0, 4111.795, 3024.615, 4018.462, 4161.538, 4110.769, 0, 0, []
1632408580.9966, 58, 0, 4104.615, 2920, 4008.718, 4127.179, 4086.154, 0, 0, []
1632408581.0044, 59, 0, 4130.769, 2894.872, 4014.359, 4101.538, 4090.256, 0, 0, []
1632408581.0122, 60, 0, 4154.359, 2994.359, 4021.538, 4091.795, 4109.744, 0, 0, []
1632408581.0201, 61, 0, 4160, 2978.462, 4025.641, 4103.59, 4108.718, 0, 0, []
1632408581.0279, 62, 0, 4154.359, 3028.205, 4031.795, 4129.744, 4087.692, 0, 0, []
1632408581.0358, 63, 0, 4144.615, 3376.923, 4022.564, 4156.923, 4068.205, 0, 0, []
1632408581.0435, 64, 0, 4136.923, 3549.744, 4017.436, 4174.359, 4064.615, 450, 0, []
