Timestamp, COUNTER, INTERPOLATED, AF3, T7, Pz, T8, AF4, RAW_CQ, MARKER_HARDWARE, MARKERS
1628604595.4438, 47, 1, 3971.111, 4199.886, 4134.188, 4428.604, 4167.236, 0, 0, []
1628604595.4517, 48, 1, 3970.94, 4203.875, 4131.453, 4432.08, 4168.832, 0, 0, []
1628604595.4596, 49, 1, 3970.769, 4207.863, 4128.718, 4435.556, 4170.427, 0, 0, []
1628604595.4674, 50, 1, 3970.598, 4211.852, 4125.983, 4439.031, 4172.023, 0, 0, []
1628604595.4753, 51, 1, 3970.427, 4215.84, 4123.248, 4442.507, 4173.618, 0, 0, []
1628604595.4832, 52, 1, 3970.256, 4219.829, 4120.513, 4445.983, 4175.214, 0, 0, []
1628604595.4911, 53, 1, 3970.085, 4223.818, 4117.778, 4449.459, 4176.809, 0, 0, []
1628604595.499, 54, 1, 3969.915, 4227.806, 4115.043, 4452.934, 4178.405, 0, 0, []
1628604595.5068, 55, 0, 3969.744, 4231.795, 4112.308, 4456.41, 4180, 0, 0, []
1628604595.5148, 56, 0, 3956.41, 4217.436, 4117.436, 4468.718, 4162.051, 0, 0, []
1628604595.5228, 57, 0, 3960.513, 4238.974, 4133.333, 4465.641, 4155.385, 0, 0, []
1628604595.5307, 58, 0, 3981.026, 4258.974, 4161.026, 4462.051, 4172.308, 0, 0, []
1628604595.5387, 59, 0, 3980, 4243.077, 4143.59, 4451.282, 4159.487, 0, 0, []
1628604595.5466, 60, 0, 3949.231, 4232.308, 4119.487, 4419.487, 4116.41, 0, 0, []
1628604595.5545, 61, 0, 3924.615, 4224.103, 4104.615, 4396.41, 4096.41, 0, 0, []
1628604595.5625, 62, 0, 3940, 4210.769, 4091.795, 4408.205, 4121.026, 0, 0, []
1628604595.5705, 63, 0, 3996.41, 4230.256, 4117.949, 4436.923, 4175.385, 0, 0, []
1628604595.5784, 64, 0, 4066.154, 4244.615, 4142.051, 4463.59, 4235.897, 450, 0, []
1628604595.5862, 65, 0, 4111.282, 4218.974, 4146.667, 4481.538, 4280, 450, 0, []
1628604595.5941, 66, 0, 4114.359, 4206.667, 4138.974, 4468.718, 4296.923, 16190, 0, []
1628604595.6021, 67, 0, 4106.154, 4231.795, 4129.231, 4431.282, 4294.359, 450, 0, []
1628604595.6101, 68, 0, 4112.308, 4254.872, 4133.846, 4423.077, 4293.846, 16127, 0, []
1628604595.618, 69, 0, 4117.949, 4253.846, 4121.538, 4441.538, 4307.692, 450, 0, []
1628604595.6259, 70, 1, 4105.014, 4250.712, 4122.222, 4441.197, 4294.872, 270, 0, []
1628604595.6338, 71, 1, 4092.08, 4247.578, 4122.906, 4440.855, 4282.051, 450, 0, []
1628604595.6417, 72, 1, 4079.145, 4244.444, 4123.59, 4440.513, 4269.231, 450, 0, []
1628604595.6496, 73, 1, 4066.211, 4241.311, 4124.274, 4440.171, 4256.41, 16166, 0, []
1628604595.6575, 74, 1, 4053.276, 4238.177, 4124.957, 4439.829, 4243.59, 450, 0, []
1628604595.6653, 75, 1, 4040.342, 4235.043, 4125.641, 4439.487, 4230.769, 16233, 0, []
1628604595.6732, 76, 1, 4027.407, 4231.909, 4126.325, 4439.145, 4217.949, 450, 0, []
1628604595.6811, 77, 1, 4014.473, 4228.775, 4127.009, 4438.803, 4205.128, 450, 0, []
1628604595.689, 78, 0, 4001.538, 4225.641, 4127.692, 4438.462, 4192.308, 450, 0, []
1628604595.6968, 79, 0, 4026.667, 4217.949, 4153.333, 4448.718, 4207.692, 16215, 0, []
1628604595.7045, 80, 0, 4008.205, 4220.513, 4147.179, 4439.487, 4191.795, 450, 0, []
1628604595.7124, 81, 0, 3983.077, 4222.564, 4142.051, 4435.385, 4172.821, 450, 0, []
1628604595.7202, 82, 0, 3975.897, 4229.744, 4131.795, 4460.513, 4160.513, 450, 0, []
1628604595.7281, 83, 0, 3971.282, 4229.744, 4141.026, 4491.282, 4156.923, 16215, 0, []
1628604595.7359, 84, 0, 3970.256, 4220, 4135.897, 4494.359, 4158.462, 450, 0, []
1628604595.7437, 85, 0, 3957.436, 4209.744, 4108.718, 4475.385, 4141.026, 450, 0, []
