Timestamp, COUNTER, INTERPOLATED, AF3, T7, Pz, T8, AF4, RAW_CQ, MARKER_HARDWARE, MARKERS
1628959417.7637, 110, 0, 4171.282, 4492.821, 4142.564, 4165.128, 4212.308, 450, 0, []
1628959417.7716, 111, 0, 4200, 4497.949, 4178.462, 4206.667, 4249.744, 16196, 0, []
1628959417.7796, 112, 0, 4218.462, 4490.256, 4201.026, 4216.923, 4261.026, 450, 0, []
1628959417.7874, 113, 0, 4197.436, 4473.333, 4163.077, 4188.718, 4232.821, 450, 0, []
1628959417.7954, 114, 0, 4183.077, 4472.821, 4158.462, 4182.051, 4222.564, 450, 0, []
1628959417.8033, 115, 0, 4187.692, 4460, 4152.821, 4190.256, 4225.128, 16196, 0, []
1628959417.8113, 116, 0, 4193.333, 4411.282, 4165.128, 4191.282, 4223.077, 450, 0, []
1628959417.8192, 117, 0, 4197.949, 4398.974, 4178.462, 4190.769, 4228.718, 450, 0, []
1628959417.827, 118, 0, 4188.718, 4432.821, 4167.692, 4191.282, 4223.59, 450, 0, []
1628959417.8349, 119, 0, 4176.923, 4430.256, 4178.974, 4193.333, 4208.205, 16196, 0, []
1628959417.8427, 120, 0, 4182.051, 4420.513, 4174.872, 4194.359, 4211.282, 450, 0, []
1628959417.8506, 121, 0, 4188.205, 4428.205, 4178.974, 4200.513, 4219.487, 450, 0, []
1628959417.8584, 122, 0, 4188.718, 4408.205, 4179.487, 4204.615, 4214.872, 450, 0, []
1628959417.8662, 123, 0, 4180, 4396.923, 4157.949, 4192.821, 4201.026, 16196, 0, []
1628959417.874, 124, 0, 4169.744, 4413.846, 4164.615, 4185.128, 4195.385, 450, 0, []
1628959417.8819, 125, 0, 4173.846, 4414.359, 4155.385, 4187.692, 4203.59, 450, 0, []
1628959417.8897, 126, 0, 4165.641, 4404.103, 4147.692, 4173.846, 4192.821, 450, 0, []
1628959417.8976, 127, 0, 4145.641, 4397.436, 4142.564, 4148.205, 4172.308, 16196, 0, []
1628959417.9054, 128, 0, 4176.923, 4390.769, 4151.795, 4173.846, 4205.641, 450, 0, []
1628959417.9132, 0, 0, 4229.744, 4428.205, 4209.744, 4234.872, 4262.564, 450, 0, []
1628959417.921, 1, 0, 4231.795, 4459.487, 4207.179, 4245.128, 4268.718, 450, 0, []
1628959417.929, 2, 0, 4217.436, 4415.897, 4186.154, 4219.487, 4245.641, 16192, 0, []
1628959417.9369, 3, 0, 4222.051, 4401.538, 4188.718, 4197.436, 4237.949, 450, 0, []
1628959417.9449, 4, 0, 4207.692, 4438.974, 4170.769, 4189.744, 4223.59, 16140, 0, []
