Timestamp, COUNTER, INTERPOLATED, AF3, T7, Pz, T8, AF4, RAW_CQ, MARKER_HARDWARE, MARKERS
1627802970.331, 2, 0, 4178.974, 4234.359, 4166.667, 4131.795, 4071.282, 16186, 0, []
1627802970.3389, 3, 0, 4168.205, 4193.846, 4154.872, 4125.641, 4058.974, 450, 0, []
1627802970.3467, 4, 0, 4161.538, 4194.359, 4136.923, 4118.974, 4055.897, 16143, 0, []
1627802970.3545, 5, 0, 4177.949, 4233.846, 4167.179, 4124.103, 4067.692, 450, 0, []
1627802970.3623, 6, 0, 4184.615, 4230.769, 4147.179, 4126.154, 4072.308, 299, 0, []
1627802970.3703, 7, 0, 4167.692, 4219.487, 4156.41, 4128.718, 4064.615, 450, 0, []
1627802970.3782, 8, 0, 4168.718, 4234.872, 4169.231, 4146.154, 4067.179, 450, 0, []
1627802970.3862, 9, 0, 4186.667, 4227.179, 4154.872, 4165.641, 4080.513, 16158, 0, []
1627802970.394, 10, 0, 4181.026, 4213.333, 4175.385, 4166.667, 4081.026, 450, 0, []
1627802970.402, 11, 0, 4171.282, 4225.641, 4152.308, 4149.744, 4073.333, 16195, 0, []
1627802970.4099, 12, 0, 4185.641, 4229.231, 4158.974, 4137.949, 4077.949, 450, 0, []
1627802970.4179, 13, 0, 4191.282, 4214.872, 4165.641, 4137.436, 4084.615, 450, 0, []
1627802970.4258, 14, 0, 4172.821, 4207.692, 4132.308, 4133.846, 4073.846, 450, 0, []
1627802970.4337, 15, 0, 4178.462, 4207.179, 4160, 4129.744, 4068.718, 16195, 0, []
1627802970.4416, 16, 0, 4205.128, 4208.718, 4156.923, 4125.128, 4080.513, 0, 0, []
1627802970.4494, 17, 0, 4204.615, 4202.564, 4152.821, 4121.026, 4085.128, 0, 0, []
1627802970.4573, 18, 0, 4212.821, 4204.615, 4171.795, 4148.718, 4107.179, 0, 0, []
1627802970.4651, 19, 0, 4240, 4237.436, 4167.692, 4187.692, 4141.538, 0, 0, []
1627802970.4729, 20, 0, 4226.154, 4247.179, 4184.103, 4181.026, 4127.692, 0, 0, []
1627802970.4807, 21, 0, 4186.154, 4212.821, 4153.333, 4148.718, 4086.154, 0, 0, []
1627802970.4886, 22, 0, 4178.974, 4207.179, 4146.154, 4149.744, 4087.179, 0, 0, []
1627802970.4964, 23, 0, 4180, 4225.641, 4158.974, 4157.949, 4099.487, 0, 0, []
1627802970.5044, 24, 0, 4163.59, 4215.385, 4125.641, 4139.487, 4083.077, 0, 0, []
1627802970.5122, 25, 0, 4165.641, 4210.256, 4155.385, 4136.41, 4078.462, 0, 0, []
1627802970.5202, 26, 0, 4185.128, 4235.385, 4172.308, 4153.846, 4096.41, 0, 0, []
1627802970.5281, 27, 0, 4196.923, 4236.923, 4173.846, 4159.487, 4111.282, 0, 0, []
1627802970.5361, 28, 0, 4188.718, 4203.59, 4165.128, 4140, 4103.077, 0, 0, []
1627802970.544, 29, 0, 4179.487, 4194.872, 4116.41, 4129.231, 4090.256, 0, 0, []
1627802970.5519, 30, 0, 4181.538, 4221.026, 4147.692, 4153.333, 4095.385, 0, 0, []
1627802970.5598, 31, 0, 4180.513, 4221.538, 4153.333, 4161.538, 4095.897, 0, 0, []
1627802970.5678, 32, 0, 4178.462, 4195.385, 4134.359, 4147.179, 4091.795, 0, 0, []
1627802970.5757, 33, 0, 4180, 4191.282, 4158.462, 4144.615, 4096.923, 0, 0, []
1627802970.5837, 34, 0, 4183.59, 4197.436, 4146.667, 4144.615, 4108.205, 0, 0, []
1627802970.5915, 35, 0, 4200, 4206.154, 4184.615, 4160, 4128.718, 0, 0, []
1627802970.5993, 36, 0, 4218.462, 4226.154, 4208.205, 4185.128, 4144.615, 0, 0, []
1627802970.6072, 37, 0, 4209.231, 4232.821, 4176.923, 4170.769, 4128.205, 0, 0, []
1627802970.615, 38, 0, 4186.667, 4218.974, 4168.205, 4142.051, 4105.641, 0, 0, []
1627802970.6229, 39, 0, 4181.538, 4209.231, 4147.692, 4149.231, 4108.718, 0, 0, []
1627802970.6306, 40, 0, 4192.821, 4204.615, 4169.744, 4165.641, 4116.923, 0, 0, []
1627802970.6385, 41, 0, 4196.923, 4192.308, 4163.077, 4155.385, 4111.282, 0, 0, []
1627802970.6463, 42, 0, 4189.744, 4205.641, 4133.846, 4148.718, 4109.744, 0, 0, []
1627802970.6542, 43, 0, 4195.897, 4229.744, 4183.077, 4181.538, 4136.923, 0, 0, []
1627802970.662, 44, 0, 4206.667, 4231.795, 4189.744, 4209.744, 4160.513, 0, 0, []
