Timestamp, AF3/theta, AF3/alpha, AF3/betaL, AF3/betaH, AF3/gamma, T7/theta, T7/alpha, T7/betaL, T7/betaH, T7/gamma, Pz/theta, Pz/alpha, Pz/betaL, Pz/betaH, Pz/gamma, T8/theta, T8/alpha, T8/betaL, T8/betaH, T8/gamma, AF4/theta, AF4/alpha, AF4/betaL, AF4/betaH, AF4/gamma
1628604407.0588, 15.583, 5.12, 1.512, 1.753, 1.176, 1, 0.982, 0.655, 1.207, 2.549, 54.338, 10.925, 3.053, 2.009, 1.012, 3.282, 3.277, 1.428, 2.147, 1.179, 18.23, 5.826, 1.514, 1.851, 1.397
1628604407.1858, 18.133, 5.437, 1.457, 1.572, 1.145, 1.012, 1.221, 0.563, 1.195, 2.52, 59.485, 11.086, 3.246, 2.05, 1.009, 3.914, 2.17, 1.131, 1.722, 1.108, 21.85, 6.005, 1.519, 1.562, 1.345
1628604407.3128, 21.27, 6.044, 1.355, 1.505, 1.123, 1.202, 1.541, 0.579, 1.228, 2.365, 56.76, 9.963, 3.189, 1.994, 0.987, 4.455, 1.605, 1.014, 1.493, 1.02, 27.258, 6.279, 1.509, 1.406, 1.275
1628604407.4393, 26.285, 6.757, 1.241, 1.527, 1.092, 1.49, 1.861, 0.684, 1.307, 2.14, 46.34, 7.863, 2.877, 1.823, 0.947, 4.749, 1.498, 1.057, 1.436, 0.933, 34.876, 6.597, 1.475, 1.379, 1.179
1628604407.5646, 30.928, 7.273, 1.15, 1.598, 1.046, 1.754, 2.098, 0.827, 1.408, 1.939, 32.426, 5.452, 2.392, 1.567, 0.903, 4.792, 1.638, 1.187, 1.485, 0.872, 42.352, 6.812, 1.42, 1.447, 1.071
1628604407.6909, 33.804, 7.371, 1.118, 1.687, 0.994, 1.917, 2.212, 0.963, 1.488, 1.843, 19.049, 3.385, 1.847, 1.299, 0.873, 4.692, 1.822, 1.323, 1.588, 0.853, 47.064, 6.802, 1.38, 1.574, 0.967
1628604407.8179, 33.486, 6.949, 1.162, 1.77, 0.951, 1.931, 2.23, 1.061, 1.504, 1.875, 9.579, 2.056, 1.35, 1.083, 0.87, 4.536, 1.928, 1.409, 1.699, 0.872, 47.067, 6.477, 1.39, 1.72, 0.889
1628604407.9448, 29.196, 6.051, 1.246, 1.834, 0.92, 1.831, 2.226, 1.099, 1.443, 1.996, 4.78, 1.457, 0.955, 0.963, 0.893, 4.36, 1.937, 1.428, 1.805, 0.905, 41.423, 5.806, 1.442, 1.857, 0.846
1628604408.0717, 22.453, 4.865, 1.314, 1.886, 0.899, 1.695, 2.249, 1.08, 1.335, 2.137, 3.327, 1.297, 0.694, 0.952, 0.928, 4.146, 1.883, 1.432, 1.919, 0.924, 31.663, 4.879, 1.495, 1.969, 0.833
1628604408.1976, 14.584, 3.713, 1.321, 1.944, 0.884, 1.585, 2.314, 1.042, 1.23, 2.246, 3.243, 1.261, 0.573, 1.035, 0.956, 3.876, 1.804, 1.478, 2.052, 0.915, 20.611, 3.933, 1.498, 2.062, 0.842
1628604408.3235, 8.768, 2.927, 1.248, 2.029, 0.875, 1.618, 2.402, 1.046, 1.174, 2.294, 3.123, 1.232, 0.564, 1.179, 0.967, 3.57, 1.714, 1.588, 2.203, 0.88, 12.181, 3.266, 1.425, 2.151, 0.868
1628604408.4492, 6.021, 2.719, 1.121, 2.149, 0.87, 1.785, 2.484, 1.156, 1.176, 2.272, 2.826, 1.206, 0.625, 1.34, 0.954, 3.303, 1.598, 1.751, 2.341, 0.829, 8.368, 3.123, 1.3, 2.253, 0.9
1628604408.5751, 6.883, 2.999, 0.998, 2.281, 0.869, 2.066, 2.526, 1.418, 1.207, 2.186, 2.428, 1.14, 0.746, 1.46, 0.919, 3.152, 1.443, 1.918, 2.419, 0.777, 9.453, 3.469, 1.184, 2.362, 0.932
1628604408.7003, 11.777, 3.557, 0.947, 2.382, 0.871, 2.312, 2.521, 1.803, 1.222, 2.048, 2.05, 1.007, 0.92, 1.49, 0.867, 3.143, 1.263, 2.025, 2.385, 0.735, 15.222, 4.112, 1.15, 2.444, 0.953
1628604408.8258, 23.347, 4.326, 0.988, 2.415, 0.869, 2.459, 2.489, 2.227, 1.19, 1.869, 1.759, 0.833, 1.121, 1.411, 0.803, 3.293, 1.097, 2.046, 2.226, 0.704, 26.668, 4.88, 1.221, 2.456, 0.949
1628604408.9529, 43.083, 5.315, 1.131, 2.359, 0.862, 2.503, 2.427, 2.57, 1.11, 1.674, 1.567, 0.668, 1.301, 1.242, 0.733, 3.639, 0.968, 1.981, 1.971, 0.685, 43.469, 5.616, 1.404, 2.365, 0.915
1628604409.0791, 70.067, 6.487, 1.469, 2.224, 0.856, 2.447, 2.323, 2.733, 1.018, 1.493, 1.453, 0.576, 1.454, 1.035, 0.667, 4.24, 0.902, 1.926, 1.683, 0.683, 63.778, 6.23, 1.787, 2.176, 0.869
1628604409.2056, 99.17, 7.646, 2.099, 2.059, 0.862, 2.326, 2.182, 2.668, 0.972, 1.357, 1.451, 0.589, 1.646, 0.867, 0.615, 5.157, 0.912, 2.04, 1.456, 0.706, 83.25, 6.636, 2.442, 1.944, 0.835
1628604409.3319, 122.636, 8.421, 3.064, 1.934, 0.889, 2.151, 2.016, 2.416, 1.029, 1.285, 1.564, 0.703, 1.947, 0.792, 0.587, 6.297, 1.005, 2.428, 1.371, 0.762, 96.479, 6.735, 3.377, 1.747, 0.831
1628604409.4577, 134.613, 8.508, 4.261, 1.906, 0.933, 1.947, 1.865, 2.077, 1.229, 1.264, 1.86, 0.932, 2.366, 0.827, 0.583, 7.443, 1.209, 3.046, 1.446, 0.846, 100.632, 6.49, 4.461, 1.642, 0.858
1628604409.5839, 135.105, 7.897, 5.455, 1.991, 0.982, 1.731, 1.771, 1.766, 1.571, 1.262, 2.293, 1.308, 2.831, 0.941, 0.597, 8.231, 1.54, 3.713, 1.642, 0.942, 97.698, 5.999, 5.444, 1.65, 0.897
1628604409.71, 127.876, 6.849, 6.357, 2.17, 1.025, 1.5, 1.76, 1.546, 1.993, 1.241, 2.69, 1.842, 3.207, 1.083, 0.624, 8.345, 1.963, 4.189, 1.887, 1.034, 91.941, 5.43, 6.047, 1.756, 0.927
1628604409.8367, 118.337, 5.751, 6.731, 2.406, 1.062, 1.273, 1.82, 1.408, 2.392, 1.19, 2.961, 2.477, 3.355, 1.214, 0.658, 7.663, 2.39, 4.308, 2.129, 1.11, 87.439, 4.935, 6.082, 1.929, 0.935
1628604409.9623, 109.577, 4.914, 6.492, 2.647, 1.096, 1.113, 1.916, 1.309, 2.673, 1.132, 2.901, 3.078, 3.207, 1.322, 0.695, 6.368, 2.719, 4.054, 2.343, 1.166, 85.232, 4.579, 5.536, 2.135, 0.925
1628604410.0886, 101.797, 4.418, 5.725, 2.835, 1.13, 1.077, 2.039, 1.217, 2.79, 1.11, 2.664, 3.481, 2.8, 1.41, 0.728, 4.839, 2.868, 3.552, 2.521, 1.205, 83.397, 4.319, 4.575, 2.326, 0.913
1628604410.2155, 91.96, 4.05, 4.675, 2.933, 1.149, 1.163, 2.195, 1.163, 2.752, 1.154, 2.25, 3.563, 2.261, 1.487, 0.749, 3.489, 2.814, 2.991, 2.661, 1.223, 78.208, 3.948, 3.48, 2.478, 0.912
1628604410.3419, 78.452, 3.565, 3.631, 2.957, 1.137, 1.344, 2.372, 1.2, 2.624, 1.26, 1.902, 3.313, 1.732, 1.565, 0.752, 2.594, 2.579, 2.514, 2.777, 1.215, 68.374, 3.342, 2.548, 2.625, 0.932
1628604410.4672, 59.985, 2.84, 2.818, 2.958, 1.093, 1.567, 2.571, 1.349, 2.498, 1.403, 1.712, 2.878, 1.321, 1.652, 0.74, 2.216, 2.231, 2.16, 2.884, 1.181, 54.104, 2.588, 1.991, 2.825, 0.987
1628604410.5926, 39.94, 1.985, 2.329, 2.984, 1.035, 1.771, 2.809, 1.578, 2.451, 1.555, 1.809, 2.513, 1.07, 1.751, 0.731, 2.265, 1.884, 1.893, 2.994, 1.132, 39.03, 1.965, 1.863, 3.112, 1.089
1628604410.7187, 22.341, 1.415, 2.123, 3.054, 0.998, 1.906, 3.061, 1.812, 2.522, 1.701, 2.184, 2.446, 0.958, 1.863, 0.747, 2.616, 1.633, 1.653, 3.105, 1.095, 27.551, 1.874, 2.063, 3.465, 1.242
1628604410.8454, 12.163, 1.243, 2.103, 3.142, 1.026, 1.947, 3.264, 1.965, 2.7, 1.835, 2.771, 2.759, 0.965, 1.976, 0.811, 3.199, 1.534, 1.411, 3.19, 1.11, 23.508, 2.319, 2.394, 3.805, 1.449
1628604410.9708, 10.756, 1.668, 2.189, 3.203, 1.161, 1.876, 3.338, 1.983, 2.934, 1.968, 3.428, 3.325, 1.088, 2.078, 0.931, 3.934, 1.564, 1.178, 3.213, 1.215, 27.768, 3.304, 2.724, 4.032, 1.714
1628604411.0961, 17.67, 2.997, 2.324, 3.191, 1.415, 1.733, 3.246, 1.861, 3.163, 2.12, 3.902, 3.895, 1.276, 2.156, 1.103, 4.684, 1.701, 0.988, 3.145, 1.424, 39.09, 4.996, 2.97, 4.071, 2.028
1628604411.2215, 31.481, 5.408, 2.436, 3.082, 1.762, 1.634, 3.003, 1.653, 3.327, 2.304, 4.106, 4.204, 1.446, 2.191, 1.307, 5.219, 1.891, 0.847, 2.98, 1.71, 55.448, 7.543, 3.068, 3.897, 2.362
1628604411.348, 49.304, 8.53, 2.473, 2.887, 2.126, 1.675, 2.661, 1.43, 3.385, 2.511, 3.871, 4.112, 1.52, 2.16, 1.503, 5.281, 2.109, 0.746, 2.743, 2.005, 73.453, 10.666, 3.012, 3.556, 2.659
1628604411.4748, 66.989, 11.66, 2.409, 2.647, 2.417, 1.848, 2.297, 1.248, 3.313, 2.709, 3.428, 3.643, 1.448, 2.061, 1.656, 4.789, 2.352, 0.679, 2.484, 2.232, 89.058, 13.79, 2.835, 3.146, 2.858
1628604411.6002, 80.541, 13.918, 2.224, 2.395, 2.559, 2.099, 1.975, 1.133, 3.109, 2.843, 2.851, 2.955, 1.252, 1.925, 1.737, 3.883, 2.601, 0.662, 2.251, 2.333, 99.557, 16.147, 2.568, 2.757, 2.911
1628604411.7256, 87.934, 14.872, 1.92, 2.165, 2.521, 2.371, 1.754, 1.096, 2.818, 2.879, 2.461, 2.273, 1.036, 1.815, 1.737, 2.87, 2.817, 0.717, 2.086, 2.295, 104.182, 17.262, 2.222, 2.457, 2.809
1628604411.852, 88.875, 14.692, 1.508, 1.969, 2.324, 2.74, 1.674, 1.154, 2.506, 2.823, 2.305, 1.771, 0.917, 1.775, 1.666, 2.04, 2.956, 0.861, 1.985, 2.149, 103.532, 17.194, 1.788, 2.257, 2.58
1628604411.9776, 85.244, 14.073, 1.064, 1.807, 2.029, 3.319, 1.756, 1.315, 2.246, 2.715, 2.4, 1.527, 0.97, 1.807, 1.55, 1.564, 2.995, 1.092, 1.912, 1.95, 100.199, 16.561, 1.32, 2.121, 2.278
1628604412.1043, 81.507, 13.727, 0.694, 1.686, 1.715, 4.037, 1.933, 1.558, 2.076, 2.601, 2.548, 1.484, 1.182, 1.869, 1.419, 1.421, 2.927, 1.381, 1.846, 1.75, 98.372, 16.068, 0.935, 2.017, 1.968
1628604412.2309, 81.989, 14.049, 0.516, 1.607, 1.441, 4.778, 2.103, 1.818, 1.977, 2.505, 2.547, 1.522, 1.464, 1.895, 1.292, 1.479, 2.804, 1.669, 1.771, 1.573, 102.082, 16.142, 0.771, 1.926, 1.697
1628604430.6661, 86.603, 14.735, 0.606, 1.572, 1.238, 5.29, 2.19, 2.016, 1.905, 2.421, 2.322, 1.535, 1.695, 1.83, 1.177, 1.577, 2.745, 1.898, 1.691, 1.423, 109.911, 16.496, 0.923, 1.855, 1.491
1628604430.7928, 94.368, 15.397, 1.069, 1.609, 1.11, 8.232, 3.483, 2.881, 2.39, 2.525, 1.961, 1.656, 1.881, 1.687, 1.068, 1.6, 2.916, 2.035, 1.622, 1.288, 118.001, 16.422, 1.378, 1.828, 1.341
1628604430.9195, 107.529, 17.465, 2.802, 2.083, 1.196, 54.828, 20.175, 11.736, 7.635, 4.43, 2.57, 2.748, 2.538, 1.745, 1.035, 1.541, 3.408, 2.109, 1.609, 1.159, 121.13, 15.481, 2.088, 1.885, 1.23
1628604431.0464, 133.318, 24.265, 7.569, 3.654, 1.794, 225.888, 79.906, 42.163, 25.309, 11.207, 6.226, 6.283, 4.711, 2.504, 1.234, 1.525, 4.185, 2.17, 1.706, 1.046, 117.191, 13.925, 3.023, 2.053, 1.157
1628604431.173, 176.389, 38.543, 16.497, 6.784, 3.126, 602.429, 202.793, 103.998, 60.759, 25.082, 14.582, 13.279, 9.226, 4.321, 1.79, 1.91, 5.085, 2.267, 1.95, 0.973, 106.173, 12.841, 4.109, 2.34, 1.134
1628604431.2996, 236.049, 59.407, 28.926, 11.246, 5.108, 1149.855, 380.772, 193.631, 111.548, 45.211, 27.142, 23.264, 15.891, 7.075, 2.674, 3.069, 5.912, 2.407, 2.311, 0.957, 92.892, 13.089, 5.239, 2.691, 1.174
1628604431.4262, 301.408, 81.934, 42.054, 15.983, 7.285, 1743.614, 575.694, 293.027, 166.109, 67.068, 41.128, 34.021, 23.298, 10.081, 3.665, 5.324, 6.494, 2.542, 2.688, 0.993, 80.711, 14.653, 6.251, 2.98, 1.259
1628604431.5527, 350.783, 98.815, 52.007, 19.538, 8.995, 2232.464, 730.575, 374.21, 207.695, 83.987, 52.276, 42.338, 29.247, 12.362, 4.435, 8.335, 6.772, 2.625, 2.952, 1.053, 69.975, 16.676, 6.992, 3.091, 1.355
1628604431.6793, 366.7, 103.765, 55.528, 20.694, 9.658, 2434.992, 794.435, 411.04, 221.974, 90.112, 56.853, 45.409, 31.699, 13.099, 4.701, 11.45, 6.751, 2.639, 3.008, 1.106, 60.508, 17.962, 7.352, 2.975, 1.419
1628604431.8054, 340.234, 94.567, 51.438, 19.035, 9.047, 2328.965, 747.237, 392.526, 203.854, 83.185, 53.192, 42.134, 29.734, 12.006, 4.358, 13.58, 6.483, 2.616, 2.824, 1.127, 51.268, 17.643, 7.278, 2.657, 1.421
1628604431.9322, 278.103, 74.275, 41.351, 15.181, 7.386, 1935.874, 607.449, 325.694, 159.914, 65.688, 42.827, 33.713, 24.083, 9.476, 3.524, 14.187, 5.99, 2.594, 2.454, 1.104, 41.002, 15.626, 6.847, 2.259, 1.348
