Timestamp, AF3/theta, AF3/alpha, AF3/betaL, AF3/betaH, AF3/gamma, T7/theta, T7/alpha, T7/betaL, T7/betaH, T7/gamma, Pz/theta, Pz/alpha, Pz/betaL, Pz/betaH, Pz/gamma, T8/theta, T8/alpha, T8/betaL, T8/betaH, T8/gamma, AF4/theta, AF4/alpha, AF4/betaL, AF4/betaH, AF4/gamma
1627644011.721, 4.287, 2.258, 1.975, 1.803, 0.66, 2.651, 2.455, 2.121, 4.77, 4.181, 0.682, 1.101, 1.225, 1.585, 0.692, 1.731, 1.077, 1.152, 1.818, 0.941, 4.805, 2.983, 2.269, 2.563, 0.743
1627644011.8461, 7.246, 3.241, 2.155, 1.906, 0.699, 4.969, 2.472, 2.126, 4.382, 4.725, 0.848, 1.306, 1.191, 1.599, 0.76, 3.132, 1.484, 1.14, 1.759, 1.027, 8.523, 4.874, 2.588, 2.654, 0.866
1627644011.9714, 10.58, 4.183, 2.447, 2.018, 0.737, 9.408, 2.671, 2.149, 3.732, 4.908, 1.325, 1.53, 1.184, 1.587, 0.817, 5.029, 1.936, 1.196, 1.656, 1.068, 12.55, 6.975, 2.976, 2.721, 0.99
1627644012.0966, 13.634, 4.812, 2.744, 2.129, 0.767, 15.593, 3.082, 2.321, 3.14, 4.686, 2.092, 1.74, 1.253, 1.555, 0.855, 6.981, 2.306, 1.288, 1.552, 1.041, 16.013, 8.612, 3.302, 2.753, 1.074
1627644012.2221, 15.423, 4.928, 2.895, 2.211, 0.79, 21.753, 3.626, 2.804, 2.924, 4.151, 2.906, 1.892, 1.409, 1.513, 0.872, 8.384, 2.472, 1.374, 1.48, 0.954, 17.567, 9.188, 3.401, 2.713, 1.102
1627644012.3476, 15.58, 4.475, 2.796, 2.233, 0.808, 25.892, 4.141, 3.694, 3.234, 3.493, 3.542, 1.956, 1.636, 1.468, 0.869, 8.767, 2.379, 1.429, 1.44, 0.832, 16.884, 8.442, 3.188, 2.565, 1.073
1627644012.474, 13.95, 3.596, 2.452, 2.174, 0.815, 26.462, 4.479, 4.949, 3.965, 2.912, 3.761, 1.925, 1.899, 1.415, 0.846, 8.098, 2.056, 1.442, 1.403, 0.708, 14.063, 6.628, 2.719, 2.296, 0.998
1627644012.6006, 11.359, 2.568, 1.959, 2.036, 0.801, 23.321, 4.55, 6.367, 4.823, 2.547, 3.521, 1.809, 2.134, 1.334, 0.799, 6.585, 1.612, 1.426, 1.329, 0.601, 10.336, 4.405, 2.157, 1.936, 0.892
1627644012.7269, 8.571, 1.675, 1.459, 1.861, 0.759, 17.877, 4.352, 7.615, 5.487, 2.44, 2.914, 1.634, 2.287, 1.206, 0.723, 4.783, 1.181, 1.421, 1.194, 0.514, 7.016, 2.487, 1.7, 1.564, 0.767
1627644012.8528, 6.386, 1.098, 1.086, 1.71, 0.692, 11.829, 3.996, 8.341, 5.762, 2.559, 2.161, 1.431, 2.33, 1.028, 0.618, 3.135, 0.868, 1.462, 1.004, 0.44, 5.04, 1.318, 1.475, 1.274, 0.639
1627644012.9798, 5.042, 0.853, 0.906, 1.624, 0.608, 7.159, 3.633, 8.33, 5.619, 2.839, 1.487, 1.218, 2.256, 0.825, 0.496, 2.105, 0.737, 1.561, 0.795, 0.374, 4.542, 0.943, 1.475, 1.134, 0.524
1627644013.1067, 4.365, 0.866, 0.918, 1.594, 0.521, 4.478, 3.387, 7.587, 5.182, 3.203, 1.029, 0.993, 2.078, 0.635, 0.378, 1.755, 0.8, 1.719, 0.628, 0.315, 5.362, 1.111, 1.577, 1.147, 0.433
