Timestamp, AF3/theta, AF3/alpha, AF3/betaL, AF3/betaH, AF3/gamma, T7/theta, T7/alpha, T7/betaL, T7/betaH, T7/gamma, Pz/theta, Pz/alpha, Pz/betaL, Pz/betaH, Pz/gamma, T8/theta, T8/alpha, T8/betaL, T8/betaH, T8/gamma, AF4/theta, AF4/alpha, AF4/betaL, AF4/betaH, AF4/gamma
1627568356.12, 180.759, 25.884, 2.732, 2.084, 0.76, 1.54, 0.404, 0.742, 0.99, 0.477, 3.328, 1.958, 1.403, 0.907, 0.451, 1.61, 0.81, 1.192, 1.002, 0.567, 159.491, 24.027, 2.219, 1.898, 0.92
1627568356.2467, 113.24, 15.74, 2.005, 1.849, 0.74, 1.437, 0.416, 0.795, 0.964, 0.48, 3.316, 1.875, 1.448, 0.923, 0.442, 1.298, 0.813, 1.151, 1.148, 0.533, 101.31, 14.784, 1.647, 1.842, 0.915
1627568356.3736, 58.708, 7.734, 1.515, 1.575, 0.698, 1.305, 0.429, 0.823, 0.898, 0.487, 3.156, 1.742, 1.381, 0.912, 0.447, 1.033, 0.823, 1.02, 1.223, 0.511, 53.671, 7.45, 1.169, 1.759, 0.88
1627568356.5001, 30.111, 4.165, 1.415, 1.346, 0.626, 1.217, 0.449, 0.806, 0.797, 0.486, 2.9, 1.579, 1.226, 0.866, 0.454, 0.88, 0.82, 0.843, 1.195, 0.489, 27.825, 4.138, 0.977, 1.672, 0.811
1627568356.627, 30.703, 5.248, 1.768, 1.201, 0.525, 1.261, 0.487, 0.747, 0.67, 0.464, 2.61, 1.413, 1.044, 0.789, 0.449, 0.872, 0.805, 0.683, 1.073, 0.457, 27.154, 5.133, 1.206, 1.586, 0.715
1627568356.7534, 51.581, 9.36, 2.503, 1.124, 0.412, 1.411, 0.551, 0.662, 0.533, 0.42, 2.297, 1.275, 0.901, 0.691, 0.423, 0.961, 0.797, 0.577, 0.894, 0.41, 44.158, 9.049, 1.849, 1.484, 0.607
1627568356.8791, 79.371, 14.271, 3.402, 1.071, 0.307, 1.609, 0.641, 0.567, 0.406, 0.361, 1.975, 1.199, 0.83, 0.585, 0.378, 1.123, 0.82, 0.519, 0.703, 0.352, 67.3, 13.836, 2.74, 1.348, 0.505
1627568357.006, 103.577, 18.891, 4.194, 1.01, 0.232, 1.764, 0.765, 0.478, 0.305, 0.299, 1.672, 1.219, 0.829, 0.49, 0.325, 1.267, 0.891, 0.482, 0.541, 0.292, 87.527, 18.274, 3.623, 1.186, 0.425
1627568357.1329, 118.374, 22.586, 4.676, 0.934, 0.196, 1.829, 0.935, 0.406, 0.24, 0.246, 1.463, 1.345, 0.863, 0.426, 0.275, 1.366, 1.005, 0.448, 0.429, 0.24, 99.908, 21.662, 4.285, 1.025, 0.371
1627568357.2598, 126.15, 25.26, 4.765, 0.856, 0.192, 1.778, 1.152, 0.358, 0.216, 0.214, 1.43, 1.549, 0.875, 0.399, 0.237, 1.416, 1.13, 0.419, 0.369, 0.2, 106.386, 23.918, 4.633, 0.905, 0.337
