Timestamp, AF3/theta, AF3/alpha, AF3/betaL, AF3/betaH, AF3/gamma, T7/theta, T7/alpha, T7/betaL, T7/betaH, T7/gamma, Pz/theta, Pz/alpha, Pz/betaL, Pz/betaH, Pz/gamma, T8/theta, T8/alpha, T8/betaL, T8/betaH, T8/gamma, AF4/theta, AF4/alpha, AF4/betaL, AF4/betaH, AF4/gamma
1628604081.0084, 102.409, 13.358, 4.65, 2.022, 1.507, 6.452, 4.103, 1.768, 2.919, 1.694, 6.231, 5.043, 1.655, 2.923, 1.886, 2.847, 4.221, 2.491, 2.303, 1.793, 92.937, 19.852, 4.699, 1.779, 1.704
1628604081.1347, 146.946, 16.022, 6.251, 1.912, 1.395, 7.64, 4.29, 1.813, 3.009, 1.69, 7.227, 4.843, 1.587, 2.697, 1.676, 2.517, 3.339, 3.167, 1.877, 1.498, 133.899, 23.594, 6.313, 1.602, 1.523
1628604081.2612, 182.016, 19.034, 7.349, 1.95, 1.329, 8.019, 4.42, 1.755, 2.989, 1.775, 7.638, 5.03, 1.558, 2.482, 1.489, 2.467, 3.425, 3.716, 1.614, 1.264, 166.359, 26.777, 7.427, 1.62, 1.415
1628604081.387, 197.029, 21.509, 7.589, 2.179, 1.314, 7.46, 4.713, 1.603, 2.873, 1.931, 8.054, 5.703, 1.639, 2.365, 1.351, 2.837, 4.591, 4.047, 1.547, 1.123, 181.158, 28.396, 7.718, 1.852, 1.394
1628604081.5133, 188.053, 22.457, 7.121, 2.605, 1.33, 6.111, 5.292, 1.414, 2.705, 2.108, 7.791, 6.738, 1.927, 2.366, 1.25, 3.862, 6.577, 4.212, 1.642, 1.069, 175.504, 27.55, 7.458, 2.278, 1.438
1628604081.64, 160.453, 21.654, 6.53, 3.184, 1.345, 4.496, 6.092, 1.265, 2.532, 2.246, 7.735, 7.843, 2.442, 2.436, 1.152, 5.641, 8.906, 4.394, 1.84, 1.067, 155.192, 25.206, 7.495, 2.907, 1.508
1628604081.7654, 126.313, 19.875, 6.484, 3.839, 1.329, 3.117, 6.846, 1.197, 2.392, 2.298, 7.245, 8.658, 3.104, 2.5, 1.038, 8.041, 11.027, 4.702, 2.079, 1.072, 131.365, 25.263, 8.484, 3.933, 1.588
1628604081.8906, 99.079, 18.37, 7.456, 4.452, 1.26, 2.273, 7.22, 1.213, 2.283, 2.246, 7.27, 8.845, 3.746, 2.485, 0.904, 10.58, 12.43, 5.126, 2.299, 1.045, 116.491, 32.169, 10.629, 5.615, 1.682
1628604082.0159, 86.933, 18.077, 9.283, 4.897, 1.134, 1.995, 7.014, 1.274, 2.176, 2.114, 7.035, 8.233, 4.191, 2.335, 0.77, 12.557, 12.752, 5.547, 2.439, 0.968, 116.284, 47.455, 13.366, 8.004, 1.799
1628604082.1411, 89.597, 18.964, 11.256, 5.077, 0.973, 2.051, 6.273, 1.33, 2.047, 1.95, 7.263, 6.889, 4.297, 2.051, 0.66, 13.401, 11.906, 5.751, 2.441, 0.855, 128.396, 67.865, 15.654, 10.753, 1.933
1628604082.2664, 98.754, 20.055, 12.502, 4.964, 0.813, 2.195, 5.244, 1.352, 1.888, 1.804, 7.013, 5.124, 4.075, 1.707, 0.595, 12.872, 10.134, 5.543, 2.277, 0.737, 142.495, 86.339, 16.499, 13.162, 2.053
1628604082.3916, 104.352, 20.127, 12.442, 4.604, 0.691, 2.251, 4.222, 1.358, 1.731, 1.702, 8.372, 3.479, 3.616, 1.409, 0.58, 11.171, 7.899, 4.863, 1.973, 0.651, 147.755, 95.627, 15.484, 14.464, 2.113
1628604082.5169, 101.342, 18.599, 11.084, 4.085, 0.626, 2.213, 3.411, 1.354, 1.609, 1.638, 11.319, 2.392, 3.165, 1.233, 0.598, 8.916, 5.683, 3.852, 1.615, 0.617, 140.261, 92.022, 12.884, 14.179, 2.068
1628604082.6421, 88.339, 15.537, 8.912, 3.514, 0.617, 2.11, 2.84, 1.328, 1.549, 1.589, 18.608, 2.054, 2.814, 1.191, 0.623, 6.797, 3.867, 2.805, 1.306, 0.631, 119.834, 76.42, 9.63, 12.355, 1.903
1628604082.7674, 68.433, 11.52, 6.566, 2.981, 0.646, 1.996, 2.414, 1.286, 1.558, 1.538, 27.88, 2.39, 2.688, 1.241, 0.637, 5.195, 2.596, 2.033, 1.12, 0.67, 90.779, 53.557, 6.682, 9.556, 1.653
1628604082.8926, 47.198, 7.496, 4.595, 2.522, 0.682, 1.903, 2.015, 1.243, 1.614, 1.481, 40.66, 3.251, 2.675, 1.309, 0.632, 4.161, 1.879, 1.729, 1.075, 0.706, 63.711, 30.655, 4.686, 6.665, 1.395
1628604083.0178, 28.248, 4.29, 3.27, 2.131, 0.703, 1.822, 1.627, 1.219, 1.678, 1.429, 53.149, 4.417, 2.714, 1.331, 0.611, 3.539, 1.63, 1.928, 1.145, 0.725, 47.065, 13.586, 3.709, 4.496, 1.205
1628604083.1431, 14.959, 2.306, 2.566, 1.788, 0.697, 1.713, 1.33, 1.239, 1.722, 1.405, 64.115, 5.626, 2.724, 1.279, 0.582, 3.158, 1.703, 2.519, 1.274, 0.727, 43.422, 4.558, 3.436, 3.43, 1.124
1628604083.2683, 6.876, 1.397, 2.236, 1.492, 0.671, 1.6, 1.209, 1.308, 1.763, 1.438, 70.521, 6.551, 2.663, 1.17, 0.555, 2.914, 1.949, 3.297, 1.415, 0.734, 50.292, 1.81, 3.403, 3.298, 1.137
1628604083.3942, 3.387, 1.253, 2.06, 1.255, 0.644, 1.524, 1.312, 1.426, 1.845, 1.548, 69.729, 6.952, 2.492, 1.055, 0.537, 2.833, 2.326, 3.996, 1.522, 0.773, 60.196, 1.976, 3.301, 3.582, 1.194
