Timestamp, AF3/theta, AF3/alpha, AF3/betaL, AF3/betaH, AF3/gamma, T7/theta, T7/alpha, T7/betaL, T7/betaH, T7/gamma, Pz/theta, Pz/alpha, Pz/betaL, Pz/betaH, Pz/gamma, T8/theta, T8/alpha, T8/betaL, T8/betaH, T8/gamma, AF4/theta, AF4/alpha, AF4/betaL, AF4/betaH, AF4/gamma
1629649227.5247, 41.56, 8.425, 6.023, 2.346, 0.705, 2.513, 2.45, 3.182, 1.519, 1.024, 6.961, 3.68, 10.35, 2.816, 1.811, 6.087, 4.655, 8.706, 4.479, 3.647, 18.474, 6.994, 6.7, 2.182, 0.703
1629649227.6507, 35.222, 7.457, 5.43, 2.413, 0.757, 3.37, 3.112, 3.362, 1.599, 1.133, 7.511, 3.635, 9.143, 2.717, 1.433, 6.039, 4.611, 8.173, 5.336, 4.913, 16.869, 6.25, 5.973, 2.213, 0.75
1629649227.7772, 25.933, 6.004, 4.934, 2.355, 0.775, 4.496, 3.631, 3.287, 1.652, 1.251, 7.501, 3.578, 7.371, 2.35, 1.083, 5.591, 4.467, 7.093, 5.855, 6.018, 13.775, 5.166, 5.25, 2.071, 0.769
1629649227.9031, 16.645, 4.741, 5.061, 2.157, 0.754, 5.793, 3.918, 3.078, 1.687, 1.352, 7.019, 3.642, 5.713, 1.832, 0.837, 4.931, 4.436, 5.916, 5.923, 6.756, 10.242, 4.273, 4.985, 1.785, 0.761
1629649228.029, 9.657, 4.22, 6.339, 1.892, 0.704, 7.142, 3.96, 2.917, 1.721, 1.401, 6.231, 3.961, 4.862, 1.322, 0.703, 4.251, 4.742, 5.272, 5.543, 6.99, 7.197, 3.96, 5.694, 1.451, 0.728
1629649228.1551, 5.833, 4.725, 8.875, 1.674, 0.64, 8.396, 3.817, 2.922, 1.755, 1.375, 5.316, 4.592, 5.159, 0.955, 0.639, 3.773, 5.534, 5.603, 4.831, 6.686, 5.307, 4.429, 7.581, 1.186, 0.678
1629649228.2813, 4.521, 6.15, 12.09, 1.56, 0.576, 9.394, 3.57, 3.034, 1.768, 1.276, 4.385, 5.451, 6.385, 0.769, 0.59, 3.609, 6.746, 6.819, 3.959, 5.917, 4.581, 5.602, 10.238, 1.043, 0.614
1629649228.4073, 4.573, 7.967, 14.923, 1.541, 0.522, 10.381, 3.246, 3.081, 1.727, 1.135, 3.64, 6.276, 7.864, 0.712, 0.536, 3.854, 8.026, 8.346, 3.084, 4.838, 4.755, 7.057, 12.777, 1.016, 0.545
1629649228.5335, 5.417, 9.607, 16.349, 1.555, 0.487, 11.109, 2.86, 2.897, 1.609, 0.996, 3.228, 6.769, 8.802, 0.705, 0.477, 4.522, 8.923, 9.421, 2.324, 3.642, 5.693, 8.355, 14.238, 1.055, 0.481
1629649228.6592, 8.03, 10.636, 15.775, 1.543, 0.473, 11.405, 2.51, 2.451, 1.435, 0.908, 3.369, 6.783, 8.682, 0.704, 0.426, 5.588, 9.157, 9.499, 1.758, 2.514, 8.2, 9.107, 14.027, 1.117, 0.436
1629649228.7852, 14.564, 10.789, 13.386, 1.476, 0.484, 11.491, 2.362, 1.855, 1.255, 0.916, 4.245, 6.427, 7.518, 0.712, 0.404, 7.168, 8.829, 8.502, 1.41, 1.608, 14.129, 9.155, 12.208, 1.179, 0.418
1629649228.9114, 26.22, 10.08, 9.996, 1.368, 0.517, 11.419, 2.531, 1.302, 1.12, 1.037, 5.72, 5.946, 5.741, 0.733, 0.428, 9.211, 8.257, 6.771, 1.252, 1.011, 24.514, 8.605, 9.426, 1.237, 0.432
1629649229.0379, 42.476, 8.818, 6.647, 1.259, 0.565, 11.509, 3.05, 0.983, 1.055, 1.245, 7.782, 5.598, 3.984, 0.763, 0.494, 11.662, 7.867, 4.92, 1.208, 0.71, 39.009, 7.824, 6.582, 1.293, 0.47
1629649229.1641, 60.685, 7.476, 4.115, 1.183, 0.613, 12.174, 3.827, 0.996, 1.046, 1.477, 10.241, 5.486, 2.752, 0.787, 0.583, 14.318, 7.956, 3.495, 1.185, 0.612, 55.315, 7.258, 4.38, 1.35, 0.514
1629649229.2898, 76.788, 6.473, 2.64, 1.147, 0.645, 13.837, 4.636, 1.289, 1.051, 1.658, 12.92, 5.543, 2.208, 0.784, 0.664, 16.865, 8.421, 2.715, 1.13, 0.603, 69.807, 7.161, 3.057, 1.407, 0.548
