Timestamp, AF3/theta, AF3/alpha, AF3/betaL, AF3/betaH, AF3/gamma, T7/theta, T7/alpha, T7/betaL, T7/betaH, T7/gamma, Pz/theta, Pz/alpha, Pz/betaL, Pz/betaH, Pz/gamma, T8/theta, T8/alpha, T8/betaL, T8/betaH, T8/gamma, AF4/theta, AF4/alpha, AF4/betaL, AF4/betaH, AF4/gamma
1629045260.0298, 64.529, 7.667, 5.04, 2.532, 0.467, 10.421, 4.183, 3.678, 1.99, 0.797, 1.586, 3.383, 5.591, 2.147, 0.465, 14.205, 1.505, 2.086, 1.907, 0.284, 57.248, 10.901, 5.669, 3.428, 0.459
1629045260.1561, 51.262, 6.17, 4.458, 2.211, 0.441, 9.729, 4.031, 3.236, 1.961, 0.782, 1.712, 2.937, 5.107, 1.991, 0.475, 13.5, 1.919, 2.568, 2.116, 0.327, 45.35, 9.32, 5.299, 3.132, 0.401
1629045260.2824, 34.952, 4.563, 3.797, 1.813, 0.409, 8.145, 3.451, 2.6, 1.929, 0.793, 1.836, 2.386, 4.237, 1.658, 0.465, 11.546, 2.323, 3.107, 2.316, 0.356, 31.267, 7.47, 4.732, 2.663, 0.356
1629045260.4082, 20.745, 3.275, 3.254, 1.442, 0.382, 6.336, 2.648, 1.952, 1.882, 0.821, 1.956, 1.93, 3.273, 1.257, 0.438, 9.099, 2.65, 3.634, 2.431, 0.366, 19.66, 5.757, 4.175, 2.141, 0.335
1629045260.5342, 11.603, 2.575, 2.906, 1.158, 0.372, 4.847, 1.875, 1.452, 1.818, 0.854, 2.067, 1.699, 2.473, 0.899, 0.406, 6.951, 2.855, 4.051, 2.388, 0.359, 12.704, 4.446, 3.729, 1.665, 0.345
1629045260.6602, 7.729, 2.506, 2.704, 0.971, 0.383, 4.11, 1.332, 1.163, 1.736, 0.882, 2.183, 1.69, 1.957, 0.655, 0.383, 5.657, 2.921, 4.244, 2.162, 0.345, 10.511, 3.664, 3.393, 1.295, 0.377
1629045260.7864, 7.235, 2.899, 2.52, 0.867, 0.413, 4.096, 1.103, 1.05, 1.646, 0.902, 2.346, 1.797, 1.699, 0.545, 0.38, 5.283, 2.846, 4.138, 1.795, 0.337, 11.056, 3.371, 3.091, 1.052, 0.42
1629045260.9129, 7.979, 3.512, 2.254, 0.819, 0.448, 4.596, 1.126, 1.011, 1.569, 0.918, 2.61, 1.889, 1.589, 0.542, 0.397, 5.548, 2.654, 3.742, 1.382, 0.344, 12.456, 3.412, 2.723, 0.921, 0.461
1629045261.039, 8.803, 4.074, 1.895, 0.81, 0.479, 5.324, 1.304, 1.074, 1.563, 0.932, 3.003, 1.909, 1.558, 0.607, 0.424, 6.011, 2.378, 3.151, 1.022, 0.363, 13.579, 3.578, 2.261, 0.868, 0.493
1629045261.1647, 9.229, 4.412, 1.511, 0.844, 0.501, 6.099, 1.602, 1.459, 1.669, 0.943, 3.488, 1.896, 1.589, 0.7, 0.45, 6.28, 2.038, 2.519, 0.781, 0.385, 13.895, 3.645, 1.739, 0.87, 0.513
