Timestamp, AF3/theta, AF3/alpha, AF3/betaL, AF3/betaH, AF3/gamma, T7/theta, T7/alpha, T7/betaL, T7/betaH, T7/gamma, Pz/theta, Pz/alpha, Pz/betaL, Pz/betaH, Pz/gamma, T8/theta, T8/alpha, T8/betaL, T8/betaH, T8/gamma, AF4/theta, AF4/alpha, AF4/betaL, AF4/betaH, AF4/gamma
1632641222.2546, 3.999, 2.16, 3.148, 3.06, 0.299, 933.759, 190.647, 47.044, 14.304, 8.389, 0.385, 0.797, 1.764, 1.333, 0.414, 1.321, 6.659, 5.186, 2.668, 0.542, 7.368, 3.795, 2.397, 2.989, 0.441
1632641222.3809, 7.402, 3.043, 3.462, 3.049, 0.33, 805.669, 114.187, 23.824, 11.91, 7.607, 0.626, 0.914, 1.315, 1.345, 0.407, 1.348, 6.37, 4.38, 2.506, 0.493, 16.754, 6.588, 2.681, 2.65, 0.438
1632641222.5069, 12.868, 4.209, 3.815, 2.916, 0.397, 1145.341, 116.902, 18.284, 15.04, 9.234, 0.994, 1.083, 0.961, 1.329, 0.413, 1.303, 5.86, 3.451, 2.332, 0.478, 30.616, 10.795, 3.146, 2.305, 0.447
1632641222.6328, 19.121, 5.442, 4.147, 2.732, 0.497, 1594.267, 149.167, 20.892, 19.673, 11.485, 1.427, 1.263, 0.719, 1.298, 0.44, 1.23, 5.361, 2.745, 2.255, 0.496, 45.567, 15.479, 3.611, 2.093, 0.491
1632641222.7587, 24.317, 6.452, 4.367, 2.546, 0.621, 1854.999, 174.351, 23.418, 22.468, 12.831, 1.891, 1.396, 0.59, 1.259, 0.492, 1.22, 4.961, 2.41, 2.323, 0.545, 57.126, 19.244, 3.938, 2.097, 0.596
1632641222.8849, 26.565, 6.959, 4.357, 2.367, 0.762, 1844.412, 185.273, 24.606, 22.722, 12.772, 2.322, 1.441, 0.537, 1.215, 0.569, 1.319, 4.584, 2.345, 2.488, 0.613, 61.04, 20.836, 4.002, 2.302, 0.774
1632641223.0116, 25.23, 6.811, 4.039, 2.178, 0.904, 1613.908, 198.803, 33.684, 22.901, 11.714, 2.7, 1.39, 0.513, 1.172, 0.698, 1.536, 4.071, 2.319, 2.63, 0.69, 56.16, 19.714, 3.745, 2.599, 1.008
1632641223.1375, 20.672, 6.045, 3.415, 1.969, 1.035, 1322.011, 242.326, 62.882, 27.03, 10.67, 2.994, 1.27, 0.472, 1.138, 0.929, 1.792, 3.325, 2.144, 2.622, 0.767, 44.011, 16.276, 3.17, 2.828, 1.259
1632641223.2634, 14.92, 4.914, 2.623, 1.747, 1.156, 1141.916, 332.314, 117.521, 37.798, 10.642, 3.156, 1.135, 0.415, 1.125, 1.291, 1.98, 2.438, 1.818, 2.405, 0.839, 29.251, 11.696, 2.407, 2.864, 1.473
1632641223.3894, 9.705, 3.785, 1.866, 1.53, 1.282, 1159.293, 459.531, 189.86, 54.252, 11.991, 3.114, 1.032, 0.378, 1.142, 1.755, 2.02, 1.63, 1.468, 2.009, 0.913, 16.181, 7.358, 1.653, 2.685, 1.611
