Timestamp, AF3/theta, AF3/alpha, AF3/betaL, AF3/betaH, AF3/gamma, T7/theta, T7/alpha, T7/betaL, T7/betaH, T7/gamma, Pz/theta, Pz/alpha, Pz/betaL, Pz/betaH, Pz/gamma, T8/theta, T8/alpha, T8/betaL, T8/betaH, T8/gamma, AF4/theta, AF4/alpha, AF4/betaL, AF4/betaH, AF4/gamma
1627719480.8434, 4.168, 1.497, 0.951, 0.702, 0.298, 1.283, 0.654, 1.15, 0.545, 0.443, 0.668, 1.247, 1.444, 0.521, 0.224, 1.216, 1.172, 0.608, 0.741, 0.183, 4.431, 2.03, 1.405, 0.655, 0.427
1627719480.9694, 1, 0.994, 0.723, 0.691, 0.288, 1.127, 0.682, 1.109, 0.538, 0.409, 0.581, 1.037, 1.5, 0.347, 0.25, 1.041, 1.199, 0.502, 0.768, 0.191, 1.205, 1.625, 1.325, 0.733, 0.397
1627719481.0952, 1.543, 1.299, 0.727, 0.696, 0.291, 0.909, 0.759, 1.067, 0.533, 0.406, 0.53, 0.901, 1.539, 0.256, 0.281, 1.09, 1.348, 0.489, 0.799, 0.223, 1.242, 1.788, 1.395, 0.835, 0.377
1627719481.2211, 8.658, 2.892, 0.881, 0.73, 0.315, 0.725, 0.887, 1.059, 0.523, 0.436, 0.535, 0.883, 1.574, 0.253, 0.318, 1.41, 1.64, 0.684, 0.837, 0.278, 5.756, 3.046, 1.581, 0.955, 0.388
1627719481.3472, 30.277, 6.689, 1.184, 0.793, 0.368, 0.66, 1.042, 1.118, 0.509, 0.493, 0.587, 0.988, 1.636, 0.323, 0.365, 1.915, 2.057, 1.161, 0.899, 0.356, 21.236, 6.45, 1.908, 1.095, 0.447
1627719481.4734, 70.833, 12.861, 1.634, 0.88, 0.457, 0.785, 1.205, 1.234, 0.504, 0.566, 0.704, 1.171, 1.747, 0.453, 0.43, 2.553, 2.547, 1.871, 0.996, 0.463, 52.959, 12.434, 2.398, 1.254, 0.555
1627719481.5993, 126.476, 20.091, 2.156, 0.98, 0.58, 1.123, 1.366, 1.363, 0.525, 0.643, 0.949, 1.376, 1.895, 0.627, 0.516, 3.132, 3.013, 2.64, 1.114, 0.599, 97.838, 19.849, 2.964, 1.412, 0.705
1627719481.7252, 186.208, 26.313, 2.661, 1.078, 0.721, 1.671, 1.497, 1.439, 0.584, 0.724, 1.384, 1.541, 2.024, 0.81, 0.613, 3.486, 3.341, 3.241, 1.213, 0.75, 145.481, 26.789, 3.465, 1.542, 0.868
1627719481.8511, 239.008, 30.272, 3.098, 1.154, 0.848, 2.334, 1.567, 1.408, 0.678, 0.803, 2.028, 1.61, 2.055, 0.96, 0.701, 3.852, 3.444, 3.499, 1.251, 0.89, 189.049, 31.694, 3.812, 1.619, 1.01
1627719481.9773, 278.113, 31.711, 3.431, 1.189, 0.931, 2.996, 1.553, 1.251, 0.779, 0.87, 2.738, 1.547, 1.917, 1.035, 0.754, 4.274, 3.28, 3.347, 1.203, 0.981, 225.88, 33.728, 3.986, 1.628, 1.097
1627719482.1036, 300.924, 31.304, 3.625, 1.174, 0.948, 3.546, 1.459, 1.004, 0.85, 0.911, 3.348, 1.359, 1.611, 1.02, 0.756, 4.909, 2.876, 2.855, 1.081, 1, 255.818, 33.059, 4.033, 1.587, 1.108
1627719482.2299, 307.348, 29.996, 3.648, 1.114, 0.893, 3.902, 1.314, 0.733, 0.861, 0.916, 3.661, 1.095, 1.204, 0.93, 0.708, 5.669, 2.339, 2.217, 0.923, 0.938, 277.608, 30.528, 3.991, 1.526, 1.042
1627719482.3557, 298.469, 28.285, 3.472, 1.022, 0.779, 3.994, 1.151, 0.504, 0.809, 0.889, 3.586, 0.833, 0.809, 0.795, 0.624, 6.33, 1.813, 1.658, 0.764, 0.816, 287.688, 27.031, 3.888, 1.468, 0.917
1627719482.4813, 272.958, 26.119, 3.119, 0.916, 0.632, 3.784, 1.001, 0.364, 0.72, 0.841, 3.158, 0.645, 0.52, 0.652, 0.529, 6.656, 1.41, 1.331, 0.625, 0.668, 279.169, 23.242, 3.733, 1.419, 0.765
1627719482.6078, 232.589, 23.406, 2.784, 0.818, 0.486, 3.359, 0.881, 0.315, 0.631, 0.79, 2.516, 0.569, 0.374, 0.53, 0.441, 6.426, 1.169, 1.279, 0.513, 0.531, 248.12, 19.79, 3.633, 1.366, 0.617
1627719482.7348, 185.62, 20.792, 2.755, 0.765, 0.368, 2.79, 0.786, 0.32, 0.568, 0.749, 1.869, 0.595, 0.337, 0.442, 0.373, 5.661, 1.066, 1.425, 0.425, 0.429, 200.695, 17.463, 3.778, 1.299, 0.495
1627719482.8617, 141.509, 19.178, 3.256, 0.791, 0.292, 2.171, 0.704, 0.339, 0.534, 0.725, 1.39, 0.675, 0.342, 0.39, 0.324, 4.573, 1.038, 1.627, 0.357, 0.365, 149.143, 16.765, 4.306, 1.223, 0.405
1627719482.9886, 109.746, 19.348, 4.292, 0.899, 0.256, 1.56, 0.64, 0.356, 0.513, 0.709, 1.2, 0.75, 0.346, 0.366, 0.291, 3.501, 1.015, 1.757, 0.309, 0.327, 108.214, 17.804, 5.204, 1.156, 0.346
1627719483.1156, 96.245, 21.91, 5.606, 1.044, 0.252, 1.036, 0.589, 0.372, 0.483, 0.689, 1.297, 0.77, 0.342, 0.362, 0.269, 2.675, 0.949, 1.742, 0.279, 0.302, 89.165, 20.563, 6.25, 1.102, 0.309
1627719483.2424, 96.904, 25.235, 6.647, 1.155, 0.263, 0.649, 0.544, 0.39, 0.433, 0.654, 1.581, 0.718, 0.338, 0.366, 0.253, 2.109, 0.825, 1.56, 0.27, 0.278, 89.352, 23.587, 6.973, 1.05, 0.289
1627719483.3693, 102.057, 26.84, 6.875, 1.175, 0.274, 0.439, 0.504, 0.412, 0.37, 0.603, 1.905, 0.613, 0.353, 0.37, 0.24, 1.748, 0.665, 1.253, 0.284, 0.254, 96.639, 24.72, 6.958, 0.985, 0.278
1627719483.4962, 103.86, 25.775, 6.244, 1.097, 0.275, 0.366, 0.469, 0.435, 0.315, 0.549, 2.14, 0.506, 0.405, 0.374, 0.232, 1.494, 0.512, 0.908, 0.326, 0.233, 100.7, 23.302, 6.224, 0.914, 0.269
1627719483.6232, 101.712, 23.009, 5.12, 0.965, 0.264, 0.371, 0.444, 0.449, 0.287, 0.503, 2.175, 0.465, 0.512, 0.401, 0.286, 1.29, 0.396, 0.619, 0.412, 0.222, 100.455, 20.395, 5.143, 0.865, 0.258
