Timestamp, AF3/theta, AF3/alpha, AF3/betaL, AF3/betaH, AF3/gamma, T7/theta, T7/alpha, T7/betaL, T7/betaH, T7/gamma, Pz/theta, Pz/alpha, Pz/betaL, Pz/betaH, Pz/gamma, T8/theta, T8/alpha, T8/betaL, T8/betaH, T8/gamma, AF4/theta, AF4/alpha, AF4/betaL, AF4/betaH, AF4/gamma
1627801319.8978, 110.994, 25.473, 3.987, 0.483, 0.242, 11.384, 4.356, 2.113, 2.435, 1.789, 1.188, 0.913, 0.681, 0.695, 0.354, 1.382, 0.748, 0.254, 0.379, 0.299, 92.812, 17.359, 2.533, 0.478, 0.247
1627801320.0237, 108.518, 22.73, 3.625, 0.468, 0.264, 10.915, 4.243, 2.26, 2.292, 1.881, 1.185, 1.007, 0.675, 0.613, 0.319, 1.267, 0.999, 0.262, 0.355, 0.304, 91.235, 15.919, 2.326, 0.462, 0.287
1627801320.1498, 98.777, 18.994, 3.214, 0.493, 0.294, 10.052, 3.87, 2.415, 2.095, 2.01, 1.148, 1.066, 0.702, 0.528, 0.282, 1.228, 1.417, 0.31, 0.343, 0.321, 83.249, 13.565, 2.106, 0.475, 0.338
1627801320.2761, 80.565, 14.606, 2.826, 0.544, 0.33, 9.357, 3.346, 2.604, 1.918, 2.149, 1.096, 1.075, 0.789, 0.467, 0.255, 1.282, 1.956, 0.423, 0.349, 0.352, 67.96, 10.587, 1.932, 0.498, 0.396
1627801320.4023, 55.994, 10.151, 2.526, 0.592, 0.368, 7.892, 2.862, 2.844, 1.859, 2.265, 1.037, 1.033, 0.954, 0.449, 0.251, 1.39, 2.477, 0.617, 0.374, 0.395, 47.481, 7.514, 1.842, 0.509, 0.454
1627801320.528, 31.228, 6.326, 2.344, 0.628, 0.399, 6.363, 2.632, 3.118, 1.975, 2.337, 0.991, 0.952, 1.195, 0.486, 0.276, 1.471, 2.798, 0.873, 0.421, 0.442, 27.05, 4.932, 1.83, 0.495, 0.5
1627801320.6539, 13.478, 3.742, 2.23, 0.661, 0.417, 4.743, 2.746, 3.366, 2.238, 2.357, 0.947, 0.852, 1.481, 0.574, 0.323, 1.475, 2.786, 1.134, 0.483, 0.478, 12.475, 3.23, 1.831, 0.468, 0.521
1627801320.7803, 4.314, 2.441, 2.132, 0.708, 0.415, 3.41, 3.147, 3.54, 2.571, 2.318, 0.901, 0.75, 1.754, 0.699, 0.379, 1.431, 2.45, 1.344, 0.554, 0.49, 4.916, 2.367, 1.802, 0.451, 0.508
1627801320.9066, 1.378, 1.946, 1.972, 0.777, 0.393, 2.699, 3.649, 3.644, 2.889, 2.221, 0.83, 0.666, 1.939, 0.832, 0.422, 1.41, 1.922, 1.469, 0.63, 0.476, 2.504, 1.953, 1.713, 0.467, 0.463
1627801321.0326, 1.023, 1.727, 1.735, 0.858, 0.358, 2.684, 4.046, 3.702, 3.128, 2.065, 0.728, 0.614, 1.979, 0.939, 0.437, 1.486, 1.384, 1.512, 0.706, 0.438, 2.252, 1.645, 1.576, 0.525, 0.395
1627801321.1587, 1.064, 1.553, 1.471, 0.923, 0.317, 3.309, 4.189, 3.702, 3.266, 1.859, 0.619, 0.594, 1.856, 0.994, 0.422, 1.675, 0.995, 1.501, 0.777, 0.387, 2.336, 1.366, 1.414, 0.609, 0.323
1627801321.2847, 1.166, 1.421, 1.261, 0.945, 0.279, 4.334, 4.025, 3.631, 3.315, 1.629, 0.568, 0.603, 1.615, 0.998, 0.384, 1.942, 0.823, 1.489, 0.85, 0.336, 2.427, 1.239, 1.271, 0.693, 0.263
1627801321.4109, 1.255, 1.337, 1.174, 0.928, 0.254, 5.48, 3.626, 3.52, 3.307, 1.427, 0.677, 0.69, 1.418, 1.002, 0.388, 2.244, 0.832, 1.547, 0.945, 0.297, 2.502, 1.299, 1.194, 0.765, 0.231
1627801321.5372, 1.62, 1.403, 1.214, 0.911, 0.246, 6.451, 3.151, 3.403, 3.265, 1.314, 1.288, 1.213, 1.653, 1.299, 0.932, 2.538, 0.932, 1.707, 1.085, 0.279, 2.607, 1.531, 1.179, 0.828, 0.231
1627801321.6634, 5.486, 2.378, 1.409, 0.958, 0.259, 7.011, 2.821, 3.314, 3.19, 1.328, 2.95, 2.914, 2.806, 2.396, 2.946, 2.784, 1.051, 1.934, 1.289, 0.28, 4.21, 2.208, 1.24, 0.919, 0.26
1627801321.7896, 18.522, 5.436, 1.872, 1.12, 0.293, 6.951, 2.841, 3.282, 3.08, 1.458, 5.969, 6.365, 5.152, 4.616, 7.1, 2.993, 1.173, 2.138, 1.553, 0.297, 10.181, 3.908, 1.444, 1.066, 0.313
1627801321.9165, 43.26, 11.408, 2.694, 1.417, 0.348, 6.406, 3.284, 3.3, 2.932, 1.656, 10.069, 11.402, 8.479, 7.791, 13.135, 3.2, 1.299, 2.224, 1.839, 0.325, 21.958, 7.082, 1.863, 1.283, 0.381
1627801322.0434, 77.053, 19.974, 3.852, 1.847, 0.417, 5.804, 4.029, 3.312, 2.743, 1.865, 14.271, 16.933, 12.029, 11.213, 19.694, 3.417, 1.424, 2.127, 2.096, 0.361, 39.115, 11.525, 2.5, 1.579, 0.452
1627801322.1703, 113.742, 29.352, 5.169, 2.366, 0.493, 4.998, 4.81, 3.23, 2.53, 2.042, 17.229, 21.311, 14.731, 13.859, 24.775, 3.613, 1.549, 1.867, 2.262, 0.405, 58.345, 16.206, 3.283, 1.945, 0.513
1627801322.2972, 141.463, 36.836, 6.414, 2.894, 0.568, 4.571, 5.302, 3.015, 2.373, 2.172, 17.981, 23.073, 15.683, 14.848, 26.633, 3.761, 1.717, 1.54, 2.299, 0.463, 74.009, 19.746, 4.122, 2.349, 0.561
1627801322.4242, 153.334, 40.005, 7.318, 3.351, 0.655, 4.022, 5.288, 2.665, 2.375, 2.268, 16.171, 21.591, 14.611, 13.871, 24.614, 3.74, 2.029, 1.297, 2.232, 0.547, 82.537, 20.999, 4.887, 2.741, 0.61
1627801322.5508, 145.315, 37.808, 7.7, 3.667, 0.776, 4.134, 4.761, 2.259, 2.594, 2.355, 12.531, 17.405, 11.973, 11.336, 19.479, 3.482, 2.553, 1.259, 2.135, 0.668, 81.353, 19.666, 5.457, 3.067, 0.686
1627801322.6773, 120.014, 31.057, 7.573, 3.795, 0.944, 4.585, 3.895, 1.898, 2.996, 2.458, 8.239, 11.962, 8.719, 8.155, 13.022, 3.057, 3.248, 1.446, 2.091, 0.822, 71.405, 16.329, 5.796, 3.279, 0.807
1627801322.8039, 86.514, 22.114, 7.096, 3.725, 1.144, 5.776, 2.95, 1.636, 3.445, 2.58, 4.587, 6.907, 5.812, 5.287, 7.216, 2.523, 3.937, 1.751, 2.131, 0.988, 57.704, 12.233, 5.91, 3.352, 0.968
1627801322.9303, 54.417, 13.943, 6.414, 3.486, 1.335, 7.535, 2.152, 1.458, 3.761, 2.696, 2.247, 3.363, 3.83, 3.326, 3.335, 2.044, 4.386, 1.999, 2.22, 1.128, 43.781, 8.771, 5.783, 3.283, 1.139
1627801323.0567, 33.972, 9.008, 5.633, 3.151, 1.462, 9.027, 1.652, 1.324, 3.806, 2.768, 1.256, 1.55, 2.79, 2.325, 1.531, 1.777, 4.415, 2.067, 2.297, 1.209, 36.875, 6.971, 5.399, 3.119, 1.278
1627801323.1828, 32.052, 8.252, 4.871, 2.82, 1.485, 10.549, 1.484, 1.238, 3.543, 2.767, 1.113, 0.933, 2.361, 1.93, 1.062, 1.878, 3.987, 1.984, 2.315, 1.208, 44.799, 7.049, 4.809, 2.931, 1.345
1627801323.309, 50.903, 11.063, 4.22, 2.559, 1.392, 12.269, 1.636, 1.241, 3.054, 2.685, 1.21, 0.799, 2.196, 1.713, 0.995, 2.357, 3.232, 1.855, 2.252, 1.129, 72.175, 8.521, 4.135, 2.776, 1.323
1627801323.4353, 85.478, 15.805, 3.753, 2.377, 1.206, 13.258, 2.067, 1.363, 2.5, 2.533, 1.301, 0.801, 2.144, 1.51, 0.895, 3.15, 2.372, 1.768, 2.124, 0.995, 114.539, 10.609, 3.539, 2.664, 1.215
1627801323.5616, 126.214, 20.42, 3.569, 2.243, 0.976, 14.182, 2.723, 1.632, 2.058, 2.332, 1.37, 0.886, 2.182, 1.355, 0.745, 4.157, 1.645, 1.745, 1.989, 0.846, 161.393, 12.507, 3.163, 2.568, 1.051
1627801323.6877, 160.421, 23.14, 3.587, 2.108, 0.759, 14.472, 3.46, 2.03, 1.849, 2.111, 1.397, 1.034, 2.275, 1.278, 0.582, 5.177, 1.211, 1.747, 1.904, 0.721, 198.857, 13.428, 3.024, 2.444, 0.874
1627801323.8138, 175.335, 22.871, 3.618, 1.969, 0.601, 14.452, 4.067, 2.454, 1.892, 1.901, 1.361, 1.188, 2.35, 1.296, 0.438, 5.943, 1.091, 1.717, 1.902, 0.645, 213.285, 12.857, 3.021, 2.29, 0.729
1627801323.9397, 164.715, 19.558, 3.424, 1.842, 0.522, 12.408, 4.322, 2.833, 2.112, 1.727, 1.31, 1.292, 2.327, 1.386, 0.332, 6.224, 1.201, 1.611, 1.963, 0.62, 198.377, 10.756, 2.948, 2.126, 0.642
1627801324.0658, 130.904, 14.287, 2.926, 1.736, 0.517, 10.72, 4.193, 3.126, 2.397, 1.603, 1.313, 1.31, 2.168, 1.486, 0.266, 5.853, 1.425, 1.426, 2.025, 0.633, 156.102, 7.712, 2.674, 1.964, 0.621
1627801324.1922, 87.764, 8.729, 2.225, 1.641, 0.567, 8.039, 3.845, 3.327, 2.642, 1.526, 1.422, 1.232, 1.912, 1.529, 0.232, 4.962, 1.665, 1.202, 2.026, 0.659, 104.351, 4.646, 2.198, 1.811, 0.656
1627801324.3184, 46.504, 4.4, 1.563, 1.537, 0.647, 6.557, 3.531, 3.451, 2.748, 1.493, 1.598, 1.083, 1.673, 1.477, 0.22, 3.754, 1.832, 1.013, 1.936, 0.678, 54.636, 2.383, 1.681, 1.662, 0.722
1627801324.4444, 18.467, 1.939, 1.126, 1.38, 0.723, 5.851, 3.606, 3.52, 2.676, 1.506, 1.781, 0.904, 1.544, 1.319, 0.223, 2.675, 1.863, 0.893, 1.747, 0.671, 21.011, 1.254, 1.285, 1.491, 0.78
1627801324.5704, 5.904, 1.223, 1.124, 1.157, 0.766, 7.389, 4.455, 3.652, 2.458, 1.564, 1.883, 0.729, 1.571, 1.078, 0.238, 2.05, 1.758, 0.877, 1.481, 0.629, 6.767, 1.097, 1.224, 1.283, 0.799
1627801324.6963, 8.929, 2.084, 1.912, 0.898, 0.76, 11.031, 6.256, 4.018, 2.192, 1.658, 1.844, 0.581, 1.744, 0.811, 0.272, 1.87, 1.556, 0.989, 1.184, 0.557, 6.791, 1.649, 1.785, 1.054, 0.766
1627801324.8226, 32.248, 5.123, 3.725, 0.659, 0.711, 17.138, 8.908, 4.668, 1.976, 1.767, 1.677, 0.471, 2.011, 0.579, 0.326, 1.955, 1.325, 1.214, 0.901, 0.471, 20.522, 3.132, 3.103, 0.849, 0.692
1627801324.9488, 80.206, 10.672, 6.513, 0.509, 0.637, 25.013, 12.023, 5.458, 1.851, 1.87, 1.428, 0.397, 2.286, 0.431, 0.395, 2.049, 1.132, 1.518, 0.665, 0.392, 49.492, 5.742, 5.05, 0.724, 0.603
1627801325.0749, 150.624, 18.024, 9.806, 0.484, 0.558, 33.714, 14.943, 6.097, 1.793, 1.951, 1.183, 0.356, 2.473, 0.382, 0.462, 1.991, 1.006, 1.831, 0.493, 0.335, 92.817, 9.227, 7.231, 0.711, 0.52
1627801325.201, 236.158, 25.471, 12.729, 0.585, 0.49, 42.852, 16.891, 6.337, 1.758, 2.002, 1.006, 0.331, 2.487, 0.424, 0.51, 1.771, 0.944, 2.056, 0.389, 0.309, 145.546, 12.807, 9.047, 0.812, 0.459
1627801325.3269, 316.77, 31.107, 14.48, 0.781, 0.441, 48.274, 17.241, 6.013, 1.725, 2.024, 0.913, 0.314, 2.287, 0.528, 0.524, 1.518, 0.926, 2.1, 0.35, 0.312, 194.658, 15.621, 9.982, 1.002, 0.423
1627801325.453, 372.642, 33.639, 14.632, 1.013, 0.411, 50.29, 15.832, 5.193, 1.692, 2.029, 0.869, 0.332, 1.913, 0.656, 0.501, 1.438, 0.925, 1.928, 0.364, 0.333, 228.244, 17.055, 9.783, 1.221, 0.41
1627801325.5791, 386.92, 32.796, 13.286, 1.212, 0.395, 46.839, 13.052, 4.137, 1.675, 2.022, 0.816, 0.401, 1.465, 0.766, 0.451, 1.627, 0.927, 1.585, 0.406, 0.358, 235.401, 16.903, 8.566, 1.396, 0.414
1627801325.7054, 357.276, 29.277, 11.002, 1.32, 0.39, 39.891, 9.639, 3.169, 1.676, 2.004, 0.717, 0.537, 1.048, 0.821, 0.39, 2.051, 0.928, 1.184, 0.444, 0.373, 215.355, 15.447, 6.756, 1.463, 0.427
1627801325.8316, 293.074, 24.396, 8.516, 1.316, 0.39, 30.268, 6.463, 2.495, 1.668, 1.967, 0.599, 0.738, 0.732, 0.805, 0.336, 2.533, 0.936, 0.846, 0.457, 0.373, 173.917, 13.304, 4.888, 1.398, 0.442
1627801325.9572, 214.051, 19.397, 6.383, 1.214, 0.39, 21.044, 4.191, 2.143, 1.625, 1.914, 0.517, 0.97, 0.535, 0.727, 0.295, 2.846, 0.956, 0.645, 0.444, 0.361, 124.128, 11.031, 3.36, 1.219, 0.447
1627801326.0835, 138.614, 14.919, 4.816, 1.066, 0.382, 13.544, 3.035, 2.008, 1.558, 1.864, 0.481, 1.172, 0.449, 0.618, 0.268, 2.846, 0.978, 0.59, 0.416, 0.34, 77.711, 8.901, 2.319, 0.986, 0.435
1627801326.2096, 79.199, 11.058, 3.722, 0.925, 0.364, 8.167, 2.82, 1.955, 1.509, 1.847, 0.485, 1.281, 0.445, 0.512, 0.248, 2.516, 0.983, 0.645, 0.395, 0.315, 42.418, 6.952, 1.699, 0.779, 0.404
1627801326.3359, 39.183, 7.651, 2.961, 0.833, 0.337, 5.039, 3.221, 1.937, 1.525, 1.884, 0.491, 1.257, 0.491, 0.435, 0.231, 2.001, 0.953, 0.756, 0.39, 0.289, 19.648, 5.127, 1.399, 0.653, 0.36
1627801326.4619, 17.648, 5.448, 2.578, 0.8, 0.309, 3.436, 3.961, 1.987, 1.631, 1.971, 0.477, 1.1, 0.569, 0.39, 0.215, 1.477, 0.884, 0.874, 0.404, 0.266, 8.135, 3.863, 1.426, 0.612, 0.312
1627801326.5876, 10.927, 5.605, 2.811, 0.801, 0.29, 2.905, 4.809, 2.143, 1.805, 2.083, 0.434, 0.863, 0.673, 0.371, 0.202, 1.074, 0.791, 0.965, 0.427, 0.245, 5.177, 3.762, 1.909, 0.619, 0.271
1627801326.7136, 13.6, 8.191, 3.716, 0.807, 0.289, 2.673, 5.614, 2.4, 1.985, 2.188, 0.377, 0.621, 0.776, 0.366, 0.194, 0.849, 0.694, 1.007, 0.448, 0.229, 7.25, 4.801, 2.877, 0.625, 0.243
1627801326.8398, 19.996, 12.242, 5.014, 0.797, 0.306, 2.762, 6.243, 2.67, 2.1, 2.261, 0.331, 0.437, 0.845, 0.365, 0.191, 0.768, 0.62, 0.994, 0.458, 0.217, 11.017, 6.507, 4.123, 0.602, 0.232
1627801326.9663, 26.295, 16.629, 6.169, 0.765, 0.334, 3.223, 6.594, 2.831, 2.117, 2.286, 0.306, 0.337, 0.86, 0.358, 0.189, 0.744, 0.586, 0.931, 0.451, 0.206, 14.479, 8.318, 5.232, 0.555, 0.237
1627801327.0923, 33.148, 20.488, 6.743, 0.717, 0.359, 4.121, 6.624, 2.791, 2.058, 2.255, 0.293, 0.317, 0.822, 0.348, 0.187, 0.721, 0.586, 0.826, 0.431, 0.196, 18.766, 10.041, 5.855, 0.504, 0.254
1627801327.2185, 44.243, 23.462, 6.608, 0.677, 0.368, 5.154, 6.33, 2.539, 1.99, 2.168, 0.272, 0.361, 0.763, 0.344, 0.185, 0.685, 0.616, 0.728, 0.41, 0.185, 27.288, 11.772, 5.868, 0.49, 0.276
1627801327.3447, 63.101, 25.614, 5.913, 0.674, 0.353, 5.931, 5.801, 2.165, 1.975, 2.03, 0.244, 0.46, 0.719, 0.353, 0.187, 0.655, 0.685, 0.793, 0.418, 0.175, 42.618, 13.697, 5.389, 0.562, 0.293
1627801327.4707, 90.123, 27.023, 4.971, 0.726, 0.316, 6.196, 5.187, 1.834, 2.031, 1.864, 0.237, 0.6, 0.708, 0.377, 0.193, 0.663, 0.811, 1.223, 0.501, 0.169, 64.438, 15.783, 4.729, 0.748, 0.299
1627801327.5972, 119.678, 27.479, 4.088, 0.835, 0.269, 5.805, 4.613, 1.693, 2.123, 1.705, 0.277, 0.745, 0.719, 0.404, 0.206, 0.727, 0.985, 2.116, 0.69, 0.173, 88.08, 17.584, 4.203, 1.033, 0.294
1627801327.7234, 144.922, 26.806, 3.485, 0.981, 0.228, 4.86, 4.126, 1.809, 2.201, 1.595, 0.371, 0.85, 0.717, 0.425, 0.226, 0.851, 1.172, 3.346, 0.967, 0.191, 108.373, 18.671, 3.99, 1.364, 0.281
1627801327.8495, 162.534, 25.427, 3.214, 1.116, 0.204, 4.05, 3.687, 2.128, 2.233, 1.559, 0.504, 0.883, 0.678, 0.431, 0.255, 0.99, 1.315, 4.577, 1.253, 0.223, 123.062, 18.989, 4.065, 1.653, 0.27
1627801327.9752, 172.484, 23.978, 3.284, 1.184, 0.199, 3.765, 3.235, 2.516, 2.21, 1.596, 0.632, 0.836, 0.604, 0.414, 0.29, 1.088, 1.351, 5.39, 1.449, 0.264, 132.42, 18.819, 4.306, 1.81, 0.265
1627801328.1011, 177.33, 23.015, 3.684, 1.155, 0.209, 4.224, 2.779, 2.835, 2.136, 1.682, 0.719, 0.73, 0.528, 0.378, 0.329, 1.119, 1.282, 5.499, 1.49, 0.305, 138.467, 18.59, 4.597, 1.789, 0.268
1627801328.2273, 179.352, 22.737, 4.346, 1.039, 0.228, 5.189, 2.403, 2.989, 2.036, 1.79, 0.739, 0.601, 0.488, 0.335, 0.366, 1.08, 1.146, 4.879, 1.378, 0.337, 142.506, 18.573, 4.881, 1.614, 0.277
1627801328.3535, 179.867, 22.808, 5.133, 0.889, 0.254, 6.123, 2.273, 2.952, 1.939, 1.905, 0.701, 0.493, 0.508, 0.3, 0.394, 0.995, 0.986, 3.766, 1.179, 0.354, 144.724, 18.621, 5.159, 1.376, 0.287
1627801328.4796, 179, 22.832, 5.781, 0.772, 0.284, 7.006, 2.485, 2.743, 1.865, 2.022, 0.633, 0.433, 0.583, 0.296, 0.407, 0.898, 0.864, 2.578, 0.979, 0.359, 145.07, 18.508, 5.305, 1.189, 0.295
