Timestamp, AF3/theta, AF3/alpha, AF3/betaL, AF3/betaH, AF3/gamma, T7/theta, T7/alpha, T7/betaL, T7/betaH, T7/gamma, Pz/theta, Pz/alpha, Pz/betaL, Pz/betaH, Pz/gamma, T8/theta, T8/alpha, T8/betaL, T8/betaH, T8/gamma, AF4/theta, AF4/alpha, AF4/betaL, AF4/betaH, AF4/gamma
1632408409.004, 27.709, 4.66, 1.499, 0.966, 0.643, 1321.016, 606.428, 240.337, 127.009, 82.534, 6.315, 1.723, 0.974, 1.633, 0.555, 5.815, 3.672, 2.5, 1.72, 0.407, 21.755, 4.071, 1.843, 1.335, 0.524
1632408409.1299, 19.863, 3.369, 1.135, 0.832, 0.573, 1613.548, 676.901, 232.413, 118.719, 85.494, 7.779, 1.646, 0.692, 1.069, 0.473, 5.705, 3.64, 1.975, 1.269, 0.416, 14.955, 3.913, 1.427, 1.009, 0.454
1632408409.256, 14.101, 2.407, 1.029, 0.757, 0.528, 1803.609, 726.766, 239.538, 122.156, 92.91, 8.995, 1.666, 0.537, 0.767, 0.393, 6.635, 3.659, 1.695, 0.907, 0.439, 10.574, 4.123, 1.036, 0.806, 0.431
1632408409.3822, 11.482, 2.128, 1.022, 0.702, 0.507, 1790.726, 762.921, 273.322, 137.44, 105.76, 9.791, 1.882, 0.456, 0.685, 0.327, 8.453, 3.794, 1.65, 0.683, 0.46, 9.328, 4.894, 0.75, 0.701, 0.439
1632408409.5087, 12.436, 2.741, 1.099, 0.652, 0.501, 1602.076, 805.96, 342.197, 165.755, 123.134, 10.1, 2.315, 0.428, 0.728, 0.283, 10.607, 4.028, 1.747, 0.599, 0.468, 11.85, 6.414, 0.688, 0.664, 0.456
1632408409.6347, 18.138, 4.334, 1.409, 0.603, 0.498, 1286.537, 876.969, 440.941, 205.437, 142.441, 9.96, 2.855, 0.454, 0.826, 0.265, 12.305, 4.292, 1.885, 0.614, 0.468, 19.211, 8.701, 0.86, 0.687, 0.464
1632408409.7605, 29.153, 6.858, 2.117, 0.557, 0.49, 963.375, 987.625, 545.824, 249.027, 160.596, 9.443, 3.314, 0.547, 0.954, 0.275, 12.937, 4.556, 1.987, 0.675, 0.472, 32.042, 11.535, 1.183, 0.777, 0.456
1632408409.8865, 43.736, 10.064, 3.26, 0.525, 0.475, 707.571, 1123.746, 623.885, 285.883, 175.594, 8.597, 3.499, 0.719, 1.088, 0.309, 12.345, 4.803, 2.033, 0.742, 0.488, 48.427, 14.43, 1.554, 0.934, 0.439
1632408410.0126, 58.382, 13.232, 4.611, 0.509, 0.464, 559.873, 1243.57, 647.414, 307.777, 186.672, 7.484, 3.338, 0.955, 1.192, 0.358, 10.705, 5.048, 2.027, 0.791, 0.513, 64.113, 16.535, 1.859, 1.135, 0.429
1632408410.1389, 68.404, 15.461, 5.755, 0.512, 0.474, 514.732, 1303.378, 607.89, 314.878, 193.564, 6.241, 2.899, 1.2, 1.229, 0.407, 8.581, 5.337, 1.975, 0.807, 0.536, 74.296, 17.177, 1.993, 1.333, 0.447
1632408410.2651, 70.1, 16.014, 6.289, 0.53, 0.516, 527.405, 1276.783, 524.363, 311.192, 195.952, 5.027, 2.344, 1.388, 1.175, 0.444, 6.629, 5.657, 1.89, 0.789, 0.54, 75.357, 16.052, 1.912, 1.469, 0.509
1632408410.391, 62.675, 14.684, 5.997, 0.55, 0.589, 548.05, 1163.565, 431.918, 300.163, 193.439, 3.897, 1.866, 1.469, 1.039, 0.46, 5.234, 5.904, 1.775, 0.742, 0.516, 66.602, 13.374, 1.646, 1.502, 0.614
1632408410.5169, 48.727, 11.843, 4.953, 0.563, 0.676, 540.069, 986.395, 361.049, 284.28, 185.686, 2.926, 1.618, 1.438, 0.855, 0.453, 4.438, 5.914, 1.62, 0.67, 0.468, 50.855, 9.929, 1.283, 1.418, 0.744
1632408410.643, 32.972, 8.438, 3.52, 0.575, 0.75, 491.993, 784.603, 331.89, 264.643, 172.637, 2.176, 1.634, 1.337, 0.677, 0.432, 4.096, 5.589, 1.421, 0.593, 0.408, 33.356, 6.668, 0.946, 1.251, 0.868
1632408410.7694, 19.771, 5.405, 2.146, 0.601, 0.79, 412.047, 596.11, 343.984, 241.026, 155.463, 1.686, 1.825, 1.241, 0.555, 0.407, 4.076, 4.936, 1.209, 0.528, 0.349, 18.714, 4.186, 0.741, 1.057, 0.953
1632408410.8956, 11.565, 3.376, 1.176, 0.652, 0.784, 320.409, 445.777, 378.17, 213.128, 136.925, 1.534, 2.044, 1.225, 0.511, 0.386, 4.48, 4.105, 1.065, 0.485, 0.298, 9.398, 2.651, 0.72, 0.895, 0.979
1632408411.0215, 8.357, 2.463, 0.728, 0.725, 0.735, 244.618, 344.51, 412.779, 182.628, 120.886, 1.807, 2.166, 1.312, 0.538, 0.37, 5.465, 3.345, 1.101, 0.462, 0.259, 5.297, 1.919, 0.892, 0.796, 0.944
1632408411.1475, 8.34, 2.47, 0.704, 0.802, 0.657, 209.066, 288.025, 435.306, 155.69, 111.137, 2.489, 2.126, 1.46, 0.607, 0.353, 6.889, 2.876, 1.361, 0.451, 0.231, 4.374, 1.741, 1.211, 0.75, 0.862
1632408411.2735, 9.639, 3.033, 0.899, 0.857, 0.565, 224.161, 256.99, 450.277, 139.02, 110.643, 3.514, 1.933, 1.583, 0.684, 0.331, 8.376, 2.777, 1.788, 0.444, 0.215, 4.56, 1.906, 1.605, 0.727, 0.758
1632408411.3997, 11.268, 3.716, 1.152, 0.872, 0.475, 286.868, 232.915, 487.877, 142.847, 120.687, 4.66, 1.644, 1.618, 0.763, 0.304, 9.42, 2.949, 2.245, 0.438, 0.212, 4.798, 2.26, 1.974, 0.704, 0.653
1632408411.5257, 12.62, 4.219, 1.38, 0.846, 0.398, 445.197, 226.845, 580.376, 178.413, 141.455, 5.669, 1.338, 1.545, 0.846, 0.275, 9.751, 3.198, 2.592, 0.434, 0.222, 4.766, 2.624, 2.219, 0.678, 0.56
1632408411.6518, 13.286, 4.357, 1.524, 0.802, 0.338, 816.502, 274.789, 734.65, 249.098, 170.781, 6.257, 1.107, 1.378, 0.924, 0.248, 9.258, 3.351, 2.731, 0.432, 0.243, 4.469, 2.891, 2.287, 0.663, 0.482
1632408411.7772, 13.047, 4.13, 1.55, 0.777, 0.298, 1492.162, 401.904, 918.82, 343.593, 202.519, 6.274, 1.028, 1.168, 0.99, 0.231, 8.245, 3.336, 2.65, 0.439, 0.272, 3.97, 3.027, 2.183, 0.685, 0.42
1632408411.9035, 11.939, 3.71, 1.45, 0.798, 0.282, 2388.357, 597.64, 1072.944, 437.256, 226.983, 5.764, 1.172, 0.994, 1.041, 0.229, 7.134, 3.208, 2.429, 0.472, 0.311, 3.486, 3.049, 1.943, 0.762, 0.375
1632408412.0297, 10.109, 3.328, 1.253, 0.874, 0.288, 3312.262, 807.96, 1135.44, 500.284, 234.448, 4.944, 1.566, 0.934, 1.073, 0.244, 6.132, 3.074, 2.169, 0.554, 0.356, 3.19, 3.029, 1.63, 0.89, 0.354
1632408412.1562, 8.027, 3.151, 1.015, 0.987, 0.308, 3947.709, 957.829, 1068.276, 507.974, 219.455, 4.096, 2.18, 1.031, 1.084, 0.272, 5.413, 3.026, 1.951, 0.725, 0.399, 3.142, 3.037, 1.334, 1.053, 0.356
1632408412.2823, 6.002, 3.206, 0.812, 1.108, 0.333, 4068.098, 987.454, 880.093, 453.014, 183.737, 3.425, 2.924, 1.272, 1.082, 0.309, 4.867, 3.09, 1.821, 1.043, 0.434, 3.279, 3.155, 1.128, 1.228, 0.378
1632408412.4083, 4.371, 3.365, 0.738, 1.208, 0.356, 3629.694, 886.505, 631.74, 352.17, 135.69, 3.028, 3.633, 1.616, 1.073, 0.352, 4.394, 3.188, 1.805, 1.537, 0.456, 3.51, 3.397, 1.064, 1.387, 0.413
1632408412.5344, 3.209, 3.437, 0.939, 1.279, 0.373, 2827.093, 703.336, 409.49, 238.221, 87.336, 2.805, 4.12, 1.995, 1.055, 0.4, 3.838, 3.197, 1.958, 2.154, 0.464, 3.63, 3.711, 1.151, 1.499, 0.452
1632408412.6608, 2.62, 3.311, 1.507, 1.355, 0.389, 2046.097, 543.654, 299.05, 147.081, 50.457, 2.689, 4.283, 2.332, 1.029, 0.457, 3.282, 3.023, 2.316, 2.763, 0.466, 3.644, 4.062, 1.362, 1.546, 0.494
1632408412.7871, 2.462, 3.009, 2.393, 1.488, 0.416, 1593.593, 520.972, 346.925, 105.608, 32.75, 2.507, 4.111, 2.553, 0.995, 0.525, 2.765, 2.667, 2.845, 3.204, 0.473, 3.46, 4.387, 1.638, 1.527, 0.537
1632408412.9132, 2.493, 2.65, 3.409, 1.701, 0.473, 1638.945, 721.97, 543.117, 125.898, 35.619, 2.236, 3.725, 2.618, 0.953, 0.602, 2.333, 2.224, 3.426, 3.355, 0.496, 3.1, 4.617, 1.884, 1.454, 0.585
1632408413.0388, 2.592, 2.36, 4.255, 1.954, 0.576, 2327.121, 1134.797, 845.79, 202.316, 54.452, 1.892, 3.289, 2.519, 0.897, 0.684, 1.952, 1.802, 3.85, 3.196, 0.548, 2.595, 4.673, 2.012, 1.348, 0.644
1632408413.1649, 2.652, 2.196, 4.649, 2.166, 0.731, 3640.115, 1677.399, 1208.352, 312.089, 83.419, 1.582, 2.915, 2.283, 0.832, 0.77, 1.645, 1.479, 3.935, 2.808, 0.632, 2.085, 4.501, 1.979, 1.237, 0.722
1632408413.291, 2.734, 2.142, 4.458, 2.248, 0.921, 5480.697, 2240.927, 1569.154, 427.312, 117.825, 1.386, 2.648, 1.972, 0.765, 0.86, 1.444, 1.283, 3.609, 2.334, 0.738, 1.722, 4.119, 1.807, 1.151, 0.82
1632408413.4172, 2.841, 2.158, 3.775, 2.145, 1.117, 7551.925, 2700.894, 1861.004, 528.181, 153.766, 1.422, 2.453, 1.639, 0.706, 0.945, 1.469, 1.204, 2.963, 1.902, 0.845, 1.64, 3.625, 1.556, 1.111, 0.929
1632408413.5434, 3.086, 2.237, 2.836, 1.873, 1.277, 9377.704, 2936.09, 2029.964, 603.911, 185.556, 1.764, 2.347, 1.351, 0.676, 1.01, 1.873, 1.21, 2.206, 1.581, 0.924, 1.941, 3.164, 1.303, 1.127, 1.033
1632408413.6694, 3.597, 2.492, 1.918, 1.536, 1.365, 10407.108, 2899.601, 2049.89, 655.421, 208.21, 2.375, 2.424, 1.188, 0.696, 1.036, 2.654, 1.275, 1.562, 1.372, 0.951, 2.658, 2.885, 1.125, 1.207, 1.108
1632408413.7953, 5.206, 3.18, 1.315, 1.287, 1.366, 10317.218, 2614.896, 1930.504, 690.401, 218.12, 3.13, 2.778, 1.173, 0.774, 1.006, 3.723, 1.369, 1.18, 1.258, 0.922, 4.087, 2.897, 1.069, 1.336, 1.138
1632408413.9214, 9.017, 4.611, 1.211, 1.239, 1.291, 9163.047, 2179.564, 1709.506, 716.316, 215.289, 3.942, 3.399, 1.273, 0.904, 0.924, 4.857, 1.463, 1.116, 1.235, 0.853, 6.665, 3.285, 1.12, 1.49, 1.118
1632408414.0475, 15.208, 7.204, 1.615, 1.454, 1.172, 7464.271, 1736.456, 1447.597, 731.348, 202.948, 4.71, 4.206, 1.453, 1.071, 0.82, 5.91, 1.543, 1.297, 1.356, 0.789, 10.473, 4.235, 1.238, 1.653, 1.057
1632408414.1736, 24.221, 11.185, 2.348, 1.927, 1.064, 5896.517, 1396.613, 1217.176, 727.424, 186.365, 5.387, 5.051, 1.673, 1.245, 0.748, 6.992, 1.618, 1.599, 1.681, 0.79, 15.573, 5.949, 1.349, 1.808, 0.981
1632408414.2995, 36.966, 16.219, 3.131, 2.601, 1.026, 5063.042, 1208.809, 1075.675, 696.819, 171.571, 6.244, 5.756, 1.893, 1.397, 0.768, 8.45, 1.724, 1.897, 2.214, 0.901, 22.248, 8.498, 1.423, 1.964, 0.92
