Timestamp, AF3/theta, AF3/alpha, AF3/betaL, AF3/betaH, AF3/gamma, T7/theta, T7/alpha, T7/betaL, T7/betaH, T7/gamma, Pz/theta, Pz/alpha, Pz/betaL, Pz/betaH, Pz/gamma, T8/theta, T8/alpha, T8/betaL, T8/betaH, T8/gamma, AF4/theta, AF4/alpha, AF4/betaL, AF4/betaH, AF4/gamma
1630343496.2842, 1.83, 3.939, 2.01, 2.565, 0.652, 28.111, 22.832, 27.992, 5.543, 6.38, 2.114, 1.715, 2.332, 2.219, 0.669, 0.773, 6.154, 9.096, 2.417, 0.811, 1.539, 5.192, 3.589, 2.524, 0.738
1630343496.4103, 4.614, 3.377, 1.931, 2.131, 0.76, 18.819, 25.501, 37.084, 5.658, 6.235, 2.825, 2.086, 2.538, 2.263, 0.79, 0.706, 5.733, 10.018, 2.409, 0.912, 4.102, 4.409, 2.787, 1.795, 0.819
1630343496.5361, 12.911, 3.789, 2.214, 1.743, 0.842, 14.941, 28.661, 44.089, 5.66, 5.969, 3.322, 2.218, 2.641, 2.124, 0.852, 0.712, 4.911, 10.278, 2.46, 0.987, 12.434, 5, 2.551, 1.248, 0.891
1630343496.6623, 29.342, 5.577, 2.811, 1.457, 0.878, 14.982, 31.35, 46.694, 5.641, 5.627, 3.427, 2.045, 2.534, 1.837, 0.831, 0.86, 3.925, 9.769, 2.567, 1.014, 29.29, 7.745, 2.899, 0.921, 0.933
1630343496.7884, 53.441, 8.548, 3.534, 1.269, 0.862, 17.077, 32.6, 43.826, 5.678, 5.279, 3.125, 1.637, 2.196, 1.49, 0.738, 1.168, 3.024, 8.654, 2.677, 0.988, 54.227, 12.44, 3.562, 0.78, 0.93
1630343496.9144, 79.618, 11.843, 4.113, 1.142, 0.809, 20.27, 31.889, 36.224, 5.765, 4.988, 2.532, 1.149, 1.703, 1.175, 0.613, 1.614, 2.403, 7.22, 2.7, 0.921, 81.399, 17.74, 4.152, 0.755, 0.883
1630343497.0401, 100.755, 14.294, 4.319, 1.06, 0.744, 23.926, 29.231, 26.133, 5.863, 4.77, 1.857, 0.753, 1.187, 0.948, 0.506, 2.164, 2.146, 5.733, 2.557, 0.842, 103.385, 21.774, 4.381, 0.803, 0.809
1630343497.1662, 108.92, 15, 4.058, 1.037, 0.698, 27.053, 25.366, 16.4, 5.97, 4.597, 1.283, 0.563, 0.784, 0.821, 0.461, 2.727, 2.181, 4.402, 2.239, 0.792, 112.038, 23.029, 4.123, 0.918, 0.733
1630343497.2924, 101.87, 13.692, 3.399, 1.076, 0.701, 28.526, 21.502, 9.323, 6.124, 4.406, 0.916, 0.584, 0.572, 0.77, 0.494, 3.203, 2.324, 3.347, 1.842, 0.803, 104.782, 21.028, 3.442, 1.084, 0.68
1630343497.4189, 81.44, 10.839, 2.544, 1.161, 0.761, 27.906, 18.619, 5.652, 6.367, 4.128, 0.75, 0.723, 0.553, 0.757, 0.591, 3.49, 2.438, 2.631, 1.523, 0.887, 83.763, 16.502, 2.548, 1.262, 0.666
1630343497.5452, 55.502, 7.471, 1.764, 1.254, 0.864, 25.877, 17.196, 4.801, 6.671, 3.752, 0.706, 0.864, 0.661, 0.751, 0.722, 3.615, 2.481, 2.23, 1.386, 1.018, 57.021, 11.1, 1.742, 1.401, 0.696
1630343497.6709, 31.053, 4.642, 1.24, 1.299, 0.975, 23.235, 17.194, 5.485, 6.895, 3.356, 0.703, 0.933, 0.809, 0.734, 0.858, 3.544, 2.452, 2.01, 1.415, 1.151, 31.999, 6.509, 1.214, 1.453, 0.763
1630343497.7969, 14.507, 2.868, 1.009, 1.253, 1.059, 20.557, 18.363, 6.552, 6.919, 3.086, 0.723, 0.914, 0.921, 0.711, 0.98, 3.511, 2.333, 1.842, 1.512, 1.243, 15.157, 3.632, 0.978, 1.404, 0.857
1630343497.923, 8.184, 2.245, 1.026, 1.126, 1.09, 18.365, 20.39, 7.799, 6.738, 3.066, 0.778, 0.824, 0.959, 0.704, 1.066, 3.72, 2.147, 1.692, 1.575, 1.27, 8.974, 2.585, 0.994, 1.309, 0.959
1630343498.0494, 10.892, 2.382, 1.189, 0.982, 1.066, 16.493, 22.655, 9.409, 6.391, 3.331, 0.882, 0.691, 0.909, 0.73, 1.098, 4.614, 1.944, 1.586, 1.55, 1.235, 12.41, 2.698, 1.194, 1.26, 1.053
1630343498.1756, 21.126, 2.794, 1.402, 0.914, 1.005, 15.453, 24.154, 11.311, 5.951, 3.794, 1.042, 0.542, 0.794, 0.793, 1.066, 6.358, 1.761, 1.521, 1.455, 1.155, 24.387, 3.153, 1.532, 1.335, 1.119
1630343498.3017, 36.324, 3.243, 1.62, 0.995, 0.932, 15.918, 24.002, 13.151, 5.529, 4.277, 1.249, 0.404, 0.659, 0.869, 0.968, 8.812, 1.619, 1.466, 1.353, 1.054, 42.938, 3.568, 1.974, 1.554, 1.146
1630343498.4274, 52.589, 3.657, 1.797, 1.255, 0.865, 18.707, 21.912, 14.364, 5.247, 4.6, 1.455, 0.321, 0.556, 0.926, 0.822, 11.417, 1.54, 1.465, 1.314, 0.951, 63.495, 3.903, 2.423, 1.881, 1.124
1630343498.5533, 64.943, 3.911, 1.88, 1.676, 0.808, 23.088, 18.295, 14.591, 5.245, 4.683, 1.617, 0.351, 0.52, 0.931, 0.655, 13.12, 1.506, 1.691, 1.38, 0.857, 80.141, 4.056, 2.761, 2.248, 1.056
1630343498.6794, 70.492, 3.93, 1.832, 2.179, 0.75, 29.044, 14.278, 13.763, 5.631, 4.575, 1.77, 0.54, 0.556, 0.87, 0.5, 13.81, 1.522, 2.333, 1.556, 0.769, 88.498, 3.985, 2.908, 2.563, 0.953
1630343498.8056, 66.978, 3.722, 1.683, 2.654, 0.676, 36.012, 11.197, 12.058, 6.404, 4.392, 2.04, 0.917, 0.629, 0.756, 0.385, 13.252, 1.607, 3.446, 1.798, 0.679, 85.232, 3.727, 2.857, 2.753, 0.832
1630343498.9313, 55.871, 3.372, 1.501, 3.003, 0.581, 44.791, 9.778, 9.897, 7.434, 4.233, 2.625, 1.443, 0.707, 0.624, 0.324, 11.968, 1.797, 4.86, 2.048, 0.583, 71.165, 3.393, 2.662, 2.798, 0.709
