Timestamp, COUNTER, INTERPOLATED, AF3, T7, Pz, T8, AF4, RAW_CQ, MARKER_HARDWARE, MARKERS
1627625167.2264, 70, 0, 4345.128, 4455.385, 4213.846, 4296.41, 4317.949, 227, 0, []
1627625167.2343, 71, 0, 4345.641, 4456.41, 4243.077, 4298.462, 4324.103, 450, 0, []
1627625167.2421, 72, 0, 4349.744, 4451.795, 4182.051, 4302.564, 4332.308, 450, 0, []
1627625167.2499, 73, 0, 4347.692, 4453.333, 4248.205, 4303.077, 4328.205, 16169, 0, []
1627625167.2577, 74, 0, 4326.154, 4448.205, 4203.59, 4292.821, 4309.744, 450, 0, []
1627625167.2656, 75, 0, 4316.41, 4443.077, 4189.231, 4284.615, 4304.103, 16190, 0, []
1627625167.2734, 76, 0, 4334.872, 4449.744, 4242.051, 4292.821, 4316.923, 450, 0, []
1627625167.2813, 77, 0, 4345.641, 4453.846, 4188.718, 4303.077, 4324.615, 450, 0, []
1627625167.289, 78, 0, 4337.436, 4452.308, 4234.359, 4302.051, 4323.59, 450, 0, []
1627625167.297, 79, 0, 4336.41, 4447.179, 4209.231, 4294.359, 4325.641, 16190, 0, []
1627625167.3049, 80, 0, 4348.205, 4453.333, 4207.179, 4297.949, 4333.846, 450, 0, []
1627625167.3129, 81, 0, 4363.077, 4471.282, 4251.795, 4314.872, 4348.718, 450, 0, []
1627625167.3208, 82, 0, 4360.513, 4470.256, 4184.103, 4317.949, 4348.718, 450, 0, []
1627625167.3288, 83, 0, 4333.333, 4453.846, 4227.179, 4287.179, 4316.41, 16190, 0, []
1627625167.3366, 84, 0, 4314.359, 4446.154, 4199.487, 4261.026, 4291.795, 450, 0, []
1627625167.3446, 85, 0, 4316.923, 4446.154, 4181.026, 4265.641, 4297.436, 450, 0, []
1627625167.3525, 86, 0, 4309.231, 4443.077, 4250.256, 4262.051, 4294.359, 450, 0, []
1627625167.3603, 87, 0, 4295.385, 4435.897, 4175.897, 4242.051, 4274.359, 16190, 0, []
1627625167.3682, 88, 0, 4304.615, 4444.103, 4203.59, 4248.718, 4278.462, 450, 0, []
1627625167.3759, 89, 0, 4310.256, 4452.821, 4205.641, 4267.179, 4294.359, 450, 0, []
1627625167.3838, 90, 0, 4293.333, 4446.667, 4176.923, 4261.538, 4288.205, 450, 0, []
1627625167.3916, 91, 0, 4301.026, 4455.385, 4233.846, 4264.103, 4291.282, 16190, 0, []
1627625167.3995, 92, 0, 4336.923, 4482.051, 4190.769, 4296.41, 4318.462, 450, 0, []
1627625167.4073, 93, 0, 4341.026, 4489.744, 4237.949, 4302.564, 4323.59, 450, 0, []
1627625167.4151, 94, 0, 4310.256, 4471.282, 4227.692, 4268.205, 4296.41, 450, 0, []
1627625167.4229, 95, 0, 4298.974, 4461.026, 4182.051, 4251.795, 4285.128, 16190, 0, []
1627625167.4308, 96, 0, 4310.769, 4467.692, 4271.282, 4262.564, 4298.462, 450, 0, []
1627625167.4386, 97, 0, 4310.769, 4462.051, 4222.051, 4264.615, 4295.897, 450, 0, []
1627625167.4466, 98, 0, 4296.923, 4456.923, 4213.333, 4254.359, 4281.538, 450, 0, []
1627625167.4544, 99, 0, 4285.641, 4456.923, 4215.897, 4245.128, 4277.949, 16190, 0, []
1627625167.4624, 100, 0, 4291.282, 4452.308, 4178.974, 4251.282, 4283.077, 450, 0, []
1627625167.4703, 101, 0, 4320, 4472.308, 4246.154, 4277.436, 4304.103, 450, 0, []
1627625167.4783, 102, 0, 4345.641, 4496.41, 4200.513, 4299.487, 4331.795, 450, 0, []
1627625167.4862, 103, 0, 4338.462, 4489.231, 4221.026, 4297.949, 4335.385, 16190, 0, []
1627625167.4941, 104, 0, 4317.949, 4466.154, 4251.282, 4280.513, 4315.897, 450, 0, []
1627625167.502, 105, 0, 4304.615, 4451.282, 4192.821, 4263.59, 4300.513, 450, 0, []
1627625167.5099, 106, 0, 4297.949, 4457.949, 4256.923, 4260, 4298.974, 450, 0, []
1627625167.5178, 107, 0, 4293.333, 4462.051, 4212.821, 4264.103, 4296.41, 16190, 0, []
1627625167.5256, 108, 0, 4293.846, 4464.103, 4200.513, 4262.564, 4288.205, 450, 0, []
1627625167.5334, 109, 0, 4293.846, 4472.308, 4238.462, 4261.026, 4288.718, 450, 0, []
1627625167.5412, 110, 0, 4298.974, 4475.385, 4180.513, 4268.718, 4302.051, 450, 0, []
1627625167.5491, 111, 0, 4317.436, 4482.564, 4234.872, 4278.974, 4315.897, 16190, 0, []
1627625167.5569, 112, 0, 4325.128, 4478.462, 4209.744, 4282.051, 4315.385, 450, 0, []
1627625167.5648, 113, 0, 4311.795, 4462.051, 4208.718, 4277.949, 4306.154, 450, 0, []
1627625167.5726, 114, 0, 4304.103, 4462.051, 4249.744, 4281.026, 4308.718, 450, 0, []
1627625167.5804, 115, 0, 4318.462, 4474.359, 4184.615, 4292.308, 4321.026, 16190, 0, []
1627625167.5882, 116, 0, 4329.744, 4476.923, 4242.564, 4296.41, 4323.59, 450, 0, []
1627625167.5962, 117, 0, 4320.513, 4469.744, 4219.487, 4286.667, 4314.359, 450, 0, []
