Timestamp, AF3/theta, AF3/alpha, AF3/betaL, AF3/betaH, AF3/gamma, T7/theta, T7/alpha, T7/betaL, T7/betaH, T7/gamma, Pz/theta, Pz/alpha, Pz/betaL, Pz/betaH, Pz/gamma, T8/theta, T8/alpha, T8/betaL, T8/betaH, T8/gamma, AF4/theta, AF4/alpha, AF4/betaL, AF4/betaH, AF4/gamma
1628958806.7487, 7.015, 3.36, 1.611, 1.924, 0.834, 49.867, 17.997, 12.709, 8.88, 5.058, 2.022, 3.017, 1.67, 1.307, 0.805, 2.363, 5.332, 0.565, 1.311, 0.792, 4.254, 3.427, 1.558, 1.959, 0.796
1628958806.8747, 6.127, 3.263, 1.41, 1.823, 0.823, 45.872, 17.877, 11.908, 8.594, 5.387, 2.593, 2.792, 1.394, 1.184, 0.848, 2.803, 4.562, 0.46, 1.226, 0.801, 4.236, 3.141, 1.4, 1.878, 0.779
1628958807.0006, 4.989, 3.332, 1.221, 1.662, 0.814, 37.83, 16.203, 11.009, 7.626, 5.614, 3.108, 2.58, 1.207, 1.082, 0.885, 3.281, 3.794, 0.513, 1.126, 0.813, 5.317, 3.442, 1.375, 1.715, 0.763
1628958807.1267, 3.88, 3.796, 1.178, 1.449, 0.814, 31.391, 13.418, 10.371, 6.385, 5.772, 3.443, 2.434, 1.152, 1.059, 0.914, 3.891, 3.292, 0.745, 1.038, 0.831, 7.833, 4.845, 1.635, 1.493, 0.756
1628958807.2529, 3.479, 4.819, 1.346, 1.231, 0.822, 28.644, 10.391, 10.148, 5.328, 5.887, 3.531, 2.333, 1.201, 1.179, 0.929, 4.699, 3.191, 1.154, 1.021, 0.858, 12.234, 7.464, 2.239, 1.285, 0.762
1628958807.379, 5.883, 6.531, 1.637, 1.074, 0.839, 31.558, 7.836, 10.063, 4.748, 5.955, 3.396, 2.218, 1.277, 1.466, 0.935, 5.664, 3.439, 1.684, 1.111, 0.893, 19.918, 11.117, 3.007, 1.168, 0.779
1628958807.5052, 13.982, 8.959, 1.921, 1.013, 0.862, 37.726, 6.383, 9.817, 4.706, 5.95, 3.136, 2.058, 1.319, 1.869, 0.946, 6.565, 3.853, 2.217, 1.289, 0.931, 33.899, 15.403, 3.682, 1.182, 0.806
1628958807.6309, 29.456, 11.902, 2.085, 1.046, 0.892, 42.75, 6.264, 9.191, 5.074, 5.829, 2.841, 1.853, 1.288, 2.281, 0.982, 7.126, 4.211, 2.61, 1.481, 0.973, 55.574, 19.653, 4.039, 1.319, 0.846
1628958807.757, 50.532, 14.846, 2.088, 1.14, 0.932, 44.711, 7.32, 8.269, 5.635, 5.571, 2.571, 1.634, 1.17, 2.587, 1.053, 7.093, 4.351, 2.789, 1.612, 1.019, 82.641, 23.058, 3.984, 1.54, 0.905
1628958807.8831, 72.492, 17.079, 1.973, 1.249, 0.978, 41.271, 9.006, 7.356, 6.174, 5.209, 2.346, 1.456, 1.016, 2.705, 1.149, 6.462, 4.243, 2.824, 1.637, 1.066, 109.339, 24.864, 3.589, 1.785, 0.977
