Timestamp, AF3/theta, AF3/alpha, AF3/betaL, AF3/betaH, AF3/gamma, T7/theta, T7/alpha, T7/betaL, T7/betaH, T7/gamma, Pz/theta, Pz/alpha, Pz/betaL, Pz/betaH, Pz/gamma, T8/theta, T8/alpha, T8/betaL, T8/betaH, T8/gamma, AF4/theta, AF4/alpha, AF4/betaL, AF4/betaH, AF4/gamma
1630343981.7244, 74.751, 7.774, 1.524, 1.794, 0.598, 77.924, 16.597, 21.406, 12.323, 3.734, 2.25, 1.596, 1.724, 8.515, 56.445, 5.446, 2.364, 1.602, 2.373, 0.723, 54.005, 11.391, 4.177, 2.35, 0.712
1630343981.8506, 88.742, 8.239, 1.547, 2.214, 0.69, 87.104, 16.932, 21.468, 11.545, 4.157, 3.522, 2.281, 2.207, 8.683, 59.583, 6.463, 2.119, 1.977, 3.262, 0.727, 64.143, 12.525, 4.405, 2.712, 0.877
1630343981.9767, 90.276, 7.905, 1.608, 2.56, 0.766, 88.266, 17.426, 19.918, 10.546, 4.567, 5.926, 3.025, 2.505, 8.295, 58.447, 7.564, 1.847, 2.368, 4.027, 0.724, 65.924, 12.415, 4.312, 2.971, 1.024
1630343982.103, 78.797, 6.771, 1.601, 2.744, 0.806, 81.506, 18.202, 17.05, 9.565, 4.877, 9.674, 3.865, 2.578, 7.388, 52.172, 8.323, 1.633, 2.672, 4.517, 0.706, 59.068, 10.923, 3.875, 3.031, 1.114
1630343982.2289, 60.29, 5.369, 1.524, 2.724, 0.801, 68.74, 19.08, 13.62, 8.822, 5.009, 14.458, 4.856, 2.638, 6.19, 41.661, 8.453, 1.529, 2.856, 4.687, 0.673, 47.848, 8.578, 3.204, 2.871, 1.134
1630343982.3552, 43.249, 4.392, 1.414, 2.524, 0.761, 54.002, 19.808, 10.537, 8.486, 4.917, 19.38, 5.948, 2.953, 5.016, 29.316, 7.688, 1.529, 2.947, 4.593, 0.635, 37.698, 6.187, 2.482, 2.548, 1.097
1630343982.4813, 33.656, 4.309, 1.316, 2.212, 0.708, 39.197, 20.015, 8.315, 8.583, 4.63, 23.15, 6.951, 3.655, 4.138, 17.993, 6.258, 1.593, 3, 4.34, 0.605, 32.691, 4.485, 1.88, 2.173, 1.034
1630343982.6074, 33.379, 5.115, 1.246, 1.868, 0.671, 26.725, 19.392, 6.996, 8.949, 4.255, 24.542, 7.586, 4.617, 3.635, 9.747, 4.537, 1.656, 3.055, 4.011, 0.598, 33.594, 3.795, 1.471, 1.852, 0.979
1630343982.7334, 38.864, 6.294, 1.195, 1.554, 0.666, 17.62, 17.85, 6.314, 9.289, 3.918, 23.043, 7.613, 5.486, 3.353, 5.105, 3.054, 1.659, 3.103, 3.637, 0.617, 37.814, 3.902, 1.245, 1.631, 0.95
1630343982.8593, 43.812, 7.082, 1.136, 1.305, 0.693, 12.049, 15.675, 6.105, 9.306, 3.71, 19.127, 6.941, 5.878, 3.086, 3.214, 2.107, 1.587, 3.079, 3.21, 0.66, 40.749, 4.215, 1.146, 1.49, 0.947
1630343982.9854, 43.568, 6.945, 1.09, 1.145, 0.733, 9.733, 13.58, 6.418, 8.855, 3.636, 14.087, 5.683, 5.581, 2.707, 2.642, 1.693, 1.47, 2.904, 2.728, 0.712, 39.219, 4.2, 1.125, 1.405, 0.957
1630343983.1115, 37.029, 6.001, 1.096, 1.085, 0.759, 10.896, 12.321, 7.42, 8.038, 3.625, 9.351, 4.157, 4.711, 2.21, 2.407, 1.604, 1.344, 2.548, 2.227, 0.757, 32.579, 3.798, 1.157, 1.381, 0.962
1630343983.238, 27.503, 4.605, 1.184, 1.13, 0.753, 14.841, 12.294, 9.279, 7.158, 3.584, 5.964, 2.758, 3.619, 1.71, 2.25, 1.592, 1.262, 2.067, 1.797, 0.779, 23.504, 3.186, 1.223, 1.446, 0.953
1630343983.364, 17.615, 3.335, 1.356, 1.263, 0.715, 20.509, 13.431, 11.88, 6.552, 3.443, 4.278, 1.783, 2.644, 1.32, 2.067, 1.572, 1.266, 1.573, 1.523, 0.774, 14.334, 2.709, 1.348, 1.624, 0.93
1630343983.4898, 10.178, 2.623, 1.593, 1.431, 0.663, 26.045, 15.172, 14.611, 6.42, 3.204, 3.855, 1.33, 1.992, 1.083, 1.831, 1.55, 1.352, 1.2, 1.42, 0.743, 7.65, 2.666, 1.562, 1.897, 0.901
1630343983.616, 5.753, 2.556, 1.857, 1.563, 0.62, 29.536, 16.552, 16.592, 6.728, 2.94, 4.032, 1.286, 1.67, 0.975, 1.571, 1.572, 1.468, 1.045, 1.427, 0.699, 3.866, 3.105, 1.85, 2.203, 0.871
1630343983.7423, 3.754, 2.897, 2.076, 1.601, 0.605, 30.142, 16.685, 17.144, 7.243, 2.751, 4.235, 1.46, 1.527, 0.932, 1.313, 1.679, 1.554, 1.108, 1.449, 0.658, 2.54, 3.811, 2.128, 2.454, 0.847
1630343983.8688, 2.986, 3.345, 2.193, 1.533, 0.621, 27.527, 15.2, 16.059, 7.668, 2.705, 4.179, 1.676, 1.427, 0.902, 1.075, 1.878, 1.576, 1.32, 1.448, 0.642, 2.418, 4.481, 2.291, 2.576, 0.835
1630343983.9948, 2.688, 3.745, 2.204, 1.396, 0.66, 22.927, 12.479, 13.617, 7.779, 2.812, 3.809, 1.838, 1.348, 0.885, 0.876, 2.115, 1.539, 1.571, 1.453, 0.664, 2.754, 4.959, 2.304, 2.552, 0.833
1630343984.1207, 2.764, 4.157, 2.153, 1.256, 0.705, 17.614, 9.371, 10.528, 7.481, 3.03, 3.24, 1.898, 1.373, 0.9, 0.743, 2.321, 1.486, 1.801, 1.524, 0.719, 3.297, 5.308, 2.204, 2.427, 0.833
1630343984.2464, 3.365, 4.616, 2.127, 1.177, 0.739, 13.487, 6.781, 7.581, 6.827, 3.307, 2.644, 1.821, 1.583, 0.952, 0.698, 2.618, 1.437, 2.03, 1.698, 0.789, 4.446, 5.712, 2.118, 2.282, 0.827
1630343984.3726, 5.032, 5.128, 2.15, 1.189, 0.751, 11.114, 5.271, 5.345, 6.018, 3.587, 2.193, 1.618, 1.971, 1.023, 0.737, 3.256, 1.394, 2.287, 1.957, 0.843, 7.759, 6.441, 2.139, 2.198, 0.806
1630343984.499, 8.619, 5.587, 2.178, 1.263, 0.739, 11.018, 4.71, 3.944, 5.345, 3.813, 2.018, 1.344, 2.443, 1.081, 0.836, 4.657, 1.35, 2.587, 2.224, 0.855, 15.016, 7.584, 2.267, 2.211, 0.775
1630343984.625, 14.049, 5.825, 2.114, 1.343, 0.703, 12.992, 4.805, 3.162, 5.064, 3.948, 2.146, 1.07, 2.865, 1.095, 0.958, 6.794, 1.308, 2.922, 2.404, 0.815, 26.477, 8.947, 2.404, 2.306, 0.747
1630343984.7509, 21.128, 5.735, 1.905, 1.376, 0.652, 16.557, 5.414, 2.768, 5.233, 3.986, 2.496, 0.848, 3.12, 1.055, 1.061, 9.446, 1.271, 3.232, 2.427, 0.728, 41.264, 10.096, 2.429, 2.409, 0.738
1630343984.8773, 28.378, 5.496, 1.639, 1.338, 0.597, 20.554, 6.543, 2.569, 5.677, 3.935, 2.87, 0.694, 3.147, 0.967, 1.1, 11.966, 1.232, 3.418, 2.272, 0.616, 56.463, 10.691, 2.325, 2.44, 0.757
1630343985.0034, 34.41, 5.421, 1.464, 1.239, 0.55, 24.359, 8.165, 2.426, 6.112, 3.823, 3.084, 0.63, 2.941, 0.859, 1.053, 13.501, 1.198, 3.402, 1.988, 0.506, 69.125, 10.611, 2.158, 2.357, 0.797
1630343985.1294, 38.127, 5.74, 1.505, 1.12, 0.521, 26.719, 10.097, 2.248, 6.317, 3.711, 3.104, 0.665, 2.542, 0.771, 0.927, 13.596, 1.178, 3.169, 1.672, 0.425, 76.931, 9.97, 2.042, 2.179, 0.848
1630343985.2556, 38.86, 6.423, 1.794, 1.023, 0.52, 27.791, 12.411, 2.02, 6.22, 3.68, 3.038, 0.793, 2.032, 0.732, 0.757, 12.244, 1.177, 2.801, 1.424, 0.39, 78.579, 9.018, 2.053, 1.964, 0.896
1630343985.3817, 36.61, 7.185, 2.225, 0.976, 0.546, 27.379, 15.284, 1.781, 5.865, 3.775, 3.028, 0.983, 1.506, 0.742, 0.605, 9.989, 1.187, 2.43, 1.298, 0.404, 74.217, 8.022, 2.181, 1.768, 0.926
1630343985.5076, 33.085, 7.769, 2.624, 0.983, 0.586, 26.752, 18.865, 1.575, 5.37, 3.97, 3.149, 1.228, 1.06, 0.784, 0.567, 7.579, 1.238, 2.163, 1.283, 0.456, 67.172, 7.263, 2.385, 1.621, 0.927
1630343985.6335, 29.137, 8, 2.812, 1.029, 0.62, 26.636, 22.857, 1.451, 4.914, 4.175, 3.35, 1.553, 0.753, 0.835, 0.717, 5.597, 1.402, 2.041, 1.327, 0.529, 59.596, 6.786, 2.632, 1.534, 0.9
1630343985.7598, 26.564, 7.952, 2.763, 1.09, 0.641, 27.595, 26.358, 1.447, 4.649, 4.275, 3.481, 1.961, 0.614, 0.882, 1.054, 4.269, 1.759, 2.021, 1.368, 0.608, 54.735, 6.587, 2.916, 1.498, 0.86
1630343985.886, 26.144, 7.824, 2.585, 1.144, 0.657, 29.353, 28.311, 1.534, 4.616, 4.187, 3.366, 2.409, 0.631, 0.917, 1.488, 3.413, 2.364, 2.025, 1.364, 0.678, 53.999, 6.57, 3.231, 1.499, 0.826
1630343986.0121, 27.607, 7.825, 2.457, 1.163, 0.676, 31.319, 28.023, 1.643, 4.736, 3.893, 2.921, 2.798, 0.748, 0.931, 1.872, 2.724, 3.153, 1.982, 1.303, 0.727, 56.658, 6.681, 3.565, 1.522, 0.808
1630343986.1383, 29.654, 8.014, 2.516, 1.135, 0.703, 32.25, 25.593, 1.766, 4.878, 3.452, 2.254, 3.016, 0.895, 0.914, 2.072, 2.098, 3.945, 1.878, 1.195, 0.75, 60.492, 6.92, 3.873, 1.553, 0.809
1630343986.2642, 30.67, 8.107, 2.754, 1.061, 0.731, 31.481, 21.743, 2.017, 4.934, 2.987, 1.576, 2.975, 1.018, 0.869, 2.027, 1.583, 4.511, 1.719, 1.058, 0.744, 61.926, 7.05, 4.074, 1.576, 0.817
1630343986.3901, 29.533, 7.887, 3.073, 0.962, 0.744, 28.843, 17.551, 2.561, 4.86, 2.641, 1.063, 2.664, 1.085, 0.808, 1.765, 1.33, 4.679, 1.529, 0.915, 0.709, 58.828, 6.956, 4.118, 1.578, 0.816
1630343986.5161, 25.677, 7.226, 3.315, 0.877, 0.731, 24.729, 14.097, 3.545, 4.637, 2.509, 0.794, 2.16, 1.072, 0.747, 1.388, 1.409, 4.411, 1.353, 0.793, 0.651, 50.166, 6.559, 3.979, 1.549, 0.8
1630343986.6422, 19.91, 6.109, 3.364, 0.839, 0.69, 20.754, 12.01, 4.943, 4.318, 2.599, 0.723, 1.61, 0.985, 0.698, 1.02, 1.917, 3.828, 1.216, 0.705, 0.581, 37.637, 5.777, 3.668, 1.494, 0.776
1630343986.768, 14.61, 4.882, 3.219, 0.879, 0.633, 18.557, 11.367, 6.509, 4.02, 2.838, 0.735, 1.16, 0.844, 0.66, 0.755, 2.774, 3.151, 1.108, 0.657, 0.517, 24.767, 4.74, 3.253, 1.437, 0.76
1630343986.8939, 13.581, 4.076, 2.95, 1.029, 0.58, 19.027, 11.815, 7.925, 3.879, 3.117, 0.755, 0.924, 0.697, 0.626, 0.617, 3.826, 2.566, 1.017, 0.656, 0.475, 17.046, 3.871, 2.832, 1.419, 0.759
1630343987.0202, 19.315, 4.1, 2.637, 1.303, 0.555, 21.876, 12.708, 8.868, 3.94, 3.342, 0.762, 0.954, 0.603, 0.586, 0.573, 4.795, 2.171, 0.954, 0.725, 0.464, 17.937, 3.757, 2.524, 1.482, 0.775
1630343987.1465, 31.076, 5.044, 2.37, 1.694, 0.569, 25.851, 13.492, 9.198, 4.141, 3.457, 0.732, 1.211, 0.602, 0.539, 0.564, 5.418, 1.936, 0.962, 0.884, 0.489, 26.939, 4.905, 2.504, 1.629, 0.804
1630343987.2726, 45.139, 6.624, 2.221, 2.152, 0.619, 29.676, 13.756, 9.126, 4.4, 3.453, 0.647, 1.594, 0.717, 0.501, 0.556, 5.541, 1.776, 1.081, 1.133, 0.544, 40.094, 7.378, 2.87, 1.826, 0.831
1630343987.3986, 56.873, 8.297, 2.241, 2.591, 0.684, 31.834, 13.355, 9.072, 4.643, 3.362, 0.553, 1.974, 0.928, 0.502, 0.551, 5.158, 1.62, 1.329, 1.434, 0.613, 52.579, 10.626, 3.569, 2.014, 0.844
1630343987.5245, 61.955, 9.596, 2.469, 2.915, 0.745, 31.354, 12.374, 9.394, 4.831, 3.233, 0.463, 2.238, 1.186, 0.561, 0.563, 4.422, 1.479, 1.703, 1.716, 0.684, 60.007, 13.833, 4.432, 2.13, 0.842
1630343987.6506, 59.134, 10.052, 2.843, 3.051, 0.791, 28.243, 11.194, 10.111, 4.944, 3.122, 0.389, 2.3, 1.428, 0.672, 0.604, 3.552, 1.397, 2.17, 1.897, 0.747, 60.78, 15.954, 5.21, 2.132, 0.829
1630343987.7768, 48.998, 9.522, 3.227, 2.971, 0.813, 23.452, 10.13, 10.881, 4.985, 3.085, 0.326, 2.152, 1.588, 0.802, 0.7, 2.867, 1.405, 2.644, 1.929, 0.795, 54.468, 16.26, 5.644, 2.022, 0.808
1630343987.9033, 35.627, 8.226, 3.454, 2.705, 0.807, 18.211, 9.252, 11.203, 4.962, 3.148, 0.293, 1.869, 1.624, 0.906, 0.875, 2.563, 1.48, 3.015, 1.822, 0.825, 44.005, 14.636, 5.568, 1.85, 0.779
1630343988.0292, 23.758, 6.649, 3.42, 2.325, 0.774, 13.645, 8.544, 10.678, 4.864, 3.29, 0.299, 1.557, 1.53, 0.95, 1.129, 2.674, 1.582, 3.19, 1.633, 0.833, 34.085, 11.736, 5.038, 1.681, 0.741
