Timestamp, AF3/theta, AF3/alpha, AF3/betaL, AF3/betaH, AF3/gamma, T7/theta, T7/alpha, T7/betaL, T7/betaH, T7/gamma, Pz/theta, Pz/alpha, Pz/betaL, Pz/betaH, Pz/gamma, T8/theta, T8/alpha, T8/betaL, T8/betaH, T8/gamma, AF4/theta, AF4/alpha, AF4/betaL, AF4/betaH, AF4/gamma
1628797403.29, 233.012, 26.396, 5.665, 1.956, 0.722, 5.211, 1.563, 0.772, 1.252, 0.487, 6.749, 4.017, 5.541, 1.797, 0.983, 2.866, 1.073, 2.235, 1.75, 0.632, 139.717, 16.205, 3.479, 1.753, 0.636
1628797403.4164, 195, 21.154, 4.84, 2.205, 0.747, 4.802, 0.989, 0.951, 1.204, 0.502, 6.149, 3.791, 4.876, 1.844, 0.96, 3.348, 0.909, 2.248, 1.962, 0.63, 125.033, 13.577, 3.419, 1.996, 0.733
1628797403.5425, 153.496, 15.804, 4.166, 2.351, 0.767, 4.485, 0.59, 1.239, 1.152, 0.513, 5.522, 3.376, 3.922, 1.858, 0.905, 3.724, 0.968, 2.331, 2.168, 0.619, 108.081, 10.893, 3.532, 2.158, 0.806
1628797403.6684, 117.008, 11.328, 3.707, 2.345, 0.757, 4.4, 0.358, 1.533, 1.099, 0.513, 5.053, 2.838, 2.911, 1.818, 0.835, 3.835, 1.115, 2.418, 2.312, 0.599, 91.579, 8.568, 3.686, 2.191, 0.837
1628797403.794, 88.235, 8.1, 3.399, 2.184, 0.714, 4.361, 0.259, 1.712, 1.046, 0.507, 4.761, 2.288, 2.065, 1.737, 0.769, 3.598, 1.252, 2.422, 2.346, 0.571, 76.07, 6.758, 3.701, 2.088, 0.823
1628797403.9201, 65.183, 5.921, 3.12, 1.919, 0.65, 4.484, 0.257, 1.711, 0.995, 0.498, 4.471, 1.82, 1.515, 1.648, 0.721, 3.06, 1.327, 2.3, 2.247, 0.541, 59.633, 5.34, 3.452, 1.892, 0.779
1628797404.0469, 45.018, 4.28, 2.766, 1.642, 0.59, 4.57, 0.36, 1.547, 0.962, 0.495, 4.03, 1.482, 1.216, 1.579, 0.7, 2.353, 1.307, 2.05, 2.041, 0.522, 42.272, 4.056, 2.946, 1.68, 0.726
1628797404.1738, 26.522, 2.787, 2.313, 1.45, 0.551, 4.705, 0.579, 1.296, 0.975, 0.506, 3.431, 1.287, 1.039, 1.538, 0.704, 1.716, 1.189, 1.716, 1.795, 0.527, 24.958, 2.753, 2.301, 1.527, 0.679
1628797404.3002, 13.282, 1.664, 1.901, 1.388, 0.534, 4.79, 0.886, 1.058, 1.05, 0.528, 2.841, 1.218, 0.906, 1.526, 0.728, 1.331, 1.005, 1.385, 1.589, 0.556, 11.996, 1.674, 1.744, 1.468, 0.64
1628797404.4257, 10.318, 1.698, 1.791, 1.437, 0.524, 4.956, 1.217, 0.916, 1.173, 0.552, 2.431, 1.241, 0.836, 1.526, 0.759, 1.275, 0.81, 1.167, 1.474, 0.59, 7.687, 1.393, 1.478, 1.481, 0.605
1628797404.5516, 21.316, 3.822, 2.289, 1.536, 0.505, 5.039, 1.493, 0.901, 1.296, 0.563, 2.337, 1.355, 0.868, 1.514, 0.784, 1.477, 0.651, 1.127, 1.452, 0.609, 14.2, 2.382, 1.637, 1.505, 0.561
1628797404.6776, 49.232, 8.861, 3.626, 1.615, 0.466, 5.145, 1.648, 0.983, 1.357, 0.553, 2.572, 1.552, 0.998, 1.464, 0.791, 1.821, 0.566, 1.263, 1.479, 0.595, 32.85, 5.031, 2.274, 1.477, 0.508
1628797404.8037, 91.941, 16.555, 5.716, 1.636, 0.416, 5.204, 1.645, 1.114, 1.32, 0.521, 3.053, 1.793, 1.18, 1.36, 0.773, 2.172, 0.58, 1.525, 1.506, 0.55, 61.794, 9.103, 3.281, 1.383, 0.457
1628797404.9297, 140.074, 25.101, 8.062, 1.593, 0.374, 5.094, 1.504, 1.251, 1.193, 0.474, 3.557, 2.047, 1.343, 1.204, 0.73, 2.376, 0.698, 1.845, 1.497, 0.489, 94.078, 13.615, 4.392, 1.239, 0.422
1628797405.0565, 179.514, 32.004, 9.985, 1.51, 0.361, 4.808, 1.274, 1.349, 1.012, 0.422, 3.831, 2.284, 1.411, 1.022, 0.671, 2.358, 0.908, 2.125, 1.444, 0.431, 120.684, 17.267, 5.275, 1.082, 0.415
1628797405.1833, 196.522, 35.27, 10.891, 1.444, 0.382, 4.198, 1.03, 1.382, 0.835, 0.37, 3.761, 2.489, 1.373, 0.875, 0.601, 2.146, 1.187, 2.327, 1.396, 0.394, 131.846, 19.043, 5.66, 0.966, 0.437
1628797405.3102, 185.54, 34.758, 10.571, 1.455, 0.429, 3.4, 0.839, 1.344, 0.714, 0.326, 3.377, 2.641, 1.293, 0.831, 0.53, 1.86, 1.522, 2.484, 1.435, 0.385, 124.269, 18.929, 5.485, 0.943, 0.479
1628797405.4372, 154.371, 32.186, 9.214, 1.571, 0.488, 2.449, 0.735, 1.267, 0.674, 0.294, 2.816, 2.774, 1.291, 0.937, 0.472, 1.687, 1.918, 2.704, 1.631, 0.402, 103.581, 17.98, 4.856, 1.031, 0.528
1628797405.564, 122.171, 30.286, 7.341, 1.789, 0.549, 1.62, 0.714, 1.185, 0.71, 0.279, 2.277, 2.966, 1.489, 1.178, 0.445, 1.808, 2.4, 3.074, 1.991, 0.434, 82.986, 17.831, 4.017, 1.222, 0.57
1628797405.691, 105.721, 31.101, 5.571, 2.071, 0.608, 1.254, 0.736, 1.149, 0.801, 0.283, 1.963, 3.28, 1.961, 1.501, 0.461, 2.236, 2.995, 3.607, 2.458, 0.474, 73.885, 19.631, 3.245, 1.485, 0.599
